4    49.8    50.8        50.4    49.4		   4    59.3    58.3        53.8    52.3
5    50.2    50.9        50.4    49.4		   5    59.6    58.8        54.2    52.5
6    50.7    51.3        50.2    49.3		   6    58.6    58.2        54.5    52.7
7    51.4    52.1        50.2    49.6		   7    57.1    57.0        54.7    53.0
8    52.9    53.1        50.1    49.4		   8    57.6    57.4        54.7    53.1
9    53.7    53.8        50.2    49.5		   9    58.3    58.0        54.8    53.3
10   54.7    54.4        50.5    49.6		   10   58.5    58.0        55.0    53.3
11   55.4    55.0        50.8    50.0		   11   59.4    58.9        55.2    53.7
12   55.0    54.8        51.2    50.2		   12   60.8    59.8        55.4    53.8
13   55.2    55.0        51.3    50.3		   13   61.3    60.7        55.8    54.0
14   53.7    54.2        51.8    50.7		   14   62.9    61.2        56.2    54.7
15   52.4    53.2        51.8    50.8		   15   63.8    62.2        56.7    54.7
16   51.9    52.9        51.8    50.8		   16   65.1    63.2        56.8    54.7
17   51.3    52.3        51.7    50.8		   17   64.8    63.3        57.7    55.2
18   51.0    52.2        51.4    50.8		   18   65.5    63.8        58.0    55.5
19   52.3    52.8        51.3    50.8		   19   65.0    63.5        58.3    55.7
20   52.6    53.8        51.4    50.8		   20   64.3    63.0        58.5    56.2
21   52.9    53.5        51.4    50.8		   21   63.0    62.3        58.8    56.4
22   51.8    52.8        51.4    50.8		   22   61.8    61.3        58.7    56.5
23   52.0    52.8        51.4    50.8		   23   59.7    59.9        58.7    56.7
24   53.0    53.6        51.4    50.8		   24   61.1    60.7        58.3    56.6
25   53.8    54.0        51.4    50.8		   25   60.3    60.2        58.3    56.7
26   54.0    54.4        51.7    50.9		   26   62.5    62.1        58.2    56.5
27   54.8    55.0        51.8    51.0		   27   62.2    61.9        58.2    56.6
28   54.3    54.5        51.8    51.0		   28   62.6    62.2        58.3    56.7
29   53.5    53.8        52.2    51.4		   29   62.0    61.7        58.5    56.9
30   54.8    54.8        52.2    51.3		   30   61.3    61.2        58.5    56.9
31   55.2    55.0        52.3    51.5		   31   -999    -999        -999    -999




July                                               August
   1 foot  New 1 feet  4 feet  New 4 feet	      1 foot  New 1 foot  4 feet  New 4 feet
1    61.4    61.2        58.5    57.0		   1    64.4    64.3        60.5    59.2
2    61.2    61.0        58.5    57.0		   2    63.4    63.8        60.7    59.2
3    60.8    60.7        58.5    57.0		   3    63.2    63.8        60.8    59.3
4    60.7    61.1        58.5    57.1		   4    62.8    63.5        60.8    59.4
5    61.8    61.8        58.5    57.1		   5    61.3    62.5        60.5    59.3
6    62.6    62.4        58.5    57.1		   6    62.0    62.7        60.4    59.3
7    62.3    62.2        58.7    57.2		   7    62.3    62.9        60.3    59.3
8    61.7    62.0        58.8    57.4		   8    62.5    62.8        60.5    59.4
9    61.7    62.0        58.7    57.3		   9    61.8    62.5        60.4    59.4
10   61.3    61.6        58.8    57.4		   10   62.2    62.8        60.2    59.2
11   62.3    62.2        58.8    57.4		   11   63.2    63.8        60.2    59.3
12   63.3    63.0        58.8    57.5		   12   61.9    62.8        60.4    59.3
13   64.7    64.3        59.1    57.7		   13   60.3    61.4        60.4    59.4
14   64.5    64.4        59.4    57.8		   14   60.0    61.4        60.2    59.4
15   63.7    63.8        59.7    58.1		   15   61.4    60.4        60.0    59.2
16   63.8    64.0        59.8    58.2		   16   61.6    62.2        60.0    59.2
17   63.7    63.7        59.9    58.3		   17   62.2    61.2        60.0    59.2
18   63.5    63.5        60.0    58.5		   18   62.2    61.7        59.9    59.1
19   63.5    63.7        60.0    58.5		   19   60.5    61.5        59.9    59.1
20   63.7    64.0        60.2    58.7		   20   60.6    61.8        60.0    59.2
21   63.3    63.7        60.2    58.7		   21   61.8    62.6        59.8    59.2
22   63.5    64.0        60.2    58.8		   22   62.0    62.4        59.8    59.2
23   63.7    63.8        60.4    59.2		   23   62.0    62.3        59.9    59.1
24   64.3    64.2        60.4    59.2		   24   62.7    63.0        60.0    59.0
25   62.8    63.0        60.7    59.2		   25   63.1    63.2        59.9    59.0
26   63.2    63.2        60.6    59.2		   26   63.3    63.6        60.2    59.2
27   63.0    63.2        60.5    59.2		   27   63.2    63.7        60.2    59.2
28   62.9    63.2        60.5    59.2		   28   62.3    63.2        60.3    59.3
29   62.8    63.2        60.4    59.2		   29   62.9    63.3        60.6    59.6
30   63.2    63.2        60.4    59.2		   30   62.7    63.3        60.6    59.5
31   63.8    63.8        60.4    59.2		   31   61.7    62.3        60.7    59.7



September                                          October
   1 foot  New 1 feet  4 feet  New 4 feet	      1 foot  New 1 foot  4 feet  New 4 feet
1    61.7    62.2        60.5    59.7		   1    56.1    57.0        57.4    57.0
2    61.0    61.8        60.3    59.6		   2    54.7    55.9        57.2    56.9
3    60.4    61.3        60.2    59.3		   3    54.0    55.3        57.0    56.9
4    59.7    60.7        60.0    59.2		   4    53.0    54.7        56.8    56.8
5    59.3    60.2        59.8    59.2		   5    52.9    54.4        56.4    56.6
6    58.5    59.8        59.6    59.2		   6    53.6    54.7        56.2    56.2
7    58.1    59.3        59.4    58.9		   7    54.2    55.0        56.0    56.0
8    58.1    59.3        59.2    58.8		   8    54.8    55.8        55.8    55.4
9    58.4    59.3        59.0    58.8		   9    55.8    56.1        55.8    55.8
10   59.9    60.1        58.8    58.6		   10   56.0    56.5        55.8    55.5
11   60.4    60.3        58.8    58.5		   11   55.2    55.8        55.8    55.7
12   59.5    59.8        58.8    58.4		   12   53.0    54.4	    55.9    55.8
13   59.8    60.2        58.9    58.4		   13   52.0    53.4	    55.7    55.5
14   58.6    59.6        58.8    58.4		   14   52.4    53.3	    55.4    55.4
15   58.4    59.8        58.8    58.3		   15   52.2    53.3	    55.2    55.2
16   58.3    59.0        58.7    58.3		   16   50.8    52.2	    54.9    54.9
17   58.8    59.2        58.6    58.2		   17   49.7    51.2	    54.7    54.9
18   58.0    58.8        58.6    58.2		   18   48.2    50.2	    54.2    54.7
19   57.5    58.3        58.5    58.1		   19   48.8    50.0	    53.8    54.2
20   57.2    57.8        58.3    57.9		   20   49.5    50.7	    53.3    53.9
21   56.5    57.7        58.2    57.8		   21   49.2    50.6	    53.2    53.8
22   57.0    57.8        58.0    57.7		   22   49.7    50.8	    53.0    53.6
23   56.5    57.4        57.8    57.6		   23   50.3    51.2	    53.0    53.3
24   56.6    57.4        57.7    57.5		   24   49.6    50.8	    52.9    53.2
25   57.3    57.8        57.7    57.5		   25	50.1	50.8	    52.8    53.0
26   57.4    57.8        57.5    57.2		   26	49.6	50.6	    52.7    52.9
27   57.2    57.8        57.5    57.2		   27	49.0	50.2	    52.6    52.8
28   57.3    57.7        57.5    57.2		   28	48.3	49.8	    52.4    52.8
29   56.7    57.3        57.4    57.1		   29	47.2	48.8	    52.4    52.6
30   56.2    57.1        57.5    57.0		   30	46.3	48.2	    52.3    52.3
31   -999    -999        -999    -999		   31	46.3	47.7	    51.4    51.8



November                                           December
   1 foot  New 1 feet  4 feet  New 4 feet	      1 foot  New 1 foot  4 feet  New 4 feet
1    45.5    47.2        51.2    51.7		   1    45.7    45.8        46.5    47.0
2    44.2    45.7        50.8    51.5		   2    45.8    46.2        46.7    46.9
3    45.2    46.4        50.5    51.2		   3    45.8    46.3        46.8    47.0
4    43.7    45.5        50.2    50.8		   4    43.8    45.0        47.0    47.2
5    42.3    44.3        50.0    50.6		   5    44.7    45.2        47.0    47.2
6    41.8    43.8        49.5    50.3		   6    44.6    45.3        46.9    47.2
7    41.2    43.3        49.2    50.2		   7    42.0    43.9        46.9    47.2
8    40.5    42.6        48.7    49.7		   8    40.4    42.8        46.8    47.2
9    41.4    43.1        48.2    49.3		   9    39.9    42.1        46.5    46.9
10   41.5    43.1        47.8    48.9		   10   39.0    41.7        46.0    46.8
11   44.1    44.6        47.5    48.6		   11   38.8    41.0        45.7    46.6
12   44.2    45.2        47.5    48.5		   12   39.1    40.9        45.2    45.9
13   44.7    45.3        47.6    48.5		   13   40.8    42.0        44.9    46.0
14   44.7    45.6        47.7    48.3		   14   41.8    42.8        44.8    45.8
15   43.5    44.6        47.7    48.3		   15   42.3    43.0        44.8    45.8
16   42.7    44.1        47.7    48.3		   16   42.1    43.2        44.9    45.7
17   42.2    43.7        47.7    48.2		   17   39.6    41.3        45.0    45.6
18   40.8    42.7        47.3    48.0		   18   38.6    40.5        44.6    45.6
19   41.5    43.0        47.2    47.9		   19   39.3    40.8        44.7    45.4
20   42.7    43.7        46.8    47.7		   20   38.0    40.0        44.4    45.2
21   44.1    44.7        46.7    47.5		   21   39.7    40.7        44.0    44.9
22   43.7    44.5        46.8    47.4		   22   42.4    42.6        44.0    44.8
23   43.0    44.0        46.8    47.3		   23   44.2    44.6        44.0    44.8
24   43.8    44.5        46.8    47.3		   24   43.7    44.0        44.0    44.8
25   43.7    44.7        46.8    47.3		   25   43.0    43.8        44.7    44.9
26   41.4    43.2        46.8    47.3		   26	41.7    42.7        44.6    44.8
27   41.3    42.7        46.6    47.3		   27	42.8    43.2        44.8    45.0
28   43.7    44.3        46.3    47.1		   28	42.6    43.5        44.8    45.0
29   43.1    44.1        46.3    47.0		   29	41.0    42.3        44.8    45.0
30   43.7    44.3        46.3    46.9		   30	40.8    42.0        44.9    45.0
31   -999    -999        -999    -999		   31	39.7    41.3        44.7    45.0
