/* DATA DESCRIPTION:
	Day of the month (Day of month) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: of max wind velocity
	Duration, number of days [days] (Duration) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: wind travelled 0 - 200 km space
	Duration, number of days [days] (Duration) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: wind travelled 200 - 400 km space
	Duration, number of days [days] (Duration) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: wind travelled 400 - 600 km space
	Duration, number of days [days] (Duration) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: wind travelled >600 km space
	Temperature, air, maximum [°C] (TxTxTx) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: black bulb thermometer exposed to sun
	Day of the month (Day of month) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: of max temperature exposed to sun
	Temperature, air, minimum [°C] (TnTnTn) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: black bulb thermometer exposed to sun
	Day of the month (Day of month) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: of min temperature exposed to sun
	Temperature, air, maximum [°C] (TxTxTx) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: bright bulb thermometer exposed to shadow
	Day of the month (Day of month) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: of max temperature exposed to shadow ("Various" means several days)
	Temperature, air, minimum [°C] (TnTnTn) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: bright bulb thermometer exposed to shadow
	Day of the month (Day of month) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: of min temperature exposed to shadow ("Various" means several days)
	Temperature, difference [°C] (delta T) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: max-min, black bulb thermometer exposed to sun
	Temperature, difference [°C] (delta T) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: max-min, bright bulb thermometer exposed to shadow
	Temperature, air, monthly maximum [°C] (TTT month max) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: black bulb thermometer exposed to sun
	Temperature, air, monthly minimum [°C] (TTT month min) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: black bulb thermometer exposed to sun
	Temperature, difference [°C] (delta T) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: monthly, black bulb thermometer
	Temperature, air, monthly maximum [°C] (TTT month max) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: bright bulb thermometer exposed to shadow
	Temperature, air, monthly minimum [°C] (TTT month min) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: bright bulb thermometer exposed to shadow
	Temperature, difference [°C] (delta T) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: monthly, bright bulb thermometer
	Temperature, air, monthly mean [°C] (TTT monthly m) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: from monthly max and min temperatures
	Temperature, air, annual mean [°C] (MAAT) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509)
	Temperature, difference [°C] (delta T) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: monthly
	Temperature, air [°C] (TTT) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * METHOD/DEVICE: Psychrometer, dry thermometer * COMMENT: mean, at 7am
	Temperature, air [°C] (TTT) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * METHOD/DEVICE: Psychrometer, wet thermometer * COMMENT: mean, at 7am
	Temperature, difference [°C] (delta T) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: at 7am, between dry and wet thermometer
	Temperature, air [°C] (TTT) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * METHOD/DEVICE: Psychrometer, dry thermometer * COMMENT: mean, at 8am
	Temperature, air [°C] (TTT) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * METHOD/DEVICE: Psychrometer, wet thermometer * COMMENT: mean, at 8am
	Temperature, difference [°C] (delta T) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: at 8am, between dry and wet thermometer
	Temperature, air [°C] (TTT) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * METHOD/DEVICE: Psychrometer, dry thermometer * COMMENT: mean, at 1pm
	Temperature, air [°C] (TTT) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * METHOD/DEVICE: Psychrometer, wet thermometer * COMMENT: mean, at 1pm
	Temperature, difference [°C] (delta T) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: at 1pm, between dry and wet thermometer
	Temperature, air [°C] (TTT) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * METHOD/DEVICE: Psychrometer, dry thermometer * COMMENT: mean, at 4pm
	Temperature, air [°C] (TTT) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * METHOD/DEVICE: Psychrometer, wet thermometer * COMMENT: mean, at 4pm
	Temperature, difference [°C] (delta T) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: at 4pm, between dry and wet thermometer
	Temperature, air [°C] (TTT) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * METHOD/DEVICE: Psychrometer, dry thermometer * COMMENT: mean, at 6pm
	Temperature, air [°C] (TTT) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * METHOD/DEVICE: Psychrometer, wet thermometer * COMMENT: mean, at 6pm
	Temperature, difference [°C] (delta T) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: at 6pm, between dry and wet thermometer
	Humidity, relative [%] (RH) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: monthly mean at 7am
	Humidity, relative [%] (RH) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: monthly mean at 8am
	Humidity, relative [%] (RH) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: monthly mean at 1pm
	Humidity, relative [%] (RH) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: monthly mean at 4pm
	Humidity, relative [%] (RH) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: monthly mean at 6pm
	Water vapour pressure, monthly mean [arbitrary units] (WV) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: in mmHg, at 7am
	Water vapour pressure, monthly mean [arbitrary units] (WV) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: in mmHg, at 8am
	Water vapour pressure, monthly mean [arbitrary units] (WV) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: in mmHg, at 1pm
	Water vapour pressure, monthly mean [arbitrary units] (WV) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: in mmHg, at 4pm
	Water vapour pressure, monthly mean [arbitrary units] (WV) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: in mmHg, at 6pm
	Number of rainy days [days/month] (Rainy days) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * METHOD/DEVICE: Observation (OBSE)
	Number of rainy days [days/month] (Rainy days) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * METHOD/DEVICE: Observation (OBSE) * COMMENT: "priceless rain days"
	Number of snowy days [days/month] (Snowy days) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * METHOD/DEVICE: Observation (OBSE)
	Precipitation [mm/month] (Precip) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * METHOD/DEVICE: Pluviometer
	Precipitation, daily, maximum [mm/day] (Precip day max) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * METHOD/DEVICE: Pluviometer * COMMENT: within this month
	Day of the month (Day of month) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * METHOD/DEVICE: Pluviometer * COMMENT: of max daily precipitation
	Number of calm days [days/month] (Calm days) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * METHOD/DEVICE: Observation (OBSE) * COMMENT: no wind
	Number of days with wind [days/month] (Days with wind) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * METHOD/DEVICE: Observation (OBSE) * COMMENT: slow wind
	Number of days with wind [days/month] (Days with wind) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * METHOD/DEVICE: Observation (OBSE) * COMMENT: strong wind
	Number of days with wind [days/month] (Days with wind) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * METHOD/DEVICE: Observation (OBSE) * COMMENT: very strong wind
	Wind direction description (Wind dir descr) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: mean, in rainy days (W = west, E = east, N = north, S = south) (From the North to East (0º-90º): 1er Cte = first quadrant, from the East to South (90º-180º): 2º Cte = second quadrant, from the South to West (180º-270º): 3er Cte = third quadrant, from the West to North (270º-360º): 4º Cte = fourth quadrant) ("Various" means several directions)
	Wind direction description (Wind dir descr) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: max, in rainy days (W = west, E = east, N = north, S = south) (From the North to East (0º-90º): 1er Cte = first quadrant, from the East to South (90º-180º): 2º Cte = second quadrant, from the South to West (180º-270º): 3er Cte = third quadrant, from the West to North (270º-360º): 4º Cte = fourth quadrant) ("Various" means several directions)
	Evaporation, monthly total [mm] (Evapor m total) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * METHOD/DEVICE: Piché evaporimeter
	Number of clear sky days [days/month] (Clear sky days) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * METHOD/DEVICE: Observation (OBSE)
	Number of cloudy days [days/month] (Cloudy days) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * METHOD/DEVICE: Observation (OBSE)
	Number of cloudy days [days/month] (Cloudy days) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * METHOD/DEVICE: Observation (OBSE) * COMMENT: covered sky
	Visibility [code] (Visibility) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: max, at 7am (scale: 0 = non-visibility, 9 = excellent visibility)
	Visibility [code] (Visibility) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: min, at 7am (scale: 0 = non-visibility, 9 = excellent visibility)
	Visibility [code] (Visibility) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: max, at 1pm (scale: 0 = non-visibility, 9 = excellent visibility)
	Visibility [code] (Visibility) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: min, at 1pm (scale: 0 = non-visibility, 9 = excellent visibility)
	Visibility [code] (Visibility) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: max, at 6pm (scale: 0 = non-visibility, 9 = excellent visibility)
	Visibility [code] (Visibility) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: min, at 6pm (scale: 0 = non-visibility, 9 = excellent visibility)
	Number of dew days [days/month] (Dew days) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * METHOD/DEVICE: Observation (OBSE)
	Number of frost days [days/month] (Frost days) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * METHOD/DEVICE: Observation (OBSE)
	Number of foggy days [days/month] (Foggy days) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * METHOD/DEVICE: Observation (OBSE)
	Number of stormy days [days/month] (Stormy days) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * METHOD/DEVICE: Observation (OBSE)
	Number of hail days [days/month] (Hail days) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * METHOD/DEVICE: Observation (OBSE)
Size:	20218 data points
*/
Date/Time	PPPP other [arbitrary units] (in mmHg, max in one day of th...)	Day of month (of max pressure)	PPPP other [arbitrary units] (in mmHg, min in one day of th...)	Day of month (of min pressure)	dP [arbitrary units] (between max and min (mmHg))	PPPP other [arbitrary units] (in mmHg, mean at 7am, Tonnelo...)	PPPP other [arbitrary units] (in mmHg, mean at 8am, Tonnelo...)	PPPP other [arbitrary units] (in mmHg, mean at 1pm, Tonnelo...)	PPPP other [arbitrary units] (in mmHg, mean at 4pm, Tonnelo...)	PPPP other [arbitrary units] (in mmHg, mean at 6pm, Tonnelo...)	dP [arbitrary units] (between 8am and 4pm (mmHg))	PPPP other [arbitrary units] (in mmHg, monthly mean, Tonnel...)	PPPP other [arbitrary units] (in mmHg, annual mean, Tonnelo...)	dP [arbitrary units] (monthly (mmHg))	PPPP other [arbitrary units] (in mmHg, max value of barogra...)	Day of month (of max value of barograph)	PPPP other [arbitrary units] (in mmHg, min value of barogra...)	Day of month (of min value of barograph)	dP [arbitrary units] (between max and min values of...)	Wind dir descr (W = west, E = east, N = north...)	Distance [km] (total space travelled by the ...)	ff [arbitrary units] (monthly, in km/h)	ff gust [arbitrary units] (max in one day, in km/h)	Day of month (of max wind velocity)	Duration [days] (wind travelled 0 - 200 km space)	Duration [days] (wind travelled 200 - 400 km s...)	Duration [days] (wind travelled 400 - 600 km s...)	Duration [days] (wind travelled >600 km space)	TxTxTx [°C] (black bulb thermometer expose...)	Day of month (of max temperature exposed to...)	TnTnTn [°C] (black bulb thermometer expose...)	Day of month (of min temperature exposed to...)	TxTxTx [°C] (bright bulb thermometer expos...)	Day of month (of max temperature exposed to...)	TnTnTn [°C] (bright bulb thermometer expos...)	Day of month (of min temperature exposed to...)	delta T [°C] (max-min, black bulb thermomet...)	delta T [°C] (max-min, bright bulb thermome...)	TTT month max [°C] (black bulb thermometer expose...)	TTT month min [°C] (black bulb thermometer expose...)	delta T [°C] (monthly, black bulb thermometer)	TTT month max [°C] (bright bulb thermometer expos...)	TTT month min [°C] (bright bulb thermometer expos...)	delta T [°C] (monthly, bright bulb thermometer)	TTT monthly m [°C] (from monthly max and min temp...)	MAAT [°C]	delta T [°C] (monthly)	TTT [°C] (mean, at 7am, Psychrometer, d...)	TTT [°C] (mean, at 7am, Psychrometer, w...)	delta T [°C] (at 7am, between dry and wet t...)	TTT [°C] (mean, at 8am, Psychrometer, d...)	TTT [°C] (mean, at 8am, Psychrometer, w...)	delta T [°C] (at 8am, between dry and wet t...)	TTT [°C] (mean, at 1pm, Psychrometer, d...)	TTT [°C] (mean, at 1pm, Psychrometer, w...)	delta T [°C] (at 1pm, between dry and wet t...)	TTT [°C] (mean, at 4pm, Psychrometer, d...)	TTT [°C] (mean, at 4pm, Psychrometer, w...)	delta T [°C] (at 4pm, between dry and wet t...)	TTT [°C] (mean, at 6pm, Psychrometer, d...)	TTT [°C] (mean, at 6pm, Psychrometer, w...)	delta T [°C] (at 6pm, between dry and wet t...)	RH [%] (monthly mean at 7am)	RH [%] (monthly mean at 8am)	RH [%] (monthly mean at 1pm)	RH [%] (monthly mean at 4pm)	RH [%] (monthly mean at 6pm)	WV [arbitrary units] (in mmHg, at 7am)	WV [arbitrary units] (in mmHg, at 8am)	WV [arbitrary units] (in mmHg, at 1pm)	WV [arbitrary units] (in mmHg, at 4pm)	WV [arbitrary units] (in mmHg, at 6pm)	Rainy days [days/month] (Observation)	Rainy days [days/month] ("priceless rain days", Observ...)	Snowy days [days/month] (Observation)	Precip [mm/month] (Pluviometer)	Precip day max [mm/day] (within this month, Pluviometer)	Day of month (of max daily precipitation, P...)	Calm days [days/month] (no wind, Observation)	Days with wind [days/month] (slow wind, Observation)	Days with wind [days/month] (strong wind, Observation)	Days with wind [days/month] (very strong wind, Observation)	Wind dir descr (mean, in rainy days)	Wind dir descr (max, in rainy days)	Evapor m total [mm] (Piché evaporimeter)	Clear sky days [days/month] (Observation)	Cloudy days [days/month] (Observation)	Cloudy days [days/month] (covered sky, Observation)	Visibility [code] (max, at 7am)	Visibility [code] (min, at 7am)	Visibility [code] (max, at 1pm)	Visibility [code] (min, at 1pm)	Visibility [code] (max, at 6pm)	Visibility [code] (min, at 6pm)	Dew days [days/month] (Observation)	Frost days [days/month] (Observation)	Foggy days [days/month] (Observation)	Stormy days [days/month] (Observation)	Hail days [days/month] (Observation)
1911-01	759.0	18	735.0	13	24.0		751.4		749.6		1.8	750.5								NE	2952	95.0	341	14					50.7	10	-3.9	2	17.0	22 and 26	-3.6	2	54.6	20.6	46.8	-0.9	48.1	12.2	-1.3	13.0	5.7		-11.0				2.2	1.5	0.7				10.5	7.2	3.3					90		63			4.7		6.0		4	0	0	51.0	19.0	13	25	6	0	0			3.8	12	10	9							0	0	4	0	0
1911-02	760.4	16	741.9	1	18.5		751.9		750.7		1.2	751.3								NE	2793	99.0	431	2					57.2	26	-3.4	7	24.0	26	-2.5	7	60.6	26.5	50.0	2.9	48.0	17.1	2.0	14.2	10.0		-6.7				5.3	4.3	1.0				15.3	10.1	5.2					86		51			5.7		6.5		3	0	0	19.0	12.0	22	26	1	1	0			4.1	6	16	6							0	0	0	0	0
1911-03	759.3	2	730.3	27	29.0		745.3		744.0		1.3	744.6								NW	4846	156.0	352	7					57.5	1	0.8	15 and 16	23.0	1 and 4	1.4	15	56.7	21.6	51.1	5.0	46.8	16.8	4.3	11.8	10.9		-5.8				8.5	7.0	1.5				14.3	10.3	4.0					83		60			6.8		7.2		12	0	0	77.0	19.0	28	23	8	0	0			3.9	4	12	15							0	0	0	0	0
1911-04	756.8	21	735.9	10	20.9		747.2		745.8		1.4	746.5								NW	5529	184.0	399	20					61.0	13	-0.8	7	28.8	23	0.0	7	61.8	28.8	54.4	6.5	48.5	19.8	5.9	13.3	13.1		-3.6				10.9	9.3	1.6				17.9	12.3	5.6					81		51			7.9		7.8		10	0	0	110.0	35.0	11	16	14	0	0			5.6	0	20	10							0	0	0	0	0
1911-05	752.6	1	738.1	11 and 12	14.5		744.9		743.6		1.3	744.3								NW	5624	182.0	375	18					61.7	6	5.9	27	31.2	5	6.2	27	55.8	25.0	58.3	10.3	48.3	24.3	10.0	14.0	17.3		0.6				14.5	12.0	2.5				21.6	15.2	6.4					75		50			9.2		9.5		7	0	0	49.0	13.0	16	15	16	0	0			8.0	2	23	6							0	0	0	1	0
1911-06	750.7	28	743.8	4	6.9		747.7		746.1		1.6	746.9								NW	5466	182.0	420	26					69.0	28	8.8	2	38.8	28 and 30	9.2	2	60.2	29.6	59.0	12.9	46.5	27.1	12.5	14.2	20.0		3.3				17.6	14.3	3.3				25.4	17.9	7.5					70		48			10.5		11.4		8	0	0	37.0	17.0	6	18	11	1	0			10.1	11	12	7							0	0	0	0	0
1911-07	749.7	9 and 20	742.0	25	7.7		746.9		757.0		1.9	745.9								NW	2484	80.0	174	28					72.4	22	13.5	2	41.8	22	14.0	2 and 3	58.9	27.8	66.0	17.8	48.6	35.8	17.4	18.0	26.8		10.1				23.1	18.6	4.5				33.9	24.3	9.6					66		45			13.6		17.5		1	0	0	26.0	26.0	19	31	0	0	0			15.3	13	16	2							0	0	0	2	0
1911-08	749.5	3	738.8	21	10.7		746.0		744.2		1.8	745.1								NW	2564	83.0	230	23					71.0	4	13.5	15 and 23	42.2	4	14.0	15 and 23	57.5	28.2	65.5	17.2	48.8	35.3	16.7	18.1	26.2		9.5				22.0	18.6	3.4				33.0	23.6	9.4					72		45			14.1		16.7		3	0	0	94.0	36.0	23	29	2	0	0			14.3	15	14	2							0	0	0	1	0
1911-09	752.0	18	742.4	15	9.6		747.8		746.2		1.6	747.0								NW	2537	85.0	272	21					72.0	1	11.0	22	43.2	1	11.4	22	61.0	31.8	64.7	17.4	47.8	32.9	16.9	15.5	25.1		8.4				20.7	17.8	2.9				28.7	21.6	7.1					76		54			13.6		15.5		3	0	0	24.0	15.0	11	27	3	0	0			12.7	4	23	3							0	0	0	2	0
1911-10	755.1	30	737.3	7	17.8		746.1		745.0		1.1	745.5								NW	3840	124.0	372	27					68.6	3	4.8	30	29.0	1	5.5	30	63.8	23.5	55.2	11.0	44.8	21.1	10.4	10.1	16.1		-0.6				13.2	12.1	1.1				18.4	14.6	3.8					89		67			9.9		10.4		15	0	0	119.0	36.0	9	28	3	0	0			4.8	4	10	17							0	0	3	0	0
1911-11	756.2	13	724.7	22	31.5		746.1		745.3		0.8	745.7								NE-NW	5098	170.0	499	29					54.5	11	1.2	14	21.8	5	1.6	14	53.3	20.2	44.2	6.7	38.1	16.4	6.1	9.7	11.5		-5.2				8.4	8.3	0.1				15.0	12.3	2.7					97		76			8.1		9.5		16	1	0	92.0	26.0	3	20	8	2	0			2.5	7	3	20							0	0	6	0	0
