/* DATA DESCRIPTION:
Citation:	Vaquero, José Manuel; Bravo-Paredes, Nieves; Obregón, María Angeles; Sánchez-Carrasco, Víctor Manuel; Valente, Maria Antónia; Trigo, Ricardo M; Domínguez-Castro, Fernando; Montero-Martín, Javier; Vaquero-Martínez, Javier; Antón, Manuel; García, José Agustín; Gallego, María Cruz (2021): Early meteorological records from BABADA2 (1880-1889), Extremadura region, SW Iberia. PANGAEA, https://doi.pangaea.de/10.1594/PANGAEA.926304 (dataset in review), 
	In: Vaquero, JM et al. (2020): Early meteorological records from Extremadura region, SW Iberia (CliPastExtrem). PANGAEA, https://doi.pangaea.de/10.1594/PANGAEA.925807 (dataset in review)
Related to:	Vaquero, José Manuel; Bravo-Paredes, Nieves; Obregón, María Angeles; Sánchez-Carrasco, Víctor Manuel; Valente, Maria Antónia; Trigo, Ricardo M; Domínguez-Castro, Fernando; Montero-Martín, Javier; Vaquero-Martínez, Javier; Antón, Manuel; García, José Agustín; Gallego, María Cruz (in prep.): Recovery of early meteorological records from Extremadura region (SW Iberia): the "CliPastExtrem" (v1.0) database.
Coverage:	LATITUDE: 38.900000 * LONGITUDE: -6.962500
	DATE/TIME START: 1880-10-25T00:00:00 * DATE/TIME END: 1889-07-09T00:00:00
Event(s):	BABADA2 * LATITUDE: 38.900000 * LONGITUDE: -6.962500 * LOCATION: Badajoz, Spain * METHOD/DEVICE: Weather station/meteorological observation (WST) * COMMENT: the symbol "#" represents suspicious data found from a quality control
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509)
	Pressure, atmospheric [arbitrary units] (PPPP other) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: in mmHg
	Temperature, air [°C] (TTT) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509)
	Wind direction description (Wind dir descr) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: W = west, E = east, N = north, S = south
	Wind force description (Wind force descr) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509)
	Present weather (ww) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509)
Size:	15521 data points
*/
Date/Time	PPPP other [arbitrary units]	TTT [°C]	Wind dir descr	Wind force descr	ww
1882-01-24	769.9	5.0	E	Calm	Rainy
1882-01-25	771.9	5.0	E	Calm	Cloudy
1882-01-26	771.9	5.0	E	Calm	Covered
1882-01-27	773.8	6.0	E	Calm	Cloudy
1882-01-28	772.2	6.0	E	Calm	Cloudy
1882-01-29	771.0	6.0	E	Calm	Clear
1882-01-30	769.1	6.0	E	Calm	Covered
1882-01-31	765.0	10.0	SE	Calm	Covered
1882-02-01	765.3	5.0	E	Calm	Cloudy
1882-02-02	766.5	6.5	E	Calm	Cloudy
1882-02-03	766.7	6.0	E	Calm	Cloudy
1882-02-04	767.5	7.0	E	Calm	Cloudy
1882-02-05	766.5	9.0	E	Calm	Clear
1882-02-06	768.0	5.0	E	Calm	Clear
1882-02-07	769.2	5.0	E	Calm	Cloudy
1882-02-08	769.8	6.0	E	Calm	Cloudy
1882-02-09	770.8	6.0	E	Calm	Cloudy
1882-02-10	766.9	9.2	SE		Cloudy
1882-02-11					
1882-02-12	765.9	8.0	W	Calm	Clear
1882-02-13	769.6	5.0	NW	Calm	Clear
1882-02-14	773.4	7.0	E	Calm	Clear
1882-02-15	774.8	7.5	E	Calm	Clear
1882-02-16	771.7	8.0	E	Calm	Clear
1882-02-17	771.7	8.0	NE	Calm	Clear
1882-02-18	771.4	6.0	E	Breeze	Clear
1882-02-19	769.2	8.0	W	Calm	Clear
1882-02-20	769.2	10.0	E	Calm	Cloudy
1882-02-21	772.0	9.0	E	Wind	Clear
1882-02-22	769.7	7.5	SE	Calm	Clear
1882-02-23	768.9	10.0	E	Calm	Covered
1882-02-24	768.1	14.0	SE	Calm	Cloudy
1882-02-25	767.3	15.0	S	Calm	Covered
1882-02-26	763.3	14.5	SW		Rainy
1882-02-27	765.3	16.0	SW	Breeze	Cloudy
1882-02-28	765.0	15.0	W	Breeze	Cloudy
1882-03-01	765.7	12.5	SW	Calm	Cloudy
1882-03-02	768.7	9.5	SW	Calm	Cloudy
1882-03-03	759.2	11.0	SW	Breeze	Covered
1882-03-04	757.9	9.0	W	Calm	Clear
1882-03-05	764.8	9.0	W	Calm	Clear
1882-03-06	768.8	8.5	W	Calm	Clear
1882-03-07	770.5	12.0	SE	Calm	Clear
1882-03-08		11.5	NE	Calm	Clear
1882-03-09	770.3	12.5	ENE	Breeze	Clear
1882-03-10	770.3	12.5	SE	Calm	Clear
1882-03-11	#777.6	12.0	E	Calm	Clear
1882-03-12	767.6	12.0	E	Calm	Clear
1882-03-13	766.8	13.0	E	Calm	Clear
1882-03-14	766.9	12.0	E	Calm	Clear
1882-03-15	769.5	13.0	E	Calm	Clear
1882-03-16	769.9	15.0	E	Calm	Almost_clear
1882-03-17	769.8	13.5	E	Calm	Clear
1882-03-18	767.5	15.0	E	Calm	Clear
1882-03-19	763.2	16.0	SW	Calm	Cloudy
1882-03-20	759.8	15.0	S	Calm	Covered
1882-03-21	759.4	14.0	SE	Calm	Cloudy
1882-03-22	762.1	15.0	NW	Calm	Clear
1882-03-23	765.6	11.0	NE	Calm	Cloudy
1882-03-24	765.1	11.0	E	Calm	Clear
1882-03-25	764.7	16.0	N	Calm	Cloudy
1882-03-26	762.0	16.0	NW	Calm	Clear
1882-03-27	764.9	13.0	N	Calm	Clear
1882-03-28	767.9	13.0	NE	Calm	Cloudy
1882-03-29	764.8	16.0	N	Calm	Clear
1882-03-30	760.6	13.5	W	Calm	Clear
1882-03-31	760.0	13.0	N	Breeze	Cloudy
1882-04-01	758.0	13.0	SW	Calm	Cloudy
1882-04-02	755.3	14.0	SW	Calm	Covered
1882-04-03	760.9	11.5	SW	Calm	Covered
1882-04-04	762.1	13.0	W	Calm	Covered
1882-04-05	758.2	12.0	W	Calm	Cloudy
1882-04-06	759.7	12.5	W	Calm	Clear
1882-04-07	758.8	14.5	NW		Cloudy
1882-04-08	760.1	14.5	E	Calm	Clear
1882-04-09	763.2	15.0	E	Calm	Clear
1882-04-10	763.1	14.0	W	Calm	Clear
1882-04-11	761.4	13.5	SW	Calm	Covered
1882-04-12	761.1	16.0	SW	Calm	Covered
1882-04-13	757.4	16.0	S	Breeze	Cloudy
1882-04-14	757.1	13.0	W	Calm	Covered
1882-04-15	756.7	13.5	W	Calm	Cloudy
1882-04-16	762.4	13.0	W	Calm	Cloudy
1882-04-17	764.4	15.5	W	Calm	Cloudy
1882-04-18	765.9	17.0	N	Calm	Clear
1882-04-19	764.3	18.5	E	Calm	Clear
1882-04-20	764.2	20.0	N	Calm	Cloudy
1882-04-21	765.1	21.5	W	Calm	Clear
1882-04-22	764.4	16.0	W	Calm	Cloudy
1882-04-23	765.4	14.0	W	Breeze	Cloudy
1882-04-24	764.7	16.0	W	Calm	Cloudy
1882-04-25	765.1	15.5	N	Calm	Cloudy
1882-04-26	762.4	15.0	W	Calm	Covered
1882-04-27	763.4	15.0	W	Calm	Covered
1882-04-28	763.9	17.0	W	Calm	Cloudy
1882-04-29	763.3	18.0	W	Calm	Clear
1882-04-30	758.8	17.0	W	Calm	Cloudy
1882-05-01	760.6	15.0	WNW		Covered
1882-05-02	760.4	15.0	SW	Calm	Cloudy
1882-05-03	759.9	12.0	W	Breeze	Cloudy
1882-05-04	763.0	14.0	W	Calm	Cloudy
1882-05-05	764.3	14.0	W		Cloudy
1882-05-06	761.5	15.0	W	Calm	Clear
1882-05-07	758.6	14.0	S	Calm	Rainy
1882-05-08	760.5	18.5	E	Calm	Cloudy
1882-05-09	760.5	22.0	E	Wind	Cloudy
1882-05-10	761.5	22.0	SE	Breeze	Clear
1882-05-11	760.9	23.0		Calm	Clear
1882-05-12	762.6	21.5	E	Calm	Clear
1882-05-13	763.4	21.0	SE	Calm	Clear
1882-05-14	762.0	19.0	W		Cloudy
1882-05-15	756.7	19.0	S	Calm	Cloudy
1882-05-16	757.1	18.0	S	Calm	Covered
1882-05-17	757.3	21.0	SE	Calm	Covered
1882-05-18	758.0	20.0	SE	Calm	Cloudy
1882-05-19	753.3	12.5	S	Calm	Rainy
1882-05-20	753.8	16.5	S	Calm	Covered
1882-05-21	759.7	17.5	S	Calm	Cloudy
1882-05-22	759.4	18.0	S	Breeze	Covered
1882-05-23	759.3	19.0		Calm	Cloudy
1882-05-24	758.9	19.0	SW		Cloudy
1882-05-25	758.2	14.0	SW	Calm	Rainy
1882-05-26	761.0	19.5	S	Breeze	Covered
1882-05-27	763.0	21.0	SE	Calm	Cloudy
1882-05-28	762.4	21.0	W	Calm	Cloudy
1882-05-29	764.3	17.5	W	Calm	Cloudy
1882-05-30	762.9	21.5	E	Calm	Cloudy
1882-05-31	757.2	23.0	W	Calm	Cloudy
1882-06-01	758.6	18.0	S	Calm	Covered
1882-06-02	759.9	20.0	W	Calm	Cloudy
1882-06-03	759.4	20.0	S	Breeze	Cloudy
1882-06-04	763.4	19.0	NW	Calm	Cloudy
1882-06-05	763.8	21.0	E	Calm	Clear
1882-06-06	760.5	25.5	W	Calm	Clear
1882-06-07	761.5	18.5	NW	Breeze	Clear
1882-06-08	763.8	20.0	E	Calm	Clear
1882-06-09	761.3	25.0	N	Calm	Clear
1882-06-10	759.6	23.0	NW	Calm	Clear
1882-06-11	761.2	23.0	N	Calm	Clear
1882-06-12	759.0	25.0	E	Calm	Clear
1882-06-13	759.8	26.5	W	Calm	Clear
1882-06-14	761.6	27.0	SE	Calm	Clear
1882-06-15	760.5	27.5	SE	Calm	Clear
1882-06-16	761.6	22.0	SW	Calm	Clear
1882-06-17	760.2	20.0	W	Calm	Cloudy
1882-06-18	762.3	18.0	W	Breeze	Cloudy
1882-06-19	764.3	22.0	NW	Calm	Clear
1882-06-20	762.4	27.0	N	Calm	Clear
1882-06-21	760.0	26.0	W	Calm	Clear
1882-06-22	758.7	20.0	W	Calm	Clear
1882-06-23	759.7	21.0	W	Calm	Clear
1882-06-24	760.3	22.0	NW	Calm	Clear
1882-06-25	762.4	19.0	NW	Calm	Clear
1882-06-26	762.3	22.0	NW	Calm	Clear
1882-06-27	760.6	26.0	W	Calm	Clear
1882-06-28	763.0	25.0	SW	Calm	Clear
1882-06-29	763.0	23.0	S	Calm	Clear
1882-06-30	759.2	26.0	W	Calm	Clear
1882-07-01	757.6	30.5	NW	Calm	Clear
1882-07-02	757.7	28.0	SW	Calm	Clear
1882-07-03	758.7	27.0	SSW		Clear
1882-07-04	759.8	28.0	SW	Calm	Clear
1882-07-05	760.2	21.5	W	Calm	Clear
1882-07-06	760.1	21.0	W	Calm	Clear
1882-07-07	757.0	21.0	S	Breeze	Clear
1882-07-08	757.0	20.0	SW	Calm	Covered
1882-07-09	763.5	12.0	W	Calm	Clear
1882-07-10	764.4	19.5	S	Calm	Covered
1882-07-11	763.9	21.0	W	Calm	Cloudy
1882-07-12	762.1	23.0	SW	Calm	Clear
1882-07-13	759.3	26.0	W	Calm	Clear
1882-07-14	757.1	23.0	W	Calm	Clear
1882-07-15	756.5	23.0	NW	Calm	Cloudy
1882-07-16	759.2	20.5	W	Calm	Cloudy
1882-07-17	760.0	23.0	W	Breeze	Clear
1882-07-18	760.4	28.0	NE	Calm	Clear
1882-07-19	761.0	30.0	SE	Calm	Clear
1882-07-20	761.8	28.0	W	Calm	Clear
1882-07-21	761.2	24.0	W	Calm	Clear
1882-07-22	761.8	25.0	W	Calm	Clear
1882-07-23	759.7	26.0	W	Calm	Clear
1882-07-24	759.7	24.0	W	Calm	Clear
1882-07-25	761.2	25.0	W	Calm	Clear
1882-07-26	762.1	29.0	NW	Calm	Clear
1882-07-27	762.1	31.0	SE	Calm	Clear
1882-07-28	760.4	31.0	SW	Calm	Clear
1882-07-29	756.5	28.0	NW	Calm	Clear
1882-07-30	756.8	30.0	E	Calm	Clear
1882-07-31	760.9	31.6	SE	Breeze	Clear
1882-08-01	763.5	31.5	NW	Breeze	Clear
1882-08-02	766.3	31.5	W	Calm	Clear
1882-08-03	761.3	35.0	NW	Calm	Clear
1882-08-04	759.6	32.0	W	Calm	Covered
1882-08-05	759.1	31.0	SW	Calm	Clear
1882-08-06	757.8	26.0	SW	Calm	Clear
1882-08-07	756.7	28.5	W	Calm	Clear
1882-08-08	757.7	22.5	SW	Calm	Covered
1882-08-09	759.5		SW	Calm	Clear
1882-08-10	759.5	27.0	W	Calm	Clear
1882-08-11	759.0	26.0	W	Calm	Clear
1882-08-12	759.1	24.0	SW	Calm	Cloudy
1882-08-13	760.0	23.0	W	Calm	Cloudy
1882-08-14	761.7	23.0	SE	Calm	Covered
1882-08-15		21.7	NW	Breeze	Clear
1882-08-16	761.6	25.0	NW	Calm	Clear
1882-08-17	759.4	29.0	SW	Calm	Clear
1882-08-18	758.9	29.0	W	Calm	Clear
1882-08-19	769.9	26.0	SW	Calm	Clear
1882-08-20	760.3	25.0	W	Calm	Cloudy
1882-08-21	761.8	29.5	NE	Breeze	Clear
1882-08-22	761.3	31.5	SE	Calm	Clear
1882-08-23	756.1	#32.0	SW	Calm	Clear
1882-08-24	757.8	23.0	SW	Calm	Clear
1882-08-25	761.0	22.5	SW	Calm	Clear
1882-08-26	762.2	21.0	NE	Breeze	Clear
1882-08-27	762.0	24.6	SE	Calm	Cloudy
1882-08-28	761.8	24.5	SE	Calm	Clear
1882-08-29	762.0	27.0	E	Calm	Clear
1882-08-30	761.8	29.0	W	Calm	Clear
1882-08-31	759.9	29.5	NE	Calm	Clear
1882-09-01	758.7	26.0	SW	Calm	Clear
1882-09-02	760.1	23.0	W	Calm	Cloudy
1882-09-03	760.7	23.5	NE	Calm	Cloudy
1882-09-04	760.3	22.5	W	Calm	Clear
1882-09-05	760.4	26.0	E	Calm	Clear
1882-09-06	760.6	26.0	E	Breeze	Clear
1882-09-07	756.8	27.0	NW		Cloudy
1882-09-08	756.8	24.0	NW		Cloudy
1882-09-09	752.6	23.5	SW	Calm	Clear
1882-09-10	761.8	16.0	S	Calm	Covered
1882-09-11	760.4	17.0	W	Breeze	Covered
1882-09-12	760.3	16.0	W	Breeze	Cloudy
1882-09-13	763.0	16.0	W	Breeze	Cloudy
1882-09-14	758.3	18.5	W	Wind	Cloudy
1882-09-15	758.1	18.0	W	Calm	Cloudy
1882-09-16	760.0	18.5	W	Calm	Clear
1882-09-17		20.0	E	Calm	Clear
1882-09-18	758.5	22.0	NW	Calm	Clear
1882-09-19	757.4	18.0	W	Calm	Clear
1882-09-20	758.0	14.0	NW	Breeze	Covered
1882-09-21	760.3	15.5	NW	Calm	Clear
1882-09-22	761.0	17.0	W	Calm	Cloudy
1882-09-23	761.0	16.0	W	Calm	Cloudy
1882-09-24	762.5	16.0	SW	Calm	Clear
1882-09-25	760.4	17.0	SW	Breeze	Covered
1882-09-26	758.5	15.0	SW	Wind	Covered
1882-09-27	761.7	19.0	W	Calm	Covered
1882-09-28	766.6	19.0	SW		Cloudy
1882-09-29	766.5	17.5	NW	Calm	Clear
1882-09-30	764.9	21.5	SE	Calm	Clear
1882-10-01	762.3	20.0	S	Calm	Cloudy
1882-10-02	762.8	23.0	SE	Calm	Cloudy
1882-10-03	763.6	22.5	NW		Covered
1882-10-04	763.0	23.5	NW		Clear
1882-10-05	760.5	21.0	E	Calm	Clear
1882-10-06	757.4	19.0	SE	Calm	Clear
1882-10-07	758.7	18.5	SE	Calm	Cloudy
1882-10-08	760.6	20.0	S	Calm	Covered
1882-10-09	762.6	21.1	SE	Calm	Covered
1882-10-10	761.7	22.0	E	Calm	Clear
1882-10-11	760.0	18.5	S	Breeze	Drizzle
1882-10-12	760.8	16.5	W	Breeze	Cloudy
1882-10-13	760.3	16.5	W	Calm	Cloudy
1882-10-14	761.7	15.5	NW	Calm	Clear
1882-10-15	762.9	16.5	W	Calm	Clear
1882-10-16	760.7	14.0	NW	Calm	Drizzle
1882-10-17	762.5	16.0	SW	Calm	Clear
1882-10-18	763.5	16.5	E	Calm	Clear
1882-10-19	760.7	18.5	S	Calm	Cloudy
1882-10-20	764.2	16.5	W	Calm	Cloudy
1882-10-21	764.9	17.0	SW	Calm	Covered
1882-10-22	764.2	17.0	SW	Calm	Covered
1882-10-23	763.5	17.5	W	Calm	Covered
1882-10-24	766.0	18.0	S	Calm	Cloudy
1882-10-25	762.8	14.0	SW	Calm	Covered
1882-10-26	764.2	12.5	SW	Calm	Covered
1882-10-27	753.2	13.5	W	Calm	Cloudy
1882-10-28	759.8	12.5	W	Breeze	Covered
1882-10-29	762.0	10.0	W	Calm	Fog
1882-10-30	764.4	16.0	SW	Calm	Clear
1882-10-31	763.4	13.0	NE	Calm	Clear
1882-11-01	764.7	13.0	SW	Calm	Covered
1882-11-02	765.6	16.0	SE	Calm	Cloudy
1882-11-03	765.4	14.0	W	Calm	Clear
1882-11-04	768.5	14.0	E	Calm	Clear
1882-11-05	769.0	13.0	E	Calm	Clear
1882-11-06	767.4	14.0	E	Calm	Clear
1882-11-07	766.9	13.5	N	Calm	Clear
1882-11-08	767.5	16.0	SW		Covered
1882-11-09	764.2	16.0	S	Breeze	Cloudy
1882-11-10	764.5	16.0	S	Calm	Covered
1882-11-11	762.9	15.3	NE	Calm	Cloudy
1882-11-12	762.9	12.5	SE	Calm	Covered
1882-11-13	760.9	17.5	SW		Covered
1882-11-14	759.8	14.0	W	Calm	Cloudy
1882-11-15	764.0	11.0	N	Calm	Clear
1882-11-16	764.9	8.0	W	Calm	Cloudy
1882-11-17	765.0	13.0	W	Calm	Cloudy
1882-11-18	767.6	11.0	W	Calm	Cloudy
1882-11-19	769.9	11.0	NW	Breeze	Clear
1882-11-20	765.4	11.5	W	Calm	Clear
1882-11-21	765.5	10.0	W	Breeze	Cloudy
1882-11-22	769.5	10.0	NE	Calm	Cloudy
1882-11-23	768.5	10.0	E	Calm	Cloudy
1882-11-24	765.5	11.0	SW	Calm	Covered
1882-11-25	765.1	12.0	W	Calm	Covered
1882-11-26	763.4	15.0	SW	Calm	Covered
1882-11-27	760.9	14.0	W	Calm	Cloudy
1882-11-28	769.6	9.0	N	Calm	Clear
1882-11-29	769.2	9.0	NE	Calm	Clear
1882-11-30	766.0	#11.5	N	Calm	Clear
1882-12-01	764.6	3.0	SW	Calm	Cloudy
1882-12-02	760.1	9.0	N	Wind	Clear
1882-12-03	766.4	5.0	NE	Calm	Clear
1882-12-04	763.1	9.6	SW	Calm	Covered
1882-12-05	759.2	10.0	NW	Calm	Clear
1882-12-06	755.0	9.5	S	Breeze	Rainy
1882-12-07	751.1	9.0	SW		Covered
1882-12-08	756.0	8.5	N	Calm	Covered
1882-12-09	758.5	4.0	NW	Calm	Clear
1882-12-10	748.7	7.0	W		Cloudy
1882-12-11	756.0	6.0	SE	Calm	Fog
1882-12-12	752.3	8.5	S	Calm	Covered
1882-12-13	750.1	8.0	SE	Calm	Covered
1882-12-14	756.7	8.0	W	Calm	Cloudy
1882-12-15	761.9	4.0	NE	Calm	Drizzle
1882-12-16	761.2	9.0	NE	Calm	Covered
1882-12-17	759.9	10.5	NE	Calm	Covered
1882-12-18	755.2	11.0	SW	Breeze	Covered
1882-12-19	756.2	9.0	N	Breeze	Clear
1882-12-20	767.4	8.0	N	Calm	Cloudy
1882-12-21	770.5	9.0	NE	Calm	Clear
1882-12-22	770.0	7.0	NW	Calm	Clear
1882-12-23	767.4	9.0	NW	Calm	Covered
1882-12-24	770.4	11.0	W	Calm	Clear
1882-12-25	768.3	9.0	W	Calm	Covered
1882-12-26	769.3	11.2	W	Breeze	Covered
1882-12-27	769.0	3.5	NE	Calm	Fog
1882-12-28	767.7	4.0	NW	Calm	Fog
1882-12-29	766.4	8.0	NE	Calm	Covered
1882-12-30	769.0	10.0	NE	Calm	Covered
1882-12-31	770.5	7.5	NE	Calm	Clear
1883-01-01	770.6	8.5	N	Calm	Cloudy
1883-01-02	770.5	7.0	NW	Calm	Fog
1883-01-03	767.5	7.0	NE	Calm	Fog
1883-01-04	768.4	#11.0	W	Calm	Cloudy
1883-01-05	773.1	2.0	SE	Calm	Fog
1883-01-06	770.9	5.0	E	Calm	Covered
1883-01-07	765.1	#4.0	NE	Calm	Cloudy
1883-01-08	756.0	12.5	S	Calm	Rainy
1883-01-09	751.8	11.0	S	Calm	Covered
1883-01-10	754.6	10.0	SW	Calm	Cloudy
1883-01-11		8.7	SW	Breeze	Cloudy
1883-01-12	#745.4	7.5	N	Calm	Rainy
1883-01-13					
1883-01-14	757.2	10.0	NW	Calm	Clear
1883-01-15	760.7	9.5	NW	Calm	Cloudy
1883-01-16	764.9	9.0	W	Calm	Clear
1883-01-17					
1883-01-18	763.8	4.0	NE	Calm	Clear
1883-01-19	768.6	4.0	NE	Calm	Clear
1883-01-20	768.3	4.0	NE	Calm	Clear
1883-01-21	768.0	4.5	NE	Calm	Clear
1883-01-22	770.3	4.0	SE	Calm	Clear
1883-01-23	770.4	4.0	W	Calm	Cloudy
1883-01-24	768.0	10.5	NW	Wind	Cloudy
1883-01-25	767.0	11.0	NW	Calm	Cloudy
1883-01-26	766.4	11.0	W	Calm	Covered
1883-01-27	772.9	8.0	W	Calm	Clear
1883-01-28	775.3	5.0	E	Calm	Clear
1883-01-29	772.0	5.5	NE	Calm	Clear
1883-01-30	768.4	9.0	W	Calm	Clear
1883-01-31	758.0	9.5	NW	Wind	Covered
1883-02-01	764.3	7.5	NW	Calm	Clear
1883-02-02	760.9	10.5	SW	Calm	Covered
1883-02-03	761.4	9.0	NE	Calm	Covered
1883-02-04	764.7	6.5	NE	Calm	Clear
1883-02-05	762.9	10.5	NE	Calm	Clear
1883-02-06	759.3	10.0	E	Calm	Covered
1883-02-07	765.3	11.0	SW	Calm	Covered
1883-02-08	761.2	14.5	S	Breeze	Covered
1883-02-09	769.4	8.0	NW	Calm	Clear
1883-02-10	766.4	8.5	NW	Calm	Covered
1883-02-11	767.4	9.0	W	Calm	Fog
1883-02-12	757.2	14.5	S	Wind	Covered
1883-02-13	767.7	7.0	SW	Calm	Clear
1883-02-14	769.4	6.5	E	Calm	Clear
1883-02-15	770.4	7.5	E	Calm	Cloudy
1883-02-16	772.3	8.0	N	Calm	Clear
1883-02-17	769.3	8.5	E	Calm	Clear
1883-02-18	768.4	10.0	W	Calm	Cloudy
1883-02-19	762.5	8.0	NW	Calm	Cloudy
1883-02-20	765.2	8.5	NE	Calm	Cloudy
1883-02-21	772.0	8.5	NE	Calm	Clear
1883-02-22	772.0	9.5	E	Breeze	Clear
1883-02-23	774.1	8.5	E	Breeze	Clear
1883-02-24	773.9	12.5	NE	Calm	Clear
1883-02-25	771.9	12.0	E	Calm	Clear
1883-02-26	771.1	10.5	NE	Calm	Clear
1883-02-27	768.6	10.0	E	Calm	Clear
1883-02-28	769.8	11.5	E	Calm	Clear
1883-03-01	767.5	14.0	NE	Calm	Clear
1883-03-02	764.5	14.0	W	Calm	Clear
1883-03-03	763.4	14.0	W	Calm	Clear
1883-03-04	761.7	8.0	E	Calm	Covered
1883-03-05	763.6	8.0	E	Wind	Cloudy
1883-03-06	764.7	9.0	NE	Calm	Clear
1883-03-07	757.7	10.0	W	Calm	Clear
1883-03-08	756.2	9.0	E	Calm	Clear
1883-03-09	752.7	10.0	E	Calm	Clear
1883-03-10	755.8	9.0	NW	Calm	Clear
1883-03-11	756.2	5.0	NW	Calm	Cloudy
1883-03-12	762.3	2.0	NW	Calm	Clear
1883-03-13	763.3	10.0	NW	Calm	Clear
1883-03-14	760.3	14.0	NE	Calm	Clear
1883-03-15	755.6	12.5	NW	Calm	Cloudy
1883-03-16	754.2	10.0	W	Calm	Covered
1883-03-17	752.2	13.0	S	Calm	Covered
1883-03-18	748.6	10.5	SE	Calm	Covered
1883-03-19	754.9	7.0	W		Covered
1883-03-20	759.2	8.5	SW	Calm	Covered
1883-03-21	751.6	11.0	W	Breeze	Covered
1883-03-22	749.0	12.0	SW	Breeze	Covered
1883-03-23	757.0	12.0	NW	Calm	Cloudy
1883-03-24	755.9	14.5	S	Breeze	Covered
1883-03-25	752.6	13.0	W	Calm	Cloudy
1883-03-26	754.3	11.5	SW	Calm	Covered
1883-03-27	758.8	13.0	NW	Calm	Cloudy
1883-03-28	766.6	10.0	E	Calm	Clear
1883-03-29	765.7	13.0	E	Calm	Cloudy
1883-03-30	761.4	14.0	SW	Calm	Covered
1883-03-31	760.7	16.0	W	Calm	Covered
1883-04-01	762.9	16.0	S	Calm	Covered
1883-04-02	764.4	15.0	NW	Calm	Covered
1883-04-03	764.4	16.0	NW	Calm	Cloudy
1883-04-04	764.2	16.0	E	Calm	Clear
1883-04-05	763.8	16.0	E	Breeze	Clear
1883-04-06	762.0	18.0	E	Calm	Clear
1883-04-07	759.6	16.0	E	Breeze	Cloudy
1883-04-08	756.7	18.5	NW	Calm	Clear
1883-04-09	760.1	15.0	E	Breeze	Cloudy
1883-04-10	761.6	15.0	E	Calm	Covered
1883-04-11	759.8	18.5	N	Calm	Clear
1883-04-12					
1883-04-13	753.0	17.5	NE	Breeze	Clear
1883-04-14	752.4	13.0	NW	Breeze	Cloudy
1883-04-15	757.3	14.5	NW	Calm	Cloudy
1883-04-16	762.1	13.5	E	Breeze	Clear
1883-04-17	761.6	14.5	E	Calm	Clear
1883-04-18	757.7	15.5	SW	Calm	Cloudy
1883-04-19	757.8	11.0	NW	Breeze	Cloudy
1883-04-20	766.2	16.0	NE	Calm	Clear
1883-04-21	764.3	18.0	NNW	Calm	Cloudy
1883-04-22	760.6	18.5	W	Calm	Cloudy
1883-04-23	755.8	13.4	NW	Breeze	Covered
1883-04-24	756.4	13.0	NW	Calm	Cloudy
1883-04-25	756.1	16.0	NE	Calm	Cloudy
1883-04-26	748.6	14.0	SE	Wind	Rainy
1883-04-27	749.3	13.5	W	Calm	Covered
1883-04-28	754.3	12.5	W	Breeze	Cloudy
1883-04-29	761.4	14.0	NW	Calm	Covered
1883-04-30	756.3	14.5	SW	Breeze	Covered
1883-05-01	759.0	12.5	SW	Calm	Cloudy
1883-05-02	756.0	15.0	SW	Calm	Cloudy
1883-05-03	751.4	13.5	SE	Breeze	Covered
1883-05-04	750.1	12.5	W	Calm	Covered
1883-05-05	756.9	11.0	SW	Calm	Rainy
1883-05-06	756.7	8.0	E	Calm	Rainy
1883-05-07		16.0	SW		Cloudy
1883-05-08	754.9	12.0	SW		Covered
1883-05-09	757.8	13.0	NW	Calm	Cloudy
1883-05-10	763.8	14.5	NW	Calm	Cloudy
1883-05-11	764.5	17.0	NE	Calm	Clear
1883-05-12	766.0	20.1	W		Clear
1883-05-13	762.1	21.0	N	Calm	Clear
1883-05-14	760.7	20.0	N	Calm	Clear
1883-05-15	759.0	18.0	NE	Calm	Covered
1883-05-16	755.4	15.5	SE	Calm	Covered
1883-05-17	759.2	12.0	SE	Calm	Rainy
1883-05-18	762.1	19.0	E	Calm	Cloudy
1883-05-19	759.8	23.0	E	Calm	Cloudy
1883-05-20	759.2	25.0	NW	Calm	Clear
1883-05-21	760.4	17.0	NE	Calm	Rainy
1883-05-22	762.4	23.0	NW	Calm	Cloudy
1883-05-23	763.3	24.0	SE	Calm	Clear
1883-05-24	761.5	23.0	SW	Calm	Cloudy
1883-05-25	757.7	20.0	SE	Calm	Covered
1883-05-26	759.0	18.0	NW	Breeze	Cloudy
1883-05-27	758.8	21.0	NW	Calm	Cloudy
1883-05-28	759.8	22.5	NE	Calm	Clear
1883-05-29	762.0	23.0	SE	Calm	Clear
1883-05-30	762.4	25.5	NW		Clear
1883-05-31	762.1	22.0	NW	Calm	Clear
1883-06-01	759.7	20.0	SW	Calm	Clear
1883-06-02	756.3	21.0	E	Calm	Clear
1883-06-03	757.5	19.0	SW	Calm	Covered
