/* DATA DESCRIPTION:
Citation:	Vaquero, José Manuel; Bravo-Paredes, Nieves; Obregón, María Angeles; Sánchez-Carrasco, Víctor Manuel; Valente, Maria Antónia; Trigo, Ricardo M; Domínguez-Castro, Fernando; Montero-Martín, Javier; Vaquero-Martínez, Javier; Antón, Manuel; García, José Agustín; Gallego, María Cruz (2020): Early meteorological records from BAALAN2 (1868), Extremadura region, SW Iberia. PANGAEA, https://doi.pangaea.de/10.1594/PANGAEA.925806 (dataset in review), 
	In: Vaquero, JM et al. (2020): Early meteorological records from Extremadura region, SW Iberia (CliPastExtrem). PANGAEA, https://doi.pangaea.de/10.1594/PANGAEA.925807 (dataset in review)
Related to:	Vaquero, José Manuel; Bravo-Paredes, Nieves; Obregón, María Angeles; Sánchez-Carrasco, Víctor Manuel; Valente, Maria Antónia; Trigo, Ricardo M; Domínguez-Castro, Fernando; Montero-Martín, Javier; Vaquero-Martínez, Javier; Antón, Manuel; García, José Agustín; Gallego, María Cruz (in prep.): Recovery of early meteorological records from Extremadura region (SW Iberia): the "CliPastExtrem" (v1.0) database.
Coverage:	LATITUDE: 38.784444 * LONGITUDE: -6.243611
	DATE/TIME START: 1868-07-01T09:00:00 * DATE/TIME END: 1868-09-30T21:00:00
Event(s):	BAALAN2 * LATITUDE: 38.784444 * LONGITUDE: -6.243611 * LOCATION: Alange, Spain * METHOD/DEVICE: Weather station/meteorological observation (WST)
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509)
	Pressure, atmospheric [arbitrary units] (PPPP other) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: mmHg
	Temperature, air [°C] (TTT) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * METHOD/DEVICE: Thermometer
	Humidity, relative [%] (RH) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * METHOD/DEVICE: Saussure hygrometer
Size:	1104 data points
*/
Date/Time	PPPP other [arbitrary units]	TTT [°C]	RH [%]
1868-07-30T21:00	642.1326	39.30542	80.029640
1868-07-31T09:00	641.7281	39.29566	79.501770
1868-07-31T12:00	641.3235	39.32870	78.870440
1868-07-31T15:00	640.9265	39.44717	78.214990
1868-07-31T21:00	640.6132	39.48733	77.596460
1868-08-01T09:00	637.3774	43.51876	79.988400
1868-08-01T12:00	637.7470	43.81608	80.456840
1868-08-01T15:00	637.9934	44.01144	80.827020
1868-08-01T21:00	638.2399	44.15227	81.143670
1868-08-02T09:00	638.4316	44.23184	81.393240
1868-08-02T12:00	638.5414	44.27058	81.609430
1868-08-02T15:00	638.5828	44.30903	81.785670
1868-08-02T21:00	638.6515	44.34037	81.968720
1868-08-03T09:00	638.8297	44.32393	82.145190
1868-08-03T12:00	639.0665	44.25990	82.234390
1868-08-03T15:00	639.3464	44.16857	82.283440
1868-08-03T21:00	639.6633	44.08402	82.319150
1868-08-04T09:00	639.9882	44.04688	82.354920
1868-08-04T12:00	640.3131	44.01639	82.390790
1868-08-04T15:00	640.5746	43.95910	82.386230
1868-08-04T21:00	640.7253	43.89537	82.388270
1868-08-05T09:00	640.8444	43.86569	82.390350
1868-08-05T12:00	640.9793	43.87657	82.352410
1868-08-05T15:00	641.1143	43.88735	82.361560
1868-08-05T21:00	641.2097	43.89141	82.417510
1868-08-06T09:00	641.2179	43.90242	82.446420
1868-08-06T12:00	641.2262	43.93386	82.468680
1868-08-06T15:00	641.2425	43.99943	82.464330
1868-08-06T21:00	641.2349	44.09923	82.399680
1868-08-07T09:00	641.2195	44.20566	82.308180
1868-08-07T12:00	641.1962	44.30510	82.203350
1868-08-07T15:00	641.1492	44.41824	82.098370
1868-08-07T21:00	641.0784	44.50418	81.993160
1868-08-08T09:00	640.9760	44.54890	81.874970
1868-08-08T12:00	640.8499	44.57986	81.756960
1868-08-08T15:00	640.6921	44.59747	81.665410
1868-08-08T21:00	640.5105	44.60834	81.573860
1868-08-09T09:00	640.3052	44.59893	81.482470
1868-08-09T12:00	640.1236	44.56911	81.404240
1868-08-09T15:00	639.9975	44.50496	81.319330
1868-08-09T21:00	639.8871	44.43409	81.234690
1868-08-10T09:00	639.7609	44.36307	81.143610
1868-08-10T12:00	639.6348	44.27143	81.025640
1868-08-10T15:00	639.5007	44.16629	80.860440
1868-08-10T21:00	639.3191	43.92507	80.775550
1868-08-11T09:00	639.2008	43.62261	80.797880
1868-08-11T12:00	639.2012	43.38127	80.827150
1868-08-11T15:00	639.2808	43.17379	80.849950
1868-08-11T21:00	639.3761	43.04827	80.879240
1868-08-12T09:00	639.5031	42.94335	80.915010
1868-08-12T12:00	639.7093	42.83139	80.944240
1868-08-12T15:00	639.9313	42.74671	81.000300
1868-08-12T21:00	640.1294	42.63492	81.069640
1868-08-13T09:00	640.3593	42.49596	81.105340
1868-08-13T12:00	640.6604	42.39084	81.134310
1868-08-13T15:00	640.9456	42.32667	81.176740
1868-08-13T21:00	641.1755	42.26259	81.205930
1868-08-14T09:00	641.3816	42.20524	81.228260
1868-08-14T12:00	641.5324	42.13406	81.250550
1868-08-14T15:00	641.6279	42.05608	81.286480
1868-08-14T21:00	641.6758	42.01888	81.315980
1868-08-15T09:00	641.7000	42.02229	81.325510
1868-08-15T12:00	641.6530	42.09431	81.341400
1868-08-15T15:00	641.4873	42.21430	81.330390
1868-08-15T21:00	641.2266	42.29996	81.326240
1868-08-16T09:00	640.7603	42.38562	81.375720
1868-08-16T12:00	640.1752	42.47137	81.411770
1868-08-16T15:00	639.5428	42.53629	81.420900
1868-08-16T21:00	638.8233	42.59431	81.430290
1868-08-17T09:00	638.3016	42.61849	81.406120
1868-08-17T12:00	638.0726	42.58817	81.341620
1868-08-17T15:00	637.9623	42.54434	81.263840
1868-08-17T21:00	637.9074	42.49339	81.132680
1868-08-18T09:00	637.9396	42.40807	80.941410
1868-08-18T12:00	638.1141	42.30927	80.736470
1868-08-18T15:00	638.3441	42.18331	80.518290
1868-08-18T21:00	638.5740	42.04360	80.266880
1868-08-19T09:00	638.8357	41.86970	80.015180
1868-08-19T12:00	639.0940	41.68929	79.810100
1868-08-19T15:00	639.4268	41.52258	79.598300
1868-08-19T21:00	639.8261	41.32152	79.366310
1868-08-20T09:00	640.1968	41.13429	79.087680
1868-08-20T12:00	640.5770	40.98242	78.822420
1868-08-20T15:00	641.0064	40.84810	78.563810
1868-08-20T21:00	641.4104	40.72203	78.231650
1868-08-21T09:00	641.7432	40.59613	77.932940
1868-08-21T12:00	642.0839	40.49485	77.707880
1868-08-21T15:00	642.4483	40.39356	77.582990
1868-08-21T21:00	642.6939	40.26867	77.370840
1868-08-22T09:00	642.7495	40.02910	77.085110
1868-08-22T12:00	642.7262	39.78867	76.906770
1868-08-22T15:00	642.7425	39.62205	76.748600
1868-08-22T21:00	642.7904	39.39809	76.563870
1868-08-23T09:00	642.7988	39.23154	76.385570
1868-08-23T12:00	642.7992	39.14685	76.267260
1868-08-23T15:00	642.8154	39.06200	76.162370
1868-08-23T21:00	642.8792	38.96089	76.097850
1868-08-24T09:00	642.9429	38.85997	76.080150
1868-08-24T12:00	642.9511	38.75141	76.069030
1868-08-24T15:00	642.9278	38.59341	76.118410
1868-08-24T21:00	642.8886	38.48378	76.201430
1868-08-25T09:00	642.8495	38.45631	76.284480
1868-08-25T12:00	642.7708	38.46999	76.400960
1868-08-25T15:00	642.7001	38.47522	76.503930
1868-08-25T21:00	642.6689	38.56192	76.634020
1868-08-26T09:00	642.6615	38.68155	76.804100
1868-08-26T12:00	642.7094	38.69537	76.980490
1868-08-26T15:00	642.7493	38.72562	77.170650
1868-08-26T21:00	642.7577	38.87031	77.367300
1868-08-27T09:00	642.7819	39.08834	77.671240
1868-08-27T12:00	642.8061	39.28189	78.042360
1868-08-27T15:00	642.8223	39.47553	78.359620
1868-08-27T21:00	642.8069	39.68535	78.663760
1868-08-28T09:00	642.7441	39.80525	78.921110
1868-08-28T12:00	642.6496	39.71242	79.151470
1868-08-28T15:00	642.5155	39.43120	79.455490
1868-08-28T21:00	642.3261	38.86327	79.772930
1868-08-29T09:00	642.0734	38.26294	80.076900
1868-08-29T12:00	641.7020	37.78539	80.333810
1868-08-29T15:00	641.3069	37.31589	80.537060
1868-08-29T21:00	640.8642	36.83844	80.753720
1868-08-30T09:00	640.3504	36.36079	81.077790
1868-08-30T12:00	639.8524	35.89156	81.361540
1868-08-30T15:00	639.1725	35.25025	80.968410
1868-08-30T21:00	638.4530	34.52683	79.852090
1868-08-31T09:00	637.9866	33.91835	78.917060
1868-08-31T12:00	637.5914	33.35072	78.491260
1868-08-31T15:00	637.1330	32.78299	78.312860
1868-08-31T21:00	636.7932	32.18751	78.281740
1868-09-01T09:00	642.0423	28.99351	79.856680
1868-09-01T12:00	642.4972	29.29842	80.080970
1868-09-01T15:00	642.7101	29.52312	80.154150
1868-09-01T21:00	642.7861	29.65214	80.163960
1868-09-02T09:00	642.7574	29.73378	80.147740
1868-09-02T12:00	642.6449	29.78383	80.106230
1868-09-02T15:00	642.5114	29.80195	79.976210
1868-09-02T21:00	642.1788	29.78839	79.795250
1868-09-03T09:00	641.5526	29.74308	79.588880
1868-09-03T12:00	640.9155	29.66585	79.331820
1868-09-03T15:00	640.4674	29.57279	78.998720
1868-09-03T21:00	640.1980	29.44771	78.602710
1868-09-04T09:00	640.0855	29.29065	78.181300
1868-09-04T12:00	640.0356	29.10195	77.784780
1868-09-04T15:00	640.0177	28.89729	77.515110
1868-09-04T21:00	640.0839	28.69263	77.321290
1868-09-05T09:00	640.2029	28.45627	77.178340
1868-09-05T12:00	640.3323	28.14043	77.149380
1868-09-05T15:00	640.4720	27.80863	77.221410
1868-09-05T21:00	640.6434	27.55636	77.382280
1868-09-06T09:00	640.8253	27.31981	77.568810
1868-09-06T12:00	641.0385	27.13101	77.806020
1868-09-06T15:00	641.2834	27.02195	78.156910
1868-09-06T21:00	641.5706	26.88105	78.621580
1868-09-07T09:00	641.8892	26.69249	79.086450
1868-09-07T12:00	642.2078	26.51985	79.462810
1868-09-07T15:00	642.4951	26.39491	79.889660
1868-09-07T21:00	642.7088	26.31773	80.392800
1868-09-08T09:00	642.8593	26.24030	80.883650
1868-09-08T12:00	642.9464	26.16283	81.399460
1868-09-08T15:00	643.0339	26.11747	81.990990
1868-09-08T21:00	643.1115	26.08818	82.557110
1868-09-09T09:00	643.1465	26.09063	83.009310
1868-09-09T12:00	643.1498	26.17256	83.297090
1868-09-09T15:00	642.9433	26.28637	83.470750
1868-09-09T21:00	642.4849	26.40024	83.581060
1868-09-10T09:00	641.8692	26.51405	83.527000
1868-09-10T12:00	641.2635	26.59598	83.371570
1868-09-10T15:00	640.7625	26.64579	83.000530
1868-09-10T21:00	639.7890	26.61617	82.401260
1868-09-11T09:00	638.8362	26.57062	81.891010
1868-09-11T12:00	638.4504	26.58850	81.456990
1868-09-11T15:00	638.1174	26.62245	80.997490
1868-09-11T21:00	637.7844	26.65629	80.474380
1868-09-12T09:00	637.5039	26.67442	79.951080
1868-09-12T12:00	637.2548	26.70860	79.478590
1868-09-12T15:00	637.1321	26.79039	79.044190
1868-09-12T21:00	637.1250	26.88814	78.673140
1868-09-13T09:00	637.1174	26.98570	78.327380
1868-09-13T12:00	637.1203	27.08326	78.057710
1868-09-13T15:00	637.1342	27.19703	77.876620
1868-09-13T21:00	637.1802	27.32686	77.695460
1868-09-14T09:00	637.2572	27.44067	77.488710
1868-09-14T12:00	637.3864	27.52256	77.281960
1868-09-14T15:00	637.5790	27.58862	77.151430
1868-09-14T21:00	637.8031	27.63853	77.236640
1868-09-15T09:00	638.0479	27.67261	77.448520
1868-09-15T12:00	638.3451	27.67511	77.660070
1868-09-15T15:00	638.6632	27.66144	77.897160
1868-09-15T21:00	639.0445	27.66355	78.134440
1868-09-16T09:00	639.3939	27.66561	78.397190
1868-09-16T12:00	639.6486	27.69946	78.672550
1868-09-16T15:00	639.9458	27.74923	78.884800
1868-09-16T21:00	640.2745	27.78317	79.122520
1868-09-17T09:00	640.6349	27.86515	79.460800
1868-09-17T12:00	641.0375	27.97892	79.824360
1868-09-17T15:00	641.4400	28.06070	80.125000
1868-09-17T21:00	641.8006	28.12691	80.387240
1868-09-18T09:00	642.0768	28.17715	80.623950
1868-09-18T12:00	642.3320	28.21124	80.873520
1868-09-18T15:00	642.6190	28.24547	81.186390
1868-09-18T21:00	642.9060	28.26403	81.575030
1868-09-19T09:00	643.1512	28.25075	82.001760
1868-09-19T12:00	643.3543	28.17366	82.453890
1868-09-19T15:00	643.5364	28.03304	82.931180
1868-09-19T21:00	643.6657	27.86040	83.257040
1868-09-20T09:00	643.7321	27.71917	83.507310
1868-09-20T12:00	643.7564	27.57793	83.351750
1868-09-20T15:00	643.7699	27.40519	82.536930
1868-09-20T21:00	643.7415	27.18495	81.696510
1868-09-21T09:00	643.6818	26.94864	81.160530
1868-09-21T12:00	643.5694	26.74388	80.815150
1868-09-21T15:00	643.3732	26.50743	80.545800
1868-09-21T21:00	643.1247	26.28709	80.251040
1868-09-22T09:00	642.8235	26.01828	79.880500
1868-09-22T12:00	642.1754	25.73332	79.458900
1868-09-22T15:00	641.3906	25.49691	79.049070
1868-09-22T21:00	640.8686	25.35621	78.728140
1868-09-23T09:00	640.4306	25.27902	78.470830
1868-09-23T12:00	640.0557	25.18592	78.238730
1868-09-23T15:00	639.7755	25.20409	78.019630
1868-09-23T21:00	639.4957	25.27001	77.774920
1868-09-24T09:00	639.2680	25.32001	77.568420
1868-09-24T12:00	639.1030	25.35410	77.387400
1868-09-24T15:00	638.9175	25.42030	77.167660
1868-09-24T21:00	638.7631	25.53412	76.986370
1868-09-25T09:00	638.6609	25.63149	76.882080
1868-09-25T12:00	638.6013	25.69712	76.790010
1868-09-25T15:00	638.6153	25.73125	76.722780
1868-09-25T21:00	638.7865	25.76544	76.693750
1868-09-26T09:00	639.1779	25.73591	76.651860
1868-09-26T12:00	639.7269	25.62665	76.622780
1868-09-26T15:00	640.2968	25.50142	76.619410
1868-09-26T21:00	640.8456	25.37629	76.616110
1868-09-27T09:00	641.3849	25.20370	76.650380
1868-09-27T12:00	641.6509	24.98327	76.722540
1868-09-27T15:00	641.5485	24.71484	76.782350
1868-09-27T21:00	641.2994	24.38289	76.854890
1868-09-28T09:00	640.9773	24.09864	76.940170
1868-09-28T12:00	640.5611	23.84628	77.025390
1868-09-28T15:00	640.1234	23.56198	77.098120
1868-09-28T21:00	639.7066	23.22989	77.158240
1868-09-29T09:00	639.3844	22.97742	77.192770
1868-09-29T12:00	639.2299	22.86802	77.214750
1868-09-29T15:00	639.1488	22.79040	77.236920
1868-09-29T21:00	639.1411	22.71288	77.208210
1868-09-30T09:00	639.3122	22.60400	77.064440
1868-09-30T12:00	639.2107	22.49518	76.794070
1868-09-30T15:00	638.6893	22.32254	76.334320
1868-09-30T21:00	638.0419	22.10210	75.532490
