/* DATA DESCRIPTION:
Citation:	Vaquero, José Manuel; Bravo-Paredes, Nieves; Obregón, María Angeles; Sánchez-Carrasco, Víctor Manuel; Valente, Maria Antónia; Trigo, Ricardo M; Domínguez-Castro, Fernando; Montero-Martín, Javier; Vaquero-Martínez, Javier; Antón, Manuel; García, José Agustín; Gallego, María Cruz (2020): Early meteorological records from BAALAN1 (1866). PANGAEA, https://doi.pangaea.de/10.1594/PANGAEA.925805 (dataset in review), 
	In: Vaquero, JM et al. (2020): Early meteorological records from Extremadura region, SW Iberia (CliPastExtrem). PANGAEA, https://doi.pangaea.de/10.1594/PANGAEA.925807 (dataset in review)
Related to:	Vaquero, José Manuel; Bravo-Paredes, Nieves; Obregón, María Angeles; Sánchez-Carrasco, Víctor Manuel; Valente, Maria Antónia; Trigo, Ricardo M; Domínguez-Castro, Fernando; Montero-Martín, Javier; Vaquero-Martínez, Javier; Antón, Manuel; García, José Agustín; Gallego, María Cruz (in prep.): Recovery of early meteorological records from Extremadura region (SW Iberia): the "CliPastExtrem" (v1.0) database.
Coverage:	LATITUDE: 38.784444 * LONGITUDE: -6.243611
	DATE/TIME START: 1866-07-01T09:00:00 * DATE/TIME END: 1866-09-30T21:00:00
Event(s):	BAALAN1 * LATITUDE: 38.784444 * LONGITUDE: -6.243611 * LOCATION: Alange, Spain * METHOD/DEVICE: Weather station/meteorological observation (WST)
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509)
	Pressure, atmospheric [arbitrary units] (PPPP other) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: mmHg
	Temperature, air [°C] (TTT) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * METHOD/DEVICE: Thermometer
	Humidity index (Humidity index) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * METHOD/DEVICE: Saussure hygrometer * COMMENT: relative units
Size:	1104 data points
*/
Date/Time	PPPP other [arbitrary units]	TTT [°C]	Humidity index
1866-07-26T09:00	640.0227	28.89539	643.58271
1866-07-26T12:00	639.0999	28.87471	643.21694
1866-07-26T15:00	639.0789	28.90722	643.12750
1866-07-26T21:00	639.4452	28.95060	643.23826
1866-07-27T09:00	640.3514	29.10494	643.55062
1866-07-27T12:00	641.4719	29.25895	643.98449
1866-07-27T15:00	642.3770	29.24914	644.36187
1866-07-27T21:00	643.0679	29.47939	644.66193
1866-07-28T09:00	643.3489	30.08833	644.83851
1866-07-28T12:00	643.1782	30.65216	644.73599
1866-07-28T15:00	642.8147	31.10995	644.57043
1866-07-28T21:00	642.6682	31.39650	644.39534
1866-07-29T09:00	642.9097	31.44496	644.12174
1866-07-29T12:00	643.3876	31.48206	643.78332
1866-07-29T15:00	643.9502	31.77882	643.52062
1866-07-29T21:00	644.5114	32.21651	643.44583
1866-07-30T09:00	644.8788	32.60992	643.52626
1866-07-30T12:00	644.9673	33.06870	643.77261
1866-07-30T15:00	644.9280	33.49553	644.08675
1866-07-30T21:00	644.7597	33.78109	644.35668
1866-07-31T09:00	644.3125	34.00243	644.52690
1866-07-31T12:00	643.7146	34.16977	644.47610
1866-07-31T15:00	643.3309	34.21659	644.10220
1866-07-31T21:00	643.0988	34.12182	643.67220
1866-08-01T09:00	642.6033	26.95561	642.82147
1866-08-01T12:00	642.8215	27.75302	643.74370
1866-08-01T15:00	641.9869	28.23670	644.42664
1866-08-01T21:00	640.8271	28.42253	644.77520
1866-08-02T09:00	640.4724	28.38804	644.80314
1866-08-02T12:00	640.8454	28.27447	644.52609
1866-08-02T15:00	641.2338	28.06662	644.05719
1866-08-02T21:00	641.5448	27.84323	643.44426
1866-08-03T09:00	641.7629	27.73000	642.76769
1866-08-03T12:00	641.7024	27.74282	642.07550
1866-08-03T15:00	641.3785	27.85009	641.81557
1866-08-03T21:00	640.7916	27.98878	642.38780
1866-08-04T09:00	639.9261	28.18877	643.51864
1866-08-04T12:00	639.1690	28.46629	644.64835
1866-08-04T15:00	638.8452	28.79250	645.29853
1866-08-04T21:00	638.9548	29.15220	645.32703
1866-08-05T09:00	639.3122	29.54298	645.01929
1866-08-05T12:00	639.6076	29.85434	644.53475
1866-08-05T15:00	639.7327	30.02532	643.95589
1866-08-05T21:00	639.6102	30.14881	643.42448
1866-08-06T09:00	639.3019	30.22414	642.84356
1866-08-06T12:00	639.0399	30.20605	642.40722
1866-08-06T15:00	639.0257	30.15722	642.13205
1866-08-06T21:00	639.2127	30.06057	641.82467
1866-08-07T09:00	639.4772	29.90141	641.48530
1866-08-07T12:00	639.5094	29.78939	641.16136
1866-08-07T15:00	639.0617	29.75593	640.86980
1866-08-07T21:00	638.3663	29.78567	640.59462
1866-08-08T09:00	637.6089	29.90951	640.32038
1866-08-08T12:00	637.0529	30.09620	640.89393
1866-08-08T15:00	636.9922	30.37716	642.34595
1866-08-08T21:00	637.2722	30.65744	643.81397
1866-08-09T09:00	637.8772	30.96880	645.18579
1866-08-09T12:00	638.7455	31.31210	645.82203
1866-08-09T15:00	639.4589	31.49844	645.29024
1866-08-09T21:00	640.0174	31.51212	643.99068
1866-08-10T09:00	640.4986	31.36850	642.59548
1866-08-10T12:00	640.9334	31.05239	641.56779
1866-08-10T15:00	641.3526	30.61092	640.89197
1866-08-10T21:00	641.7099	30.13734	640.51984
1866-08-11T09:00	641.9434	29.60108	640.48433
1866-08-11T12:00	641.9447	29.04910	641.04149
1866-08-11T15:00	641.8529	28.67135	642.11132
1866-08-11T21:00	641.7456	28.31034	643.23046
1866-08-12T09:00	641.4991	27.88510	644.12557
1866-08-12T12:00	641.0668	27.58556	644.69967
1866-08-12T15:00	640.5881	27.34939	644.80988
1866-08-12T21:00	640.2331	27.01911	644.56840
1866-08-13T09:00	639.9866	26.62530	644.22996
1866-08-13T12:00	639.7710	26.34164	643.82825
1866-08-13T15:00	639.6174	26.12118	643.44274
1866-08-13T21:00	639.5876	25.93215	643.12031
1866-08-14T09:00	639.5731	25.83843	642.81518
1866-08-14T12:00	639.4968	25.76042	642.49406
1866-08-14T15:00	639.4360	25.66600	642.22020
1866-08-14T21:00	639.4371	25.57142	641.93089
1866-08-15T09:00	639.3764	25.49237	641.60958
1866-08-15T12:00	639.1918	25.55422	641.22275
1866-08-15T15:00	638.9298	25.75731	640.88356
1866-08-15T21:00	638.5440	25.96092	641.10579
1866-08-16T09:00	638.0343	26.11722	641.85593
1866-08-16T12:00	637.4782	26.24158	642.71734
1866-08-16T15:00	637.0149	26.47558	643.64220
1866-08-16T21:00	636.7220	26.72564	644.53561
1866-08-17T09:00	636.6613	26.81874	644.77328
1866-08-17T12:00	636.9102	26.75438	643.31369
1866-08-17T15:00	637.3913	26.59625	641.26200
1866-08-17T21:00	638.0117	26.43778	640.28250
1866-08-18T09:00	638.7404	26.26411	641.46490
1866-08-18T12:00	639.4846	26.10754	643.80159
1866-08-18T15:00	639.8262	25.88915	644.93824
1866-08-18T21:00	639.8156	25.87044	644.83438
1866-08-19T09:00	639.6805	25.92308	644.31865
1866-08-19T12:00	639.4033	25.89187	643.70847
1866-08-19T15:00	639.1272	26.01476	642.84475
1866-08-19T21:00	638.7872	26.24681	641.89362
1866-08-20T09:00	638.5124	26.67478	641.02098
1866-08-20T12:00	638.5365	27.13372	640.41218
1866-08-20T15:00	638.8394	27.52631	640.10191
1866-08-20T21:00	639.4006	27.89733	640.02614
1866-08-21T09:00	639.9413	28.12856	640.12858
1866-08-21T12:00	640.1159	28.21770	640.37433
1866-08-21T15:00	640.0526	28.15257	640.73030
1866-08-21T21:00	639.8174	28.02175	641.15168
1866-08-22T09:00	639.3242	27.88105	641.66207
1866-08-22T12:00	638.8746	27.68766	642.26403
1866-08-22T15:00	638.7046	27.43976	642.95578
1866-08-22T21:00	638.7068	27.16964	643.65666
1866-08-23T09:00	639.0957	26.97559	644.17894
1866-08-23T12:00	639.5269	26.83555	644.50219
1866-08-23T15:00	639.6363	26.70752	644.67123
1866-08-23T21:00	639.6816	26.60237	644.59724
1866-08-24T09:00	639.7275	26.53954	644.31096
1866-08-24T12:00	639.7086	26.54076	643.99018
1866-08-24T15:00	639.5382	26.63945	643.70212
1866-08-24T21:00	639.3258	27.01047	643.41405
1866-08-25T09:00	639.0275	27.46876	643.02647
1866-08-25T12:00	638.5776	27.77376	642.57210
1866-08-25T15:00	638.0622	28.07777	642.10523
1866-08-25T21:00	637.4830	28.40467	641.61696
1866-08-26T09:00	636.8407	28.64561	641.20758
1866-08-26T12:00	636.2619	28.79881	640.96391
1866-08-26T15:00	635.8966	28.71178	640.86317
1866-08-26T21:00	635.7463	28.26567	640.86273
1866-08-27T09:00	635.7281	27.67020	641.17509
1866-08-27T12:00	635.7956	27.04230	641.81967
1866-08-27T15:00	635.9906	26.41292	642.47476
1866-08-27T21:00	636.3164	25.74139	643.16335
1866-08-28T09:00	636.7475	25.03496	643.80596
1866-08-28T12:00	637.2425	24.28293	644.21426
1866-08-28T15:00	637.5672	23.51229	644.27071
1866-08-28T21:00	637.8940	22.86347	643.97352
1866-08-29T09:00	638.3082	22.35708	643.50011
1866-08-29T12:00	638.6995	21.90550	643.01737
1866-08-29T15:00	639.0471	21.46365	642.49956
1866-08-29T21:00	639.1790	21.10823	641.94765
1866-08-30T09:00	639.1594	20.77357	641.48375
1866-08-30T12:00	639.0334	20.44977	640.98636
1866-08-30T15:00	638.7791	20.35582	640.53475
1866-08-30T21:00	638.3309	20.45697	640.31566
1866-08-31T09:00	637.7978	20.65626	640.09717
1866-08-31T12:00	637.2862	21.10679	639.95816
1866-08-31T15:00	636.7947	21.53444	640.29449
1866-08-31T21:00	636.3691	21.83103	640.86335
1866-09-01T09:00	639.3368	22.25771	645.81328
1866-09-01T12:00	640.0658	23.10192	644.95993
1866-09-01T15:00	640.6555	23.56971	643.56341
1866-09-01T21:00	641.1677	23.83428	642.15183
1866-09-02T09:00	641.6026	23.94154	641.09176
1866-09-02T12:00	641.8981	23.93830	640.44682
1866-09-02T15:00	642.0852	23.84045	640.32961
1866-09-02T21:00	642.2415	23.61689	640.80432
1866-09-03T09:00	642.4441	23.28385	641.63185
1866-09-03T12:00	642.7086	22.87260	642.85964
1866-09-03T15:00	642.9267	22.39885	644.51970
1866-09-03T21:00	642.9590	21.92492	646.01973
1866-09-04T09:00	642.8367	21.52801	646.51026
1866-09-04T12:00	642.5285	21.30341	646.05605
1866-09-04T15:00	642.0654	21.18984	645.41055
1866-09-04T21:00	641.6486	21.07782	644.68729
1866-09-05T09:00	641.2628	21.16989	643.94765
1866-09-05T12:00	640.7842	21.48107	643.28708
1866-09-05T15:00	640.3675	21.85614	642.65984
1866-09-05T21:00	639.9817	22.35691	642.11223
1866-09-06T09:00	639.5031	22.90362	641.61133
1866-09-06T12:00	639.0090	23.45084	641.30320
1866-09-06T15:00	638.5612	23.98320	641.28407
1866-09-06T21:00	638.1600	24.35793	641.68046
1866-09-07T09:00	637.7742	24.54427	642.70115
1866-09-07T12:00	637.4349	24.54207	644.28176
1866-09-07T15:00	637.1265	24.39879	645.94257
1866-09-07T21:00	636.8955	24.19284	647.15548
1866-09-08T09:00	636.8194	23.89261	647.04071
1866-09-08T12:00	636.8671	23.51382	644.63788
1866-09-08T15:00	637.2244	23.21308	642.16991
1866-09-08T21:00	638.1236	22.91199	641.39752
1866-09-09T09:00	638.9609	22.65769	641.28162
1866-09-09T12:00	639.3492	22.62406	641.29431
1866-09-09T15:00	639.5363	22.90468	642.81034
1866-09-09T21:00	639.4601	23.21690	645.19110
1866-09-10T09:00	639.0589	23.41913	646.29218
1866-09-10T12:00	638.4718	23.79386	646.62436
1866-09-10T15:00	637.8848	24.23195	646.71688
1866-09-10T21:00	637.5145	24.71666	646.58516
1866-09-11T09:00	637.7790	25.10727	646.02174
1866-09-11T12:00	638.6936	25.27825	644.97805
1866-09-11T15:00	639.5927	25.35599	643.96729
1866-09-11T21:00	640.3369	25.27780	643.32630
1866-09-12T09:00	641.0347	24.96290	642.66892
1866-09-12T12:00	641.6087	24.49035	641.91515
1866-09-12T15:00	642.1052	23.82959	641.32141
1866-09-12T21:00	642.4934	23.09079	640.91971
1866-09-13T09:00	642.7577	22.32022	640.80550
1866-09-13T12:00	642.8982	21.50268	640.93171
1866-09-13T15:00	642.9768	20.79513	641.28215
1866-09-13T21:00	642.9779	20.22865	641.79206
1866-09-14T09:00	642.8861	19.80479	642.19107
1866-09-14T12:00	642.6859	19.53805	642.51025
1866-09-14T15:00	642.3619	19.45918	642.98871
1866-09-14T21:00	641.8832	19.67885	643.51537
1866-09-15T09:00	641.3116	20.10260	643.89838
1866-09-15T12:00	640.7090	20.65137	644.16806
1866-09-15T15:00	640.0290	21.32584	644.34134
1866-09-15T21:00	639.2871	21.93781	644.33933
1866-09-16T09:00	638.4833	22.42390	644.03253
1866-09-16T12:00	637.6330	22.81589	643.43747
1866-09-16T15:00	636.8756	23.11291	642.77804
1866-09-16T21:00	636.3505	23.33103	642.10297
1866-09-17T09:00	635.9027	23.48698	641.39590
1866-09-17T12:00	635.5478	23.54849	640.73609
1866-09-17T15:00	635.3633	23.51589	640.36526
1866-09-17T21:00	635.2870	23.38867	640.36270
1866-09-18T09:00	635.3501	23.08931	640.52054
1866-09-18T12:00	635.4905	22.69722	640.77590
1866-09-18T15:00	635.9250	22.43134	641.17622
1866-09-18T21:00	636.7179	22.07534	641.45689
1866-09-19T09:00	637.5525	21.36975	641.61010
1866-09-19T12:00	638.5134	20.59894	641.84297
1866-09-19T15:00	639.5339	20.01451	642.04511
1866-09-19T21:00	640.4616	19.61678	642.21573
1866-09-20T09:00	641.4520	19.38204	642.35325
1866-09-20T12:00	642.2951	19.26455	642.36688
1866-09-20T15:00	642.9096	19.23317	642.22332
1866-09-20T21:00	643.4005	19.22369	641.98025
1866-09-21T09:00	643.7154	19.25899	641.68286
1866-09-21T12:00	643.9047	19.33694	641.40688
1866-09-21T15:00	644.0003	19.42444	641.19652
1866-09-21T21:00	644.0435	19.51178	641.04067
1866-09-22T09:00	643.9620	19.67518	641.00713
1866-09-22T12:00	643.5816	19.86196	641.05386
1866-09-22T15:00	642.9626	19.94121	641.06769
1866-09-22T21:00	642.2398	20.05225	641.01333
1866-09-23T09:00	641.4751	20.23837	641.02537
1866-09-23T12:00	640.6055	20.47833	641.13812
1866-09-23T15:00	639.6121	20.73031	641.14084
1866-09-23T21:00	638.6718	20.98409	641.08905
1866-09-24T09:00	637.8674	21.24759	641.09158
1866-09-24T12:00	637.2069	21.48821	641.14823
1866-09-24T15:00	636.7424	21.65227	641.32659
1866-09-24T21:00	636.3937	21.76216	641.68235
1866-09-25T09:00	636.2108	21.88390	642.07143
1866-09-25T12:00	636.2024	21.89550	642.38299
1866-09-25T15:00	636.3904	21.84042	642.50466
1866-09-25T21:00	636.8805	21.72162	642.47171
1866-09-26T09:00	637.5161	21.54913	642.39534
1866-09-26T12:00	638.3371	21.35443	642.24029
1866-09-26T15:00	639.3233	21.11527	642.05114
1866-09-26T21:00	640.4343	20.97375	641.83959
1866-09-27T09:00	641.7034	20.88918	641.58522
1866-09-27T12:00	641.8212	20.80429	641.30885
1866-09-27T15:00	640.3515	20.88093	641.13159
1866-09-27T21:00	638.8617	21.06672	641.04274
1866-09-28T09:00	637.9098	21.41453	641.05202
1866-09-28T12:00	637.1334	21.81520	641.14851
1866-09-28T15:00	636.5763	22.09879	641.19406
1866-09-28T21:00	636.3010	22.38485	641.31909
1866-09-29T09:00	636.1619	22.70465	641.49011
1866-09-29T12:00	636.0951	23.05787	641.62940
1866-09-29T15:00	636.3898	23.35528	641.78833
1866-09-29T21:00	637.0984	23.61944	641.98095
1866-09-30T09:00	637.9308	23.85050	642.25029
1866-09-30T12:00	638.7948	24.05901	642.64074
1866-09-30T15:00	639.5044	24.29007	643.03258
1866-09-30T21:00	640.0693	24.52163	643.37982
