ST_ID	YR	MON	DAY	HR	P	NAFN	LATN	LONW
1	1907	3	14	23	997.3	Reykjavík	64.12747	21.90277
1	1907	3	15	8	996.5	Reykjavík	64.12747	21.90277
1	1907	3	15	14	995.9	Reykjavík	64.12747	21.90277
1	1907	3	15	17	995.3	Reykjavík	64.12747	21.90277
1	1907	3	15	23	993.5	Reykjavík	64.12747	21.90277
1	1907	3	16	8	992.5	Reykjavík	64.12747	21.90277
1	1907	3	16	14	991.5	Reykjavík	64.12747	21.90277
1	1907	3	16	17	990.6	Reykjavík	64.12747	21.90277
1	1907	3	16	23	990.9	Reykjavík	64.12747	21.90277
1	1907	3	17	8	991.0	Reykjavík	64.12747	21.90277
1	1907	3	17	14	989.9	Reykjavík	64.12747	21.90277
1	1907	3	17	17	988.6	Reykjavík	64.12747	21.90277
1	1907	3	17	23	986.3	Reykjavík	64.12747	21.90277
1	1907	3	18	8	985.1	Reykjavík	64.12747	21.90277
1	1907	3	18	14	987.0	Reykjavík	64.12747	21.90277
1	1907	3	18	17	987.3	Reykjavík	64.12747	21.90277
1	1907	3	18	23	989.3	Reykjavík	64.12747	21.90277
1	1907	3	19	8	991.9	Reykjavík	64.12747	21.90277
1	1907	3	19	14	995.3	Reykjavík	64.12747	21.90277
1	1907	3	19	17	996.6	Reykjavík	64.12747	21.90277
1	1907	3	19	23	1003.9	Reykjavík	64.12747	21.90277
1	1907	3	20	8	1006.9	Reykjavík	64.12747	21.90277
1	1907	3	20	14	998.2	Reykjavík	64.12747	21.90277
1	1907	3	20	17	987.9	Reykjavík	64.12747	21.90277
1	1907	3	20	23	980.2	Reykjavík	64.12747	21.90277
1	1907	3	21	8	967.5	Reykjavík	64.12747	21.90277
1	1907	3	21	14	988.6	Reykjavík	64.12747	21.90277
1	1907	3	21	17	998.9	Reykjavík	64.12747	21.90277
1	1907	3	21	23	1006.7	Reykjavík	64.12747	21.90277
1	1907	3	22	8	1012.6	Reykjavík	64.12747	21.90277
1	1907	3	22	14	1015.8	Reykjavík	64.12747	21.90277
1	1907	3	22	17	1012.7	Reykjavík	64.12747	21.90277
1	1907	3	22	23	1004.5	Reykjavík	64.12747	21.90277
1	1907	3	23	8	997.0	Reykjavík	64.12747	21.90277
1	1907	3	23	14	994.9	Reykjavík	64.12747	21.90277
1	1907	3	23	17	993.9	Reykjavík	64.12747	21.90277
1	1907	3	23	23	991.7	Reykjavík	64.12747	21.90277
1	1907	3	24	8	997.3	Reykjavík	64.12747	21.90277
1	1907	3	24	14	1000.7	Reykjavík	64.12747	21.90277
1	1907	3	24	17	1002.2	Reykjavík	64.12747	21.90277
1	1907	3	24	23	1004.1	Reykjavík	64.12747	21.90277
1	1907	3	25	8	1004.6	Reykjavík	64.12747	21.90277
1	1907	3	25	14	1005.3	Reykjavík	64.12747	21.90277
1	1907	3	25	17	1004.5	Reykjavík	64.12747	21.90277
1	1907	3	25	23	1002.7	Reykjavík	64.12747	21.90277
1	1907	3	26	8	1002.5	Reykjavík	64.12747	21.90277
1	1907	3	26	14	999.9	Reykjavík	64.12747	21.90277
1	1907	3	26	17	998.3	Reykjavík	64.12747	21.90277
1	1907	3	26	23	994.2	Reykjavík	64.12747	21.90277
1	1907	3	27	8	989.7	Reykjavík	64.12747	21.90277
1	1907	3	27	14	996.6	Reykjavík	64.12747	21.90277
1	1907	3	27	17	999.5	Reykjavík	64.12747	21.90277
1	1907	3	27	23	1003.3	Reykjavík	64.12747	21.90277
1	1907	3	28	8	998.5	Reykjavík	64.12747	21.90277
1	1907	3	28	14	981.7	Reykjavík	64.12747	21.90277
1	1907	3	28	17	983.4	Reykjavík	64.12747	21.90277
1	1907	3	28	23	987.8	Reykjavík	64.12747	21.90277
1	1907	3	29	8	987.9	Reykjavík	64.12747	21.90277
1	1907	3	29	14	987.1	Reykjavík	64.12747	21.90277
1	1907	3	29	17	986.5	Reykjavík	64.12747	21.90277
1	1907	3	29	23	985.9	Reykjavík	64.12747	21.90277
1	1907	3	30	8	986.1	Reykjavík	64.12747	21.90277
1	1907	3	30	14	985.4	Reykjavík	64.12747	21.90277
1	1907	3	30	17	984.7	Reykjavík	64.12747	21.90277
1	1907	3	30	23	979.7	Reykjavík	64.12747	21.90277
1	1907	3	31	8	976.9	Reykjavík	64.12747	21.90277
1	1907	3	31	14	978.6	Reykjavík	64.12747	21.90277
1	1907	3	31	17	984.1	Reykjavík	64.12747	21.90277
1	1907	3	31	23	994.1	Reykjavík	64.12747	21.90277
1	1907	4	1	8	997.8	Reykjavík	64.12747	21.90277
1	1907	4	1	14	996.9	Reykjavík	64.12747	21.90277
1	1907	4	1	17	995.7	Reykjavík	64.12747	21.90277
1	1907	4	1	23	992.2	Reykjavík	64.12747	21.90277
1	1907	4	2	8	981.1	Reykjavík	64.12747	21.90277
1	1907	4	2	14	979.8	Reykjavík	64.12747	21.90277
1	1907	4	2	17	977.3	Reykjavík	64.12747	21.90277
1	1907	4	2	23	975.8	Reykjavík	64.12747	21.90277
1	1907	4	3	8	978.1	Reykjavík	64.12747	21.90277
1	1907	4	3	14	982.9	Reykjavík	64.12747	21.90277
1	1907	4	3	17	987.1	Reykjavík	64.12747	21.90277
1	1907	4	3	23	992.9	Reykjavík	64.12747	21.90277
1	1907	4	4	8	991.5	Reykjavík	64.12747	21.90277
1	1907	4	4	14	995.4	Reykjavík	64.12747	21.90277
1	1907	4	4	17	997.3	Reykjavík	64.12747	21.90277
1	1907	4	4	23	998.5	Reykjavík	64.12747	21.90277
1	1907	4	5	8	993.9	Reykjavík	64.12747	21.90277
1	1907	4	5	14	990.6	Reykjavík	64.12747	21.90277
1	1907	4	5	17	990.3	Reykjavík	64.12747	21.90277
1	1907	4	5	23	987.4	Reykjavík	64.12747	21.90277
1	1907	4	6	8	985.7	Reykjavík	64.12747	21.90277
1	1907	4	6	14	984.3	Reykjavík	64.12747	21.90277
1	1907	4	6	17	984.3	Reykjavík	64.12747	21.90277
1	1907	4	6	23	984.5	Reykjavík	64.12747	21.90277
1	1907	4	7	8	990.5	Reykjavík	64.12747	21.90277
1	1907	4	7	14	995.9	Reykjavík	64.12747	21.90277
1	1907	4	7	17	998.2	Reykjavík	64.12747	21.90277
1	1907	4	7	23	1003.1	Reykjavík	64.12747	21.90277
1	1907	4	8	8	1011.0	Reykjavík	64.12747	21.90277
1	1907	4	8	14	1014.5	Reykjavík	64.12747	21.90277
1	1907	4	8	17	1014.9	Reykjavík	64.12747	21.90277
1	1907	4	8	23	1017.2	Reykjavík	64.12747	21.90277
1	1907	4	9	8	1018.8	Reykjavík	64.12747	21.90277
1	1907	4	9	14	1020.2	Reykjavík	64.12747	21.90277
1	1907	4	9	17	1020.7	Reykjavík	64.12747	21.90277
1	1907	4	9	23	1023.6	Reykjavík	64.12747	21.90277
1	1907	4	10	8	1025.5	Reykjavík	64.12747	21.90277
1	1907	4	10	14	1025.8	Reykjavík	64.12747	21.90277
1	1907	4	10	17	1025.6	Reykjavík	64.12747	21.90277
1	1907	4	10	23	1026.6	Reykjavík	64.12747	21.90277
1	1907	4	11	8	1027.0	Reykjavík	64.12747	21.90277
1	1907	4	11	14	1026.4	Reykjavík	64.12747	21.90277
1	1907	4	11	17	1026.2	Reykjavík	64.12747	21.90277
1	1907	4	11	23	1025.1	Reykjavík	64.12747	21.90277
1	1907	4	12	8	1025.1	Reykjavík	64.12747	21.90277
1	1907	4	12	14	1025.6	Reykjavík	64.12747	21.90277
1	1907	4	12	17	1025.8	Reykjavík	64.12747	21.90277
1	1907	4	12	23	1025.9	Reykjavík	64.12747	21.90277
1	1907	4	13	8	1025.0	Reykjavík	64.12747	21.90277
1	1907	4	13	14	1020.8	Reykjavík	64.12747	21.90277
1	1907	4	13	17	1021.0	Reykjavík	64.12747	21.90277
1	1907	4	13	23	1019.1	Reykjavík	64.12747	21.90277
1	1907	4	14	8	1016.8	Reykjavík	64.12747	21.90277
1	1907	4	14	14	1015.3	Reykjavík	64.12747	21.90277
1	1907	4	14	17	1015.0	Reykjavík	64.12747	21.90277
1	1907	4	14	23	1015.1	Reykjavík	64.12747	21.90277
1	1907	4	15	8	1014.1	Reykjavík	64.12747	21.90277
1	1907	4	15	14	1014.1	Reykjavík	64.12747	21.90277
1	1907	4	15	17	1013.8	Reykjavík	64.12747	21.90277
1	1907	4	15	23	1014.3	Reykjavík	64.12747	21.90277
1	1907	4	16	8	1015.7	Reykjavík	64.12747	21.90277
1	1907	4	16	14	1017.4	Reykjavík	64.12747	21.90277
1	1907	4	16	17	1018.4	Reykjavík	64.12747	21.90277
1	1907	4	16	23	1018.7	Reykjavík	64.12747	21.90277
1	1907	4	17	8	1016.8	Reykjavík	64.12747	21.90277
1	1907	4	17	14	1014.5	Reykjavík	64.12747	21.90277
1	1907	4	17	17	1014.9	Reykjavík	64.12747	21.90277
1	1907	4	17	23	1013.0	Reykjavík	64.12747	21.90277
1	1907	4	18	8	1007.5	Reykjavík	64.12747	21.90277
1	1907	4	18	14	1005.7	Reykjavík	64.12747	21.90277
1	1907	4	18	17	1004.6	Reykjavík	64.12747	21.90277
1	1907	4	18	23	1004.6	Reykjavík	64.12747	21.90277
1	1907	4	19	8	1000.7	Reykjavík	64.12747	21.90277
1	1907	4	19	14	996.3	Reykjavík	64.12747	21.90277
1	1907	4	19	17	992.9	Reykjavík	64.12747	21.90277
1	1907	4	19	23	981.8	Reykjavík	64.12747	21.90277
1	1907	4	20	8	972.6	Reykjavík	64.12747	21.90277
1	1907	4	20	14	969.3	Reykjavík	64.12747	21.90277
1	1907	4	20	17	968.7	Reykjavík	64.12747	21.90277
1	1907	4	20	23	969.5	Reykjavík	64.12747	21.90277
1	1907	4	21	8	973.9	Reykjavík	64.12747	21.90277
1	1907	4	21	14	983.0	Reykjavík	64.12747	21.90277
1	1907	4	21	17	985.8	Reykjavík	64.12747	21.90277
1	1907	4	21	23	989.5	Reykjavík	64.12747	21.90277
1	1907	4	22	8	985.5	Reykjavík	64.12747	21.90277
1	1907	4	22	14	984.6	Reykjavík	64.12747	21.90277
1	1907	4	22	17	986.5	Reykjavík	64.12747	21.90277
1	1907	4	22	23	994.3	Reykjavík	64.12747	21.90277
1	1907	4	23	8	1002.1	Reykjavík	64.12747	21.90277
1	1907	4	23	14	1006.3	Reykjavík	64.12747	21.90277
1	1907	4	23	17	1006.5	Reykjavík	64.12747	21.90277
1	1907	4	23	23	1007.4	Reykjavík	64.12747	21.90277
1	1907	4	24	8	1008.9	Reykjavík	64.12747	21.90277
1	1907	4	24	14	1011.9	Reykjavík	64.12747	21.90277
1	1907	4	24	17	1012.5	Reykjavík	64.12747	21.90277
1	1907	4	24	23	1016.8	Reykjavík	64.12747	21.90277
1	1907	4	25	8	1021.2	Reykjavík	64.12747	21.90277
1	1907	4	25	14	1019.1	Reykjavík	64.12747	21.90277
1	1907	4	25	17	1016.7	Reykjavík	64.12747	21.90277
1	1907	4	25	23	1015.3	Reykjavík	64.12747	21.90277
1	1907	4	26	8	1020.4	Reykjavík	64.12747	21.90277
1	1907	4	26	14	1025.8	Reykjavík	64.12747	21.90277
1	1907	4	26	17	1025.8	Reykjavík	64.12747	21.90277
1	1907	4	26	23	1025.1	Reykjavík	64.12747	21.90277
1	1907	4	27	8	1016.8	Reykjavík	64.12747	21.90277
1	1907	4	27	14	1012.9	Reykjavík	64.12747	21.90277
1	1907	4	27	17	1011.3	Reykjavík	64.12747	21.90277
1	1907	4	27	23	1006.6	Reykjavík	64.12747	21.90277
1	1907	4	28	8	1007.7	Reykjavík	64.12747	21.90277
1	1907	4	28	14	1007.8	Reykjavík	64.12747	21.90277
1	1907	4	28	17	1007.5	Reykjavík	64.12747	21.90277
1	1907	4	28	23	1005.3	Reykjavík	64.12747	21.90277
1	1907	4	29	8	995.9	Reykjavík	64.12747	21.90277
1	1907	4	29	14	998.1	Reykjavík	64.12747	21.90277
1	1907	4	29	17	999.1	Reykjavík	64.12747	21.90277
1	1907	4	29	23	1000.9	Reykjavík	64.12747	21.90277
1	1907	4	30	8	1001.1	Reykjavík	64.12747	21.90277
1	1907	4	30	14	1002.1	Reykjavík	64.12747	21.90277
1	1907	4	30	17	1002.3	Reykjavík	64.12747	21.90277
1	1907	4	30	23	1002.2	Reykjavík	64.12747	21.90277
1	1907	5	1	8	996.5	Reykjavík	64.12747	21.90277
1	1907	5	1	14	992.3	Reykjavík	64.12747	21.90277
1	1907	5	1	17	991.5	Reykjavík	64.12747	21.90277
1	1907	5	1	23	993.1	Reykjavík	64.12747	21.90277
1	1907	5	2	8	995.3	Reykjavík	64.12747	21.90277
1	1907	5	2	14	995.7	Reykjavík	64.12747	21.90277
1	1907	5	2	17	996.1	Reykjavík	64.12747	21.90277
1	1907	5	2	23	997.3	Reykjavík	64.12747	21.90277
1	1907	5	3	8	1000.3	Reykjavík	64.12747	21.90277
1	1907	5	3	14	1001.5	Reykjavík	64.12747	21.90277
1	1907	5	3	17	1001.8	Reykjavík	64.12747	21.90277
1	1907	5	3	23	1003.4	Reykjavík	64.12747	21.90277
1	1907	5	4	8	1007.0	Reykjavík	64.12747	21.90277
1	1907	5	4	14	1008.5	Reykjavík	64.12747	21.90277
1	1907	5	4	17	1011.3	Reykjavík	64.12747	21.90277
1	1907	5	4	23	1012.6	Reykjavík	64.12747	21.90277
1	1907	5	5	8	1015.0	Reykjavík	64.12747	21.90277
1	1907	5	5	14	1016.8	Reykjavík	64.12747	21.90277
1	1907	5	5	17	1017.8	Reykjavík	64.12747	21.90277
1	1907	5	5	23	1019.4	Reykjavík	64.12747	21.90277
1	1907	5	6	8	1021.1	Reykjavík	64.12747	21.90277
1	1907	5	6	14	1022.0	Reykjavík	64.12747	21.90277
1	1907	5	6	17	1021.9	Reykjavík	64.12747	21.90277
1	1907	5	6	23	1022.2	Reykjavík	64.12747	21.90277
1	1907	5	7	8	1022.2	Reykjavík	64.12747	21.90277
1	1907	5	7	14	1019.4	Reykjavík	64.12747	21.90277
1	1907	5	7	17	1018.6	Reykjavík	64.12747	21.90277
1	1907	5	7	23	1017.1	Reykjavík	64.12747	21.90277
1	1907	5	8	8	1013.7	Reykjavík	64.12747	21.90277
1	1907	5	8	14	1011.0	Reykjavík	64.12747	21.90277
1	1907	5	8	17	1009.4	Reykjavík	64.12747	21.90277
1	1907	5	8	23	1008.1	Reykjavík	64.12747	21.90277
1	1907	5	9	8	1004.5	Reykjavík	64.12747	21.90277
1	1907	5	9	14	1003.3	Reykjavík	64.12747	21.90277
1	1907	5	9	17	1003.0	Reykjavík	64.12747	21.90277
1	1907	5	9	23	1002.5	Reykjavík	64.12747	21.90277
1	1907	5	10	8	1002.2	Reykjavík	64.12747	21.90277
1	1907	5	10	14	999.7	Reykjavík	64.12747	21.90277
1	1907	5	10	17	997.8	Reykjavík	64.12747	21.90277
1	1907	5	10	23	995.1	Reykjavík	64.12747	21.90277
1	1907	5	11	8	997.3	Reykjavík	64.12747	21.90277
1	1907	5	11	14	1000.7	Reykjavík	64.12747	21.90277
1	1907	5	11	17	1001.9	Reykjavík	64.12747	21.90277
