TBC = barometer temperature °C, p_fransk - instrument reading fr.inches-12lines,then decimal: 

INDEX	YR	MON	DAY	HR	TBC	P_FR	HPA	TP0C	GP45 	PSL
857	1851	10	13	16	12.0	27061	992.8	990.8	992.4	993.0
858	1851	10	13	21	13.0	27065	994.0	991.8	993.4	994.0
859	1851	10	14	9	11.0	27061	992.8	990.9	992.5	993.1
860	1851	10	14	16	14.0	27063	993.4	991.0	992.6	993.2
861	1851	10	14	21	13.0	27063	993.4	991.2	992.8	993.4
862	1851	10	15	9	10.0	27095	1003.0	1001.3	1002.9	1003.5
863	1851	10	15	16	10.0	27101	1004.8	1003.1	1004.7	1005.3
864	1851	10	15	21	16.0	27110	1007.5	1004.8	1006.4	1007.0
865	1851	10	16	9	9.0	28000	1010.5	1009.0	1010.6	1011.2
866	1851	10	16	16	15.0	27119	1010.2	1007.7	1009.3	1009.9
867	1851	10	16	21	17.0	27118	1009.9	1007.0	1008.6	1009.2
868	1851	10	17	9	18.0	27107	1006.6	1003.5	1005.1	1005.7
869	1851	10	17	16	18.0	27090	1001.5	998.4	1000.0	1000.6
870	1851	10	17	21	16.0	27078	997.9	995.2	996.8	997.4
871	1851	10	18	9	18.0	27058	991.9	988.8	990.4	991.0
872	1851	10	18	16	18.0	27062	993.1	990.0	991.6	992.2
873	1851	10	18	21	18.0	27071	995.8	992.7	994.3	994.9
874	1851	10	19	9	15.0	27091	1001.8	999.3	1000.9	1001.5
875	1851	10	19	16	18.0	27102	1005.1	1002.0	1003.6	1004.2
876	1851	10	19	21	18.0	27114	1008.7	1005.6	1007.2	1007.8
877	1851	10	20	9	15.0	28007	1012.6	1010.1	1011.7	1012.3
878	1851	10	20	16	20.0	28010	1013.5	1010.1	1011.7	1012.3
879	1851	10	20	21	18.0	28018	1015.9	1012.8	1014.4	1015.0
880	1851	10	21	9	18.0	28013	1014.4	1011.3	1012.9	1013.5
881	1851	10	21	16	18.0	27115	1009.0	1005.9	1007.5	1008.1
882	1851	10	21	21	18.0	27110	1007.5	1004.4	1006.0	1006.6
883	1851	10	22	9	15.0	28005	1012.0	1009.5	1011.1	1011.7
884	1851	10	22	16	18.0	28019	1016.2	1013.1	1014.7	1015.3
885	1851	10	22	21	18.0	28031	1019.9	1016.8	1018.4	1019.0
886	1851	10	23	9	18.0	28058	1028.0	1024.9	1026.5	1027.1
887	1851	10	23	16	15.0	28062	1029.2	1026.7	1028.3	1028.9
888	1851	10	23	21	15.0	28068	1031.0	1028.5	1030.1	1030.7
889	1851	10	24	9	15.0	28077	1033.7	1031.2	1032.8	1033.4
890	1851	10	24	16	18.0	28071	1031.9	1028.8	1030.4	1031.0
891	1851	10	24	21	18.0	28060	1028.6	1025.5	1027.1	1027.7
892	1851	10	25	9	15.0	28032	1020.2	1017.7	1019.3	1019.9
893	1851	10	25	16	18.0	28027	1018.7	1015.6	1017.2	1017.8
894	1851	10	25	21	17.0	28030	1019.6	1016.7	1018.3	1018.9
895	1851	10	26	9	16.0	28029	1019.3	1016.6	1018.2	1018.8
896	1851	10	26	16	19.0	28032	1020.2	1017.0	1018.6	1019.2
897	1851	10	26	21	17.0	28035	1021.1	1018.2	1019.8	1020.4
898	1851	10	27	9	15.0	28023	1017.4	1014.9	1016.5	1017.1
899	1851	10	27	16	17.0	28017	1015.6	1012.7	1014.3	1014.9
900	1851	10	27	21	17.0	28000	1010.5	1007.6	1009.2	1009.8
901	1851	10	28	9	16.0	28000	1010.5	1007.8	1009.4	1010.0
902	1851	10	28	16	17.0	28030	1019.6	1016.7	1018.3	1018.9
903	1851	10	28	21	18.0	28056	1027.4	1024.3	1025.9	1026.5
904	1851	10	29	9	16.0	28057	1027.7	1025.0	1026.6	1027.2
905	1851	10	29	16	17.0	28043	1023.5	1020.6	1022.2	1022.8
906	1851	10	29	21	16.0	28021	1016.8	1014.1	1015.7	1016.3
907	1851	10	30	9	16.0	27088	1000.9	998.2	999.8	1000.4
908	1851	10	30	16	16.0	27073	996.4	993.7	995.3	995.9
909	1851	10	30	21	18.0	27051	989.8	986.7	988.3	988.9
910	1851	10	31	9	18.0	27050	989.5	986.4	988.0	988.6
911	1851	10	31	16	18.0	27060	992.5	989.4	991.0	991.6
912	1851	10	31	21	16.0	27067	994.6	991.9	993.5	994.1
913	1851	11	1	9	16.0	27072	996.1	993.4	995.0	995.6
914	1851	11	1	16	16.0	27086	1000.3	997.6	999.2	999.8
915	1851	11	1	21	14.0	27100	1004.5	1002.1	1003.7	1004.3
916	1851	11	2	9	18.0	28018	1015.9	1012.8	1014.4	1015.0
917	1851	11	2	16	19.0	28024	1017.7	1014.5	1016.1	1016.7
918	1851	11	2	21	14.0	28028	1019.0	1016.6	1018.2	1018.8
919	1851	11	3	9	11.0	28040	1022.6	1020.7	1022.3	1022.9
920	1851	11	3	16	11.0	28040	1022.6	1020.7	1022.3	1022.9
921	1851	11	3	21	6.0	28038	1022.0	1021.0	1022.6	1023.2
922	1851	11	4	9	18.0	28010	1013.5	1010.4	1012.0	1012.6
923	1851	11	4	16	18.0	28001	1010.8	1007.7	1009.3	1009.9
924	1851	11	4	21	16.0	28022	1017.1	1014.4	1016.0	1016.6
925	1851	11	5	9	18.0	28042	1023.2	1020.1	1021.7	1022.3
926	1851	11	5	16	18.0	28043	1023.5	1020.4	1022.0	1022.6
927	1851	11	5	21	18.0	28043	1023.5	1020.4	1022.0	1022.6
928	1851	11	6	9	18.0	28020	1016.5	1013.4	1015.0	1015.6
929	1851	11	6	16	16.0	28005	1012.0	1009.3	1010.9	1011.5
930	1851	11	6	21	17.0	28004	1011.7	1008.8	1010.4	1011.0
931	1851	11	7	9	17.0	28010	1013.5	1010.6	1012.2	1012.8
932	1851	11	7	16	17.0	28015	1015.0	1012.1	1013.7	1014.3
933	1851	11	7	21	17.0	28018	1015.9	1013.0	1014.6	1015.2
934	1851	11	8	9	17.0	27100	1004.5	1001.6	1003.2	1003.8
935	1851	11	8	16	17.0	27100	1004.5	1001.6	1003.2	1003.8
936	1851	11	8	21	14.0	27090	1001.5	999.1	1000.7	1001.3
937	1851	11	9	9	18.0	27091	1001.8	998.7	1000.3	1000.9
938	1851	11	9	16	18.0	27113	1008.4	1005.3	1006.9	1007.5
939	1851	11	9	21	18.0	28028	1019.0	1015.9	1017.5	1018.1
940	1851	11	10	9	17.0	28051	1025.9	1023.0	1024.6	1025.2
941	1851	11	10	16	16.0	28041	1022.9	1020.2	1021.8	1022.4
942	1851	11	10	21	14.0	28016	1015.3	1012.9	1014.5	1015.1
943	1851	11	11	9	17.0	28016	1015.3	1012.4	1014.0	1014.6
944	1851	11	11	16	17.0	28012	1014.1	1011.2	1012.8	1013.4
945	1851	11	11	21	15.0	28000	1010.5	1008.0	1009.6	1010.2
946	1851	11	12	9	15.0	28006	1012.3	1009.8	1011.4	1012.0
947	1851	11	12	16	15.0	28011	1013.8	1011.3	1012.9	1013.5
948	1851	11	12	21	16.0	28033	1020.5	1017.8	1019.4	1020.0
949	1851	11	13	9	17.0	28075	1033.1	1030.2	1031.8	1032.4
950	1851	11	13	16	18.0	28080	1034.6	1031.5	1033.1	1033.7
951	1851	11	13	21	18.0	28095	1039.1	1036.0	1037.6	1038.2
952	1851	11	14	9	17.0	28057	1027.7	1024.8	1026.4	1027.0
953	1851	11	14	16	17.0	28044	1023.8	1020.9	1022.5	1023.1
954	1851	11	14	21	17.0	28051	1025.9	1023.0	1024.6	1025.2
955	1851	11	15	9	18.0	28049	1025.3	1022.2	1023.8	1024.4
956	1851	11	15	16	18.0	28054	1026.8	1023.7	1025.3	1025.9
957	1851	11	15	21	14.0	28057	1027.7	1025.3	1026.9	1027.5
958	1851	11	16	9	19.0	28096	1039.4	1036.2	1037.8	1038.4
959	1851	11	16	16	19.0	28090	1037.6	1034.4	1036.0	1036.6
960	1851	11	16	21	19.0	28090	1037.6	1034.4	1036.0	1036.6
961	1851	11	17	9	18.0	28060	1028.6	1025.5	1027.1	1027.7
962	1851	11	17	16	17.0	28038	1022.0	1019.1	1020.7	1021.3
963	1851	11	17	21	17.0	28025	1018.0	1015.1	1016.7	1017.3
964	1851	11	18	9	17.0	28004	1011.7	1008.8	1010.4	1011.0
965	1851	11	18	16	18.0	27114	1008.7	1005.6	1007.2	1007.8
966	1851	11	18	21	16.0	27117	1009.6	1006.9	1008.5	1009.1
967	1851	11	19	9	17.0	28022	1017.1	1014.2	1015.8	1016.4
968	1851	11	19	16	18.0	28037	1021.7	1018.6	1020.2	1020.8
969	1851	11	19	21	15.0	28026	1018.4	1015.9	1017.5	1018.1
970	1851	11	20	9	15.0	28016	1015.3	1012.8	1014.4	1015.0
971	1851	11	20	16	17.0	28037	1021.7	1018.8	1020.4	1021.0
972	1851	11	20	21	14.0	28050	1025.6	1023.2	1024.8	1025.4
973	1851	11	21	9	17.0	28048	1025.0	1022.1	1023.7	1024.3
974	1851	11	21	16	16.0	28038	1022.0	1019.3	1020.9	1021.5
975	1851	11	21	21	13.0	28028	1019.0	1016.8	1018.4	1019.0
976	1851	11	22	9	17.0	28014	1014.7	1011.8	1013.4	1014.0
977	1851	11	22	16	16.0	28007	1012.6	1009.9	1011.5	1012.1
978	1851	11	22	21	16.0	27115	1009.0	1006.3	1007.9	1008.5
979	1851	11	23	9	18.0	27052	990.1	987.0	988.6	989.2
980	1851	11	23	16	17.0	27036	985.3	982.4	984.0	984.6
981	1851	11	23	21	14.0	27044	987.7	985.3	986.9	987.5
982	1851	11	24	9	17.0	27100	1004.5	1001.6	1003.2	1003.8
983	1851	11	24	16	17.0	27106	1006.3	1003.4	1005.0	1005.6
984	1851	11	24	21	15.0	28005	1012.0	1009.5	1011.1	1011.7
985	1851	11	25	9	17.0	28035	1021.1	1018.2	1019.8	1020.4
986	1851	11	25	16	18.0	28036	1021.4	1018.3	1019.9	1020.5
987	1851	11	25	21	15.0	28036	1021.4	1018.9	1020.5	1021.1
988	1851	11	26	9	16.0	28054	1026.8	1024.1	1025.7	1026.3
989	1851	11	26	16	17.0	28055	1027.1	1024.2	1025.8	1026.4
990	1851	11	26	21	14.0	28055	1027.1	1024.7	1026.3	1026.9
991	1851	11	27	9	17.0	28050	1025.6	1022.7	1024.3	1024.9
992	1851	11	27	16	16.0	28050	1025.6	1022.9	1024.5	1025.1
993	1851	11	27	21	20.0	28056	1027.4	1024.0	1025.6	1026.2
994	1851	11	28	9	17.0	28056	1027.4	1024.5	1026.1	1026.7
995	1851	11	28	16	17.0	28060	1028.6	1025.7	1027.3	1027.9
996	1851	11	28	21	14.0	28063	1029.5	1027.1	1028.7	1029.3
997	1851	11	29	9	16.0	28075	1033.1	1030.4	1032.0	1032.6
998	1851	11	29	16	17.0	28075	1033.1	1030.2	1031.8	1032.4
999	1851	11	29	21	14.0	28079	1034.3	1031.9	1033.5	1034.1
1000	1851	11	30	9	18.0	28087	1036.7	1033.6	1035.2	1035.8
1001	1851	11	30	16	18.0	28089	1037.3	1034.2	1035.8	1036.4
1002	1851	11	30	21	18.0	28092	1038.2	1035.1	1036.7	1037.3
1003	1851	12	1	9	16.0	28090	1037.6	1034.9	1036.5	1037.1
1004	1851	12	1	16	16.0	28090	1037.6	1034.9	1036.5	1037.1
1005	1851	12	1	21	13.0	28087	1036.7	1034.5	1036.1	1036.7
1006	1851	12	2	9	16.0	28071	1031.9	1029.2	1030.8	1031.4
1007	1851	12	2	16	17.0	28067	1030.7	1027.8	1029.4	1030.0
1008	1851	12	2	21	12.0	28058	1028.0	1026.0	1027.6	1028.2
1009	1851	12	3	9	16.0	28052	1026.2	1023.5	1025.1	1025.7
1010	1851	12	3	16	18.0	28046	1024.4	1021.3	1022.9	1023.5
1011	1851	12	3	21	16.0	28035	1021.1	1018.4	1020.0	1020.6
1012	1851	12	4	9	15.0	27116	1009.3	1006.8	1008.4	1009.0
1013	1851	12	4	16	17.0	27089	1001.2	998.3	999.9	1000.5
1014	1851	12	4	21	16.0	27065	994.0	991.3	992.9	993.5
1015	1851	12	5	9	16.0	27057	991.6	988.9	990.5	991.1
1016	1851	12	5	16	17.0	27062	993.1	990.2	991.8	992.4
1017	1851	12	5	21	16.0	27066	994.3	991.6	993.2	993.8
1018	1851	12	6	9	17.0	27024	981.7	978.8	980.4	981.0
1019	1851	12	6	16	16.0	26109	971.1	968.4	970.0	970.6
1020	1851	12	6	21	16.0	26100	968.4	965.7	967.3	967.9
1021	1851	12	7	9	16.0	27034	984.7	982.0	983.6	984.2
1022	1851	12	7	16	16.0	27059	992.2	989.5	991.1	991.7
1023	1851	12	7	21	15.0	27064	993.7	991.2	992.8	993.4
1024	1851	12	8	9	15.0	27098	1003.9	1001.4	1003.0	1003.6
1025	1851	12	8	16	14.0	27106	1006.3	1003.9	1005.5	1006.1
1026	1851	12	8	21	14.0	27114	1008.7	1006.3	1007.9	1008.5
1027	1851	12	9	9	17.0	27076	997.3	994.4	996.0	996.6
1028	1851	12	9	16	16.0	27054	990.7	988.0	989.6	990.2
1029	1851	12	9	21	16.0	27024	981.7	979.0	980.6	981.2
1030	1851	12	10	9	16.0	26111	971.7	969.0	970.6	971.2
1031	1851	12	10	16	17.0	27004	975.6	972.7	974.3	974.9
1032	1851	12	10	21	15.0	27029	983.2	980.7	982.3	982.9
1033	1851	12	11	9	16.0	27053	990.4	987.7	989.3	989.9
1034	1851	12	11	16	16.0	27053	990.4	987.7	989.3	989.9
1035	1851	12	11	21	15.0	27056	991.3	988.8	990.4	991.0
1036	1851	12	12	9	16.0	27072	996.1	993.4	995.0	995.6
1037	1851	12	12	16	17.0	27080	998.5	995.6	997.2	997.8
1038	1851	12	12	21	18.0	27100	1004.5	1001.4	1003.0	1003.6
1039	1851	12	13	9	17.0	28000	1010.5	1007.6	1009.2	1009.8
1040	1851	12	13	16	17.0	28000	1010.5	1007.6	1009.2	1009.8
1041	1851	12	13	21	18.0	28010	1013.5	1010.4	1012.0	1012.6
1042	1851	12	14	9	18.0	28025	1018.0	1014.9	1016.5	1017.1
1043	1851	12	14	16	18.0	28015	1015.0	1011.9	1013.5	1014.1
1044	1851	12	14	21	18.0	28001	1010.8	1007.7	1009.3	1009.9
1045	1851	12	15	9	17.0	27079	998.2	995.3	996.9	997.5
1046	1851	12	15	16	17.0	27080	998.5	995.6	997.2	997.8
1047	1851	12	15	21	17.0	27101	1004.8	1001.9	1003.5	1004.1
1048	1851	12	16	9	15.0	28004	1011.7	1009.2	1010.8	1011.4
1049	1851	12	16	16	15.0	28008	1012.9	1010.4	1012.0	1012.6
1050	1851	12	16	21	14.0	27119	1010.2	1007.8	1009.4	1010.0
1051	1851	12	17	9	16.0	27108	1006.9	1004.2	1005.8	1006.4
1052	1851	12	17	16	19.0	27102	1005.1	1001.9	1003.5	1004.1
1053	1851	12	17	21	18.0	27076	997.3	994.2	995.8	996.4
1054	1851	12	18	9	16.0	27033	984.4	981.7	983.3	983.9
1055	1851	12	18	16	15.0	27030	983.5	981.0	982.6	983.2
1056	1851	12	18	21	14.0	27030	983.5	981.1	982.7	983.3
1057	1851	12	19	9	17.0	27062	993.1	990.2	991.8	992.4
1058	1851	12	19	16	17.0	27084	999.7	996.8	998.4	999.0
1059	1851	12	19	21	15.0	27077	997.6	995.1	996.7	997.3
1060	1851	12	20	9	17.0	26116	973.2	970.3	971.9	972.5
1061	1851	12	20	16	17.0	26104	969.6	966.7	968.3	968.9
1062	1851	12	20	21	14.0	27004	975.6	973.2	974.8	975.4
1063	1851	12	21	9	16.0	27042	987.1	984.4	986.0	986.6
1064	1851	12	21	16	16.0	27047	988.6	985.9	987.5	988.1
1065	1851	12	21	21	13.0	27051	989.8	987.6	989.2	989.8
1066	1851	12	22	9	16.0	27078	997.9	995.2	996.8	997.4
1067	1851	12	22	16	16.0	27104	1005.7	1003.0	1004.6	1005.2
1068	1851	12	22	21	16.0	28008	1012.9	1010.2	1011.8	1012.4
1069	1851	12	23	9	16.0	27119	1010.2	1007.5	1009.1	1009.7
1070	1851	12	23	16	16.0	28001	1010.8	1008.1	1009.7	1010.3
1071	1851	12	23	21	12.0	28015	1015.0	1013.0	1014.6	1015.2
1072	1851	12	24	9	13.0	28012	1014.1	1011.9	1013.5	1014.1
1073	1851	12	24	16	15.0	28006	1012.3	1009.8	1011.4	1012.0
1074	1851	12	24	21	14.0	27119	1010.2	1007.8	1009.4	1010.0
1075	1851	12	25	9	15.0	28020	1016.5	1014.0	1015.6	1016.2
1076	1851	12	25	16	16.0	28033	1020.5	1017.8	1019.4	1020.0
1077	1851	12	25	21	16.0	28045	1024.1	1021.4	1023.0	1023.6
1078	1851	12	26	9	16.0	28025	1018.0	1015.3	1016.9	1017.5
1079	1851	12	26	16	13.0	28030	1019.6	1017.4	1019.0	1019.6
1080	1851	12	26	21	18.0	28037	1021.7	1018.6	1020.2	1020.8
1081	1851	12	27	9	17.0	28026	1018.4	1015.5	1017.1	1017.7
1082	1851	12	27	16	17.0	28020	1016.5	1013.6	1015.2	1015.8
1083	1851	12	27	21	16.0	28017	1015.6	1012.9	1014.5	1015.1
1084	1851	12	28	9	17.0	27109	1007.2	1004.3	1005.9	1006.5
1085	1851	12	28	16	18.0	27100	1004.5	1001.4	1003.0	1003.6
1086	1851	12	28	21	15.0	27108	1006.9	1004.4	1006.0	1006.6
1087	1851	12	29	9	16.0	27097	1003.6	1000.9	1002.5	1003.1
1088	1851	12	29	16	15.0	27090	1001.5	999.0	1000.6	1001.2
1089	1851	12	29	21	14.0	27090	1001.5	999.1	1000.7	1001.3
1090	1851	12	30	9	15.0	27118	1009.9	1007.4	1009.0	1009.6
1091	1851	12	30	16	16.0	28012	1014.1	1011.4	1013.0	1013.6
1092	1851	12	30	21	12.0	28021	1016.8	1014.8	1016.4	1017.0
1093	1851	12	31	9	14.0	28040	1022.6	1020.2	1021.8	1022.4
1094	1851	12	31	16	16.0	28046	1024.4	1021.7	1023.3	1023.9
1095	1851	12	31	21	13.0	28047	1024.7	1022.5	1024.1	1024.7
1096	1852	1	1	9	16.0	28024	1017.7	1015.0	1016.6	1017.2
1097	1852	1	1	16	17.0	28010	1013.5	1010.6	1012.2	1012.8
1098	1852	1	1	21	15.0	28010	1013.5	1011.0	1012.6	1013.2
1099	1852	1	2	9	16.0	28008	1012.9	1010.2	1011.8	1012.4
1100	1852	1	2	16	17.0	28006	1012.3	1009.4	1011.0	1011.6
1101	1852	1	2	21	13.0	28007	1012.6	1010.4	1012.0	1012.6
1102	1852	1	3	9	16.0	27116	1009.3	1006.6	1008.2	1008.8
1103	1852	1	3	16	17.0	28000	1010.5	1007.6	1009.2	1009.8
1104	1852	1	3	21	17.0	28006	1012.3	1009.4	1011.0	1011.6
1105	1852	1	4	9	14.0	28004	1011.7	1009.3	1010.9	1011.5
1106	1852	1	4	16	18.0	28007	1012.6	1009.5	1011.1	1011.7
1107	1852	1	4	21	19.0	28017	1015.6	1012.4	1014.0	1014.6
1108	1852	1	5	9	16.0	28005	1012.0	1009.3	1010.9	1011.5
1109	1852	1	5	16	21.0	28004	1011.7	1008.1	1009.7	1010.3
1110	1852	1	5	21	19.0	28003	1011.4	1008.2	1009.8	1010.4
1111	1852	1	6	9	18.0	28011	1013.8	1010.7	1012.3	1012.9
1112	1852	1	6	16	18.0	28012	1014.1	1011.0	1012.6	1013.2
1113	1852	1	6	21	18.0	28015	1015.0	1011.9	1013.5	1014.1
1114	1852	1	7	9	15.0	28008	1012.9	1010.4	1012.0	1012.6
1115	1852	1	7	16	18.0	28013	1014.4	1011.3	1012.9	1013.5
1116	1852	1	7	21	17.0	28018	1015.9	1013.0	1014.6	1015.2
1117	1852	1	8	9	16.0	28030	1019.6	1016.9	1018.5	1019.1
1118	1852	1	8	16	18.0	28032	1020.2	1017.1	1018.7	1019.3
1119	1852	1	8	21	16.0	28036	1021.4	1018.7	1020.3	1020.9
1120	1852	1	9	9	19.0	28031	1019.9	1016.7	1018.3	1018.9
1121	1852	1	9	16	18.0	28027	1018.7	1015.6	1017.2	1017.8
1122	1852	1	9	21	17.0	28022	1017.1	1014.2	1015.8	1016.4
1123	1852	1	10	9	16.0	28015	1015.0	1012.3	1013.9	1014.5
1124	1852	1	10	16	15.0	28013	1014.4	1011.9	1013.5	1014.1
1125	1852	1	10	21	10.0	28008	1012.9	1011.2	1012.8	1013.4
1126	1852	1	11	9	14.0	27115	1009.0	1006.6	1008.2	1008.8
1127	1852	1	11	16	17.0	27108	1006.9	1004.0	1005.6	1006.2
1128	1852	1	11	21	16.0	27088	1000.9	998.2	999.8	1000.4
1129	1852	1	12	9	18.0	27047	988.6	985.5	987.1	987.7
1130	1852	1	12	16	19.0	27035	985.0	981.8	983.4	984.0
1131	1852	1	12	21	14.0	27025	982.0	979.6	981.2	981.8
1132	1852	1	13	9	17.0	27024	981.7	978.8	980.4	981.0
1133	1852	1	13	16	19.0	27040	986.5	983.3	984.9	985.5
1134	1852	1	13	21	12.0	27050	989.5	987.5	989.1	989.7
1135	1852	1	14	9	15.0	27065	994.0	991.5	993.1	993.7
1136	1852	1	14	16	17.0	27060	992.5	989.6	991.2	991.8
1137	1852	1	14	21	17.0	27036	985.3	982.4	984.0	984.6
1138	1852	1	15	9	17.0	27012	978.0	975.1	976.7	977.3
1139	1852	1	15	16	18.0	27001	974.7	971.6	973.2	973.8
1140	1852	1	15	21	18.0	27001	974.7	971.6	973.2	973.8
1141	1852	1	16	9	16.0	27010	977.4	974.7	976.3	976.9
1142	1852	1	16	16	17.0	27027	982.6	979.7	981.3	981.9
1143	1852	1	16	21	17.0	27045	988.0	985.1	986.7	987.3
1144	1852	1	17	9	16.0	27070	995.5	992.8	994.4	995.0
1145	1852	1	17	16	18.0	27097	1003.6	1000.5	1002.1	1002.7
1146	1852	1	17	21	14.0	27098	1003.9	1001.5	1003.1	1003.7
1147	1852	1	18	9	17.0	27092	1002.1	999.2	1000.8	1001.4
1148	1852	1	18	16	18.0	27095	1003.0	999.9	1001.5	1002.1
1149	1852	1	18	21	18.0	27097	1003.6	1000.5	1002.1	1002.7
1150	1852	1	19	9	13.0	27061	992.8	990.6	992.2	992.8
1151	1852	1	19	16	16.0	27051	989.8	987.1	988.7	989.3
1152	1852	1	19	21	18.0	27029	983.2	980.1	981.7	982.3
1153	1852	1	20	9	16.0	27020	980.5	977.8	979.4	980.0
1154	1852	1	20	16	16.0	27025	982.0	979.3	980.9	981.5
1155	1852	1	20	21	16.0	27030	983.5	980.8	982.4	983.0
1156	1852	1	21	9	17.0	26090	965.4	962.5	964.1	964.7
1157	1852	1	21	16	18.0	26068	958.8	955.7	957.3	957.9
1158	1852	1	21	21	16.0	26038	949.8	947.1	948.7	949.3
1159	1852	1	22	9	13.0	26042	951.0	948.8	950.4	951.0
1160	1852	1	22	16	18.0	26067	958.5	955.4	957.0	957.6
1161	1852	1	22	21	18.0	26083	963.3	960.2	961.8	962.4
1162	1852	1	23	9	17.0	26114	972.6	969.7	971.3	971.9
1163	1852	1	23	16	16.0	26117	973.5	970.8	972.4	973.0
1164	1852	1	23	21	14.0	26093	966.3	963.9	965.5	966.1
1165	1852	1	24	9	14.0	26015	942.9	940.5	942.1	942.7
1166	1852	1	24	16	16.0	26015	942.9	940.2	941.8	942.4
1167	1852	1	24	21	18.0	26020	944.4	941.3	942.9	943.5
1168	1852	1	25	9	14.0	26047	952.5	950.1	951.7	952.3
1169	1852	1	25	16	17.0	26074	960.6	957.7	959.3	959.9
1170	1852	1	25	21	17.0	26112	972.0	969.1	970.7	971.3
1171	1852	1	26	9	18.0	27031	983.8	980.7	982.3	982.9
1172	1852	1	26	16	19.0	27045	988.0	984.8	986.4	987.0
1173	1852	1	26	21	18.0	27031	983.8	980.7	982.3	982.9
1174	1852	1	27	9	16.0	26095	966.9	964.2	965.8	966.4
1175	1852	1	27	16	16.0	26101	968.7	966.0	967.6	968.2
1176	1852	1	27	21	12.0	27008	976.8	974.8	976.4	977.0
1177	1852	1	28	9	17.0	27062	993.1	990.2	991.8	992.4
1178	1852	1	28	16	18.0	27057	991.6	988.5	990.1	990.7
1179	1852	1	28	21	17.0	27034	984.7	981.8	983.4	984.0
1180	1852	1	29	9	17.0	26109	971.1	968.2	969.8	970.4
1181	1852	1	29	16	18.0	26106	970.2	967.1	968.7	969.3
1182	1852	1	29	21	15.0	26103	969.3	966.8	968.4	969.0
1183	1852	1	30	9	14.0	27040	986.5	984.1	985.7	986.3
1184	1852	1	30	16	17.0	27012	978.0	975.1	976.7	977.3
1185	1852	1	30	21	15.0	27030	983.5	981.0	982.6	983.2
1186	1852	1	31	9	16.0	27038	985.9	983.2	984.8	985.4
1187	1852	1	31	16	15.0	27033	984.4	981.9	983.5	984.1
1188	1852	1	31	21	15.0	27032	984.1	981.6	983.2	983.8
1189	1852	2	1	9	15.0	27045	988.0	985.5	987.1	987.7
1190	1852	2	1	16	17.0	27048	988.9	986.0	987.6	988.2
1191	1852	2	1	21	15.0	27053	990.4	987.9	989.5	990.1
1192	1852	2	2	9	16.0	26088	964.8	962.1	963.7	964.3
1193	1852	2	2	16	17.0	26074	960.6	957.7	959.3	959.9
1194	1852	2	2	21	17.0	26068	958.8	955.9	957.5	958.1
1195	1852	2	3	9	16.0	27010	977.4	974.7	976.3	976.9
1196	1852	2	3	16	17.0	27043	987.4	984.5	986.1	986.7
1197	1852	2	3	21	17.0	27051	989.8	986.9	988.5	989.1
1198	1852	2	4	9	16.0	27052	990.1	987.4	989.0	989.6
1199	1852	2	4	16	17.0	27052	990.1	987.2	988.8	989.4
1200	1852	2	4	21	15.0	27054	990.7	988.2	989.8	990.4
1201	1852	2	5	9	16.0	27062	993.1	990.4	992.0	992.6
1202	1852	2	5	16	18.0	27065	994.0	990.9	992.5	993.1
1203	1852	2	5	21	15.0	27073	996.4	993.9	995.5	996.1
1204	1852	2	6	9	16.0	27080	998.5	995.8	997.4	998.0
1205	1852	2	6	16	16.0	27080	998.5	995.8	997.4	998.0
1206	1852	2	6	21	16.0	27080	998.5	995.8	997.4	998.0
1207	1852	2	7	9	17.0	27094	1002.7	999.8	1001.4	1002.0
1208	1852	2	7	16	16.0	27090	1001.5	998.8	1000.4	1001.0
1209	1852	2	7	21	17.0	27087	1000.6	997.7	999.3	999.9
1210	1852	2	8	9	15.0	27088	1000.9	998.4	1000.0	1000.6
1211	1852	2	8	16	17.0	27088	1000.9	998.0	999.6	1000.2
1212	1852	2	8	21	13.0	27118	1009.9	1007.7	1009.3	1009.9
1213	1852	2	9	9	14.0	28046	1024.4	1022.0	1023.6	1024.2
1214	1852	2	9	16	17.0	28052	1026.2	1023.3	1024.9	1025.5
1215	1852	2	9	21	15.0	28054	1026.8	1024.3	1025.9	1026.5
1216	1852	2	10	9	12.0	27111	1007.8	1005.8	1007.4	1008.0
1217	1852	2	10	16	16.0	27093	1002.4	999.7	1001.3	1001.9
1218	1852	2	10	21	18.0	27069	995.2	992.1	993.7	994.3
1219	1852	2	11	9	14.0	27014	978.7	976.3	977.9	978.5
1220	1852	2	11	16	18.0	27048	988.9	985.8	987.4	988.0
1221	1852	2	11	21	14.0	27050	989.5	987.1	988.7	989.3
1222	1852	2	12	9	17.0	27020	980.5	977.6	979.2	979.8
1223	1852	2	12	16	18.0	27026	982.3	979.2	980.8	981.4
1224	1852	2	12	21	15.0	27026	982.3	979.8	981.4	982.0
1225	1852	2	13	9	12.0	27041	986.8	984.8	986.4	987.0
1226	1852	2	13	16	15.0	27055	991.0	988.5	990.1	990.7
1227	1852	2	13	21	12.0	27058	991.9	989.9	991.5	992.1
1228	1852	2	14	9	13.0	27022	981.1	978.9	980.5	981.1
1229	1852	2	14	16	18.0	27032	984.1	981.0	982.6	983.2
1230	1852	2	14	21	16.0	27035	985.0	982.3	983.9	984.5
1231	1852	2	15	9	15.0	27032	984.1	981.6	983.2	983.8
