Numansdorp(36_G) "51:44:33" NB "4:27:13" OL    -0.5 (m  boven msl)
#Disclaimer: deze data zijn gedigitaliseerd uit jaarboeken. In de loop der jaren zijn er veranderingen in  eenheden, meetmethodes en locatie. Waar de eenheid niet eenduidig te bepalen is, is dit genoteerd met (Onbekend).
#Disclaimer: these data are found  in yearbooks. Over time there are changes in units, methods  of observation and location.  Where the unit could not be established, it is indicated as (Unknown). 
#Q: Kwaliteitscode. Bij elke meetwaarde hoort een kwaliteitscode. Q=0: OK. Q=1 : minder betrouwbaar. Q=6 : waarde verbeterd. Q=9 : onbruikbare waarde. 
#Q: Quality code. Each observed value has a quality code . Q=0 : OK. Q=1 : less reliable. Q=6 : value restored. Q=9 : not valid. 

 N  Bedekkingsgraad  :  Bedekkingsgraad van de bovenlucht  (deca). ;  N  Cloudvover  :  Cloud of upper air   (decas).
 R6  Dagsom neerslag  :  dagsom  (0.1 mm). ;  R6  Daily precipitation  :  sum  (0.1 mm).
 T10  Grastemperatuur  :  Temperatuur op 10 cm boven de bodem  (0.1 Celcius). ;  T10  Gras temperature  :  at 10 cm above surface  (0.1 Celcius).
 TD  Maximum Temp  :  Maximum temparatuur  (0.1 Celcius). ;  TD  Maximum Temp  :  Maximum temparature   (0.1 Celcius).
 T  Temperatuur  :  Temperatuur gemeten op 2 m  (0.1 Celcius). ;  T  Temperature  :  Temperature observed at 2 m  (0.1 Celcius).
 TN6  Minimum Temp  :  Minimum temparature sinds vorige meting   (0.1 Celcius). ;  TN6  Minimum Temp  :  Minimum temperature   (0.1 Celcius).
 TX6  Maximum Temp  :  Maximum temparature sinds vorige meting  (0.1 Celcius). ;  TX6  Maximum Temp  :  Maximum temparature   (0.1 Celcius).
 U  Relatieve Vochtigheid  :  Hoeveelheid vocht in de lucht in % van verzadiging  (%). ;  U  Rel Humidity  :  Amount of moist in the air as % of saturation  (%).
 SX  Sneeuwdikte  :  Kwalitatieve beschrijving  (code). ;  SX  Snowdepth  :  Qualitative description  (code).

DATUM,tijd,N,Q_N,R6,Q_R6,T10,Q_T10,TD,Q_TD,T,Q_T,TN6,Q_TN6,TX6,Q_TX6,U,Q_U,SX,Q_SX
19690525,800,9,0,9,0,129,0,141,0,161,0,137,0,175,0,79,0,0,0
19690525,1400,8,0,0,0,172,0,166,0,204,0,160,0,204,0,66,0,0,0
19690525,1900,7,0,14,0,172,0,169,0,177,0,176,0,209,0,92,0,0,0
19690526,800,9,0,1,0,118,0,104,0,127,0,113,0,179,0,74,0,0,0
19690526,1400,8,0,0,0,123,0,117,0,162,0,118,0,162,0,55,0,0,0
19690526,1900,3,0,0,0,138,0,119,0,145,0,145,0,177,0,72,0,0,0
19690527,800,3,0,0,0,49,0,117,0,148,0,79,0,148,0,67,0,0,0
19690527,1400,9,0,0,0,156,0,133,0,176,0,147,0,189,0,59,0,0,0
19690527,1900,9,0,0,0,137,0,124,0,136,0,135,0,178,0,87,0,0,0
19690528,800,8,0,30,0,118,0,128,0,144,0,116,0,144,0,83,0,0,0
19690528,1400,5,0,2,0,148,0,141,0,179,0,135,0,179,0,63,0,0,0
19690528,1900,5,0,0,0,148,0,127,0,151,0,150,0,181,0,74,0,0,0
19690529,800,1,0,0,0,80,0,131,0,158,0,99,0,159,0,72,0,0,0
19690529,1400,4,0,0,0,187,0,151,0,207,0,158,0,207,0,52,0,0,0
19690529,1900,5,0,0,0,144,0,127,0,156,0,156,0,209,0,69,0,0,0
19690530,800,10,0,20,0,105,0,119,0,132,0,118,0,156,0,86,0,0,0
19690530,1400,8,0,0,0,135,0,141,0,188,0,131,0,192,0,57,0,0,0
19690530,1900,6,0,5,0,127,0,125,0,136,0,136,0,190,0,88,0,0,0
19690531,800,7,0,0,0,81,0,117,0,144,0,112,0,144,0,71,0,0,0
19690531,1400,3,0,0,0,158,0,152,0,186,0,139,0,186,0,68,0,0,0
19690531,1900,3,0,0,0,120,0,111,0,121,0,121,0,186,0,89,0,0,0
19690601,800,10,0,10,0,98,0,118,0,120,0,104,0,121,0,98,0,0,0
19690601,1400,6,0,0,0,134,0,135,0,178,0,120,0,178,0,59,0,0,0
19690601,1900,3,0,0,0,119,0,116,0,128,0,128,0,178,0,87,0,0,0
19690602,800,8,0,0,0,85,0,112,0,133,0,100,0,138,0,76,0,0,0
19690602,1400,9,0,0,0,154,0,113,0,145,0,131,0,163,0,65,0,0,0
19690602,1900,6,0,0,0,108,0,104,0,116,0,116,0,151,0,86,0,0,0
19690603,800,10,0,171,0,100,0,125,0,127,0,111,0,127,0,98,0,0,0
19690603,1400,9,0,38,0,125,0,131,0,152,0,121,0,157,0,77,0,0,0
19690603,1900,5,0,0,0,83,0,76,0,91,0,90,0,152,0,80,0,0,0
19690604,800,9,0,16,0,46,0,76,0,103,0,68,0,107,0,66,0,0,0
19690604,1400,8,0,7,0,93,0,100,0,115,0,87,0,123,0,82,0,0,0
19690604,1900,8,0,95,0,61,0,76,0,84,0,70,0,133,0,89,0,0,0
19690605,800,8,0,44,0,67,0,107,0,119,0,75,0,119,0,86,0,0,0
19690605,1400,8,0,1,0,121,0,110,0,147,0,114,0,156,0,60,0,0,0
19690605,1900,8,0,0,0,121,0,108,0,125,0,124,0,152,0,81,0,0,0
19690606,800,5,0,0,0,59,0,103,0,125,0,70,0,127,0,75,0,0,0
19690606,1400,5,0,0,0,137,0,105,0,149,0,122,0,160,0,54,0,0,0
19690606,1900,3,0,0,0,127,0,98,0,132,0,132,0,163,0,62,0,0,0
19690607,800,9,0,0,0,59,0,110,0,139,0,75,0,139,0,68,0,0,0
19690607,1400,3,0,0,0,154,0,132,0,170,0,139,0,173,0,63,0,0,0
19690607,1900,4,0,0,0,146,0,129,0,154,0,154,0,181,0,73,0,0,0
19690608,800,0,0,0,0,78,0,125,0,178,0,89,0,178,0,50,0,0,0
19690608,1400,1,0,0,0,218,0,153,0,229,0,175,0,231,0,40,0,0,0
19690608,1900,2,0,0,0,182,0,155,0,192,0,192,0,234,0,65,0,0,0
19690609,800,0,0,0,0,75,0,119,0,161,0,87,0,192,0,58,0,0,0
19690609,1400,0,0,0,0,195,0,154,0,212,0,160,0,215,0,51,0,0,0
19690609,1900,1,0,0,0,172,0,146,0,183,0,183,0,214,0,64,0,0,0
19690610,800,0,0,0,0,105,0,148,0,176,0,116,0,183,0,72,0,0,0
19690610,1400,1,0,0,0,198,0,163,0,242,0,176,0,244,0,40,0,0,0
19690610,1900,2,0,0,0,186,0,156,0,202,0,202,0,242,0,58,0,0,0
19690611,800,1,0,0,0,117,0,148,0,179,0,123,0,202,0,69,0,0,0
19690611,1400,4,0,0,0,203,0,163,0,239,0,178,0,244,0,41,0,0,0
19690611,1900,2,0,0,0,182,0,147,0,192,0,191,0,250,0,59,0,0,0
19690612,800,1,0,0,0,102,0,136,0,173,0,112,0,192,0,64,0,0,0
19690612,1400,2,0,0,0,208,0,167,0,229,0,173,0,230,0,50,0,0,0
19690612,1900,2,0,0,0,157,0,152,0,178,0,178,0,236,0,74,0,0,0
19690613,800,0,0,0,0,109,0,157,0,188,0,122,0,189,0,70,0,0,0
19690613,1400,7,0,0,0,238,0,197,0,247,0,188,0,262,0,61,0,0,0
19690613,1900,3,0,55,0,170,0,185,0,192,0,192,0,251,0,93,0,0,0
19690614,800,1,0,0,0,105,0,168,0,184,0,128,0,192,0,84,0,0,0
19690614,1400,2,0,0,0,199,0,193,0,236,0,183,0,238,0,65,0,0,0
19690614,1900,2,0,0,0,187,0,182,0,192,0,192,0,241,0,90,0,0,0
19690615,800,10,0,0,0,114,0,164,0,167,0,133,0,193,0,97,0,0,0
19690615,1400,0,0,0,0,189,0,204,0,236,0,167,0,236,0,74,0,0,0
19690615,1900,2,0,0,0,207,0,200,0,216,0,216,0,244,0,86,0,0,0
19690616,800,8,0,0,0,133,0,169,0,195,0,147,0,217,0,76,0,0,0
19690616,1400,7,0,0,0,220,0,191,0,238,0,195,0,238,0,62,0,0,0
19690616,1900,10,0,0,0,161,0,148,0,161,0,161,0,241,0,86,0,0,0
19690617,800,2,0,14,0,120,0,131,0,159,0,128,0,161,0,71,0,0,0
19690617,1400,9,0,0,0,183,0,147,0,188,0,157,0,200,0,61,0,0,0
19690617,1900,9,0,0,0,173,0,143,0,182,0,182,0,201,0,63,0,0,0
19690618,800,10,0,10,0,138,0,143,0,157,0,144,0,182,0,85,0,0,0
19690618,1400,10,0,14,0,157,0,146,0,167,0,157,0,198,0,78,0,0,0
19690618,1900,7,0,4,0,155,0,145,0,157,0,155,0,179,0,87,0,0,0
19690619,800,7,0,0,0,86,0,141,0,165,0,116,0,165,0,75,0,0,0
19690619,1400,2,0,0,0,169,0,135,0,181,0,156,0,183,0,57,0,0,0
19690619,1900,3,0,0,0,152,0,127,0,160,0,160,0,187,0,65,0,0,0
19690620,800,8,0,0,0,98,0,135,0,168,0,113,0,168,0,67,0,0,0
19690620,1400,10,0,6,0,143,0,132,0,142,0,137,0,168,0,90,0,0,0
19690620,1900,8,0,3,0,141,0,142,0,150,0,134,0,152,0,91,0,0,0
19690621,800,7,0,27,0,104,0,130,0,151,0,107,0,154,0,77,0,0,0
19690621,1400,8,0,0,0,175,0,143,0,185,0,144,0,190,0,60,0,0,0
19690621,1900,8,0,28,0,135,0,133,0,138,0,133,0,192,0,95,0,0,0
19690622,800,8,0,1,0,104,0,119,0,152,0,109,0,152,0,65,0,0,0
19690622,1400,7,0,0,0,163,0,142,0,197,0,149,0,207,0,51,0,0,0
19690622,1900,8,0,31,0,145,0,155,0,168,0,144,0,200,0,87,0,0,0
19690623,800,10,0,0,0,118,0,146,0,168,0,129,0,171,0,77,0,0,0
19690623,1400,9,0,0,0,175,0,191,0,226,0,168,0,226,0,70,0,0,0
19690623,1900,9,0,0,0,185,0,169,0,194,0,194,0,227,0,76,0,0,0
19690624,800,10,0,69,0,148,0,154,0,159,0,154,0,195,0,94,0,0,0
19690624,1400,7,0,2,0,150,0,161,0,182,0,152,0,182,0,79,0,0,0
19690624,1900,6,0,0,0,160,0,154,0,166,0,166,0,188,0,87,0,0,0
19690625,800,9,0,0,0,135,0,142,0,155,0,129,0,166,0,86,0,0,0
19690625,1400,10,0,0,0,140,0,133,0,136,0,133,0,165,0,97,0,0,0
19690625,1900,8,0,1,0,132,0,127,0,137,0,133,0,142,0,89,0,0,0
19690626,800,5,0,0,0,84,0,123,0,139,0,99,0,139,0,82,0,0,0
19690626,1400,4,0,0,0,143,0,142,0,178,0,139,0,184,0,65,0,0,0
19690626,1900,3,0,0,0,158,0,164,0,174,0,174,0,196,0,90,0,0,0
19690627,800,10,0,5,0,99,0,143,0,154,0,138,0,175,0,88,0,0,0
19690627,1400,9,0,9,0,147,0,141,0,170,0,140,0,170,0,71,0,0,0
19690627,1900,8,0,0,0,149,0,134,0,146,0,146,0,173,0,87,0,0,0
19690628,800,2,0,0,0,61,0,147,0,167,0,97,0,167,0,79,0,0,0
19690628,1400,3,0,0,0,169,0,143,0,176,0,160,0,182,0,73,0,0,0
19690628,1900,6,0,0,0,134,0,125,0,137,0,137,0,176,0,87,0,0,0
19690629,800,10,0,0,0,65,0,147,0,177,0,96,0,177,0,70,0,0,0
19690629,1400,5,0,0,0,199,0,161,0,204,0,175,0,204,0,62,0,0,0
19690629,1900,3,0,0,0,175,0,150,0,183,0,183,0,206,0,68,0,0,0
19690630,800,2,0,0,0,121,0,163,0,188,0,143,0,188,0,76,0,0,0
19690630,1400,6,0,0,0,223,0,169,0,219,0,188,0,224,0,58,0,0,0
19690630,1900,2,0,0,0,163,0,153,0,169,0,169,0,222,0,84,0,0,0
19690701,800,3,0,0,0,93,0,151,0,188,0,125,0,188,0,65,0,0,0
19690701,1400,8,0,0,0,223,0,189,0,240,0,185,0,241,0,60,0,0,0
19690701,1900,3,0,0,0,186,0,187,0,195,0,195,0,246,0,92,0,0,0
19690702,800,7,0,0,0,109,0,162,0,189,0,144,0,195,0,75,0,0,0
19690702,1400,1,0,0,0,206,0,184,0,237,0,189,0,238,0,58,0,0,0
19690702,1900,3,0,0,0,186,0,169,0,192,0,192,0,244,0,78,0,0,0
19690703,800,10,0,0,0,129,0,176,0,186,0,150,0,193,0,90,0,0,0
19690703,1400,9,0,0,0,193,0,181,0,212,0,184,0,212,0,73,0,0,0
19690703,1900,10,0,0,0,159,0,148,0,155,0,155,0,228,0,92,0,0,0
19690704,800,2,0,0,0,75,0,145,0,166,0,105,0,166,0,79,0,0,0
19690704,1400,2,0,0,0,203,0,164,0,231,0,166,0,233,0,47,0,0,0
19690704,1900,5,0,0,0,187,0,167,0,191,0,191,0,249,0,77,0,0,0
19690705,800,2,0,0,0,135,0,161,0,187,0,140,0,191,0,75,0,0,0
19690705,1400,9,0,0,0,215,0,161,0,190,0,182,0,211,0,73,0,0,0
19690705,1900,3,0,0,0,160,0,131,0,164,0,164,0,193,0,67,0,0,0
19690706,800,9,0,2,0,105,0,157,0,183,0,119,0,183,0,74,0,0,0
19690706,1400,9,0,0,0,196,0,170,0,186,0,183,0,201,0,84,0,0,0
19690706,1900,10,0,0,0,164,0,153,0,165,0,165,0,191,0,87,0,0,0
19690707,800,10,0,45,0,136,0,120,0,131,0,130,0,167,0,88,0,0,0
19690707,1400,10,0,54,0,107,0,103,0,109,0,108,0,177,0,93,0,0,0
19690707,1900,9,0,28,0,106,0,111,0,132,0,108,0,137,0,76,0,0,0
19690708,800,10,0,14,0,109,0,107,0,117,0,112,0,137,0,88,0,0,0
19690708,1400,8,0,42,0,110,0,135,0,154,0,108,0,154,0,80,0,0,0
19690708,1900,7,0,1,0,110,0,109,0,115,0,113,0,158,0,93,0,0,0
19690709,800,9,0,11,0,79,0,111,0,136,0,90,0,141,0,72,0,0,0
19690709,1400,9,0,4,0,120,0,114,0,134,0,120,0,152,0,77,0,0,0
19690709,1900,3,0,0,0,121,0,115,0,128,0,128,0,161,0,86,0,0,0
19690710,800,7,0,9,0,65,0,116,0,131,0,89,0,139,0,83,0,0,0
19690710,1400,7,0,0,0,128,0,132,0,174,0,129,0,174,0,59,0,0,0
19690710,1900,8,0,0,0,148,0,127,0,146,0,146,0,176,0,80,0,0,0
19690711,800,10,0,73,0,131,0,157,0,160,0,136,0,160,0,97,0,0,0
19690711,1400,10,0,6,0,151,0,145,0,149,0,147,0,166,0,96,0,0,0
19690711,1900,7,0,0,0,150,0,138,0,150,0,149,0,166,0,87,0,0,0
19690712,800,10,0,10,0,120,0,149,0,153,0,125,0,153,0,96,0,0,0
19690712,1400,9,0,1,0,157,0,167,0,186,0,153,0,188,0,82,0,0,0
19690712,1900,5,0,0,0,154,0,155,0,160,0,160,0,186,0,95,0,0,0
19690713,800,9,0,0,0,89,0,182,0,196,0,149,0,196,0,87,0,0,0
19690713,1400,5,0,0,0,215,0,184,0,214,0,192,0,219,0,74,0,0,0
19690713,1900,4,0,0,0,174,0,168,0,178,0,178,0,214,0,90,0,0,0
19690714,800,2,0,0,0,90,0,158,0,171,0,102,0,179,0,87,0,0,0
19690714,1400,4,0,0,0,202,0,190,0,224,0,171,0,230,0,71,0,0,0
19690714,1900,4,0,0,0,178,0,168,0,182,0,182,0,231,0,86,0,0,0
19690715,800,1,0,0,0,95,0,167,0,193,0,117,0,193,0,75,0,0,0
19690715,1400,1,0,0,0,227,0,198,0,261,0,193,0,261,0,54,0,0,0
19690715,1900,1,0,0,0,211,0,185,0,223,0,223,0,265,0,68,0,0,0
19690716,800,2,0,0,0,155,0,182,0,222,0,167,0,223,0,66,0,0,0
19690716,1400,5,0,0,0,264,0,228,0,278,0,222,0,286,0,63,0,0,0
19690716,1900,7,0,0,0,244,0,231,0,251,0,251,0,299,0,84,0,0,0
19690717,800,10,0,0,0,166,0,173,0,190,0,169,0,253,0,84,0,0,0
19690717,1400,9,0,0,0,210,0,160,0,206,0,190,0,217,0,59,0,0,0
19690717,1900,4,0,0,0,180,0,147,0,188,0,188,0,207,0,61,0,0,0
19690718,800,4,0,0,0,89,0,157,0,184,0,118,0,189,0,74,0,0,0
19690718,1400,8,0,0,0,214,0,183,0,238,0,184,0,240,0,57,0,0,0
19690718,1900,7,0,0,0,165,0,140,0,162,0,162,0,240,0,77,0,0,0
19690719,800,6,0,0,0,82,0,139,0,179,0,117,0,182,0,62,0,0,0
19690719,1400,2,0,0,0,193,0,176,0,238,0,179,0,240,0,51,0,0,0
19690719,1900,10,0,0,0,195,0,178,0,198,0,198,0,240,0,81,0,0,0
19690720,800,9,0,0,0,170,0,173,0,192,0,176,0,199,0,82,0,0,0
19690720,1400,5,0,0,0,211,0,188,0,228,0,192,0,230,0,66,0,0,0
19690720,1900,9,0,0,0,184,0,177,0,184,0,184,0,230,0,93,0,0,0
19690721,800,9,0,0,0,159,0,190,0,202,0,173,0,202,0,89,0,0,0
19690721,1400,6,0,0,0,226,0,198,0,227,0,202,0,244,0,75,0,0,0
19690721,1900,1,0,0,0,198,0,192,0,202,0,202,0,253,0,91,0,0,0
19690722,800,10,0,0,0,157,0,160,0,169,0,158,0,202,0,91,0,0,0
19690722,1400,10,0,0,0,181,0,185,0,196,0,168,0,196,0,90,0,0,0
19690722,1900,4,0,0,0,167,0,184,0,192,0,192,0,233,0,92,0,0,0
19690723,800,2,0,0,0,129,0,208,0,226,0,149,0,228,0,84,0,0,0
19690723,1400,2,0,0,0,266,0,231,8,310,0,226,0,310,0,48,8,0,0
19690723,1900,4,0,0,0,261,0,229,8,264,0,264,0,311,0,73,8,0,0
19690724,800,8,0,0,0,174,0,210,0,221,0,186,0,264,0,90,0,0,0
19690724,1400,9,0,0,0,233,0,216,0,241,0,187,0,275,0,79,0,0,0
19690724,1900,7,0,4,0,203,0,192,0,202,0,202,0,242,0,91,0,0,0
19690725,800,10,0,1,0,174,0,166,0,179,0,177,0,202,0,87,0,0,0
19690725,1400,10,0,0,0,177,0,186,0,209,0,175,0,215,0,79,0,0,0
19690725,1900,10,0,0,0,202,0,187,0,204,0,204,0,215,0,84,0,0,0
19690726,800,9,0,0,0,174,0,185,0,207,0,173,8,207,0,80,0,0,0
19690726,1400,10,0,0,0,228,0,204,0,222,0,207,0,253,0,84,0,0,0
19690726,1900,8,0,0,0,207,0,200,0,205,0,204,0,231,0,96,0,0,0
19690727,800,10,0,0,0,142,0,180,0,196,0,157,0,205,0,85,0,0,0
19690727,1400,6,0,0,0,212,0,204,0,248,0,196,0,255,0,65,0,0,0
19690727,1900,1,0,0,0,230,0,210,0,231,0,231,0,257,0,82,0,0,0
19690728,800,0,0,0,0,124,0,197,0,218,0,151,0,231,0,81,0,0,0
19690728,1400,7,0,0,0,245,0,224,0,282,0,218,0,289,0,58,0,0,0
19690728,1900,5,0,0,0,231,0,219,0,241,0,241,0,287,0,82,0,0,0
19690729,800,2,0,0,0,177,0,217,0,248,0,195,0,249,0,75,0,0,0
19690729,1400,9,0,0,0,244,0,194,0,230,0,229,0,281,0,70,0,0,0
19690729,1900,3,0,0,0,164,0,168,0,174,0,174,0,243,0,94,0,0,0
19690730,800,9,0,0,0,149,0,179,0,195,0,158,0,199,0,85,0,0,0
19690730,1400,8,0,0,0,209,0,198,0,227,0,195,0,234,0,75,0,0,0
19690730,1900,6,0,0,0,176,0,170,0,180,0,180,0,231,0,90,0,0,0
19690731,800,6,0,0,0,115,0,176,0,199,0,141,0,199,0,79,0,0,0
19690731,1400,10,0,0,0,224,0,188,0,212,0,194,0,214,0,78,0,0,0
19690731,1900,9,0,0,0,198,0,186,0,195,0,195,0,213,0,91,0,0,0
19690801,800,9,0,0,0,147,0,192,0,206,0,171,0,206,0,87,0,0,0
19690801,1400,7,0,0,0,238,0,233,0,289,0,206,0,289,0,61,0,0,0
19690801,1900,9,0,0,0,215,0,202,0,212,0,212,0,292,0,91,0,0,0
19690802,800,3,0,0,0,141,0,219,0,235,0,117,0,235,0,86,0,0,0
19690802,1400,7,0,0,0,264,0,228,0,302,0,235,0,309,0,51,0,0,0
19690802,1900,9,0,80,0,188,0,188,0,194,0,189,0,316,0,94,0,0,0
19690803,800,6,0,1,0,166,0,164,0,196,0,176,0,196,0,70,0,0,0
19690803,1400,8,0,0,0,226,0,186,0,231,0,196,0,242,0,63,0,0,0
19690803,1900,7,0,0,0,207,0,185,0,204,0,204,0,239,0,83,0,0,0
19690804,800,1,0,0,0,96,0,167,0,215,0,123,0,216,0,59,0,0,0
19690804,1400,3,0,0,0,245,0,207,0,276,0,215,0,276,0,51,0,0,0
19690804,1900,3,0,0,0,208,0,201,0,227,0,227,0,281,0,78,0,0,0
19690805,800,3,0,0,0,147,0,194,0,225,0,166,0,229,0,73,0,0,0
19690805,1400,5,0,0,0,244,0,232,0,293,0,225,0,297,0,57,0,0,0
19690805,1900,8,0,0,0,233,0,213,0,235,0,235,0,297,0,81,0,0,0
19690806,800,3,0,16,0,152,0,173,0,192,0,157,0,238,0,82,0,0,0
19690806,1400,3,0,0,0,204,0,180,0,236,0,192,0,238,0,55,0,0,0
19690806,1900,4,0,0,0,149,0,154,0,169,0,169,0,239,0,85,0,0,0
19690807,800,4,0,0,0,100,0,167,0,185,0,122,0,185,0,82,0,0,0
19690807,1400,3,0,0,0,208,0,183,0,242,0,185,0,247,0,54,0,0,0
19690807,1900,3,0,0,0,178,0,170,0,196,0,196,0,246,0,76,0,0,0
19690808,800,1,0,0,0,114,0,180,0,219,0,139,0,219,0,67,0,0,0
19690808,1400,2,0,0,0,242,0,201,0,270,0,218,0,272,0,50,0,0,0
19690808,1900,2,0,0,0,199,0,194,0,226,0,226,0,274,0,72,0,0,0
19690809,800,1,0,0,0,130,0,180,0,220,0,157,0,227,0,66,0,0,0
19690809,1400,4,0,0,0,245,0,209,0,301,0,220,0,303,0,40,0,0,0
19690809,1900,6,0,0,0,217,0,188,0,246,0,246,0,301,0,55,0,0,0
19690810,800,2,0,0,0,121,0,161,0,225,0,152,0,246,0,48,0,0,0
19690810,1400,3,0,0,0,249,0,194,0,304,0,225,0,308,0,31,0,0,0
19690810,1900,7,0,0,0,223,0,199,0,243,0,243,0,305,0,65,0,0,0
19690811,800,0,0,0,0,81,0,141,0,198,0,124,0,245,0,50,0,0,0
19690811,1400,2,0,0,0,215,0,190,0,286,0,198,0,289,0,36,0,0,0
19690811,1900,2,0,0,0,213,0,166,0,232,0,232,0,289,0,47,0,0,0
19690812,800,3,0,0,0,134,0,139,0,192,0,146,0,232,0,52,0,0,0
19690812,1400,9,0,0,0,208,0,182,0,242,0,192,0,276,0,53,0,0,0
19690812,1900,10,0,60,0,166,0,174,0,178,0,173,0,242,0,96,0,0,0
19690813,800,3,0,5,0,145,0,152,0,176,0,153,0,180,0,76,0,0,0
19690813,1400,8,0,0,0,194,0,152,0,199,0,175,0,213,0,57,0,0,0
19690813,1900,3,0,0,0,167,0,163,0,181,0,181,0,202,0,82,0,0,0
19690814,800,0,0,0,0,103,0,163,0,191,0,137,0,191,0,74,0,0,0
19690814,1400,7,0,0,0,209,0,190,0,244,0,191,0,244,0,57,0,0,0
19690814,1900,9,0,0,0,196,0,182,0,202,0,202,0,244,0,82,0,0,0
19690815,800,9,0,26,0,154,0,171,0,182,0,159,0,204,0,89,0,0,0
19690815,1400,9,0,0,0,183,0,187,0,203,0,182,0,203,0,85,0,0,0
19690815,1900,9,0,0,0,183,0,174,0,181,0,180,0,205,0,93,0,0,0
19690816,800,10,0,3,0,156,0,151,0,158,0,158,0,182,0,92,0,0,0
19690816,1400,10,0,41,0,154,0,159,0,168,0,154,0,182,0,91,0,0,0
19690816,1900,10,0,8,0,168,0,166,0,173,0,166,0,185,0,93,0,0,0
19690817,800,8,0,0,0,149,0,180,0,203,0,157,0,205,0,79,0,0,0
19690817,1400,5,0,0,0,203,0,179,0,208,0,190,0,215,0,74,0,0,0
19690817,1900,4,0,0,0,163,0,157,0,166,0,166,0,215,0,91,0,0,0
19690818,800,9,0,1,0,104,0,170,0,183,0,129,0,183,0,87,0,0,0
19690818,1400,7,0,0,0,188,0,184,0,219,0,181,0,225,0,70,0,0,0
19690818,1900,9,0,0,0,171,0,170,0,179,0,178,0,238,0,91,0,0,0
19690819,800,10,0,68,0,164,0,186,0,190,0,167,0,190,0,96,0,0,0
19690819,1400,7,0,0,0,193,0,197,0,218,0,190,0,229,0,81,0,0,0
19690819,1900,8,0,0,0,197,0,195,0,204,0,204,0,233,0,92,0,0,0
19690820,800,10,0,0,0,171,0,171,0,182,0,176,0,205,0,90,0,0,0
19690820,1400,8,0,0,0,183,0,145,0,183,0,175,0,201,0,63,0,0,0
19690820,1900,10,0,153,0,98,0,126,0,138,0,130,0,191,0,87,0,0,0
19690821,800,7,0,176,0,114,0,138,0,157,0,118,0,158,0,80,0,0,0
19690821,1400,8,0,10,0,136,0,143,0,170,0,138,0,185,0,73,0,0,0
19690821,1900,8,0,11,0,131,0,127,0,144,0,140,0,173,0,82,0,0,0
19690822,800,9,0,0,0,124,0,134,0,157,0,131,0,159,0,76,0,0,0
19690822,1400,9,0,5,0,135,0,134,0,166,0,138,0,174,0,68,0,0,0
19690822,1900,10,0,148,0,103,0,110,0,112,0,112,0,169,0,98,0,0,0
19690823,800,10,0,182,0,90,0,109,0,115,0,107,0,132,0,93,0,0,0
19690823,1400,8,0,2,0,114,0,138,0,167,0,113,0,171,0,70,0,0,0
19690823,1900,7,0,50,0,123,0,122,0,127,0,127,0,174,0,95,0,0,0
19690824,800,10,0,74,0,112,0,147,0,148,0,119,0,149,0,99,0,0,0
19690824,1400,10,0,9,0,139,0,139,0,146,0,141,0,168,0,92,0,0,0
19690824,1900,10,0,3,0,137,0,132,0,140,0,138,0,151,0,92,0,0,0
19690825,800,10,0,1,0,114,0,128,0,139,0,127,0,145,0,88,0,0,0
19690825,1400,10,0,11,0,134,0,137,0,142,0,134,0,152,0,92,0,0,0
19690825,1900,7,0,22,0,123,0,124,0,129,0,126,0,153,0,95,0,0,0
19690826,800,8,0,4,0,103,0,128,0,152,0,110,0,156,0,74,0,0,0
19690826,1400,9,0,14,0,124,0,127,0,142,0,128,0,160,0,84,0,0,0
19690826,1900,5,0,0,0,128,0,114,0,136,0,136,0,163,0,75,0,0,0
19690827,800,4,0,38,0,102,0,132,0,163,0,113,0,164,0,68,0,0,0
19690827,1400,9,0,0,0,152,0,141,0,161,0,149,0,181,0,79,0,0,0
19690827,1900,9,0,3,0,135,0,123,0,139,0,137,0,161,0,82,0,0,0
19690828,800,10,0,66,0,104,0,124,0,134,0,109,0,142,0,89,0,0,0
19690828,1400,3,0,5,0,125,0,144,0,157,0,128,0,162,0,86,0,0,0
19690828,1900,10,0,20,0,135,0,132,0,141,0,139,0,180,0,91,0,0,0
19690829,800,10,0,35,0,130,0,148,0,152,0,133,0,158,0,96,0,0,0
19690829,1400,5,0,14,0,137,0,163,0,190,0,140,0,204,0,75,0,0,0
19690829,1900,2,0,2,0,152,0,153,0,163,0,160,0,195,0,89,0,0,0
19690830,800,10,0,2,0,105,0,144,0,156,0,128,0,163,0,87,0,0,0
19690830,1400,3,0,0,0,156,0,137,0,173,0,152,0,188,0,65,0,0,0
19690830,1900,5,0,0,0,148,0,139,0,148,0,147,0,190,0,90,0,0,0
19690831,800,8,0,2,0,117,0,150,0,164,0,132,0,165,0,85,0,0,0
19690831,1400,6,0,0,0,175,0,166,0,198,0,157,0,199,0,70,0,0,0
19690831,1900,9,0,0,0,156,0,153,0,158,0,157,0,202,0,94,0,0,0
19690901,800,10,0,0,0,111,0,140,0,148,0,136,0,160,0,91,0,0,0
19690901,1400,9,0,0,0,154,0,145,0,179,0,148,0,180,0,67,0,0,0
19690901,1900,9,0,0,0,146,0,126,0,149,0,148,0,179,0,75,0,0,0
19690902,800,10,0,0,0,129,0,130,0,148,0,131,0,150,0,81,0,0,0
19690902,1400,7,0,0,0,151,0,148,0,182,0,148,0,182,0,67,0,0,0
