Amsterdam (Filiaal Inrichting)(123_G) "52:22:29" NB "4:56:16" OL     1.4 (m  boven msl)
#Disclaimer: deze data zijn gedigitaliseerd uit jaarboeken. In de loop der jaren zijn er veranderingen in  eenheden, meetmethodes en locatie. Waar de eenheid niet eenduidig te bepalen is, is dit genoteerd met (Onbekend).
#Disclaimer: these data are found  in yearbooks. Over time there are changes in units, methods  of observation and location.  Where the unit could not be established, it is indicated as (Unknown). 
#Q: Kwaliteitscode. Bij elke meetwaarde hoort een kwaliteitscode. Q=0: OK. Q=1 : minder betrouwbaar. Q=6 : waarde verbeterd. Q=9 : onbruikbare waarde. Q=7: onbruikbare waarde. 
#Q: Quality code. Each observed value has a quality code . Q=0 : OK. Q=1 : less reliable. Q=6 : value restored. Q=9 : not valid. Q=7: not valid. 

 DD  Windrichting  :  Richting waaruit de wind waait  (streek). ;  DD  Wind direction  :  direction where the wind comes from  (compass points).
 FFb  Windsnelheid  :   herstelde Bft schaal  (Bft). ;  FFb  Windspeed  :  restored Bft scale  (Bft).
 N  Bedekkingsgraad  :  van de bovenlucht  (deca). ;  N  Cloudcover  :  Cloud cover of the upper air  (deca).
 Phpa  Druk  :  Totale luchtdruk  (0.1 hPa). ;  Phpa  Pressuse  :  Total air pressure  (0.1 hPa).
 R6  Dagsom neerslag  :  dagsom  (0.1 mm). ;  R6  Daily precipitation  :  sum  (0.1 mm).
 TD  Maximum Temp  :  Maximum temparatuur  (0.1 Celcius). ;  TD  Maximum Temp  :  Maximum temparature   (0.1 Celcius).
 T  Temperatuur  :  Temperatuur gemeten op 2 m  (0.1 Celcius). ;  T  Temperature  :  Temperature observed at 2 m  (0.1 Celcius).
 TN6  Minimum Temp  :  Minimum temparature sinds vorige meting   (0.1 Celcius). ;  TN6  Minimum Temp  :  Minimum temperature   (0.1 Celcius).
 TX6  Maximum Temp  :  Maximum temparature sinds vorige meting  (0.1 Celcius). ;  TX6  Maximum Temp  :  Maximum temparature   (0.1 Celcius).
 U  Relatieve Vochtigheid  :  Hoeveelheid vocht in de lucht in % van verzadiging  (%). ;  U  Rel Humidity  :  Amount of moist in the air as % of saturation  (%).
 SX  Sneeuwdikte  :  Kwalitatieve beschrijving  (code). ;  SX  Snowdepth  :  Qualitative description  (code).
 WW  Weercode  :  SYNOP code   (code). ;  WW  Wheather code  :  SYNOP code   (code).
 DP  Drukanomalie  :  Afwijking van normaal  (0.01 cm Hg). ;  DP  Pressure anomaly  :  description  (0.01 cm Hg).
 EE  Dampdruk  :  Druk van het deel waterdamp  (0.01 mmHg). ;  EE  Vapourpressure  :  Pressure of the watervapour  (0.01 mmHg).
 RD  Dagsom neerslag  :  dagsom  (0.1 mm). ;  RD  Daily precipitation  :  sum  (0.1 mm).

DATUM,tijd,DD,Q_DD,FFb,Q_FFb,N,Q_N,Phpa,Q_Phpa,R6,Q_R6,TD,Q_TD,T,Q_T,TN6,Q_TN6,TX6,Q_TX6,U,Q_U,SX,Q_SX,WW,Q_WW,DP,Q_DP,EE,Q_EE,RD,Q_RD
19550719,1900,,,,,4,0,10191,0,0,0,161,0,190,0,190,0,202,0,73,0,0,0,00,0,,,,,,
19550720,800,,,,,5,0,10214,0,0,0,144,0,174,0,150,0,190,0,70,0,0,0,00,0,,,,,,
19550720,1400,,,,,2,0,10203,0,0,0,155,0,195,0,174,0,195,0,63,0,0,0,00,0,,,,,,
19550720,1900,,,,,2,0,10203,0,0,0,152,0,178,0,178,0,197,0,74,0,0,0,00,0,,,,,,
19550721,800,,,,,3,0,10210,0,0,0,153,0,172,0,142,0,178,0,81,0,0,0,00,0,,,,,,
19550721,1400,,,,,2,0,10207,0,0,0,163,0,199,0,172,0,201,0,67,0,0,0,00,0,,,,,,
19550721,1900,,,,,1,0,10203,0,0,0,162,0,192,0,192,0,204,0,72,0,0,0,00,0,,,,,,
19550722,800,,,,,6,0,10218,0,0,0,153,0,182,0,142,0,192,0,72,0,0,0,00,0,,,,,,
19550722,1400,,,,,5,0,10230,0,0,0,150,0,184,0,182,0,196,0,67,0,0,0,00,0,,,,,,
19550722,1900,,,,,9,0,10230,0,0,0,149,0,169,0,169,0,184,0,80,0,0,0,00,0,,,,,,
19550723,800,,,,,4,0,10239,0,0,0,135,0,163,0,147,0,169,0,71,0,0,0,00,0,,,,,,
19550723,1400,,,,,1,0,10236,0,0,0,164,0,195,0,163,0,195,0,71,0,0,0,00,0,,,,,,
19550723,1900,,,,,4,0,10224,0,0,0,151,0,172,0,172,0,198,0,79,0,0,0,00,0,,,,,,
19550724,800,,,,,10,0,10215,0,0,0,140,0,156,0,143,0,172,0,83,0,0,0,00,0,,,,,,
19550724,1400,,,,,2,0,10207,0,0,0,161,0,192,0,156,0,195,0,71,0,0,0,00,0,,,,,,
19550724,1900,,,,,0,0,10195,0,0,0,165,0,186,0,186,0,192,0,80,0,0,0,00,0,,,,,,
19550725,800,,,,,3,0,10192,0,0,0,181,0,201,0,156,0,201,0,82,0,0,0,00,0,,,,,,
19550725,1400,,,,,2,0,10178,0,0,0,157,0,229,0,201,0,229,0,43,0,0,0,00,0,,,,,,
19550725,1900,,,,,8,0,10178,0,28,0,166,0,189,0,189,0,231,0,78,0,0,0,00,0,,,,,,
19550726,800,,,,,1,0,10166,0,0,0,167,0,195,0,173,0,197,0,74,0,0,0,00,0,,,,,,
19550726,1400,,,,,1,0,10154,0,0,0,160,0,212,0,191,0,212,0,55,0,0,0,00,0,,,,,,
19550726,1900,,,,,1,0,10136,0,0,0,164,0,209,0,209,0,219,0,61,0,0,0,00,0,,,,,,
19550727,800,,,,,3,0,10132,0,0,0,171,0,201,0,164,0,209,0,73,0,0,0,00,0,,,,,,
19550727,1400,,,,,1,0,10124,0,0,0,172,0,218,0,201,0,218,0,61,0,0,0,00,0,,,,,,
19550727,1900,,,,,2,0,10120,0,0,0,176,0,217,0,217,0,223,0,65,0,0,0,00,0,,,,,,
19550728,800,,,,,10,0,10131,0,0,0,174,0,185,0,168,0,217,0,89,0,0,0,00,0,,,,,,
19550728,1400,,,,,2,0,10120,0,15,0,165,0,217,0,183,0,218,0,56,0,0,0,00,0,,,,,,
19550728,1900,,,,,2,0,10126,0,0,0,168,0,191,0,191,0,218,0,78,0,0,0,00,0,,,,,,
19550729,800,,,,,9,0,10164,0,0,0,147,0,171,0,168,0,191,0,76,0,0,0,00,0,,,,,,
19550729,1400,,,,,10,0,10186,0,0,0,142,0,177,0,171,0,179,0,66,0,0,0,00,0,,,,,,
19550729,1900,,,,,10,0,10200,0,0,0,137,0,165,0,165,0,178,0,71,0,0,0,00,0,,,,,,
19550730,800,,,,,10,0,10216,0,0,0,138,0,153,0,148,0,165,0,84,0,0,0,00,0,,,,,,
19550730,1400,,,,,10,0,10216,0,0,0,136,0,167,0,153,0,167,0,69,0,0,0,00,0,,,,,,
19550730,1900,,,,,10,0,10214,0,0,0,135,0,164,0,164,0,169,0,70,0,0,0,00,0,,,,,,
19550731,800,,,,,10,0,10227,0,0,0,135,0,163,0,151,0,164,0,71,0,0,0,00,0,,,,,,
19550731,1400,,,,,10,0,10228,0,0,0,141,0,180,0,163,0,180,0,63,0,0,0,00,0,,,,,,
19550731,1900,,,,,1,0,10218,0,0,0,144,0,175,0,175,0,184,0,69,0,0,0,00,0,,,,,,
19550801,800,,,,,3,0,10204,0,0,0,161,0,187,0,157,0,187,0,75,0,0,0,00,0,,,,,,
19550801,1400,,,,,2,0,10192,0,0,0,169,0,204,0,187,0,204,0,68,0,0,0,00,0,,,,,,
19550801,1900,,,,,0,0,10182,0,0,0,170,0,200,0,200,0,211,0,72,0,0,0,00,0,,,,,,
19550802,800,,,,,10,0,10184,0,0,0,149,0,165,0,146,0,200,0,83,0,0,0,00,0,,,,,,
19550802,1400,,,,,8,0,10187,0,0,0,167,0,204,0,165,0,204,0,67,0,0,0,00,0,,,,,,
19550802,1900,,,,,9,0,10176,0,0,0,171,0,188,0,188,0,204,0,84,0,0,0,00,0,,,,,,
19550803,800,,,,,10,0,10178,0,151,0,136,0,141,0,141,0,188,0,95,0,0,0,63,0,,,,,,
19550803,1400,,,,,6,0,10184,0,5,0,136,0,182,0,141,0,182,0,57,0,0,0,00,0,,,,,,
19550803,1900,,,,,9,0,10196,0,0,0,129,0,162,0,162,0,182,0,66,0,0,0,00,0,,,,,,
19550804,800,,,,,8,0,10216,0,0,0,142,0,166,0,141,0,166,0,75,0,0,0,00,0,,,,,,
19550804,1400,,,,,5,0,10227,0,0,0,143,0,187,0,166,0,187,0,59,0,0,0,00,0,,,,,,
19550804,1900,,,,,2,0,10231,0,0,0,130,0,164,0,164,0,187,0,66,0,0,0,00,0,,,,,,
19550805,800,,,,,9,0,10232,0,0,0,137,0,159,0,141,0,164,0,77,0,0,0,00,0,,,,,,
19550805,1400,,,,,5,0,10226,0,0,0,141,0,191,0,159,0,191,0,55,0,0,0,00,0,,,,,,
19550805,1900,,,,,1,0,10214,0,0,0,141,0,177,0,177,0,199,0,65,0,0,0,00,0,,,,,,
19550806,800,,,,,3,0,10159,0,0,0,156,0,174,0,142,0,177,0,82,0,0,0,00,0,,,,,,
19550806,1400,,,,,10,0,10147,0,0,0,153,0,183,0,174,0,200,0,71,0,0,0,00,0,,,,,,
19550806,1900,,,,,9,0,10152,0,0,0,141,0,165,0,165,0,183,0,75,0,0,0,00,0,,,,,,
19550807,800,,,,,10,0,10123,0,20,0,143,0,147,0,147,0,165,0,96,0,0,0,81,0,,,,,,
19550807,1400,,,,,9,0,10110,0,8,0,115,0,141,0,126,0,160,0,72,0,0,0,00,0,,,,,,
19550807,1900,,,,,6,0,10102,0,7,0,120,0,141,0,138,0,151,0,77,0,0,0,00,0,,,,,,
19550808,800,,,,,8,0,10108,0,7,0,127,0,152,0,132,0,152,0,73,0,0,0,00,0,,,,,,
19550808,1400,,,,,9,0,10122,0,10,0,128,0,142,0,142,0,152,0,85,0,0,0,81,0,,,,,,
19550808,1900,,,,,9,0,10122,0,9,0,132,0,139,0,139,0,154,0,93,0,0,0,00,0,,,,,,
19550809,800,,,,,8,0,10148,0,34,0,149,0,160,0,133,0,160,0,88,0,0,0,00,0,,,,,,
19550809,1400,,,,,9,0,10170,0,6,0,142,0,158,0,158,0,167,0,83,0,0,0,00,0,,,,,,
19550809,1900,,,,,3,0,10186,0,0,0,142,0,169,0,157,0,169,0,73,0,0,0,00,0,,,,,,
19550810,800,,,,,1,0,10227,0,0,0,149,0,165,0,140,0,169,0,83,0,0,0,00,0,,,,,,
19550810,1400,,,,,3,0,10242,0,0,0,151,0,194,0,165,0,194,0,61,0,0,0,00,0,,,,,,
19550810,1900,,,,,2,0,10227,0,0,0,172,0,192,0,192,0,204,0,81,0,0,0,00,0,,,,,,
19550811,800,,,,,3,0,10215,0,0,0,176,0,187,0,163,0,192,0,89,0,0,0,00,0,,,,,,
19550811,1400,,,,,2,0,10200,0,0,0,182,0,225,0,187,0,225,0,64,0,0,0,00,0,,,,,,
19550811,1900,,,,,3,0,10174,0,0,0,182,0,217,0,217,0,231,0,70,0,0,0,00,0,,,,,,
19550812,800,,,,,2,0,10158,0,0,0,159,0,182,0,175,0,217,0,77,0,0,0,00,0,,,,,,
19550812,1400,,,,,3,0,10146,0,0,0,164,0,220,0,182,0,220,0,53,0,0,0,00,0,,,,,,
19550812,1900,,,,,8,0,10127,0,0,0,176,0,209,0,209,0,230,0,71,0,0,0,13,0,,,,,,
19550813,800,,,,,9,0,10114,0,165,0,167,0,181,0,175,0,209,0,86,0,0,0,95,0,,,,,,
19550813,1400,,,,,7,0,10119,0,0,0,173,0,205,0,181,0,205,0,71,0,0,0,00,0,,,,,,
19550813,1900,,,,,9,0,10130,0,1,0,171,0,195,0,195,0,216,0,78,0,0,0,17,0,,,,,,
19550814,800,,,,,8,0,10139,0,12,0,159,0,172,0,153,0,195,0,87,0,0,0,00,0,,,,,,
19550814,1400,,,,,8,0,10144,0,0,0,169,0,203,0,172,0,203,0,69,0,0,0,00,0,,,,,,
19550814,1900,,,,,10,0,10146,0,0,0,169,0,196,0,196,0,205,0,75,0,0,0,00,0,,,,,,
19550815,800,,,,,9,0,10171,0,31,0,158,0,172,0,167,0,196,0,86,0,0,0,00,0,,,,,,
19550815,1400,,,,,6,0,10187,0,0,0,161,0,190,0,172,0,190,0,73,0,0,0,00,0,,,,,,
19550815,1900,,,,,10,0,10204,0,0,0,152,0,171,0,171,0,192,0,81,0,0,0,00,0,,,,,,
19550816,800,,,,,10,0,10231,0,0,0,151,0,157,0,147,0,171,0,93,0,0,0,45,0,,,,,,
19550816,1400,,,,,2,0,10224,0,0,0,186,0,232,0,157,0,232,0,62,0,0,0,00,0,,,,,,
19550816,1900,,,,,1,0,10220,0,0,0,187,0,213,0,213,0,243,0,77,0,0,0,00,0,,,,,,
19550817,800,,,,,1,0,10195,0,0,0,167,0,195,0,171,0,213,0,74,0,0,0,10,0,,,,,,
19550817,1400,,,,,2,0,10171,0,0,0,192,0,251,0,195,0,251,0,55,0,0,0,00,0,,,,,,
19550817,1900,,,,,6,0,10160,0,0,0,188,0,237,0,237,0,253,0,61,0,0,0,00,0,,,,,,
19550818,800,,,,,9,0,10175,0,0,0,178,0,193,0,189,0,237,0,85,0,0,0,00,0,,,,,,
19550818,1400,,,,,5,0,10196,0,0,0,178,0,214,0,193,0,219,0,68,0,0,0,00,0,,,,,,
19550818,1900,,,,,10,0,10202,0,0,0,170,0,196,0,196,0,216,0,76,0,0,0,00,0,,,,,,
19550819,800,,,,,9,0,10202,0,0,0,182,0,197,0,193,0,197,0,86,0,0,0,00,0,,,,,,
19550819,1400,,,,,4,0,10207,0,0,0,200,0,240,0,197,0,240,0,67,0,0,0,00,0,,,,,,
19550819,1900,,,,,4,0,10212,0,0,0,192,0,223,0,223,0,243,0,73,0,0,0,00,0,,,,,,
19550820,800,,,,,1,0,10238,0,0,0,187,0,218,0,186,0,223,0,73,0,0,0,00,0,,,,,,
19550820,1400,,,,,2,0,10236,0,0,0,210,0,255,0,218,0,255,0,65,0,0,0,00,0,,,,,,
19550820,1900,,,,,2,0,10238,0,0,0,204,0,235,0,235,0,255,0,74,0,0,0,00,0,,,,,,
19550821,800,,,,,2,0,10254,0,0,0,209,0,221,0,210,0,235,0,89,0,0,0,05,0,,,,,,
19550821,1400,,,,,1,0,10252,0,0,0,209,0,257,0,221,0,257,0,63,0,0,0,00,0,,,,,,
19550821,1900,,,,,2,0,10242,0,0,0,215,0,241,0,241,0,267,0,79,0,0,0,00,0,,,,,,
19550822,800,,,,,0,0,10251,0,0,0,197,0,221,0,201,0,241,0,79,0,0,0,00,0,,,,,,
19550822,1400,,,,,1,0,10247,0,0,0,214,0,259,0,221,0,259,0,66,0,0,0,00,0,,,,,,
19550822,1900,,,,,9,0,10242,0,0,0,209,0,251,0,251,0,265,0,67,0,0,0,00,0,,,,,,
19550823,800,,,,,4,0,10247,0,0,0,210,0,225,0,209,0,251,0,87,0,0,0,00,0,,,,,,
19550823,1400,,,,,0,0,10238,0,0,0,201,0,267,0,225,0,267,0,52,0,0,0,00,0,,,,,,
19550823,1900,,,,,0,0,10236,0,0,0,224,0,247,0,247,0,275,0,81,0,0,0,00,0,,,,,,
19550824,800,,,,,1,0,10234,0,0,0,190,0,215,0,198,0,247,0,78,0,0,0,00,0,,,,,,
19550824,1400,,,,,0,0,10219,0,0,0,203,0,238,0,215,0,238,0,72,0,0,0,00,0,,,,,,
19550824,1900,,,,,3,0,10214,0,0,0,188,0,234,0,234,0,251,0,62,0,0,0,00,0,,,,,,
19550825,800,,,,,0,0,10207,0,0,0,177,0,209,0,182,0,234,0,72,0,0,0,00,0,,,,,,
19550825,1400,,,,,1,0,10190,0,0,0,165,0,219,0,209,0,219,0,54,0,0,0,00,0,,,,,,
19550825,1900,,,,,1,0,10174,0,0,0,168,0,218,0,218,0,232,0,58,0,0,0,00,0,,,,,,
19550826,800,,,,,9,0,10143,0,0,0,170,0,187,0,180,0,218,0,84,0,0,0,00,0,,,,,,
19550826,1400,,,,,4,0,10138,0,0,0,177,0,215,0,187,0,215,0,67,0,0,0,00,0,,,,,,
19550826,1900,,,,,9,0,10132,0,2,0,188,0,219,0,215,0,219,0,73,0,0,0,17,0,,,,,,
19550827,800,,,,,6,0,10140,0,4,0,188,0,202,0,179,0,220,0,87,0,0,0,45,0,,,,,,
19550827,1400,,,,,10,0,10144,0,0,0,190,0,201,0,201,0,221,0,90,0,0,0,63,0,,,,,,
19550827,1900,,,,,7,0,10147,0,3,0,187,0,197,0,197,0,203,0,90,0,0,0,17,0,,,,,,
19550828,800,,,,,7,0,10150,0,1,0,184,0,192,0,183,0,197,0,92,0,0,0,00,0,,,,,,
19550828,1400,,,,,6,0,10148,0,0,0,197,0,225,0,192,0,225,0,76,0,0,0,00,0,,,,,,
19550828,1900,,,,,3,0,10154,0,5,0,185,0,204,0,204,0,227,0,83,0,0,0,17,0,,,,,,
19550829,800,,,,,7,0,10166,0,0,0,184,0,199,0,184,0,204,0,86,0,0,0,00,0,,,,,,
19550829,1400,,,,,8,0,10174,0,0,0,184,0,217,0,199,0,217,0,71,0,0,0,00,0,,,,,,
19550829,1900,,,,,9,0,10179,0,0,0,175,0,191,0,191,0,217,0,85,0,0,0,00,0,,,,,,
19550830,800,,,,,9,0,10186,0,0,0,166,0,180,0,178,0,191,0,86,0,0,0,00,0,,,,,,
19550830,1400,,,,,9,0,10186,0,0,0,174,0,203,0,180,0,203,0,74,0,0,0,00,0,,,,,,
19550830,1900,,,,,1,0,10171,0,0,0,155,0,183,0,183,0,212,0,73,0,0,0,00,0,,,,,,
19550831,800,,,,,1,0,10143,0,0,0,159,0,182,0,172,0,183,0,77,0,0,0,00,0,,,,,,
19550831,1400,,,,,1,0,10130,0,0,0,169,0,216,0,182,0,216,0,60,0,0,0,00,0,,,,,,
19550831,1900,,,,,3,0,10126,0,0,0,176,0,195,0,195,0,217,0,82,0,0,0,00,0,,,,,,
19550901,800,,,,,9,0,10126,0,0,0,175,0,186,0,173,0,195,0,89,0,0,0,00,0,,,,,,
19550901,1400,,,,,6,0,10130,0,0,0,159,0,200,0,186,0,204,0,63,0,0,0,00,0,,,,,,
19550901,1900,,,,,10,0,10131,0,0,0,158,0,187,0,187,0,204,0,72,0,0,0,00,0,,,,,,
19550902,800,,,,,10,0,10096,0,0,0,175,0,190,0,164,0,190,0,86,0,0,0,00,0,,,,,,
19550902,1400,,,,,6,0,10082,0,0,0,192,0,222,0,190,0,222,0,74,0,0,0,00,0,,,,,,
19550902,1900,,,,,2,0,10080,0,0,0,175,0,207,0,207,0,226,0,72,0,0,0,00,0,,,,,,
19550903,800,,,,,3,0,10107,0,0,0,158,0,186,0,178,0,207,0,73,0,0,0,00,0,,,,,,
19550903,1400,,,,,9,0,10137,0,0,0,139,0,188,0,186,0,193,0,55,0,0,0,00,0,,,,,,
19550903,1900,,,,,1,0,10154,0,0,0,134,0,163,0,163,0,188,0,70,0,0,0,00,0,,,,,,
19550904,800,,,,,8,0,10174,0,0,0,135,0,154,0,122,0,163,0,80,0,0,0,00,0,,,,,,
19550904,1400,,,,,5,0,10160,0,0,0,164,0,210,0,154,0,210,0,60,0,0,0,00,0,,,,,,
19550904,1900,,,,,7,0,10152,0,0,0,166,0,198,0,198,0,210,0,70,0,0,0,00,0,,,,,,
19550905,800,,,,,2,0,10132,0,0,0,158,0,175,0,157,0,198,0,83,0,0,0,00,0,,,,,,
19550905,1400,,,,,10,0,10116,0,0,0,166,0,209,0,175,0,209,0,63,0,0,0,00,0,,,,,,
19550905,1900,,,,,10,0,10096,0,16,0,165,0,177,0,177,0,212,0,88,0,0,0,00,0,,,,,,
19550906,800,,,,,9,0,10127,0,80,0,156,0,175,0,168,0,177,0,81,0,0,0,00,0,,,,,,
19550906,1400,,,,,7,0,10155,0,5,0,152,0,183,0,175,0,187,0,70,0,0,0,00,0,,,,,,
19550906,1900,,,,,3,0,10172,0,0,0,152,0,173,0,173,0,187,0,79,0,0,0,00,0,,,,,,
19550907,800,,,,,3,0,10188,0,0,0,145,0,161,0,144,0,173,0,83,0,0,0,00,0,,,,,,
19550907,1400,,,,,10,0,10183,0,0,0,155,0,184,0,161,0,187,0,72,0,0,0,00,0,,,,,,
19550907,1900,,,,,6,0,10170,0,0,0,162,0,180,0,180,0,187,0,82,0,0,0,00,0,,,,,,
19550908,800,,,,,2,0,10144,0,0,0,154,0,163,0,158,0,180,0,90,0,0,0,00,0,,,,,,
19550908,1400,,,,,7,0,10134,0,0,0,167,0,207,0,163,0,207,0,65,0,0,0,00,0,,,,,,
19550908,1900,,,,,3,0,10135,0,0,0,165,0,188,0,188,0,209,0,78,0,0,0,00,0,,,,,,
19550909,800,,,,,7,0,10130,0,0,0,144,0,166,0,143,0,188,0,77,0,0,0,00,0,,,,,,
19550909,1400,,,,,6,0,10136,0,0,0,157,0,198,0,166,0,201,0,62,0,0,0,00,0,,,,,,
19550909,1900,,,,,2,0,10131,0,0,0,159,0,187,0,187,0,199,0,73,0,0,0,00,0,,,,,,
19550910,800,,,,,2,0,10144,0,2,0,142,0,161,0,150,0,187,0,80,0,0,0,00,0,,,,,,
19550910,1400,,,,,6,0,10158,0,0,0,143,0,173,0,161,0,174,0,70,0,0,0,00,0,,,,,,
19550910,1900,,,,,2,0,10167,0,0,0,142,0,163,0,163,0,173,0,78,0,0,0,00,0,,,,,,
19550911,800,,,,,4,0,10175,0,0,0,128,0,146,0,129,0,163,0,81,0,0,0,00,0,,,,,,
19550911,1400,,,,,7,0,10175,0,0,0,140,0,196,0,146,0,196,0,50,0,0,0,00,0,,,,,,
19550911,1900,,,,,7,0,10176,0,0,0,148,0,184,0,184,0,202,0,65,0,0,0,00,0,,,,,,
19550912,800,,,,,10,0,10163,0,2,0,150,0,157,0,150,0,184,0,92,0,0,0,00,0,,,,,,
19550912,1400,,,,,10,0,10155,0,30,0,147,0,170,0,154,0,170,0,77,0,0,0,63,0,,,,,,
19550912,1900,,,,,10,0,10146,0,8,0,134,0,152,0,152,0,170,0,81,0,0,0,63,0,,,,,,
19550913,800,,,,,8,0,10099,0,42,0,128,0,137,0,118,0,152,0,91,0,0,0,00,0,,,,,,
19550913,1400,,,,,9,0,10054,0,51,0,126,0,135,0,135,0,153,0,90,0,0,0,95,0,,,,,,
19550913,1900,,,,,9,0,10008,0,126,0,104,0,114,0,114,0,148,0,88,0,0,0,95,0,,,,,,
19550914,800,,,,,10,0,9955,0,38,0,114,0,125,0,111,0,125,0,88,0,0,0,00,0,,,,,,
19550914,1400,,,,,10,0,9964,0,8,0,108,0,127,0,117,0,131,0,78,0,0,0,00,0,,,,,,
19550914,1900,,,,,10,0,9972,0,25,0,103,0,113,0,113,0,128,0,88,0,0,0,63,0,,,,,,
19550915,800,,,,,9,0,9984,0,25,0,110,0,131,0,112,0,131,0,76,0,0,0,00,0,,,,,,
19550915,1400,,,,,9,0,10000,0,0,0,116,0,153,0,131,0,153,0,61,0,0,0,00,0,,,,,,
19550915,1900,,,,,2,0,10019,0,0,0,114,0,139,0,139,0,153,0,72,0,0,0,00,0,,,,,,
19550916,800,,,,,8,0,10068,0,14,0,131,0,157,0,136,0,157,0,73,0,0,0,00,0,,,,,,
19550916,1400,,,,,9,0,10106,0,17,0,142,0,165,0,157,0,167,0,76,0,0,0,00,0,,,,,,
19550916,1900,,,,,8,0,10131,0,0,0,131,0,152,0,152,0,165,0,77,0,0,0,00,0,,,,,,
19550917,800,,,,,1,0,10158,0,13,0,126,0,143,0,128,0,152,0,82,0,0,0,00,0,,,,,,
19550917,1400,,,,,4,0,10194,0,0,0,120,0,154,0,143,0,154,0,64,0,0,0,00,0,,,,,,
19550917,1900,,,,,1,0,10211,0,0,0,120,0,141,0,141,0,154,0,77,0,0,0,00,0,,,,,,
19550918,800,,,,,9,0,10212,0,0,0,130,0,144,0,121,0,144,0,85,0,0,0,00,0,,,,,,
19550918,1400,,,,,9,0,10228,0,0,0,133,0,166,0,144,0,168,0,67,0,0,0,00,0,,,,,,
19550918,1900,,,,,2,0,10240,0,0,0,122,0,143,0,143,0,166,0,77,0,0,0,00,0,,,,,,
19550919,800,,,,,1,0,10259,0,0,0,114,0,129,0,116,0,143,0,83,0,0,0,00,0,,,,,,
19550919,1400,,,,,6,0,10259,0,0,0,140,0,178,0,129,0,178,0,63,0,0,0,00,0,,,,,,
19550919,1900,,,,,2,0,10251,0,0,0,126,0,153,0,153,0,178,0,71,0,0,0,00,0,,,,,,
19550920,800,,,,,0,0,10238,0,0,0,105,0,123,0,111,0,153,0,79,0,0,0,00,0,,,,,,
19550920,1400,,,,,0,0,10215,0,0,0,152,0,181,0,123,0,181,0,72,0,0,0,00,0,,,,,,
19550920,1900,,,,,0,0,10210,0,0,0,151,0,178,0,178,0,188,0,73,0,0,0,00,0,,,,,,
19550921,800,,,,,0,0,10207,0,0,0,134,0,146,0,140,0,178,0,87,0,0,0,00,0,,,,,,
19550921,1400,,,,,1,0,10198,0,0,0,188,0,228,0,146,0,228,0,66,0,0,0,00,0,,,,,,
19550921,1900,,,,,4,0,10194,0,0,0,180,0,209,0,209,0,232,0,74,0,0,0,00,0,,,,,,
19550922,800,,,,,1,0,10176,0,0,0,146,0,161,0,144,0,209,0,84,0,0,0,00,0,,,,,,
19550922,1400,,,,,6,0,10155,0,0,0,183,0,230,0,161,0,230,0,61,0,0,0,00,0,,,,,,
19550922,1900,,,,,9,0,10144,0,0,0,176,0,206,0,206,0,238,0,73,0,0,0,00,0,,,,,,
19550923,800,,,,,9,0,10135,0,0,0,156,0,176,0,171,0,206,0,80,0,0,0,00,0,,,,,,
19550923,1400,,,,,3,0,10132,0,0,0,184,0,218,0,176,0,218,0,70,0,0,0,00,0,,,,,,
19550923,1900,,,,,2,0,10152,0,0,0,176,0,200,0,200,0,227,0,78,0,0,0,00,0,,,,,,
19550924,800,,,,,10,0,10200,0,0,0,138,0,144,0,138,0,200,0,94,0,0,0,45,0,,,,,,
19550924,1400,,,,,10,0,10219,0,0,0,156,0,166,0,144,0,166,0,90,0,0,0,00,0,,,,,,
19550924,1900,,,,,6,0,10226,0,0,0,156,0,170,0,166,0,176,0,86,0,0,0,00,0,,,,,,
19550925,800,,,,,10,0,10202,0,0,0,143,0,153,0,148,0,170,0,89,0,0,0,53,0,,,,,,
19550925,1400,,,,,10,0,10200,0,5,0,155,0,166,0,153,0,166,0,89,0,0,0,63,0,,,,,,
19550925,1900,,,,,8,0,10204,0,0,0,145,0,158,0,158,0,166,0,86,0,0,0,00,0,,,,,,
19550926,800,,,,,2,0,10204,0,2,0,126,0,135,0,122,0,158,0,90,0,0,0,00,0,,,,,,
19550926,1400,,,,,5,0,10212,0,0,0,124,0,158,0,135,0,163,0,64,0,0,0,00,0,,,,,,
19550926,1900,,,,,2,0,10228,0,0,0,109,0,138,0,138,0,158,0,68,0,0,0,00,0,,,,,,
19550927,800,,,,,8,0,10220,0,1,0,112,0,139,0,127,0,139,0,70,0,0,0,00,0,,,,,,
19550927,1400,,,,,8,0,10215,0,16,0,116,0,145,0,139,0,152,0,69,0,0,0,00,0,,,,,,
19550927,1900,,,,,9,0,10219,0,15,0,107,0,120,0,120,0,145,0,85,0,0,0,00,0,,,,,,
19550928,800,,,,,8,0,10210,0,52,0,111,0,124,0,116,0,127,0,86,0,0,0,00,0,,,,,,
19550928,1400,,,,,5,0,10219,0,20,0,123,0,146,0,124,0,146,0,75,0,0,0,00,0,,,,,,
19550928,1900,,,,,6,0,10244,0,2,0,115,0,129,0,129,0,151,0,85,0,0,0,00,0,,,,,,
19550929,800,,,,,9,0,10280,0,0,0,117,0,126,0,116,0,129,0,90,0,0,0,00,0,,,,,,
19550929,1400,,,,,9,0,10282,0,0,0,135,0,169,0,126,0,169,0,66,0,0,0,00,0,,,,,,
