Hallum(104_G) "53:17:00" NB "05:46:00" OL     1.0 (m  boven msl)
#Disclaimer: deze data zijn gedigitaliseerd uit jaarboeken. In de loop der jaren zijn er veranderingen in  eenheden, meetmethodes en locatie. Waar de eenheid niet eenduidig te bepalen is, is dit genoteerd met (Onbekend).
#Disclaimer: these data are found  in yearbooks. Over time there are changes in units, methods  of observation and location.  Where the unit could not be established, it is indicated as (Unknown). 
#Q: Kwaliteitscode. Bij elke meetwaarde hoort een kwaliteitscode. Q=0: OK. Q=1 : minder betrouwbaar. Q=6 : waarde verbeterd. Q=9 : onbruikbare waarde. 
#Q: Quality code. Each observed value has a quality code . Q=0 : OK. Q=1 : less reliable. Q=6 : value restored. Q=9 : not valid. 

 DD  Windrichting  :  Richting waaruit de wind waait  (streek). ;  DD  Wind direction  :  direction where the wind comes from  (compass points).
 FFb  Windsnelheid  :   herstelde Bft schaal  (Bft). ;  FFb  Windspeed  :  restored Bft scale  (Bft).
 N  Bedekkingsgraad  :  Bedekkingsgraad van de bovenlucht  (deca). ;  N  Cloudvover  :  Cloud of upper air   (decas).
 R6  Dagsom neerslag  :  dagsom  (0.1 mm). ;  R6  Daily precipitation  :  sum  (0.1 mm).
 TD  Maximum Temp  :  Maximum temparatuur  (0.1 Celcius). ;  TD  Maximum Temp  :  Maximum temparature   (0.1 Celcius).
 T  Temperatuur  :  Temperatuur gemeten op 2 m  (0.1 Celcius). ;  T  Temperature  :  Temperature observed at 2 m  (0.1 Celcius).
 TN6  Minimum Temp  :  Minimum temparature sinds vorige meting   (0.1 Celcius). ;  TN6  Minimum Temp  :  Minimum temperature   (0.1 Celcius).
 TX6  Maximum Temp  :  Maximum temparature sinds vorige meting  (0.1 Celcius). ;  TX6  Maximum Temp  :  Maximum temparature   (0.1 Celcius).
 U  Relatieve Vochtigheid  :  Hoeveelheid vocht in de lucht in % van verzadiging  (%). ;  U  Rel Humidity  :  Amount of moist in the air as % of saturation  (%).
 WW  Weercode  :  SYNOP code   (code). ;  WW  Wheather code  :  SYNOP code   (code).

DATUM,tijd,DD,Q_DD,FFb,Q_FFb,N,Q_N,R6,Q_R6,TD,Q_TD,T,Q_T,TN6,Q_TN6,TX6,Q_TX6,U,Q_U,WW,Q_WW
19441028,1400,Z,2,3,2,4,0,,,83,0,101,0,65,0,106,0,76,0,00,0
19441028,1900,ZO,2,2,2,0,0,,,26,0,32,0,32,0,101,0,90,0,00,0
19441029,800,O,2,1,2,0,0,,,4,0,8,0,6,0,55,0,92,0,00,0
19441029,1400,O,2,2,2,0,0,,,77,0,93,0,8,0,94,0,79,0,00,0
19441029,1900,O,2,2,2,5,0,,,25,0,30,0,24,0,94,0,91,0,00,0
19441030,800,O,2,2,2,10,0,,,68,0,77,0,16,0,77,0,88,0,00,0
19441030,1400,NO,2,5,2,10,0,,,88,0,96,0,75,0,96,0,89,0,00,0
19441030,1900,O,2,4,2,10,0,,,90,0,95,0,94,0,96,0,94,0,00,0
19441031,800,O,2,1,2,10,0,,,68,0,73,0,67,0,98,0,93,0,00,0
19441031,1400,W,2,1,2,10,0,,,77,0,80,0,71,0,82,0,96,0,53,0
19441031,1900,W,2,1,2,10,0,,,80,0,83,0,80,0,83,0,96,0,00,0
19441101,800,N,2,3,2,9,0,,,58,0,76,0,71,0,86,0,74,0,00,0
19441101,1400,N,2,4,2,5,0,,,66,0,77,0,74,0,96,0,85,0,00,0
19441101,1900,N,2,2,2,4,0,,,56,0,61,0,61,0,77,0,93,0,00,0
19441102,800,NW,2,3,2,8,0,,,42,0,53,0,24,0,61,0,83,0,00,0
19441102,1400,NW,2,1,2,8,0,,,74,0,81,0,52,0,86,0,91,0,00,0
19441102,1900,N,2,1,2,4,0,,,30,0,34,0,34,0,81,0,93,0,00,0
19441103,800,NW,2,2,2,3,0,,,42,0,51,0,24,0,61,0,86,0,00,0
19441103,1400,W,2,2,2,10,0,,,76,0,83,0,50,0,94,0,91,0,00,0
19441103,1900,ZW,2,2,2,10,0,,,68,0,71,0,71,0,84,0,96,0,63,0
19441104,800,W,2,3,2,5,0,,,78,0,86,0,67,0,87,0,89,0,00,0
19441104,1400,WZW,2,5,2,3,0,,,86,0,105,0,86,0,106,0,75,0,00,0
19441104,1900,W,2,4,2,10,0,,,88,0,95,0,95,0,106,0,91,0,00,0
19441105,800,ZZW,2,5,2,10,0,,,98,0,108,0,86,0,109,0,89,0,00,0
19441105,1400,ZW,2,7,2,8,0,,,112,0,133,0,106,0,134,0,76,0,00,0
19441105,1900,Z,2,4,2,10,0,,,82,0,87,0,86,0,134,0,93,0,63,0
19441106,800,Z,2,3,2,1,0,,,43,0,51,0,23,0,87,0,88,0,00,0
19441106,1400,Z,2,4,2,4,0,,,78,0,95,0,50,0,104,0,78,0,00,0
19441106,1900,Z,2,3,2,3,0,,,81,0,86,0,86,0,96,0,93,0,00,0
19441107,800,W,2,6,2,5,0,,,44,0,69,0,53,0,89,0,65,0,00,0
19441107,1400,W,2,8,2,7,0,,,58,0,79,0,47,0,81,0,71,0,00,0
19441107,1900,W,2,5,2,5,0,,,63,0,71,0,71,0,79,0,88,0,00,0
19441108,800,W,2,1,2,3,0,,,50,0,60,0,44,0,73,0,85,0,00,0
19441108,1400,W,2,3,2,5,0,,,76,0,85,0,59,0,101,0,88,0,00,0
19441108,1900,ZW,2,2,2,3,0,,,41,0,48,0,45,0,88,0,89,0,00,0
19441109,800,NW,2,4,2,10,0,,,28,0,34,0,11,0,59,0,90,0,00,0
19441109,1400,NW,2,3,2,5,0,,,52,0,60,0,34,0,60,0,88,0,00,0
19441109,1900,NW,2,3,2,10,0,,,44,0,51,0,51,0,64,0,89,0,00,0
19441110,800,NNW,2,5,2,5,0,,,58,0,69,0,40,0,73,0,84,0,00,0
19441110,1400,N,2,4,2,4,0,,,62,0,79,0,55,0,83,0,76,0,00,0
19441110,1900,N,2,4,2,10,0,,,61,0,66,0,66,0,79,0,93,0,63,0
19441111,800,N,2,3,2,3,0,,,46,0,60,0,53,0,66,0,79,0,00,0
19441111,1400,N,2,1,2,2,0,,,60,0,69,0,57,0,86,0,87,0,00,0
19441111,1900,N,2,5,2,10,0,,,44,0,53,0,44,0,73,0,86,0,00,0
19441112,800,N,2,4,2,10,0,,,46,0,55,0,32,0,59,0,86,0,00,0
19441112,1400,N,2,4,2,10,0,,,44,0,55,0,46,0,65,0,83,0,81,0
19441112,1900,N,2,1,2,10,0,,,22,0,28,0,28,0,55,0,89,0,00,0
19441113,800,Z,2,1,2,10,0,,,22,0,26,0,-3,0,39,0,93,0,00,0
19441113,1400,Z,2,5,2,10,0,,,-1,0,3,0,1,0,36,0,93,0,73,0
19441113,1900,ZO,2,4,2,10,0,,,-2,0,1,0,0,0,3,0,94,0,73,0
19441114,800,ZO,2,4,2,10,0,,,4,0,10,0,0,0,11,0,89,0,00,0
19441114,1400,ZO,2,5,2,10,0,,,20,0,27,0,10,0,28,0,87,0,00,0
19441114,1900,O,2,3,2,8,0,,,1,0,10,0,8,0,29,0,83,0,00,0
19441115,800,O,2,4,2,9,0,,,11,0,19,0,0,0,21,0,86,0,00,0
19441115,1400,O,2,1,2,10,0,,,19,0,25,0,16,0,26,0,89,0,00,0
19441115,1900,O,2,1,2,8,0,,,16,0,20,0,19,0,26,0,93,0,00,0
19441116,800,ZO,2,1,2,9,0,,,-1,0,4,0,0,0,22,0,91,0,00,0
19441116,1400,ZW,2,1,2,1,0,,,34,0,40,0,3,0,42,0,90,0,00,0
19441116,1900,Z,2,1,2,0,0,,,-12,0,-8,0,-10,0,40,0,91,0,00,0
19441117,800,Z,2,4,2,10,0,,,4,0,8,0,-15,0,16,0,92,0,00,0
19441117,1400,Z,2,4,2,10,0,,,28,0,32,0,7,0,34,0,93,0,63,0
19441117,1900,Z,2,4,2,10,0,,,40,0,44,0,29,0,44,0,93,0,63,0
19441118,800,ZW,2,4,2,10,0,,,90,0,93,0,34,0,94,0,96,0,63,0
19441118,1400,W,2,2,2,10,0,,,85,0,90,0,89,0,98,0,93,0,53,0
19441118,1900,ZW,2,1,2,10,0,,,88,0,91,0,86,0,91,0,96,0,00,0
19441119,800,Z,2,5,2,6,0,,,72,0,85,0,75,0,94,0,83,0,00,0
19441119,1400,Z,2,5,2,9,0,,,98,0,109,0,84,0,110,0,87,0,00,0
19441119,1900,ZW,2,5,2,10,0,,,107,0,113,0,109,0,113,0,93,0,00,0
19441120,800,Z,2,4,2,10,0,,,108,0,112,0,101,0,116,0,95,0,00,0
19441120,1400,Z,2,4,2,10,0,,,102,0,107,0,106,0,118,0,94,0,00,0
19441120,1900,Z,2,4,2,10,0,,,96,0,99,0,99,0,108,0,96,0,63,0
19441121,800,NNW,2,4,2,3,0,,,53,0,66,0,65,0,108,0,81,0,00,0
19441121,1400,NNW,2,4,2,3,0,,,66,0,81,0,63,0,86,0,79,0,00,0
19441121,1900,NNW,2,1,2,3,0,,,44,0,51,0,50,0,82,0,89,0,00,0
19441122,800,Z,2,4,2,10,0,,,36,0,40,0,26,0,51,0,93,0,63,0
19441122,1400,Z,2,4,2,10,0,,,54,0,57,0,33,0,57,0,96,0,63,0
19441122,1900,Z,2,3,2,10,0,,,46,0,50,0,49,0,57,0,94,0,63,0
19441123,800,Z,2,3,2,10,0,,,78,0,81,0,49,0,81,0,96,0,63,0
19441123,1400,ZW,2,3,2,10,0,,,103,0,106,0,80,0,111,0,97,0,63,0
19441123,1900,Z,2,3,2,10,0,,,93,0,96,0,96,0,107,0,96,0,63,0
19441124,800,Z,2,3,2,10,0,,,89,0,93,0,87,0,97,0,95,0,45,0
19441124,1400,Z,2,4,2,10,0,,,98,0,101,0,93,0,106,0,96,0,63,0
19441124,1900,ZW,2,4,2,8,0,,,91,0,95,0,94,0,102,0,95,0,63,0
19441125,800,N,2,1,2,8,0,,,60,0,64,0,54,0,96,0,94,0,00,0
19441125,1400,O,2,1,2,10,0,,,58,0,63,0,62,0,66,0,93,0,00,0
