Blerick(119_G) "51:22:00" NB "06:09:00" OL    21.3 (m  boven msl)
#Disclaimer: deze data zijn gedigitaliseerd uit jaarboeken. In de loop der jaren zijn er veranderingen in  eenheden, meetmethodes en locatie. Waar de eenheid niet eenduidig te bepalen is, is dit genoteerd met (Onbekend).
#Disclaimer: these data are found  in yearbooks. Over time there are changes in units, methods  of observation and location.  Where the unit could not be established, it is indicated as (Unknown). 
#Q: Kwaliteitscode. Bij elke meetwaarde hoort een kwaliteitscode. Q=0: OK. Q=1 : minder betrouwbaar. Q=6 : waarde verbeterd. Q=9 : onbruikbare waarde. 
#Q: Quality code. Each observed value has a quality code . Q=0 : OK. Q=1 : less reliable. Q=6 : value restored. Q=9 : not valid. 

 DD  Windrichting  :  Richting waaruit de wind waait  (streek). ;  DD  Wind direction  :  direction where the wind comes from  (compass points).
 FFb  Windsnelheid  :   herstelde Bft schaal  (Bft). ;  FFb  Windspeed  :  restored Bft scale  (Bft).
 N  Bedekkingsgraad  :  Bedekkingsgraad van de bovenlucht  (deca). ;  N  Cloudvover  :  Cloud of upper air   (decas).
 R6  Dagsom neerslag  :  dagsom  (0.1 mm). ;  R6  Daily precipitation  :  sum  (0.1 mm).
 TD  Maximum Temp  :  Maximum temparatuur  (0.1 Celcius). ;  TD  Maximum Temp  :  Maximum temparature   (0.1 Celcius).
 T  Temperatuur  :  Temperatuur gemeten op 2 m  (0.1 Celcius). ;  T  Temperature  :  Temperature observed at 2 m  (0.1 Celcius).
 TN6  Minimum Temp  :  Minimum temparature sinds vorige meting   (0.1 Celcius). ;  TN6  Minimum Temp  :  Minimum temperature   (0.1 Celcius).
 TX6  Maximum Temp  :  Maximum temparature sinds vorige meting  (0.1 Celcius). ;  TX6  Maximum Temp  :  Maximum temparature   (0.1 Celcius).
 U  Relatieve Vochtigheid  :  Hoeveelheid vocht in de lucht in % van verzadiging  (%). ;  U  Rel Humidity  :  Amount of moist in the air as % of saturation  (%).
 WW  Weercode  :  SYNOP code   (code). ;  WW  Wheather code  :  SYNOP code   (code).

DATUM,tijd,DD,Q_DD,FFb,Q_FFb,N,Q_N,R6,Q_R6,TD,Q_TD,T,Q_T,TN6,Q_TN6,TX6,Q_TX6,U,Q_U,WW,Q_WW
19510728,800,WZW,2,2,2,3,0,0,0,167,0,196,0,146,0,216,0,73,0,00,0
19510728,1400,WZW,2,2,2,3,0,0,0,192,0,263,0,196,0,263,0,48,0,00,0
19510728,1900,N,2,1,2,1,0,0,0,187,0,252,0,252,0,275,0,51,0,00,0
19510729,800,NNO,2,1,2,1,0,0,0,164,0,199,0,134,0,252,0,68,0,00,0
19510729,1400,N,2,1,2,8,0,0,0,174,0,236,0,196,0,247,0,51,0,63,0
19510729,1900,NNO,2,3,2,9,0,5,0,183,0,219,0,219,0,237,0,69,0,00,0
19510730,800,NNO,2,2,2,0,0,0,0,154,0,188,0,143,0,219,0,68,0,00,0
19510730,1400,NNO,2,2,2,2,0,0,0,178,0,259,0,188,0,259,0,41,0,00,0
19510730,1900,NNO,2,2,2,2,0,0,0,184,0,236,0,236,0,269,0,58,0,00,0
19510731,800,ZZO,2,1,2,8,0,0,0,185,0,216,0,178,0,241,0,71,0,00,0
19510731,1400,OZO,2,1,2,1,0,0,0,230,0,291,0,216,0,291,0,57,0,00,0
19510731,1900,ZZO,2,1,2,10,0,5,0,194,0,223,0,218,0,301,0,75,0,95,0
19510801,800,ZO,2,1,2,1,0,12,0,199,0,221,0,176,0,223,0,80,0,63,0
19510801,1400,W,2,2,2,10,0,23,0,182,0,205,0,160,0,286,0,78,0,95,0
19510801,1900,ZZO,2,2,2,9,0,15,0,204,0,213,0,205,0,233,0,91,0,63,0
19510802,800,W,2,2,2,10,0,16,0,177,0,178,0,168,0,213,0,99,0,00,0
19510802,1400,ZZO,2,1,2,1,0,0,0,182,0,238,0,178,0,238,0,55,0,00,0
19510802,1900,ZZO,2,1,2,1,0,0,0,184,0,229,0,229,0,253,0,62,0,00,0
19510803,800,ZZW,2,1,2,2,0,0,0,166,0,171,0,151,0,229,0,94,0,00,0
19510803,1400,ZZO,2,2,2,4,0,0,0,191,0,270,0,166,0,275,0,44,0,00,0
19510803,1900,ZZO,2,2,2,9,0,11,0,205,0,233,0,233,0,270,0,76,0,95,0
19510804,800,ZZW,2,2,2,8,0,95,0,182,0,199,0,174,0,238,0,84,0,00,0
19510804,1400,ZZW,2,2,2,8,0,2,0,194,0,209,0,191,0,229,0,86,0,63,0
19510804,1900,ZZW,2,2,2,10,0,12,0,178,0,183,0,183,0,227,0,95,0,63,0
19510805,800,ZZW,2,3,2,6,0,14,0,153,0,190,0,143,0,190,0,65,0,00,0
19510805,1400,ZZW,2,2,2,9,0,4,0,161,0,186,0,165,0,217,0,75,0,00,0
19510805,1900,C,2,C,2,3,0,0,0,168,0,202,0,186,0,224,0,68,0,00,0
19510806,800,ZZO,2,1,2,5,0,0,0,159,0,189,0,128,0,205,0,71,0,00,0
19510806,1400,ZZO,2,2,2,6,0,0,0,182,0,255,0,189,0,255,0,46,0,00,0
19510806,1900,ZZO,2,3,2,10,0,0,0,190,0,242,0,242,0,265,0,58,0,95,0
19510807,800,ZZW,2,2,2,6,0,38,0,164,0,193,0,113,0,242,0,72,0,00,0
19510807,1400,ZZW,2,2,2,4,0,32,0,165,0,229,0,193,0,229,0,48,0,00,0
19510807,1900,ZW,2,2,2,9,0,0,0,167,0,199,0,179,0,234,0,70,0,00,0
19510808,800,ZW,2,1,2,10,0,8,0,160,0,173,0,148,0,199,0,87,0,63,0
19510808,1400,N,2,2,2,8,0,265,0,167,0,175,0,153,0,200,0,92,0,95,0
19510808,1900,NNW,2,2,2,9,0,73,0,162,0,181,0,175,0,201,0,81,0,17,0
19510809,800,ZZW,2,1,2,9,0,15,0,155,0,165,0,140,0,181,0,89,0,00,0
19510809,1400,W,2,3,2,9,0,23,0,154,0,173,0,160,0,188,0,80,0,00,0
19510809,1900,W,2,2,2,9,0,68,0,154,0,157,0,152,0,178,0,97,0,63,0
19510810,800,ZZW,2,2,2,9,0,55,0,145,0,154,0,134,0,157,0,89,0,00,0
19510810,1400,W,2,2,2,9,0,0,0,143,0,190,0,144,0,190,0,57,0,00,0
19510810,1900,ZZW,2,2,2,9,0,0,0,150,0,177,0,177,0,203,0,73,0,00,0
19510811,800,ZZW,2,3,2,9,0,3,0,136,0,146,0,133,0,177,0,88,0,00,0
19510811,1400,ZZW,2,2,2,9,0,0,0,140,0,183,0,146,0,183,0,60,0,00,0
19510811,1900,Z,2,2,2,9,0,3,0,142,0,157,0,157,0,188,0,83,0,00,0
19510812,800,Z,2,3,2,7,0,9,0,142,0,172,0,135,0,172,0,70,0,00,0
19510812,1400,Z,2,4,2,5,0,0,0,162,0,207,0,164,0,207,0,60,0,00,0
19510812,1900,ZW,2,3,2,3,0,0,0,137,0,166,0,166,0,217,0,70,0,00,0
19510813,800,ZZW,2,2,2,6,0,0,0,121,0,147,0,117,0,166,0,71,0,00,0
19510813,1400,ZZW,2,2,2,6,0,0,0,136,0,198,0,147,0,198,0,46,0,00,0
19510813,1900,ZW,2,2,2,8,0,0,0,130,0,151,0,151,0,208,0,77,0,00,0
19510814,800,ZW,2,3,2,8,0,3,0,127,0,143,0,103,0,151,0,81,0,00,0
19510814,1400,ZW,2,2,2,8,0,0,0,129,0,167,0,143,0,197,0,62,0,00,0
19510814,1900,C,2,C,2,9,0,0,0,146,0,154,0,154,0,182,0,91,0,00,0
19510815,800,NW,2,2,2,9,0,0,0,137,0,156,0,146,0,156,0,79,0,00,0
19510815,1400,NW,2,2,2,9,0,0,0,144,0,168,0,154,0,191,0,75,0,00,0
19510815,1900,NW,2,1,2,9,0,0,0,128,0,153,0,153,0,183,0,73,0,00,0
19510816,800,NNW,2,1,2,1,0,0,0,117,0,153,0,103,0,153,0,62,0,00,0
19510816,1400,NNW,2,1,2,5,0,0,0,172,0,194,0,153,0,199,0,78,0,00,0
19510816,1900,NNO,2,1,2,9,0,0,0,137,0,168,0,168,0,196,0,68,0,00,0
19510817,800,ZO,2,1,2,1,0,0,0,118,0,133,0,113,0,168,0,82,0,00,0
19510817,1400,ZZW,2,1,2,7,0,0,0,155,0,222,0,128,0,222,0,45,0,00,0
19510817,1900,C,2,C,2,10,0,45,0,145,0,150,0,146,0,226,0,95,0,63,0
19510818,800,ZW,2,1,2,4,0,7,0,148,0,160,0,135,0,160,0,87,0,00,0
19510818,1400,Z,2,1,2,7,0,0,0,157,0,204,0,157,0,206,0,58,0,00,0
19510818,1900,C,2,C,2,3,0,0,0,161,0,196,0,194,0,223,0,67,0,00,0
19510819,800,Z,2,1,2,8,0,0,0,166,0,213,0,139,0,213,0,59,0,00,0
19510819,1400,ZW,2,2,2,8,0,0,0,186,0,259,0,209,0,259,0,46,0,00,0
19510819,1900,ZZW,2,1,2,10,0,32,0,170,0,174,0,174,0,265,0,95,0,63,0
19510820,800,ZW,2,2,2,10,0,95,0,142,0,149,0,134,0,174,0,92,0,00,0
19510820,1400,ZW,2,1,2,9,0,0,0,159,0,201,0,144,0,201,0,63,0,00,0
19510820,1900,ZW,2,1,2,7,0,0,0,158,0,182,0,182,0,206,0,76,0,00,0
19510821,800,W,2,2,2,5,0,0,0,140,0,148,0,126,0,182,0,89,0,00,0
19510821,1400,NW,2,1,2,7,0,0,0,156,0,211,0,148,0,211,0,53,0,00,0
19510821,1900,C,2,C,2,1,0,0,0,152,0,186,0,186,0,231,0,67,0,00,0
19510822,800,Z,2,1,2,1,0,0,0,135,0,152,0,112,0,186,0,81,0,00,0
19510822,1400,Z,2,1,2,2,0,0,0,154,0,227,0,152,0,227,0,42,0,00,0
19510822,1900,C,2,C,2,7,0,0,0,158,0,198,0,198,0,227,0,64,0,00,0
19510823,800,ZZW,2,2,2,9,0,0,0,155,0,166,0,146,0,198,0,88,0,00,0
19510823,1400,ZW,2,2,2,7,0,0,0,171,0,226,0,166,0,226,0,54,0,00,0
19510823,1900,NW,2,1,2,1,0,0,0,157,0,181,0,181,0,236,0,76,0,00,0
19510824,800,ZO,2,1,2,2,0,0,0,150,0,158,0,128,0,181,0,91,0,00,0
19510824,1400,ZZW,2,1,2,7,0,0,0,179,0,239,0,158,0,249,0,53,0,00,0
19510824,1900,W,2,1,2,9,0,0,0,181,0,205,0,205,0,239,0,78,0,00,0
19510825,800,ZW,2,1,2,9,0,0,0,140,0,156,0,141,0,205,0,82,0,00,0
19510825,1400,ZW,2,1,2,8,0,0,0,150,0,201,0,156,0,206,0,55,0,00,0
19510825,1900,ZZO,2,1,2,6,0,0,0,142,0,172,0,172,0,219,0,70,0,00,0
19510826,800,Z,2,2,2,5,0,0,0,126,0,159,0,124,0,176,0,65,0,00,0
19510826,1400,Z,2,2,2,3,0,0,0,144,0,217,0,158,0,217,0,40,0,00,0
19510826,1900,Z,2,2,2,7,0,0,0,146,0,173,0,173,0,217,0,72,0,00,0
19510827,800,ZW,2,2,2,7,0,0,0,134,0,162,0,127,0,178,0,70,0,00,0
19510827,1400,ZW,2,2,2,8,0,10,0,127,0,149,0,149,0,197,0,76,0,00,0
19510827,1900,ZZW,2,2,2,2,0,0,0,136,0,161,0,149,0,181,0,73,0,00,0
19510828,800,ZZW,2,1,2,9,0,37,0,153,0,166,0,146,0,166,0,86,0,00,0
19510828,1400,ZZW,2,1,2,8,0,7,0,171,0,184,0,166,0,189,0,86,0,63,0
19510828,1900,ZO,2,1,2,8,0,13,0,179,0,195,0,179,0,195,0,85,0,00,0
19510829,800,Z,2,2,2,7,0,0,0,172,0,201,0,150,0,201,0,73,0,00,0
19510829,1400,ZW,2,2,2,7,0,0,0,192,0,249,0,191,0,249,0,56,0,00,0
19510829,1900,ZO,2,1,2,2,0,0,0,187,0,213,0,213,0,259,0,77,0,00,0
19510830,800,ZW,2,2,2,9,0,35,0,181,0,199,0,164,0,218,0,83,0,17,0
19510830,1400,ZW,2,2,2,10,0,0,0,204,0,270,0,199,0,280,0,52,0,00,0
19510830,1900,ZW,2,2,2,10,0,14,0,160,0,175,0,175,0,275,0,84,0,00,0
19510831,800,ZO,2,1,2,9,0,0,0,136,0,154,0,129,0,175,0,80,0,00,0
19510831,1400,ZO,2,2,2,9,0,0,0,167,0,182,0,154,0,212,0,85,0,00,0
19510831,1900,ZO,2,2,2,9,0,95,0,140,0,143,0,143,0,187,0,96,0,95,0
19510901,800,ZW,2,2,2,7,0,5,0,128,0,139,0,124,0,143,0,86,0,00,0
19510901,1400,ZW,2,3,2,7,0,0,0,140,0,187,0,139,0,192,0,56,0,00,0
19510901,1900,ZW,2,3,2,8,0,0,0,133,0,151,0,141,0,187,0,80,0,00,0
19510902,800,ZW,2,3,2,10,0,27,0,134,0,150,0,140,0,161,0,82,0,00,0
19510902,1400,ZW,2,3,2,10,0,0,0,137,0,176,0,150,0,176,0,62,0,00,0
19510902,1900,ZZW,2,1,2,10,0,0,0,137,0,159,0,159,0,176,0,76,0,00,0
19510903,800,N,2,2,2,8,0,254,0,130,0,140,0,125,0,159,0,90,0,00,0
19510903,1400,NNW,2,2,2,9,0,0,0,140,0,189,0,140,0,194,0,55,0,00,0
19510903,1900,NW,2,2,2,9,0,0,0,146,0,160,0,160,0,204,0,85,0,00,0
19510904,800,ZZW,2,2,2,8,0,0,0,138,0,161,0,115,0,161,0,75,0,00,0
19510904,1400,ZZW,2,2,2,8,0,0,0,170,0,206,0,161,0,211,0,68,0,00,0
19510904,1900,ZZW,2,1,2,4,0,0,0,176,0,195,0,195,0,211,0,82,0,00,0
19510905,800,OZO,2,1,2,1,0,4,0,174,0,195,0,164,0,200,0,80,0,00,0
19510905,1400,ZZO,2,1,2,1,0,0,0,177,0,258,0,195,0,258,0,41,0,00,0
19510905,1900,NO,2,1,2,1,0,0,0,175,0,221,0,221,0,258,0,61,0,00,0
19510906,800,O,2,1,2,1,0,0,0,161,0,176,0,146,0,221,0,84,0,00,0
19510906,1400,WZW,2,1,2,1,0,0,0,209,0,272,0,176,0,272,0,54,0,00,0
19510906,1900,W,2,1,2,1,0,0,0,205,0,228,0,228,0,272,0,80,0,00,0
19510907,800,WNW,2,1,2,0,0,0,0,162,0,164,0,159,0,233,0,97,0,45,0
19510907,1400,N,2,1,2,1,0,0,0,193,0,211,0,164,0,211,0,84,0,00,0
19510907,1900,W,2,1,2,1,0,0,0,191,0,201,0,201,0,211,0,90,0,00,0
19510908,800,NO,2,1,2,1,0,0,0,152,0,161,0,151,0,201,0,90,0,00,0
19510908,1400,NO,2,1,2,1,0,0,0,174,0,202,0,161,0,202,0,74,0,00,0
19510908,1900,NNO,2,1,2,1,0,0,0,164,0,177,0,177,0,207,0,86,0,00,0
19510909,800,ONO,2,1,2,1,0,0,0,134,0,146,0,119,0,182,0,86,0,00,0
19510909,1400,OZO,2,1,2,2,0,0,0,194,0,241,0,139,0,241,0,62,0,00,0
19510909,1900,ONO,2,1,2,1,0,0,0,187,0,208,0,208,0,246,0,80,0,00,0
19510910,800,OZO,2,1,2,0,0,0,0,161,0,181,0,156,0,208,0,79,0,00,0
19510910,1400,ZO,2,1,2,0,0,0,0,214,0,266,0,181,0,266,0,60,0,00,0
19510910,1900,OZO,2,1,2,1,0,0,0,204,0,234,0,234,0,276,0,75,0,00,0
19510911,800,ZO,2,1,2,7,0,0,0,187,0,201,0,176,0,234,0,86,0,17,0
19510911,1400,ZW,2,2,2,7,0,0,0,209,0,257,0,198,0,259,0,63,0,00,0
19510911,1900,W,2,1,2,2,0,0,0,198,0,213,0,213,0,257,0,86,0,00,0
19510912,800,ZO,2,2,2,8,0,0,0,188,0,204,0,164,0,218,0,85,0,00,0
19510912,1400,Z,2,2,2,4,0,0,0,211,0,288,0,204,0,293,0,47,0,00,0
19510912,1900,Z,2,2,2,1,0,0,0,206,0,231,0,231,0,293,0,78,0,00,0
19510913,800,ZO,2,2,2,8,0,0,0,183,0,203,0,178,0,232,0,81,0,00,0
19510913,1400,ZO,2,2,2,8,0,0,0,202,0,275,0,203,0,275,0,48,0,00,0
19510913,1900,Z,2,2,2,9,0,3,0,188,0,213,0,213,0,275,0,77,0,00,0
19510914,800,ZW,2,2,2,9,0,0,0,128,0,138,0,138,0,213,0,90,0,00,0
19510914,1400,ZO,2,2,2,8,0,0,0,144,0,195,0,138,0,195,0,54,0,00,0
19510914,1900,Z,2,2,2,9,0,0,0,133,0,155,0,155,0,195,0,76,0,00,0
19510915,800,ZO,2,2,2,4,0,0,0,118,0,143,0,108,0,155,0,72,0,00,0
19510915,1400,Z,2,2,2,4,0,0,0,149,0,223,0,143,0,223,0,40,0,00,0
19510915,1900,ZW,2,2,2,9,0,0,0,135,0,190,0,190,0,228,0,50,0,00,0
19510916,800,W,2,2,2,4,0,0,0,118,0,125,0,120,0,190,0,93,0,00,0
19510916,1400,NW,2,2,2,7,0,0,0,131,0,190,0,125,0,191,0,47,0,00,0
19510916,1900,W,2,1,2,9,0,0,0,130,0,152,0,150,0,196,0,76,0,00,0
19510917,800,W,2,2,2,4,0,72,0,124,0,130,0,115,0,152,0,93,0,00,0
19510917,1400,W,2,2,2,9,0,0,0,114,0,141,0,128,0,161,0,68,0,00,0
19510917,1900,W,2,2,2,10,0,0,0,101,0,108,0,108,0,141,0,90,0,00,0
19510918,800,ZO,2,4,2,10,0,4,0,102,0,107,0,72,0,119,0,93,0,00,0
19510918,1400,WZW,2,4,2,9,0,0,0,107,0,126,0,107,0,146,0,77,0,00,0
19510918,1900,ZW,2,3,2,10,0,20,0,104,0,111,0,111,0,131,0,90,0,00,0
19510919,800,ZW,2,2,2,10,0,20,0,114,0,116,0,106,0,121,0,97,0,00,0
19510919,1400,W,2,2,2,10,0,125,0,113,0,121,0,106,0,126,0,89,0,00,0
