Amsterdam (Felix Merites)(61_G)  NB "52° 22'" OL  9999.9 (m  boven msl)
#Disclaimer: deze data zijn gedigitaliseerd uit jaarboeken. In de loop der jaren zijn er veranderingen in  eenheden, meetmethodes en locatie. Waar de eenheid niet eenduidig te bepalen is, is dit genoteerd met (Onbekend).
#Disclaimer: these data are found  in yearbooks. Over time there are changes in units, methods  of observation and location.  Where the unit could not be established, it is indicated as (Unknown). 
#Q: Kwaliteitscode. Bij elke meetwaarde hoort een kwaliteitscode. Q=0: OK. Q=1 : minder betrouwbaar. Q=6 : waarde verbeterd. Q=9 : onbruikbare waarde. Q=7: onbruikbare waarde. 
#Q: Quality code. Each observed value has a quality code . Q=0 : OK. Q=1 : less reliable. Q=6 : value restored. Q=9 : not valid. Q=7: not valid. 

 DD  Windrichting  :  Richting waaruit de wind waait  (streek). ;  DD  Wind direction  :  direction where the wind comes from  (compass points).
 DP  Drukanomalie  :  Afwijking van normaal  (0.01 cm Hg). ;  DP  Pressure anomaly  :  description  (0.01 cm Hg).
 EE  Dampdruk  :  Druk van het deel waterdamp  (0.01 mmHg). ;  EE  Vapourpressure  :  Pressure of the watervapour  (0.01 mmHg).
 N  Bedekkingsgraad  :  van de bovenlucht  (deca). ;  N  Cloudcover  :  Cloud cover of the upper air  (deca).
 RD  Dagsom neerslag  :  dagsom  (0.1 mm). ;  RD  Daily precipitation  :  sum  (0.1 mm).
 T  Temperatuur  :  Temperatuur gemeten op 2 m  (0.1 Celcius). ;  T  Temperature  :  Temperature observed at 2 m  (0.1 Celcius).
 U  Relatieve Vochtigheid  :  Hoeveelheid vocht in de lucht in % van verzadiging  (%). ;  U  Rel Humidity  :  Amount of moist in the air as % of saturation  (%).

DATUM,tijd,DD,Q_DD,DP,Q_DP,EE,Q_EE,N,Q_N,RD,Q_RD,T,Q_T,U,Q_U
18550206,2200,NNO,0,,,491,0,,,,,-2,0,98,0
18550207,200,NNO,0,,,,,,,,,,,,
18550207,800,NNO,0,,,458,0,,,,,-10,0,97,0
18550207,1400,NNO,0,,,418,0,,,,,-24,0,96,0
18550207,2200,NNO,0,,,415,0,,,,,-25,0,96,0
18550208,200,NNO,0,,,,,,,,,,,,
18550208,800,NNO,0,,,391,0,,,,,-25,0,91,0
18550208,1400,NNO,0,,,435,0,,,,,-12,0,93,0
18550208,2200,NNO,0,,,340,0,,,,,-45,0,90,0
18550209,200,NNO,0,,,,,,,,,,,,
18550209,800,NNO,0,,,230,0,,,,,-87,0,80,0
18550209,1400,NNO,0,,,317,0,,,,,-65,0,96,0
18550209,2200,NNO,0,,,192,0,,,,,-101,0,73,0
18550210,200,NNO,0,,,,,,,,,,,,
18550210,800,NNO,0,,,146,0,,,,,-142,0,73,0
18550210,1400,NNO,0,,,225,0,,,,,-75,0,72,0
18550210,2200,NNO,0,,,245,0,,,,,-79,0,80,0
18550211,200,NNO,0,,,,,,,,,,,,
18550211,800,NNO,0,,,274,0,,,,,-68,0,84,0
18550211,1400,NNO,0,,,435,0,,,,,-12,0,93,0
18550211,2200,ZZW,0,,,399,0,,,,,-25,0,93,0
18550212,200,NNO,0,,,,,,,,,,,,
18550212,800,NNO,0,,,223,0,,,,,-87,0,77,0
18550212,1400,NNO,0,,,288,0,,,,,-51,0,79,0
18550212,2200,NNO,0,,,242,0,,,,,-77,0,78,0
18550213,200,NNO,0,,,,,,,,,,,,
18550213,800,NNO,0,,,312,0,,,,,-57,0,89,0
18550213,1400,NNO,0,,,297,0,,,,,-41,0,76,0
18550213,2200,NNO,0,,,209,0,,,,,-91,0,74,0
18550214,200,NNO,0,,,,,,,,,,,,
18550214,800,NNO,0,,,191,0,,,,,-110,0,77,0
18550214,1400,NNO,0,,,232,0,,,,,-53,0,64,0
18550214,2200,NNO,0,,,314,0,,,,,-63,0,93,0
18550215,200,NNO,0,,,,,,,,,,,,
18550215,800,NNO,0,,,363,0,,,,,-45,0,96,0
18550215,1400,NNO,0,,,404,0,,,,,-26,0,94,0
18550215,2200,ONO,0,,,295,0,,,,,-65,0,88,0
18550216,200,NNO,0,,,,,,,,,,,,
18550216,800,NNO,0,,,307,0,,,,,-70,0,95,0
18550216,1400,NNO,0,,,309,0,,,,,-65,0,93,0
18550216,2200,ONO,0,,,156,0,,,,,-130,0,72,0
18550217,200,NNO,0,,,,,,,,,,,,
18550217,800,ZO,0,,,157,0,,,,,-149,0,83,0
18550217,1400,ZO,0,,,224,0,,,,,-99,0,84,0
18550217,2200,ZZW,0,,,121,0,,,,,-112,0,49,0
18550218,200,ONO,0,,,,,,,,,,,,
18550218,800,ONO,0,,,168,0,,,,,-140,0,83,0
18550218,1400,ZW,0,,,260,0,,,,,-68,0,80,0
18550218,2200,ONO,0,,,206,0,,,,,-89,0,73,0
18550219,200,ZZW,0,,,,,,,,,,,,
18550219,800,OZO,0,,,352,0,,,,,-40,0,90,0
18550219,1400,NNO,0,,,354,0,,,,,-27,0,83,0
18550219,2200,NNO,0,,,253,0,,,,,-86,0,88,0
18550220,200,ONO,0,,,,,,,,,,,,
18550220,800,NNO,0,,,177,0,,,,,-129,0,81,0
18550220,1400,ONO,0,,,228,0,,,,,-77,0,74,0
18550220,2200,NNO,0,,,190,0,,,,,-102,0,73,0
18550221,200,NNO,0,,,,,,,,,,,,
18550221,800,OZO,0,,,197,0,,,,,-120,0,85,0
18550221,1400,NNO,0,,,294,0,,,,,-42,0,75,0
18550221,2200,NNO,0,,,264,0,,,,,-66,0,79,0
18550222,200,NNO,0,,,,,,,,,,,,
18550222,800,NNO,0,,,313,0,,,,,-50,0,85,0
18550222,1400,ZZW,0,,,357,0,,,,,-17,0,79,0
18550222,2200,ZZW,0,,,326,0,,,,,-61,0,95,0
18550223,200,ZZW,0,,,,,,,,,,,,
18550223,800,NNO,0,,,279,0,,,,,-80,0,93,0
18550223,1400,ZZW,0,,,385,0,,,,,-4,0,78,0
18550223,2200,ZZW,0,,,346,0,,,,,-30,0,83,0
18550224,200,ZZW,0,,,,,,,,,,,,
18550224,800,ZZW,0,,,297,0,,,,,-75,0,95,0
18550224,1400,Z,0,,,434,0,,,,,12,0,80,0
18550224,2200,Z,0,,,466,0,,,,,-2,0,93,0
18550225,200,Z,0,,,,,,,,,,,,
18550225,800,ZZW,0,,,455,0,,,,,-11,0,96,0
18550225,1400,ZZW,0,,,578,0,,,,,26,0,97,0
18550225,2200,ZZW,0,,,528,0,,,,,15,0,95,0
18550226,200,N,0,,,,,,,,,,,,
18550226,800,Z,0,,,455,0,,,,,-11,0,96,0
18550226,1400,NNO,0,,,547,0,,,,,36,0,86,0
18550226,2200,NNO,0,,,480,0,,,,,0,0,95,0
18550227,200,NNO,0,,,,,,,,,,,,
18550227,800,NNO,0,,,366,0,,,,,-15,0,75,0
18550227,1400,NNO,0,,,495,0,,,,,27,0,82,0
18550227,2200,ONO,0,,,480,0,,,,,0,0,95,0
18550228,200,O,0,,,,,,,,,,,,
18550228,800,ZZO,0,,,444,0,,,,,7,0,84,0
18550228,1400,ZZO,0,,,553,0,,,,,40,0,85,0
18550228,2200,ZW,0,,,539,0,,,,,26,0,90,0
18550301,200,ZW,0,,,,,,,,,,,,
18550301,800,ZZW,0,,,591,0,,,,,27,0,98,0
18550301,1400,ZZW,0,,,628,0,,,,,39,0,97,0
18550301,2200,ZZW,0,,,578,0,,,,,26,0,97,0
18550301,2400,,,,,,,,,70,4,,,,
18550302,200,ZW,0,,,,,,,,,,,,
18550302,800,ZZW,0,,,581,0,,,,,27,0,97,0
18550302,1400,ZW,0,,,749,0,,,,,62,0,99,0
18550302,2200,ZZW,0,,,757,0,,,,,66,0,99,0
18550303,200,ZZW,0,,,,,,,,,,,,
18550303,800,ZZW,0,,,582,0,,,,,35,0,92,0
18550303,1400,ZZW,0,,,658,0,,,,,63,0,88,0
18550303,2200,ZW,0,,,552,0,,,,,27,0,92,0
18550304,200,ZW,0,,,,,,,,,,,,
18550304,800,ZZW,0,,,519,0,,,,,15,0,93,0
18550304,1400,ZZW,0,,,583,0,,,,,55,0,81,0
18550304,2200,Z,0,,,474,0,,,,,13,0,86,0
18550305,200,Z,0,,,,,,,,,,,,
18550305,800,Z,0,,,499,0,,,,,12,0,91,0
18550305,1400,Z,0,,,507,0,,,,,66,0,66,0
18550305,2200,OZO,0,,,447,0,,,,,13,0,81,0
18550306,200,OZO,0,,,,,,,,,,,,
18550306,800,ZO,0,,,509,0,,,,,23,0,87,0
18550306,1400,NO,0,,,598,0,,,,,68,0,77,0
18550306,2200,NNO,0,,,469,0,,,,,25,0,79,0
18550307,200,NNO,0,,,,,,,,,,,,
18550307,800,NNO,0,,,458,0,,,,,-7,0,95,0
18550307,1400,NNO,0,,,534,0,,,,,35,0,84,0
18550307,2200,NNO,0,,,584,0,,,,,25,0,98,0
18550308,200,NNO,0,,,,,,,,,,,,
18550308,800,NNO,0,,,479,0,,,,,6,0,91,0
18550308,1400,NNO,0,,,414,0,,,,,15,0,73,0
18550308,2200,NNO,0,,,,,,,,,,,,
18550309,200,NNO,0,,,,,,,,,,,,
18550309,800,NNO,0,,,478,0,,,,,0,0,95,0
18550309,1400,NNO,0,,,460,0,,,,,3,0,89,0
18550309,2200,NNO,0,,,451,0,,,,,-15,0,98,0
18550310,200,NNO,0,,,,,,,,,,,,
18550310,800,NO,0,,,443,0,,,,,-12,0,95,0
18550310,1400,ONO,0,,,432,0,,,,,12,0,80,0
18550310,2200,ONO,0,,,391,0,,,,,-25,0,91,0
18550311,200,ONO,0,,,,,,,,,,,,
18550311,800,NO,0,,,362,0,,,,,-27,0,85,0
18550311,1400,O,0,,,396,0,,,,,12,0,73,0
18550311,2200,ZO,0,,,444,0,,,,,-17,0,93,0
18550312,200,ZZO,0,,,,,,,,,,,,
18550312,800,ZZO,0,,,458,0,,,,,-7,0,95,0
18550312,1400,ZO,0,,,457,0,,,,,16,0,82,0
18550312,2200,NO,0,,,475,0,,,,,1,0,93,0
18550313,200,NNO,0,,,,,,,,,,,,
18550313,800,NNO,0,,,405,0,,,,,-17,0,89,0
18550313,1400,NNO,0,,,454,0,,,,,15,0,81,0
18550313,2200,NNO,0,,,443,0,,,,,-12,0,95,0
18550314,200,NNO,0,,,,,,,,,,,,
18550314,800,NNO,0,,,450,0,,,,,-7,0,93,0
18550314,1400,OZO,0,,,396,0,,,,,12,0,73,0
18550314,2200,O,0,,,460,0,,,,,3,0,89,0
18550315,200,O,0,,,,,,,,,,,,
18550315,800,O,0,,,464,0,,,,,7,0,88,0
18550315,1400,NO,0,,,462,0,,,,,12,0,85,0
18550315,2200,ZO,0,,,381,0,,,,,-14,0,82,0
18550316,200,ZZO,0,,,,,,,,,,,,
18550316,800,ZZO,0,,,471,0,,,,,12,0,86,0
18550316,1400,WZW,0,,,681,0,,,,,54,0,96,0
18550316,2200,ZW,0,,,545,0,,,,,17,0,97,0
18550317,200,ZW,0,,,,,,,,,,,,
18550317,800,ZZW,0,,,518,0,,,,,23,0,89,0
18550317,1400,Z,0,,,794,0,,,,,91,0,89,0
18550317,2200,Z,0,,,714,0,,,,,66,0,93,0
18550318,200,ZZW,0,,,,,,,,,,,,
18550318,800,ZZW,0,,,580,0,,,,,37,0,91,0
18550318,1400,ZW,0,,,618,0,,,,,68,0,80,0
18550318,2200,W,0,,,,,,,,,,,,
18550319,200,W,0,,,,,,,,,,,,
18550319,800,W,0,,,553,0,,,,,35,0,88,0
18550319,1400,W,0,,,537,0,,,,,61,0,72,0
18550319,2200,WNW,0,,,578,0,,,,,26,0,97,0
18550320,200,NW,0,,,,,,,,,,,,
18550320,800,NW,0,,,533,0,,,,,27,0,89,0
18550320,1400,WNW,0,,,512,0,,,,,42,0,77,0
18550320,2200,ONO,0,,,516,0,,,,,17,0,92,0
18550321,200,ONO,0,,,,,,,,,,,,
18550321,800,ONO,0,,,457,0,,,,,16,0,82,0
18550321,1400,NNO,0,,,483,0,,,,,47,0,71,0
18550321,2200,NNO,0,,,465,0,,,,,13,0,85,0
18550322,200,NNO,0,,,,,,,,,,,,
18550322,800,NO,0,,,533,0,,,,,19,0,93,0
18550322,1400,NO,0,,,622,0,,,,,40,0,95,0
18550322,2200,NNO,0,,,512,0,,,,,24,0,87,0
18550323,200,NNO,0,,,,,,,,,,,,
18550323,800,NNO,0,,,516,0,,,,,17,0,92,0
18550323,1400,NNO,0,,,579,0,,,,,29,0,95,0
18550323,2200,NNO,0,,,510,0,,,,,4,0,98,0
18550324,200,N,0,,,,,,,,,,,,
18550324,800,N,0,,,442,0,,,,,3,0,86,0
18550324,1400,NNO,0,,,401,0,,,,,27,0,67,0
18550324,2200,NNO,0,,,442,0,,,,,3,0,86,0
18550325,200,NNO,0,,,,,,,,,,,,
18550325,800,NNO,0,,,411,0,,,,,-1,0,82,0
18550325,1400,NNO,0,,,,,,,,,,,,
18550325,2200,NO,0,,,463,0,,,,,1,0,91,0
18550326,200,NO,0,,,,,,,,,,,,
18550326,800,NNO,0,,,458,0,,,,,8,0,86,0
18550326,1400,NNO,0,,,457,0,,,,,27,0,76,0
18550326,2200,NNO,0,,,471,0,,,,,12,0,86,0
18550327,200,NNO,0,,,,,,,,,,,,
18550327,800,NNO,0,,,464,0,,,,,7,0,88,0
18550327,1400,NNO,0,,,466,0,,,,,27,0,78,0
18550327,2200,NNO,0,,,481,0,,,,,1,0,95,0
18550328,200,NNO,0,,,,,,,,,,,,
18550328,800,NNO,0,,,452,0,,,,,-15,0,95,0
18550328,1400,NNO,0,,,572,0,,,,,62,0,76,0
18550328,2200,NNO,0,,,481,0,,,,,1,0,95,0
18550329,200,NNO,0,,,,,,,,,,,,
18550329,800,NNO,0,,,430,0,,,,,5,0,83,0
18550329,1400,NNO,0,,,473,0,,,,,65,0,62,0
18550329,2200,NNO,0,,,462,0,,,,,12,0,85,0
18550330,200,NNO,0,,,,,,,,,,,,
18550330,800,ONO,0,,,490,0,,,,,12,0,90,0
18550330,1400,NO,0,,,,,,,,,,,,
18550330,2200,NNO,0,,,463,0,,,,,15,0,83,0
18550331,200,NNO,0,,,,,,,,,,,,
18550331,800,NNO,0,,,475,0,,,,,16,0,85,0
18550331,1400,NNO,0,,,512,0,,,,,42,0,77,0
18550331,2200,NO,0,,,569,0,,,,,29,0,94,0
18550331,2400,,,,,,,,,70,4,,,,
18550401,200,NO,0,,,,,,,,,,,,
18550401,800,NO,0,,,542,0,,,,,27,0,90,0
18550401,1400,NNO,0,,,512,0,,,,,72,0,64,0
18550401,2200,NNO,0,,,530,0,,,,,39,0,82,0
18550402,200,NNO,0,,,,,,,,,,,,
18550402,800,N,0,,,551,0,,,,,32,0,89,0
18550402,1400,N,0,,,497,0,,,,,61,0,67,0
18550402,2200,N,0,,,486,0,,,,,30,0,79,0
18550403,200,N,0,,,,,,,,,,,,
18550403,800,ZZO,0,,,524,0,,,,,40,0,80,0
18550403,1400,ZZO,0,,,620,0,,,,,98,0,66,0
18550403,2200,OZO,0,,,565,0,,,,,53,0,80,0
18550404,200,OZO,0,,,,,,,,,,,,
18550404,800,ONO,0,,,622,0,,,,,57,0,86,0
18550404,1400,NNO,0,,,556,0,,,,,75,0,69,0
18550404,2200,NNO,0,,,472,0,,,,,26,0,79,0
18550405,200,NNO,0,,,,,,,,,,,,
18550405,800,NNO,0,,,532,0,,,,,32,0,86,0
18550405,1400,NNO,0,,,493,0,,,,,65,0,65,0
18550405,2200,O,0,,,485,0,,,,,27,0,81,0
18550406,200,O,0,,,,,,,,,,,,
18550406,800,O,0,,,570,0,,,,,37,0,89,0
18550406,1400,ZZW,0,,,581,0,,,,,101,0,61,0
18550406,2200,ZZW,0,,,690,0,,,,,79,0,83,0
18550407,200,ZZW,0,,,,,,,,,,,,
18550407,800,NNW,0,,,767,0,,,,,77,0,93,0
18550407,1400,N,0,,,781,0,,,,,128,0,69,0
18550407,2200,N,0,,,676,0,,,,,76,0,83,0
18550408,200,ZW,0,,,,,,,,,,,,
18550408,800,W,0,,,584,0,,,,,60,0,79,0
18550408,1400,W,0,,,,,,,,,,,,
18550408,2200,WZW,0,,,450,0,,,,,36,0,71,0
18550409,200,WZW,0,,,,,,,,,,,,
18550409,800,ZW,0,,,660,0,,,,,54,0,93,0
18550409,1400,ZW,0,,,754,0,,,,,72,0,95,0
18550409,2200,ZW,0,,,736,0,,,,,66,0,96,0
18550410,200,WZW,0,,,,,,,,,,,,
18550410,800,WZW,0,,,602,0,,,,,57,0,83,0
18550410,1400,WZW,0,,,563,0,,,,,55,0,79,0
18550410,2200,WZW,0,,,490,0,,,,,49,0,71,0
18550411,200,WZW,0,,,,,,,,,,,,
18550411,800,WZW,0,,,646,0,,,,,53,0,91,0
18550411,1400,N,0,,,525,0,,,,,63,0,70,0
18550411,2200,W,0,,,486,0,,,,,30,0,79,0
18550412,200,ZZW,0,,,,,,,,,,,,
18550412,800,WZW,0,,,767,0,,,,,77,0,93,0
18550412,1400,ZW,0,,,581,0,,,,,101,0,61,0
18550412,2200,W,0,,,640,0,,,,,42,0,97,0
18550413,200,ZW,0,,,,,,,,,,,,
18550413,800,ZZW,0,,,714,0,,,,,75,0,88,0
18550413,1400,Z,0,,,937,0,,,,,128,0,83,0
18550413,2200,Z,0,,,936,0,,,,,102,0,98,0
18550414,200,Z,0,,,,,,,,,,,,
18550414,800,Z,0,,,947,0,,,,,110,0,94,0
18550414,1400,WNW,0,,,805,0,,,,,124,0,73,0
18550414,2200,WNW,0,,,634,0,,,,,62,0,85,0
18550415,200,ZZW,0,,,,,,,,,,,,
18550415,800,ZZW,0,,,712,0,,,,,92,0,79,0
18550415,1400,ZW,0,,,770,0,,,,,95,0,84,0
18550415,2200,ZZW,0,,,758,0,,,,,86,0,87,0
18550416,200,ZZW,0,,,,,,,,,,,,
18550416,800,ZZW,0,,,854,0,,,,,100,0,90,0
18550416,1400,ZW,0,,,1051,0,,,,,162,0,76,0
18550416,2200,WNW,0,,,882,0,,,,,115,0,85,0
18550417,200,NNO,0,,,,,,,,,,,,
18550417,800,ZZW,0,,,698,0,,,,,94,0,77,0
18550417,1400,NNO,0,,,805,0,,,,,118,0,76,0
18550417,2200,NNO,0,,,536,0,,,,,63,0,71,0
18550418,200,NNO,0,,,,,,,,,,,,
18550418,800,NNO,0,,,678,0,,,,,65,0,89,0
18550418,1400,NNO,0,,,770,0,,,,,95,0,84,0
18550418,2200,ONO,0,,,542,0,,,,,62,0,72,0
18550419,200,ONO,0,,,,,,,,,,,,
18550419,800,NNO,0,,,680,0,,,,,70,0,86,0
18550419,1400,NNO,0,,,612,0,,,,,116,0,59,0
18550419,2200,N,0,,,623,0,,,,,62,0,83,0
18550420,200,N,0,,,,,,,,,,,,
18550420,800,ONO,0,,,674,0,,,,,80,0,80,0
18550420,1400,N,0,,,571,0,,,,,99,0,61,0
18550420,2200,N,0,,,559,0,,,,,49,0,81,0
18550421,200,N,0,,,,,,,,,,,,
18550421,800,N,0,,,595,0,,,,,53,0,84,0
18550421,1400,N,0,,,393,0,,,,,62,0,53,0
18550421,2200,N,0,,,414,0,,,,,39,0,64,0
18550422,200,NNO,0,,,,,,,,,,,,
18550422,800,N,0,,,565,0,,,,,53,0,80,0
18550422,1400,NNO,0,,,393,0,,,,,62,0,53,0
18550422,2200,NNO,0,,,414,0,,,,,39,0,64,0
18550423,200,NNO,0,,,,,,,,,,,,
18550423,800,NNO,0,,,565,0,,,,,53,0,80,0
18550423,1400,NNO,0,,,,,,,,,,,,
18550423,2200,N,0,,,477,0,,,,,30,0,78,0
18550424,200,N,0,,,,,,,,,,,,
18550424,800,N,0,,,641,0,,,,,80,0,77,0
18550424,1400,N,0,,,665,0,,,,,76,0,81,0
18550424,2200,N,0,,,579,0,,,,,54,0,81,0
18550425,200,N,0,,,,,,,,,,,,
18550425,800,N,0,,,583,0,,,,,74,0,72,0
18550425,1400,N,0,,,646,0,,,,,101,0,68,0
18550425,2200,NNO,0,,,583,0,,,,,50,0,84,0
18550426,200,NNO,0,,,,,,,,,,,,
18550426,800,NNO,0,,,618,0,,,,,68,0,80,0
18550426,1400,NNO,0,,,590,0,,,,,116,0,56,0
18550426,2200,NNO,0,,,658,0,,,,,63,0,87,0
18550427,200,NNO,0,,,,,,,,,,,,
18550427,800,NNO,0,,,701,0,,,,,70,0,89,0
18550427,1400,NNO,0,,,482,0,,,,,114,0,47,0
18550427,2200,N,0,,,575,0,,,,,53,0,81,0
18550428,200,N,0,,,,,,,,,,,,
18550428,800,N,0,,,639,0,,,,,68,0,82,0
18550428,1400,NNO,0,,,561,0,,,,,99,0,60,0
18550428,2200,NNO,0,,,531,0,,,,,42,0,80,0
18550429,200,NNW,0,,,,,,,,,,,,
18550429,800,N,0,,,623,0,,,,,62,0,83,0
18550429,1400,NNO,0,,,728,0,,,,,89,0,82,0
18550429,2200,NNO,0,,,724,0,,,,,68,0,93,0
18550430,200,ONO,0,,,,,,,,,,,,
18550430,800,ONO,0,,,659,0,,,,,77,0,80,0
18550430,1400,NNO,0,,,470,0,,,,,116,0,45,0
18550430,2200,NNO,0,,,630,0,,,,,66,0,82,0
18550430,2400,,,,,,,,,170,4,,,,
18550501,200,NNO,0,,,,,,,,,,,,
18550501,800,NNO,0,,,716,0,,,,,82,0,84,0
18550501,1400,NNO,0,,,525,0,,,,,125,0,48,0
18550501,2200,NNO,0,,,733,0,,,,,92,0,81,0
18550502,200,NO,0,,,,,,,,,,,,
18550502,800,NNO,0,,,506,0,,,,,68,0,65,0
18550502,1400,NNO,0,,,470,0,,,,,116,0,45,0
18550502,2200,NNO,0,,,630,0,,,,,66,0,82,0
18550503,200,NNO,0,,,,,,,,,,,,
18550503,800,NO,0,,,684,0,,,,,80,0,82,0
18550503,1400,NNO,0,,,648,0,,,,,125,0,59,0
18550503,2200,NNO,0,,,,,,,,,,,,
18550504,200,NNO,0,,,,,,,,,,,,
18550504,800,NNO,0,,,,,,,,,,,,
18550504,1400,NNO,0,,,,,,,,,,,,
18550504,2200,NNO,0,,,,,,,,,,,,
18550505,200,NNO,0,,,,,,,,,,,,
18550505,800,NNO,0,,,524,0,,,,,65,0,69,0
18550505,1400,NNO,0,,,569,0,,,,,103,0,59,0
18550505,2200,NNO,0,,,,,,,,,,,,
18550506,200,N,0,,,,,,,,,,,,
18550506,800,ZW,0,,,592,0,,,,,62,0,79,0
18550506,1400,ZW,0,,,775,0,,,,,125,0,70,0
18550506,2200,ZW,0,,,796,0,,,,,87,0,91,0
18550507,200,WZW,0,,,,,,,,,,,,
18550507,800,WZW,0,,,675,0,,,,,87,0,77,0
18550507,1400,ZZW,0,,,,,,,,,,,,
18550507,2200,ZZW,0,,,,,,,,,,,,
18550508,200,ZZW,0,,,,,,,,,,,,
18550508,800,WZW,0,,,516,0,,,,,80,0,62,0
18550508,1400,W,0,,,,,,,,,,,,
18550508,2200,W,0,,,663,0,,,,,57,0,91,0
18550509,200,NW,0,,,,,,,,,,,,
18550509,800,NW,0,,,645,0,,,,,60,0,87,0
18550509,1400,ZW,0,,,372,0,,,,,125,0,35,0
18550509,2200,Z,0,,,,,,,,,,,,
18550510,200,Z,0,,,,,,,,,,,,
18550510,800,Z,0,,,733,0,,,,,70,0,93,0
18550510,1400,ZW,0,,,888,0,,,,,110,0,88,0
18550510,2200,ZZW,0,,,807,0,,,,,87,0,92,0
18550511,200,ZZW,0,,,,,,,,,,,,
18550511,800,ZZW,0,,,833,0,,,,,94,0,91,0
18550511,1400,NW,0,,,,,,,,,,,,
18550511,2200,WZW,0,,,671,0,,,,,75,0,83,0
18550512,200,WZW,0,,,,,,,,,,,,
18550512,800,WZW,0,,,692,0,,,,,68,0,89,0
18550512,1400,WNW,0,,,704,0,,,,,75,0,87,0
18550512,2200,WNW,0,,,604,0,,,,,60,0,82,0
18550513,200,WZW,0,,,,,,,,,,,,
18550513,800,WZW,0,,,474,0,,,,,70,0,60,0
18550513,1400,ZW,0,,,630,0,,,,,100,0,67,0
18550513,2200,ZO,0,,,650,0,,,,,75,0,80,0
18550514,200,NNO,0,,,,,,,,,,,,
18550514,800,NNO,0,,,755,0,,,,,92,0,83,0
18550514,1400,NNO,0,,,1123,0,,,,,150,0,87,0
18550514,2200,NNO,0,,,837,0,,,,,101,0,88,0
18550515,200,NNO,0,,,,,,,,,,,,
18550515,800,NNO,0,,,870,0,,,,,115,0,84,0
18550515,1400,NNO,0,,,,,,,,,,,,
18550515,2200,NNO,0,,,808,0,,,,,102,0,84,0
18550516,200,NNO,0,,,,,,,,,,,,
18550516,800,NNO,0,,,859,0,,,,,105,0,88,0
18550516,1400,NNO,0,,,757,0,,,,,132,0,66,0
18550516,2200,NNO,0,,,617,0,,,,,70,0,78,0
18550517,200,NW,0,,,,,,,,,,,,
18550517,800,NW,0,,,686,0,,,,,87,0,78,0
18550517,1400,WNW,0,,,,,,,,,,,,
18550517,2200,W,0,,,671,0,,,,,75,0,83,0
18550518,200,ZW,0,,,,,,,,,,,,
18550518,800,ZW,0,,,811,0,,,,,92,0,90,0
18550518,1400,NW,0,,,638,0,,,,,152,0,49,0
18550518,2200,NW,0,,,642,0,,,,,98,0,69,0
18550519,200,NNW,0,,,,,,,,,,,,
18550519,800,Z,0,,,747,0,,,,,118,0,71,0
18550519,1400,ZO,0,,,1092,0,,,,,142,0,89,0
18550519,2200,ZO,0,,,900,0,,,,,122,0,83,0
18550520,200,OZO,0,,,,,,,,,,,,
18550520,800,ZO,0,,,757,0,,,,,132,0,66,0
18550520,1400,NNO,0,,,773,0,,,,,170,0,53,0
18550520,2200,NNW,0,,,728,0,,,,,89,0,82,0
18550521,200,NNW,0,,,,,,,,,,,,
18550521,800,WZW,0,,,797,0,,,,,100,0,84,0
18550521,1400,ZW,0,,,763,0,,,,,135,0,65,0
18550521,2200,ZW,0,,,698,0,,,,,85,0,81,0
18550522,200,ZW,0,,,,,,,,,,,,
18550522,800,ZZW,0,,,738,0,,,,,110,0,73,0
18550522,1400,WNW,0,,,757,0,,,,,142,0,62,0
18550522,2200,NW,0,,,755,0,,,,,79,0,91,0
18550523,200,W,0,,,,,,,,,,,,
18550523,800,ZZW,0,,,829,0,,,,,112,0,81,0
18550523,1400,ZW,0,,,,,,,,,,,,
18550523,2200,ZW,0,,,829,0,,,,,110,0,82,0
18550524,200,Z,0,,,,,,,,,,,,
18550524,800,Z,0,,,1002,0,,,,,142,0,82,0
18550524,1400,ZZW,0,,,,,,,,,,,,
18550524,2200,ZZO,0,,,1014,0,,,,,140,0,84,0
18550525,200,ZO,0,,,,,,,,,,,,
18550525,800,ZZO,0,,,1171,0,,,,,162,0,85,0
18550525,1400,OZO,0,,,,,,,,,,,,
18550525,2200,O,0,,,1117,0,,,,,178,0,74,0
18550526,200,O,0,,,,,,,,,,,,
18550526,800,OZO,0,,,1150,0,,,,,184,0,73,0
18550526,1400,ZO,0,,,1302,0,,,,,175,0,87,0
18550526,2200,ZO,0,,,1052,0,,,,,182,0,68,0
18550527,200,NO,0,,,,,,,,,,,,
18550527,800,ZO,0,,,1036,0,,,,,158,0,77,0
18550527,1400,ZO,0,,,,,,,,,,,,
18550527,2200,ZO,0,,,878,0,,,,,165,0,63,0
18550528,200,NO,0,,,,,,,,,,,,
18550528,800,NNO,0,,,995,0,,,,,210,0,54,0
18550528,1400,N,0,,,1082,0,,,,,212,0,58,0
18550528,2200,N,0,,,740,0,,,,,87,0,85,0
18550529,200,ZW,0,,,,,,,,,,,,
18550529,800,NNW,0,,,797,0,,,,,100,0,84,0
18550529,1400,NW,0,,,618,0,,,,,102,0,64,0
18550529,2200,ZZW,0,,,577,0,,,,,82,0,68,0
18550530,200,ZW,0,,,,,,,,,,,,
18550530,800,ZZW,0,,,675,0,,,,,98,0,72,0
18550530,1400,ZZW,0,,,628,0,,,,,138,0,53,0
18550530,2200,NNO,0,,,712,0,,,,,118,0,67,0
