Lochem (Huize Boekhorst)(64_G) "52:09:00" NB "6:21:00" OL  9999.9 (m  boven msl)
#Disclaimer: deze data zijn gedigitaliseerd uit jaarboeken. In de loop der jaren zijn er veranderingen in  eenheden, meetmethodes en locatie. Waar de eenheid niet eenduidig te bepalen is, is dit genoteerd met (Onbekend).
#Disclaimer: these data are found  in yearbooks. Over time there are changes in units, methods  of observation and location.  Where the unit could not be established, it is indicated as (Unknown). 
#Q: Kwaliteitscode. Bij elke meetwaarde hoort een kwaliteitscode. Q=0: OK. Q=1 : minder betrouwbaar. Q=6 : waarde verbeterd. Q=9 : onbruikbare waarde. Q=7: onbruikbare waarde. 
#Q: Quality code. Each observed value has a quality code . Q=0 : OK. Q=1 : less reliable. Q=6 : value restored. Q=9 : not valid. Q=7: not valid. 

 DD  Windrichting  :  Richting waaruit de wind waait  (streek). ;  DD  Wind direction  :  direction where the wind comes from  (compass points).
 N  Bedekkingsgraad  :  van de bovenlucht  (deca). ;  N  Cloudcover  :  Cloud cover of the upper air  (deca).
 Phg  Druk  :  Totale luchtdruk  (0.01 mm Hg). ;  Phg  Pressuse  :  Total air pressure  (0.01 mm Hg).
 RD  Dagsom neerslag  :  dagsom  (0.1 mm). ;  RD  Daily precipitation  :  sum  (0.1 mm).
 T  Temperatuur  :  Temperatuur gemeten op 2 m  (0.1 Celcius). ;  T  Temperature  :  Temperature observed at 2 m  (0.1 Celcius).

DATUM,tijd,DD,Q_DD,N,Q_N,Phg,Q_Phg,RD,Q_RD,T,Q_T
18740512,2400,,,,,,,115,0,,
18740513,800,NO,0,,,76300,0,,,95,0
18740514,800,N,0,,,76950,0,,,80,0
18740514,2400,,,,,,,10,0,,
18740515,800,ZW,0,,,76200,0,,,70,0
18740515,2400,,,,,,,145,0,,
18740516,800,NW,0,,,76800,0,,,60,0
18740516,2400,,,5,0,,,,,,
18740517,800,NW,0,,,76300,0,,,80,0
18740517,2400,,,2,0,,,,,,
18740518,800,NW,0,,,76500,0,,,50,0
18740518,2400,,,10,0,,,,,,
18740519,800,NW,0,,,76700,0,,,50,0
18740519,2400,,,0,0,,,,,,
18740520,800,NO,0,,,76700,0,,,100,0
18740520,2400,,,2,0,,,,,,
18740521,800,NO,0,,,76450,0,,,100,0
18740521,2400,,,0,0,,,,,,
18740522,800,NO,0,,,75600,0,,,130,0
18740522,2400,,,,,,,81,0,,
18740523,800,O,0,,,75100,0,,,150,0
18740524,800,O,0,,,75100,0,,,115,0
18740524,2400,,,,,,,72,0,,
18740525,800,O,0,,,75700,0,,,115,0
18740525,2400,,,8,0,,,,,,
18740526,800,O,0,,,76000,0,,,115,0
18740526,2400,,,2,0,,,,,,
18740527,800,O,0,,,76200,0,,,120,0
18740527,2400,,,2,0,,,,,,
18740528,800,Z,0,,,76200,0,,,150,0
18740528,2400,,,8,0,,,,,,
18740529,800,ZW,0,,,76200,0,,,160,0
18740530,800,ZW,0,,,75850,0,,,130,0
18740530,2400,,,2,0,,,,,,
18740531,800,ZW,0,,,76200,0,,,150,0
18740531,2400,,,2,0,,,,,,
18740601,800,W,0,,,76600,0,,,130,0
18740601,2400,,,0,0,,,,,,
18740602,800,ZO,0,,,76400,0,,,110,0
18740602,2400,,,,,,,63,0,,
18740603,800,Z,0,,,76300,0,,,190,0
18740603,2400,,,,,,,20,0,,
18740604,800,NO,0,,,77300,0,,,150,0
18740604,2400,,,2,0,,,,,,
18740605,800,ZO,0,,,77000,0,,,170,0
18740605,2400,,,2,0,,,,,,
18740606,800,O,0,,,76400,0,,,170,0
18740606,2400,,,2,0,,,,,,
18740607,800,N,0,,,76400,0,,,150,0
18740608,800,O,0,,,76900,0,,,130,0
18740608,2400,,,2,0,,,,,,
18740609,800,N,0,,,76700,0,,,160,0
18740609,2400,,,8,0,,,,,,
18740610,800,W,0,,,76200,0,,,150,0
18740611,800,ZW,0,,,76700,0,,,130,0
18740611,2400,,,0,0,,,,,,
18740612,800,NW,0,,,76650,0,,,120,0
18740612,2400,,,,,,,15,0,,
18740613,800,NW,0,,,76700,0,,,110,0
18740613,2400,,,8,0,,,,,,
18740614,800,NO,0,,,76850,0,,,110,0
18740614,2400,,,,,,,25,0,,
18740615,800,NO,0,,,77200,0,,,130,0
18740615,2400,,,,,,,10,0,,
18740616,800,NO,0,,,76550,0,,,100,0
18740616,2400,,,,,,,90,0,,
18740617,800,ZO,0,,,76450,0,,,130,0
18740617,2400,,,5,0,,,,,,
18740618,800,NW,0,,,76700,0,,,160,0
18740618,2400,,,5,0,,,,,,
18740619,800,N,0,,,76850,0,,,110,0
18740620,800,NW,0,,,76500,0,,,120,0
18740620,2400,,,8,0,,,,,,
18740621,800,NW,0,,,76450,0,,,110,0
18740621,2400,,,5,0,,,,,,
18740622,800,O,0,,,76000,0,,,120,0
18740622,2400,,,2,0,,,,,,
18740623,800,ZO,0,,,76400,0,,,160,0
18740623,2400,,,8,0,,,,,,
18740624,800,ZO,0,,,75900,0,,,190,0
18740624,2400,,,,,,,107,0,,
18740625,800,ZO,0,,,76000,0,,,130,0
18740625,2400,,,,,,,16,0,,
18740626,800,ZO,0,,,75700,0,,,170,0
18740626,2400,,,,,,,37,0,,
18740627,800,ZO,0,,,75250,0,,,155,0
18740627,2400,,,,,,,126,0,,
18740628,800,NW,0,,,75400,0,,,170,0
18740628,2400,,,,,,,50,0,,
18740629,800,NW,0,,,75900,0,,,150,0
18740629,2400,,,,,,,27,0,,
18740630,800,ZW,0,,,75700,0,,,155,0
18740701,800,ZW,0,,,76200,0,,,160,0
18740701,2400,,,10,0,,,,,,
18740702,800,Z,0,,,76400,0,,,180,0
18740702,2400,,,,,,,15,0,,
18740703,800,W,0,,,76200,0,,,200,0
18740703,2400,,,2,0,,,,,,
18740704,800,NO,0,,,76400,0,,,190,0
18740704,2400,,,8,0,,,,,,
18740705,800,ZW,0,,,76600,0,,,170,0
18740706,800,ZW,0,,,76800,0,,,150,0
18740706,2400,,,0,0,,,,,,
18740707,800,NO,0,,,76700,0,,,150,0
18740707,2400,,,2,0,,,,,,
18740708,800,NO,0,,,76400,0,,,170,0
18740708,2400,,,0,0,,,,,,
18740709,800,N,0,,,76600,0,,,170,0
18740709,2400,,,0,0,,,,,,
18740710,800,NW,0,,,76300,0,,,220,0
18740710,2400,,,2,0,,,,,,
18740711,800,ZO,0,,,76100,0,,,230,0
18740711,2400,,,,,,,15,0,,
18740712,800,ZW,0,,,75950,0,,,190,0
18740712,2400,,,0,0,,,,,,
18740713,800,NO,0,,,76500,0,,,170,0
18740713,2400,,,0,0,,,,,,
18740714,800,ZO,0,,,76400,0,,,190,0
18740714,2400,,,0,0,,,,,,
18740715,800,W,0,,,76200,0,,,200,0
18740715,2400,,,5,0,,,,,,
18740716,800,NW,0,,,76600,0,,,170,0
18740717,800,NO,0,,,76700,0,,,140,0
18740718,800,NO,0,,,76800,0,,,140,0
18740719,800,O,0,,,76500,0,,,180,0
18740719,2400,,,0,0,,,,,,
18740720,800,O,0,,,76000,0,,,180,0
18740720,2400,,,2,0,,,,,,
18740721,800,ZW,0,,,75500,0,,,200,0
18740721,2400,,,,,,,35,0,,
18740722,800,W,0,,,75800,0,,,170,0
18740722,2400,,,5,0,,,,,,
18740723,800,Z,0,,,75850,0,,,160,0
18740723,2400,,,,,,,130,0,,
18740724,800,ZW,0,,,75800,0,,,170,0
18740724,2400,,,,,,,18,0,,
18740725,800,,,,,75800,0,,,150,0
18740725,2400,,,2,0,,,,,,
18740726,800,ZO,0,,,75900,0,,,160,0
18740726,2400,,,,,,,34,0,,
18740727,800,W,0,,,75700,0,,,155,0
18740727,2400,,,2,0,,,,,,
18740728,800,ZW,0,,,75500,0,,,190,0
18740728,2400,,,,,,,55,0,,
18740729,800,ZW,0,,,75400,0,,,170,0
18740729,2400,,,,,,,23,0,,
18740730,800,W,0,,,75800,0,,,135,0
18740730,2400,,,0,0,,,,,,
18740731,800,ZW,0,,,76200,0,,,170,0
18740731,2400,,,2,0,,,,,,
18740801,800,ZW,0,,,75800,0,,,170,0
18740802,800,Z,0,,,75900,0,,,170,0
18740802,2400,,,,,,,47,0,,
18740803,800,W,0,,,75600,0,,,200,0
18740804,800,ZW,0,,,76200,0,,,140,0
18740804,2400,,,2,0,,,,,,
18740805,800,ZW,0,,,75600,0,,,160,0
18740805,2400,,,,,,,20,0,,
18740806,800,ZW,0,,,75100,0,,,160,0
18740806,2400,,,,,,,10,0,,
18740807,800,ZW,0,,,75900,0,,,140,0
18740807,2400,,,2,0,,,,,,
18740808,800,Z,0,,,75300,0,,,170,0
18740808,2400,,,,,,,20,0,,
18740809,800,W,0,,,75500,0,,,150,0
18740809,2400,,,,,,,50,0,,
18740810,800,Z,0,,,75300,0,,,145,0
18740810,2400,,,,,,,90,0,,
18740811,800,ZW,0,,,75200,0,,,150,0
18740811,2400,,,,,,,50,0,,
18740812,800,ZW,0,,,75500,0,,,130,0
18740812,2400,,,,,,,35,0,,
18740813,800,ZO,0,,,75550,0,,,150,0
18740813,2400,,,,,,,42,0,,
18740814,800,Z,0,,,75200,0,,,180,0
18740815,800,ZW,0,,,75900,0,,,150,0
18740815,2400,,,2,0,,,,,,
18740816,800,ZO,0,,,76500,0,,,150,0
18740816,2400,,,2,0,,,,,,
18740817,800,ZW,0,,,76400,0,,,140,0
18740817,2400,,,0,0,,,,,,
18740818,800,W,0,,,76800,0,,,120,0
18740818,2400,,,2,0,,,,,,
18740819,800,ZW,0,,,77100,0,,,170,0
18740820,800,NO,0,,,77200,0,,,150,0
18740820,2400,,,0,0,,,,,,
18740821,800,NO,0,,,77100,0,,,150,0
18740821,2400,,,2,0,,,,,,
18740822,800,NO,0,,,77300,0,,,120,0
18740822,2400,,,0,0,,,,,,
18740823,800,NW,0,,,76800,0,,,130,0
18740824,800,W,0,,,76650,0,,,140,0
18740825,800,W,0,,,76300,0,,,140,0
18740825,2400,,,8,0,,,,,,
18740826,800,W,0,,,76250,0,,,130,0
18740827,800,ZO,0,,,76050,0,,,120,0
18740828,800,ZO,0,,,75700,0,,,140,0
18740828,2400,,,,,,,65,0,,
18740829,800,ZO,0,,,75900,0,,,120,0
18740829,2400,,,,,,,20,0,,
18740830,800,Z,0,,,76000,0,,,130,0
18740830,2400,,,5,0,,,,,,
18740831,800,Z,0,,,76000,0,,,150,0
18740901,800,,,,,76050,0,,,170,0
18740901,2400,,,,,,,85,0,,
18740902,800,ZO,0,,,75900,0,,,180,0
18740903,800,ZO,0,,,76300,0,,,170,0
18740903,2400,,,,,,,110,0,,
18740904,800,W,0,,,75500,0,,,160,0
18740904,2400,,,,,,,15,0,,
18740905,800,W,0,,,75950,0,,,130,0
18740905,2400,,,,,,,30,0,,
18740906,800,W,0,,,76100,0,,,140,0
18740907,800,ZW,0,,,76250,0,,,130,0
18740907,2400,,,,,,,10,0,,
18740908,800,ZW,0,,,76100,0,,,150,0
18740909,800,ZW,0,,,75600,0,,,150,0
18740909,2400,,,,,,,90,0,,
18740910,800,ZW,0,,,75200,0,,,130,0
18740910,2400,,,,,,,100,0,,
18740911,800,W,0,,,75600,0,,,120,0
18740911,2400,,,,,,,255,0,,
18740912,800,ZW,0,,,74600,0,,,150,0
18740912,2400,,,,,,,25,0,,
18740913,800,NW,0,,,76000,0,,,120,0
18740913,2400,,,2,0,,,,,,
18740914,800,W,0,,,77100,0,,,100,0
18740914,2400,,,2,0,,,,,,
18740915,800,ZW,0,,,76900,0,,,80,0
18740915,2400,,,2,0,,,,,,
18740916,800,NO,0,,,76400,0,,,90,0
18740916,2400,,,2,0,,,,,,
18740917,800,Z,0,,,75800,0,,,130,0
18740917,2400,,,2,0,,,,,,
18740918,800,NW,0,,,75900,0,,,120,0
18740918,2400,,,8,0,,,,,,
18740919,800,ZW,0,,,76400,0,,,120,0
18740920,800,ZO,0,,,76300,0,,,80,0
18740921,800,Z,0,,,75700,0,,,130,0
18740921,2400,,,10,0,,,,,,
18740922,800,ZW,0,,,76200,0,,,160,0
18740923,800,O,0,,,76350,0,,,140,0
18740923,2400,,,,,,,50,0,,
18740924,800,ZW,0,,,76350,0,,,160,0
18740925,800,ZW,0,,,76800,0,,,165,0
18740926,800,ZW,0,,,76700,0,,,110,0
18740926,2400,,,5,0,,,,,,
18740927,800,ZO,0,,,76800,0,,,160,0
18740927,2400,,,2,0,,,,,,
18740928,800,ZO,0,,,76100,0,,,140,0
18740928,2400,,,,,,,105,0,,
18740929,800,Z,0,,,75800,0,,,165,0
18740929,2400,,,,,,,10,0,,
18740930,800,Z,0,,,75900,0,,,105,0
18740930,2400,,,0,0,,,,,,
18741001,800,ZO,0,,,75300,0,,,160,0
18741001,2400,,,0,0,,,,,,
18741002,800,Z,0,,,75100,0,,,160,0
18741002,2400,,,,,,,100,0,,
18741003,800,W,0,,,74400,0,,,100,0
18741003,2400,,,,,,,80,0,,
18741004,800,ZW,0,,,74800,0,,,100,0
18741004,2400,,,,,,,40,0,,
18741005,800,W,0,,,75400,0,,,110,0
18741005,2400,,,,,,,20,0,,
18741006,800,ZW,0,,,76400,0,,,70,0
18741006,2400,,,2,0,,,,,,
18741007,800,Z,0,,,75200,0,,,90,0
18741007,2400,,,2,0,,,,,,
18741008,800,Z,0,,,75350,0,,,90,0
18741008,2400,,,2,0,,,,,,
18741009,800,ZO,0,,,76400,0,,,50,0
18741009,2400,,,0,0,,,,,,
18741010,800,ZW,0,,,76600,0,,,90,0
18741011,800,Z,0,,,76300,0,,,70,0
18741012,800,ZO,0,,,76300,0,,,100,0
18741013,800,Z,0,,,76400,0,,,90,0
18741013,2400,,,2,0,,,,,,
18741014,800,ZO,0,,,76100,0,,,100,0
18741014,2400,,,5,0,,,,,,
18741015,800,ZO,0,,,75500,0,,,110,0
18741015,2400,,,8,0,,,,,,
18741016,800,ZO,0,,,75600,0,,,115,0
18741016,2400,,,,,,,10,0,,
18741017,800,ZO,0,,,76200,0,,,110,0
18741018,800,ZW,0,,,76400,0,,,140,0
18741018,2400,,,2,0,,,,,,
18741019,800,ZO,0,,,76150,0,,,120,0
18741019,2400,,,,,,,45,0,,
18741020,800,ZW,0,,,76500,0,,,110,0
18741020,2400,,,8,0,,,,,,
18741021,800,ZW,0,,,75900,0,,,70,0
18741021,2400,,,,,,,120,0,,
18741022,800,ZW,0,,,74800,0,,,70,0
18741022,2400,,,,,,,75,0,,
18741023,800,ZW,0,,,75300,0,,,60,0
18741023,2400,,,,,,,20,0,,
18741024,800,W,0,,,76600,0,,,60,0
18741024,2400,,,8,0,,,,,,
18741025,800,ZO,0,,,76300,0,,,40,0
18741025,2400,,,8,0,,,,,,
18741026,800,ZW,0,,,76900,0,,,100,0
18741026,2400,,,8,0,,,,,,
18741027,800,Z,0,,,76600,0,,,90,0
18741027,2400,,,8,0,,,,,,
18741028,800,ZO,0,,,76600,0,,,60,0
18741029,800,O,0,,,76400,0,,,50,0
18741029,2400,,,8,0,,,,,,
18741030,800,O,0,,,76700,0,,,90,0
18741031,800,O,0,,,77000,0,,,60,0
18741031,2400,,,8,0,,,,,,
18741101,800,ZO,0,,,76900,0,,,50,0
18741102,800,O,0,,,76800,0,,,20,0
18741103,800,Z,0,,,76600,0,,,10,0
18741103,2400,,,2,0,,,,,,
18741104,800,ZW,0,,,76700,0,,,90,0
18741105,800,ZO,0,,,76800,0,,,60,0
18741105,2400,,,2,0,,,,,,
18741106,800,ZO,0,,,76900,0,,,60,0
18741106,2400,,,,,,,10,0,,
18741107,800,ZW,0,,,77100,0,,,100,0
18741108,800,Z,0,,,77550,0,,,10,0
18741109,800,ZW,0,,,73500,0,,,10,0
18741109,2400,,,,,,,15,0,,
18741110,800,ZW,0,,,76300,0,,,60,0
18741110,2400,,,,,,,85,0,,
18741111,800,W,0,,,75950,0,,,10,0
18741111,2400,,,5,0,,,,,,
18741112,800,W,0,,,75300,0,,,10,0
18741112,2400,,,,,,,15,0,,
18741113,800,ZW,0,,,75700,0,,,20,0
18741114,800,NW,0,,,76200,0,,,-20,0
18741114,2400,,,0,0,,,,,,
18741115,800,ZO,0,,,76050,0,,,20,0
18741116,800,W,0,,,74700,0,,,60,0
18741116,2400,,,,,,,100,0,,
18741117,800,NW,0,,,74500,0,,,30,0
18741117,2400,,,,,,,25,0,,
18741118,800,W,0,,,75800,0,,,40,0
18741118,2400,,,,,,,35,0,,
18741119,800,W,0,,,75200,0,,,50,0
18741119,2400,,,,,,,80,0,,
18741120,800,NW,0,,,75050,0,,,40,0
18741120,2400,,,,,,,10,0,,
18741121,800,NW,0,,,76050,0,,,30,0
18741122,800,W,0,,,76200,0,,,-20,0
18741122,2400,,,0,0,,,,,,
18741123,800,ZW,0,,,76200,0,,,10,0
18741123,2400,,,8,0,,,,,,
18741124,800,O,0,,,76100,0,,,-20,0
18741124,2400,,,2,0,,,,,,
18741125,800,ZO,0,,,76700,0,,,-50,0
18741126,800,O,0,,,76400,0,,,-60,0
18741126,2400,,,0,0,,,,,,
18741127,800,O,0,,,75900,0,,,-50,0
18741127,2400,,,2,0,,,,,,
18741128,800,O,0,,,75500,0,,,-40,0
18741128,2400,,,,,,,35,0,,
18741129,800,ZO,0,,,74100,0,,,20,0
18741129,2400,,,,,,,50,0,,
18741130,800,ZW,0,,,74100,0,,,60,0
18741201,800,ZW,0,,,76000,0,,,70,0
18741201,2400,,,,,,,80,0,,
18741202,800,W,0,,,75300,0,,,0,0
18741202,2400,,,8,0,,,,,,
18741203,800,ZW,0,,,76250,0,,,-40,0
18741203,2400,,,0,0,,,,,,
18741204,800,Z,0,,,76550,0,,,-30,0
18741204,2400,,,2,0,,,,,,
18741205,800,ZW,0,,,75700,0,,,20,0
18741205,2400,,,,,,,25,0,,
18741206,800,ZW,0,,,75300,0,,,65,0
18741206,2400,,,,,,,50,0,,
18741207,800,ZW,0,,,75300,0,,,40,0
18741207,2400,,,8,0,,,,,,
18741208,800,W,0,,,76000,0,,,10,0
18741208,2400,,,,,,,125,0,,
18741209,800,ZW,0,,,73000,0,,,80,0
18741209,2400,,,,,,,45,0,,
18741210,800,W,0,,,75000,0,,,10,0
18741210,2400,,,5,0,,,,,,
18741211,800,ZO,0,,,74600,0,,,0,0
18741211,2400,,,,,,,100,0,,
18741212,800,ZO,0,,,73300,0,,,30,0
18741212,2400,,,,,,,30,0,,
18741213,800,NO,0,,,73900,0,,,40,0
18741213,2400,,,,,,,67,0,,
18741214,800,NO,0,,,75000,0,,,30,0
18741215,800,NO,0,,,76000,0,,,-10,0
18741215,2400,,,,,,,16,0,,
18741216,800,O,0,,,75500,0,,,-10,0
18741216,2400,,,,,,,5,0,,
18741217,800,NO,0,,,75900,0,,,10,0
18741217,2400,,,8,0,,,,,,
18741218,800,N,0,,,76500,0,,,0,0
18741218,2400,,,8,0,,,,,,
18741219,800,ZW,0,,,75500,0,,,0,0
18741219,2400,,,8,0,,,,,,
18741220,800,ZW,0,,,74650,0,,,-20,0
18741220,2400,,,,,,,17,0,,
18741221,800,ZO,0,,,74650,0,,,-30,0
18741221,2400,,,8,0,,,,,,
18741222,800,NO,0,,,75400,0,,,-40,0
18741222,2400,,,,,,,15,0,,
18741223,800,W,0,,,75800,0,,,0,0
18741223,2400,,,8,0,,,,,,
18741224,800,ZW,0,,,75900,0,,,-10,0
18741224,2400,,,8,0,,,,,,
18741225,800,NO,0,,,75500,0,,,-40,0
18741225,2400,,,8,0,,,,,,
18741226,800,N,0,,,75800,0,,,-30,0
18741226,2400,,,8,0,,,,,,
18741227,800,W,0,,,76600,0,,,-60,0
18741228,800,ZW,0,,,77700,0,,,-50,0
18741228,2400,,,8,0,,,,,,
18741229,800,O,0,,,77200,0,,,-120,0
18741229,2400,,,8,0,,,,,,
18741230,800,W,0,,,76800,0,,,-60,0
18741230,2400,,,8,0,,,,,,
18741231,800,ZW,0,,,76800,0,,,-50,0
18741231,2400,,,8,0,,,,,,
18750101,800,ZO,0,,,77050,0,,,-40,0
18750101,2400,,,,,,,10,0,,
18750102,800,ZO,0,,,76200,0,,,-30,0
18750102,2400,,,,,,,50,0,,
18750103,800,ZO,0,,,76000,0,,,20,0
18750103,2400,,,8,0,,,,,,
18750104,800,Z,0,,,76200,0,,,30,0
18750104,2400,,,,,,,15,0,,
18750105,800,ZW,0,,,76000,0,,,50,0
18750105,2400,,,8,0,,,,,,
18750106,800,ZW,0,,,76500,0,,,40,0
18750107,800,O,0,,,76800,0,,,40,0
18750107,2400,,,8,0,,,,,,
18750108,800,ZO,0,,,76900,0,,,-20,0
18750108,2400,,,2,0,,,,,,
18750109,800,ZO,0,,,76650,0,,,35,0
18750110,800,O,0,,,76100,0,,,10,0
18750110,2400,,,8,0,,,,,,
18750111,800,ZO,0,,,76100,0,,,20,0
18750111,2400,,,8,0,,,,,,
18750112,800,Z,0,,,76300,0,,,10,0
18750112,2400,,,,,,,45,0,,
18750113,800,ZW,0,,,76500,0,,,60,0
18750113,2400,,,10,0,,,,,,
18750114,800,Z,0,,,76800,0,,,50,0
18750114,2400,,,2,0,,,,,,
18750115,800,ZW,0,,,76700,0,,,75,0
18750115,2400,,,2,0,,,,,,
18750116,800,Z,0,,,75600,0,,,40,0
18750116,2400,,,,,,,10,0,,
18750117,800,W,0,,,75000,0,,,60,0
18750117,2400,,,10,0,,,,,,
18750118,800,ZW,0,,,75700,0,,,50,0
18750118,2400,,,,,,,85,0,,
18750119,800,ZW,0,,,75800,0,,,90,0
18750119,2400,,,,,,,30,0,,
18750120,800,ZW,0,,,75200,0,,,100,0
18750120,2400,,,,,,,25,0,,
18750121,800,ZW,0,,,74600,0,,,70,0
18750121,2400,,,,,,,75,0,,
18750122,800,W,0,,,74800,0,,,0,0
18750122,2400,,,0,0,,,,,,
18750123,800,ZW,0,,,75900,0,,,0,0
18750123,2400,,,2,0,,,,,,
18750124,800,ZW,0,,,74200,0,,,90,0
18750124,2400,,,,,,,32,0,,
18750125,800,ZW,0,,,74150,0,,,50,0
18750125,2400,,,,,,,20,0,,
18750126,800,NW,0,,,75800,0,,,30,0
18750126,2400,,,,,,,110,0,,
18750127,800,ZO,0,,,77350,0,,,-20,0
18750127,2400,,,2,0,,,,,,
18750128,800,Z,0,,,77000,0,,,0,0
18750128,2400,,,,,,,22,0,,
18750129,800,W,0,,,76800,0,,,65,0
18750129,2400,,,10,0,,,,,,
18750130,800,N,0,,,77200,0,,,25,0
18750130,2400,,,2,0,,,,,,
18750131,800,N,0,,,77900,0,,,-20,0
18750131,2400,,,2,0,,,,,,
18750201,800,ZW,0,,,77200,0,,,15,0
18750201,2400,,,2,0,,,,,,
18750202,800,ZW,0,,,76700,0,,,5,0
18750202,2400,,,,,,,75,0,,
18750203,800,W,0,,,75800,0,,,30,0
18750203,2400,,,,,,,55,0,,
18750204,800,W,0,,,75600,0,,,5,0
18750204,2400,,,,,,,15,0,,
18750205,800,NW,0,,,76600,0,,,-5,0
18750205,2400,,,8,0,,,,,,
18750206,800,NW,0,,,76800,0,,,10,0
18750206,2400,,,0,0,,,,,,
18750207,800,O,0,,,76900,0,,,-35,0
18750207,2400,,,0,0,,,,,,
18750208,800,NW,0,,,76800,0,,,-50,0
18750208,2400,,,,,,,20,0,,
18750209,800,NW,0,,,76600,0,,,-5,0
18750209,2400,,,8,0,,,,,,
18750210,800,O,0,,,76700,0,,,-20,0
18750210,2400,,,8,0,,,,,,
18750211,800,ZW,0,,,76700,0,,,-25,0
18750211,2400,,,,,,,10,0,,
18750212,800,Z,0,,,76300,0,,,-25,0
18750212,2400,,,,,,,20,0,,
18750213,800,O,0,,,76400,0,,,-20,0
18750214,800,N,0,,,76700,0,,,-10,0
18750214,2400,,,,,,,55,0,,
18750215,800,W,0,,,76500,0,,,20,0
18750216,800,NW,0,,,77150,0,,,20,0
18750217,800,NW,0,,,76400,0,,,10,0
18750218,800,NO,0,,,76700,0,,,10,0
18750218,2400,,,8,0,,,,,,
18750219,800,NO,0,,,76300,0,,,-30,0
18750220,800,NO,0,,,76400,0,,,-30,0
18750220,2400,,,8,0,,,,,,
18750221,800,NO,0,,,76800,0,,,-5,0
18750221,2400,,,2,0,,,,,,
18750222,800,O,0,,,76900,0,,,-40,0
18750222,2400,,,0,0,,,,,,
18750223,800,O,0,,,76400,0,,,-70,0
18750223,2400,,,0,0,,,,,,
18750224,800,ZO,0,,,74900,0,,,-40,0
18750224,2400,,,2,0,,,,,,
18750225,800,ZO,0,,,75100,0,,,-5,0
18750225,2400,,,8,0,,,,,,
18750226,800,O,0,,,76650,0,,,-40,0
18750226,2400,,,0,0,,,,,,
18750227,800,O,0,,,75600,0,,,-40,0
18750227,2400,,,0,0,,,,,,
18750228,800,O,0,,,75700,0,,,-40,0
18750301,800,ZO,0,,,75600,0,,,-60,0
18750301,2400,,,5,0,,,,,,
18750302,800,NO,0,,,75750,0,,,-30,0
18750302,2400,,,5,0,,,,,,
18750303,800,O,0,,,76100,0,,,-30,0
18750304,800,O,0,,,76500,0,,,-50,0
18750304,2400,,,,,,,30,0,,
18750305,800,ZO,0,,,76500,0,,,-40,0
18750305,2400,,,0,0,,,,,,
18750306,800,ZO,0,,,76550,0,,,-25,0
18750306,2400,,,2,0,,,,,,
18750307,800,ZW,0,,,76150,0,,,50,0
18750307,2400,,,,,,,80,0,,
18750308,800,ZW,0,,,76150,0,,,100,0
18750308,2400,,,,,,,5,0,,
18750309,800,W,0,,,75900,0,,,110,0
18750309,2400,,,8,0,,,,,,
18750310,800,NW,0,,,76900,0,,,40,0
18750310,2400,,,8,0,,,,,,
18750311,800,NO,0,,,77000,0,,,0,0
18750311,2400,,,0,0,,,,,,
18750312,800,O,0,,,76500,0,,,20,0
18750313,800,O,0,,,76400,0,,,10,0
18750314,800,O,0,,,76700,0,,,10,0
18750314,2400,,,2,0,,,,,,
18750315,800,O,0,,,76700,0,,,10,0
18750315,2400,,,0,0,,,,,,
18750316,800,Z,0,,,76600,0,,,0,0
18750316,2400,,,0,0,,,,,,
18750317,800,W,0,,,76600,0,,,20,0
18750317,2400,,,2,0,,,,,,
18750318,800,O,0,,,77700,0,,,-25,0
18750318,2400,,,,,,,5,0,,
18750319,800,ZW,0,,,77150,0,,,5,0
18750319,2400,,,,,,,15,0,,
18750320,800,NW,0,,,75700,0,,,0,0
18750320,2400,,,2,0,,,,,,
18750321,800,N,0,,,76250,0,,,-20,0
18750321,2400,,,2,0,,,,,,
18750322,800,W,0,,,76000,0,,,-10,0
18750322,2400,,,,,,,20,0,,
18750323,800,O,0,,,76900,0,,,-40,0
18750323,2400,,,,,,,10,0,,
18750324,800,NW,0,,,76800,0,,,40,0
18750324,2400,,,10,0,,,,,,
18750325,800,ZW,0,,,77000,0,,,40,0
18750325,2400,,,10,0,,,,,,
18750326,800,ZW,0,,,76800,0,,,60,0
18750326,2400,,,10,0,,,,,,
18750327,800,W,0,,,76450,0,,,65,0
18750327,2400,,,,,,,30,0,,
18750328,800,NW,0,,,76000,0,,,50,0
18750328,2400,,,2,0,,,,,,
18750329,800,NW,0,,,76800,0,,,40,0
18750329,2400,,,,,,,30,0,,
18750330,800,W,0,,,77100,0,,,50,0
18750330,2400,,,8,0,,,,,,
18750331,800,NW,0,,,77200,0,,,60,0
18750331,2400,,,10,0,,,,,,
18750401,800,NW,0,,,77200,0,,,30,0
18750401,2400,,,2,0,,,,,,
18750402,800,NW,0,,,77000,0,,,60,0
18750403,800,NW,0,,,76300,0,,,70,0
18750404,800,ZW,0,,,75350,0,,,70,0
18750404,2400,,,10,0,,,,,,
18750405,800,ZO,0,,,75100,0,,,80,0
18750405,2400,,,,,,,50,0,,
18750406,800,ZW,0,,,75100,0,,,80,0
18750406,2400,,,,,,,5,0,,
18750407,800,ZO,0,,,75000,0,,,70,0
18750407,2400,,,8,0,,,,,,
18750408,800,W,0,,,75100,0,,,60,0
18750409,800,W,0,,,75700,0,,,70,0
