Obdam(141_G) "52:40:51" NB "04:54:56" OL    -1.7 (m  boven msl)
#Disclaimer: deze data zijn gedigitaliseerd uit jaarboeken. In de loop der jaren zijn er veranderingen in  eenheden, meetmethodes en locatie. Waar de eenheid niet eenduidig te bepalen is, is dit genoteerd met (Onbekend).
#Disclaimer: these data are found  in yearbooks. Over time there are changes in units, methods  of observation and location.  Where the unit could not be established, it is indicated as (Unknown). 
#Q: Kwaliteitscode. Bij elke meetwaarde hoort een kwaliteitscode. Q=0: OK. Q=1 : minder betrouwbaar. Q=6 : waarde verbeterd. Q=9 : onbruikbare waarde. 
#Q: Quality code. Each observed value has a quality code . Q=0 : OK. Q=1 : less reliable. Q=6 : value restored. Q=9 : not valid. 

 DD  Windrichting  :  Richting waaruit de wind waait  (streek). ;  DD  Wind direction  :  direction where the wind comes from  (compass points).
 FFb  Windsnelheid  :   herstelde Bft schaal  (Bft). ;  FFb  Windspeed  :  restored Bft scale  (Bft).
 N  Bedekkingsgraad  :  Bedekkingsgraad van de bovenlucht  (deca). ;  N  Cloudvover  :  Cloud of upper air   (decas).
 R6  Dagsom neerslag  :  dagsom  (0.1 mm). ;  R6  Daily precipitation  :  sum  (0.1 mm).
 TD  Maximum Temp  :  Maximum temparatuur  (0.1 Celcius). ;  TD  Maximum Temp  :  Maximum temparature   (0.1 Celcius).
 T  Temperatuur  :  Temperatuur gemeten op 2 m  (0.1 Celcius). ;  T  Temperature  :  Temperature observed at 2 m  (0.1 Celcius).
 TN6  Minimum Temp  :  Minimum temparature sinds vorige meting   (0.1 Celcius). ;  TN6  Minimum Temp  :  Minimum temperature   (0.1 Celcius).
 TX6  Maximum Temp  :  Maximum temparature sinds vorige meting  (0.1 Celcius). ;  TX6  Maximum Temp  :  Maximum temparature   (0.1 Celcius).
 U  Relatieve Vochtigheid  :  Hoeveelheid vocht in de lucht in % van verzadiging  (%). ;  U  Rel Humidity  :  Amount of moist in the air as % of saturation  (%).
 SX  Sneeuwdikte  :  Kwalitatieve beschrijving  (code). ;  SX  Snowdepth  :  Qualitative description  (code).
 WW  Weercode  :  SYNOP code   (code). ;  WW  Wheather code  :  SYNOP code   (code).

DATUM,tijd,DD,Q_DD,FFb,Q_FFb,N,Q_N,R6,Q_R6,TD,Q_TD,T,Q_T,TN6,Q_TN6,TX6,Q_TX6,U,Q_U,SX,Q_SX,WW,Q_WW
19500301,1400,N,2,2,2,5,0,0,0,,,42,0,9,0,43,0,,,0,0,00,0
19500301,1900,NO,2,1,2,0,0,0,0,,,13,0,13,0,44,0,,,0,0,00,0
19500302,800,ZW,2,2,2,2,0,0,0,,,-13,0,-31,0,14,0,,,0,0,00,0
19500302,1400,ZO,2,2,2,0,0,0,0,,,54,0,-13,0,54,0,,,0,0,00,0
19500302,1900,Z,2,3,2,10,0,0,0,,,20,0,20,0,60,0,,,0,0,00,0
19500303,800,Z,2,4,2,10,0,0,0,,,21,0,9,0,21,0,,,0,0,45,0
19500303,1400,NW,2,3,2,10,0,0,0,,,74,0,21,0,74,0,,,0,0,45,0
19500303,1900,ZW,2,3,2,10,0,0,0,,,54,0,54,0,76,0,,,0,0,00,0
19500304,800,NW,2,3,2,10,0,5,0,,,62,0,38,0,71,0,,,0,0,45,0
19500304,1400,NW,2,3,2,2,0,0,0,,,84,0,59,0,88,0,,,0,0,00,0
19500304,1900,ZW,2,2,2,10,0,0,0,,,63,0,57,0,88,0,,,0,0,00,0
19500305,800,ZW,2,2,2,10,0,0,0,,,63,0,53,0,76,0,,,0,0,45,0
19500305,1400,NW,2,3,2,10,0,0,0,,,102,0,63,0,103,0,,,0,0,00,0
19500305,1900,NW,2,1,2,10,0,0,0,,,70,0,70,0,105,0,,,0,0,00,0
19500306,800,W,2,2,2,8,0,0,0,,,70,0,25,0,72,0,,,0,0,45,0
19500306,1400,W,2,2,2,10,0,0,0,,,103,0,70,0,105,0,,,0,0,00,0
19500306,1900,W,2,1,2,10,0,0,0,,,73,0,73,0,105,0,,,0,0,00,0
19500307,800,ZW,2,1,2,10,0,0,0,,,4,0,-11,0,75,0,,,0,0,45,0
19500307,1400,W,2,2,2,2,0,0,0,,,133,0,4,0,134,0,,,0,0,45,0
19500307,1900,O,2,1,2,3,0,0,0,,,72,0,72,0,138,0,,,0,0,00,0
19500308,800,ZW,2,3,2,10,0,1,0,,,23,0,3,0,72,0,,,0,0,45,0
19500308,1400,NW,2,3,2,0,0,0,0,,,123,0,21,0,123,0,,,0,0,45,0
19500308,1900,NW,2,3,2,0,0,0,0,,,63,0,63,0,126,0,,,0,0,45,0
19500309,800,W,2,3,2,10,0,0,0,,,43,0,40,0,64,0,,,0,0,45,0
19500309,1400,W,2,3,2,10,0,0,0,,,91,0,43,0,91,0,,,0,0,45,0
19500309,1900,W,2,3,2,10,0,0,0,,,72,0,72,0,92,0,,,0,0,00,0
19500310,800,N,2,4,2,10,0,20,0,,,53,0,34,0,76,0,,,0,0,00,0
19500310,1400,N,2,4,2,9,0,0,0,,,51,0,48,0,54,0,,,0,0,00,0
19500310,1900,NW,2,2,2,6,0,0,0,,,13,0,13,0,54,0,,,0,0,00,0
19500311,800,W,2,4,2,10,0,3,0,,,51,0,6,0,51,0,,,0,0,00,0
19500311,1400,W,2,4,2,9,0,0,0,,,63,0,51,0,70,0,,,0,0,00,0
19500311,1900,W,2,4,2,10,0,0,0,,,63,0,57,0,65,0,,,0,0,00,0
19500312,800,N,2,4,2,10,0,1,0,,,52,0,26,0,65,0,,,0,0,00,0
19500312,1400,WNW,2,5,2,6,0,7,0,,,64,0,45,0,67,0,,,0,0,00,0
19500312,1900,NW,2,3,2,3,0,0,0,,,33,0,33,0,67,0,,,0,0,00,0
19500313,800,NW,2,4,2,10,0,5,0,,,33,0,8,0,33,0,,,0,0,00,0
19500313,1400,NW,2,5,2,10,0,6,0,,,23,0,23,0,47,0,,,0,0,63,0
19500313,1900,W,2,3,2,10,0,0,0,,,4,0,4,0,41,0,,,0,0,00,0
19500314,800,N,2,4,2,8,0,0,0,,,31,0,-9,0,31,0,,,0,0,00,0
19500314,1400,WNW,2,3,2,10,0,0,0,,,42,0,31,0,46,0,,,0,0,00,0
19500314,1900,ZW,2,2,2,10,0,0,0,,,30,0,27,0,47,0,,,0,0,00,0
19500315,800,Z,2,2,2,10,0,3,0,,,34,0,20,0,34,0,,,0,0,63,0
19500315,1400,Z,2,2,2,10,0,5,0,,,83,0,34,0,84,0,,,0,0,45,0
19500315,1900,Z,2,2,2,10,0,0,0,,,62,0,62,0,102,0,,,0,0,00,0
19500316,800,OZO,2,4,2,6,0,0,0,,,63,0,52,0,71,0,,,0,0,00,0
19500316,1400,ZW,2,4,2,8,0,4,0,,,104,0,61,0,116,0,,,0,0,00,0
19500316,1900,ZW,2,4,2,10,0,0,0,,,94,0,92,0,128,0,,,0,0,00,0
19500317,800,ZW,2,5,2,10,0,19,0,,,94,0,69,0,99,0,,,0,0,63,0
19500317,1400,ZW,2,4,2,10,0,7,0,,,113,0,91,0,114,0,,,0,0,00,0
19500317,1900,Z,2,5,2,10,0,1,0,,,102,0,102,0,117,0,,,0,0,00,0
19500318,800,ZW,2,4,2,6,0,12,0,,,84,0,62,0,102,0,,,0,0,00,0
19500318,1400,ZW,2,5,2,3,0,0,0,,,151,0,84,0,151,0,,,0,0,00,0
19500318,1900,ZO,2,5,2,10,0,0,0,,,102,0,102,0,152,0,,,0,0,00,0
19500319,800,ZW,2,4,2,8,0,0,0,,,93,0,87,0,105,0,,,0,0,00,0
19500319,1400,ZW,2,5,2,4,0,0,0,,,113,0,90,0,113,0,,,0,0,00,0
19500319,1900,ZW,2,4,2,2,0,0,0,,,93,0,93,0,113,0,,,0,0,00,0
19500320,800,ZW,2,3,2,10,0,0,0,,,64,0,43,0,93,0,,,0,0,45,0
19500320,1400,ZW,2,4,2,10,0,0,0,,,120,0,61,0,121,0,,,0,0,00,0
19500320,1900,Z,2,4,2,10,0,15,0,,,84,0,84,0,120,0,,,0,0,63,0
19500321,800,Z,2,3,2,10,0,8,0,,,84,0,74,0,85,0,,,0,0,45,0
19500321,1400,Z,2,1,2,9,0,0,0,,,112,0,84,0,113,0,,,0,0,45,0
19500321,1900,Z,2,1,2,10,0,1,0,,,93,0,93,0,117,0,,,0,0,00,0
19500322,800,Z,2,1,2,10,0,1,0,,,50,0,41,0,93,0,,,0,0,45,0
19500322,1400,ZW,2,3,2,10,0,0,0,,,74,0,48,0,74,0,,,0,0,45,0
19500322,1900,ZW,2,2,2,10,0,0,0,,,74,0,59,0,74,0,,,0,0,00,0
19500323,800,ZW,2,2,2,10,0,0,0,,,84,0,59,0,84,0,,,0,0,45,0
19500323,1400,Z,2,3,2,10,0,7,0,,,121,0,84,0,121,0,,,0,0,00,0
19500323,1900,Z,2,1,2,10,0,13,0,,,113,0,113,0,121,0,,,0,0,63,0
19500324,800,ZW,2,4,2,10,0,90,0,,,93,0,92,0,113,0,,,0,0,00,0
19500324,1400,W,2,5,2,3,0,0,0,,,103,0,92,0,108,0,,,0,0,00,0
19500324,1900,W,2,3,2,4,0,0,0,,,82,0,82,0,103,0,,,0,0,45,0
19500325,800,N,2,3,2,10,0,0,0,,,70,0,44,0,82,0,,,0,0,00,0
19500325,1400,N,2,4,2,8,0,0,0,,,84,0,68,0,86,0,,,0,0,00,0
19500325,1900,NO,2,2,2,10,0,0,0,,,64,0,64,0,86,0,,,0,0,00,0
19500326,800,O,2,2,2,7,0,0,0,,,72,0,53,0,72,0,,,0,0,00,0
19500326,1400,O,2,3,2,4,0,0,0,,,110,0,70,0,112,0,,,0,0,00,0
19500326,1900,O,2,2,2,2,0,0,0,,,91,0,91,0,116,0,,,0,0,00,0
19500327,800,O,2,2,2,0,0,0,0,,,72,0,19,0,91,0,,,0,0,45,0
19500327,1400,O,2,3,2,3,0,0,0,,,121,0,71,0,121,0,,,0,0,00,0
19500327,1900,ONO,2,4,2,10,0,0,0,,,63,0,63,0,123,0,,,0,0,00,0
19500328,800,NO,2,2,2,2,0,0,0,,,63,0,16,0,66,0,,,0,0,00,0
19500328,1400,NO,2,3,2,4,0,0,0,,,76,0,63,0,87,0,,,0,0,00,0
19500328,1900,N,2,3,2,9,0,0,0,,,60,0,57,0,76,0,,,0,0,00,0
19500329,800,N,2,3,2,7,0,0,0,,,54,0,27,0,60,0,,,0,0,00,0
19500329,1400,N,2,3,2,9,0,2,0,,,70,0,45,0,74,0,,,0,0,00,0
19500329,1900,N,2,2,2,10,0,8,0,,,53,0,48,0,72,0,,,0,0,00,0
19500330,800,N,2,3,2,9,0,6,0,,,44,0,27,0,53,0,,,0,0,00,0
19500330,1400,N,2,4,2,8,0,1,0,,,74,0,44,0,76,0,,,0,0,00,0
19500330,1900,N,2,2,2,10,0,0,0,,,53,0,53,0,77,0,,,0,0,00,0
19500331,800,WNW,2,3,2,10,0,0,0,,,64,0,8,0,64,0,,,0,0,00,0
19500331,1400,W,2,4,2,10,0,0,0,,,80,0,60,0,80,0,,,0,0,45,0
19500331,1900,W,2,3,2,10,0,0,0,,,73,0,72,0,84,0,,,0,0,45,0
19500401,800,NW,2,2,2,10,0,4,0,,,92,0,72,0,92,0,,,0,0,00,0
19500401,1400,W,2,5,2,10,0,0,0,,,103,0,89,0,109,0,,,0,0,00,0
19500401,1900,W,2,5,2,10,0,0,0,,,92,0,92,0,104,0,,,0,0,63,0
19500402,800,W,2,5,2,10,0,37,0,,,60,0,60,0,97,0,,,0,0,81,0
19500402,1400,ZW,2,5,2,9,0,21,0,,,93,0,55,0,95,0,,,0,0,00,0
19500402,1900,ZW,2,3,2,9,0,2,0,,,63,0,51,0,93,0,,,0,0,00,0
19500403,800,N,2,4,2,10,0,23,0,,,70,0,41,0,76,0,,,0,0,00,0
19500403,1400,N,2,5,2,8,0,0,0,,,74,0,59,0,83,0,,,0,0,00,0
19500403,1900,N,2,4,2,8,0,2,0,,,61,0,61,0,79,0,,,0,0,00,0
19500404,800,NW,2,4,2,8,0,17,0,,,70,0,43,0,70,0,,,0,0,00,0
19500404,1400,W,2,4,2,8,0,0,0,,,84,0,67,0,91,0,,,0,0,00,0
19500404,1900,W,2,3,2,3,0,0,0,,,71,0,71,0,92,0,,,0,0,00,0
19500405,800,WNW,2,5,2,8,0,17,0,,,73,0,52,0,75,0,,,0,0,00,0
19500405,1400,WNW,2,5,2,8,0,0,0,,,82,0,72,0,88,0,,,0,0,00,0
19500405,1900,W,2,2,2,4,0,0,0,,,63,0,63,0,82,0,,,0,0,00,0
19500406,800,NW,2,2,2,8,0,0,0,,,82,0,45,0,82,0,,,0,0,00,0
19500406,1400,NW,2,2,2,3,0,0,0,,,122,0,80,0,123,0,,,0,0,00,0
19500406,1900,NO,2,1,2,2,0,0,0,,,81,0,81,0,130,0,,,0,0,00,0
19500407,800,ZO,2,1,2,2,0,0,0,,,100,0,28,0,100,0,,,0,0,00,0
19500407,1400,ZO,2,3,2,0,0,0,0,,,140,0,99,0,142,0,,,0,0,00,0
19500407,1900,Z,2,1,2,3,0,0,0,,,102,0,102,0,142,0,,,0,0,00,0
19500408,800,ZW,2,3,2,10,0,0,0,,,121,0,68,0,121,0,,,0,0,00,0
19500408,1400,W,2,5,2,3,0,0,0,,,123,0,115,0,146,0,,,0,0,00,0
19500408,1900,ZW,2,5,2,3,0,0,0,,,103,0,103,0,125,0,,,0,0,00,0
19500409,800,W,2,4,2,9,0,33,0,,,64,0,59,0,103,0,,,0,0,00,0
19500409,1400,ZW,2,5,2,10,0,30,0,,,61,0,40,0,101,0,,,0,0,00,0
19500409,1900,W,2,5,2,3,0,4,0,,,80,0,59,0,93,0,,,0,0,00,0
19500410,800,W,2,5,2,8,0,5,0,,,63,0,48,0,80,0,,,0,0,00,0
19500410,1400,W,2,5,2,10,0,23,0,,,63,0,59,0,65,0,,,0,0,81,0
19500410,1900,W,2,6,2,8,0,83,0,,,73,0,52,0,83,0,,,0,0,00,0
19500411,800,W,2,5,2,8,0,6,0,,,63,0,37,0,74,0,,,0,0,00,0
19500411,1400,W,2,5,2,8,0,9,0,,,72,0,51,0,80,0,,,0,0,00,0
19500411,1900,W,2,4,2,8,0,35,0,,,52,0,52,0,84,0,,,0,0,00,0
19500412,800,ZW,2,3,2,6,0,21,0,,,62,0,44,0,63,0,,,0,0,00,0
19500412,1400,ZW,2,4,2,8,0,0,0,,,81,0,58,0,91,0,,,0,0,00,0
19500412,1900,ZW,2,2,2,6,0,5,0,,,62,0,60,0,88,0,,,0,0,00,0
19500413,800,Z,2,1,2,2,0,0,0,,,54,0,-4,0,62,0,,,0,0,00,0
19500413,1400,ZW,2,4,2,4,0,0,0,,,101,0,54,0,101,0,,,0,0,00,0
19500413,1900,W,2,1,2,8,0,0,0,,,70,0,70,0,101,0,,,0,0,00,0
19500414,800,ZW,2,2,2,4,0,4,0,,,74,0,16,0,74,0,,,0,0,00,0
19500414,1400,ZW,2,3,2,9,0,0,0,,,61,0,61,0,95,0,,,0,0,00,0
19500414,1900,O,2,2,2,5,0,3,0,,,61,0,56,0,90,0,,,0,0,00,0
19500415,800,O,2,4,2,0,0,0,0,,,74,0,38,0,74,0,,,0,0,00,0
19500415,1400,ONO,2,5,2,3,0,0,0,,,101,0,74,0,103,0,,,0,0,00,0
19500415,1900,N,2,4,2,2,0,0,0,,,62,0,62,0,102,0,,,0,0,00,0
19500416,800,N,2,3,2,8,0,0,0,,,64,0,19,0,64,0,,,0,0,00,0
19500416,1400,N,2,4,2,6,0,0,0,,,84,0,64,0,86,0,,,0,0,00,0
19500416,1900,N,2,3,2,9,0,0,0,,,64,0,64,0,85,0,,,0,0,00,0
19500417,800,W,2,3,2,8,0,0,0,,,54,0,-1,0,65,0,,,0,0,00,0
19500417,1400,ZW,2,3,2,7,0,0,0,,,120,0,54,0,120,0,,,0,0,00,0
19500417,1900,O,2,2,2,5,0,0,0,,,72,0,72,0,122,0,,,0,0,00,0
19500418,800,OZO,2,4,2,10,0,0,0,,,90,0,44,0,90,0,,,0,0,00,0
19500418,1400,OZO,2,3,2,10,0,0,0,,,130,0,90,0,141,0,,,0,0,00,0
19500418,1900,ZO,2,3,2,10,0,0,0,,,101,0,101,0,133,0,,,0,0,00,0
19500419,800,O,2,3,2,10,0,2,0,,,74,0,72,0,102,0,,,0,0,63,0
19500419,1400,NO,2,1,2,9,0,11,0,,,113,0,71,0,113,0,,,0,0,00,0
19500419,1900,ONO,2,1,2,1,0,0,0,,,94,0,81,0,130,0,,,0,0,45,0
19500420,800,NO,2,3,2,0,0,0,0,,,103,0,67,0,103,0,,,0,0,00,0
19500420,1400,ONO,2,3,2,0,0,0,0,,,154,0,99,0,156,0,,,0,0,00,0
19500420,1900,N,2,3,2,0,0,0,0,,,91,0,91,0,160,0,,,0,0,00,0
19500421,800,NO,2,3,2,0,0,0,0,,,112,0,12,0,112,0,,,0,0,45,0
19500421,1400,NO,2,4,2,0,0,0,0,,,144,0,112,0,147,0,,,0,0,00,0
19500421,1900,N,2,3,2,2,0,0,0,,,83,0,83,0,145,0,,,0,0,00,0
19500422,800,N,2,3,2,0,0,0,0,,,94,0,29,0,94,0,,,0,0,00,0
19500422,1400,NNO,2,3,2,5,0,0,0,,,126,0,91,0,126,0,,,0,0,00,0
19500422,1900,N,2,2,2,0,0,0,0,,,80,0,80,0,128,0,,,0,0,00,0
19500423,800,ONO,2,2,2,5,0,0,0,,,83,0,20,0,83,0,,,0,0,00,0
19500423,1400,WNW,2,2,2,8,0,0,0,,,122,0,78,0,127,0,,,0,0,00,0
19500423,1900,WNW,2,2,2,10,0,0,0,,,83,0,83,0,125,0,,,0,0,00,0
19500424,800,ZW,2,3,2,10,0,16,0,,,70,0,56,0,85,0,,,0,0,00,0
19500424,1400,ZW,2,3,2,8,0,37,0,,,63,0,47,0,73,0,,,0,0,63,0
19500424,1900,ZW,2,3,2,10,0,3,0,,,52,0,52,0,80,0,,,0,0,00,0
19500425,800,NW,2,4,2,10,0,113,0,,,3,0,-3,0,78,0,,,0,0,81,0
19500425,1400,W,2,5,2,10,0,7,0,,,-1,0,-10,0,54,0,,,0,0,81,0
19500425,1900,W,2,1,2,8,0,6,0,,,12,0,-7,0,32,0,,,0,0,00,0
19500426,800,Z,2,5,2,10,0,2,0,,,42,0,-12,0,43,0,,,0,0,00,0
19500426,1400,Z,2,3,2,10,0,60,0,,,52,0,38,0,53,0,,,0,0,00,0
19500426,1900,ZW,2,3,2,10,0,22,0,,,43,0,43,0,52,0,,,0,0,00,0
19500427,800,N,2,4,2,10,0,40,0,,,61,0,9,0,61,0,,,0,0,00,0
19500427,1400,NW,2,5,2,10,0,22,0,,,63,0,47,0,69,0,,,0,0,00,0
19500427,1900,NW,2,5,2,3,0,16,0,,,61,0,44,0,72,0,,,0,0,00,0
19500428,800,W,2,5,2,8,0,20,0,,,70,0,27,0,81,0,,,0,0,00,0
19500428,1400,WNW,2,5,2,3,0,3,0,,,80,0,59,0,85,0,,,0,0,00,0
19500428,1900,W,2,2,2,4,0,0,0,,,71,0,71,0,83,0,,,0,0,00,0
19500429,800,NW,2,3,2,8,0,21,0,,,72,0,41,0,77,0,,,0,0,00,0
19500429,1400,NW,2,4,2,5,0,0,0,,,93,0,69,0,93,0,,,0,0,00,0
19500429,1900,ZW,2,3,2,10,0,2,0,,,62,0,62,0,95,0,,,0,0,63,0
19500430,800,W,2,3,2,10,0,10,0,,,102,0,56,0,102,0,,,0,0,45,0
19500430,1400,ZW,2,4,2,7,0,0,0,,,141,0,102,0,141,0,,,0,0,00,0
19500430,1900,Z,2,1,2,3,0,0,0,,,132,0,132,0,147,0,,,0,0,00,0
19500501,800,ZW,2,2,2,4,0,0,0,,,154,0,72,0,154,0,,,0,0,45,0
19500501,1400,Z,2,2,2,7,0,0,0,,,211,0,154,0,211,0,,,0,0,00,0
19500501,1900,ZW,2,2,2,6,0,0,0,,,154,0,154,0,224,0,,,0,0,00,0
19500502,800,W,2,4,2,8,0,64,0,,,111,0,95,0,154,0,,,0,0,00,0
19500502,1400,W,2,5,2,8,0,0,0,,,121,0,95,0,133,0,,,0,0,00,0
19500502,1900,ZW,2,2,2,3,0,0,0,,,100,0,100,0,123,0,,,0,0,00,0
19500503,800,NW,2,2,2,8,0,0,0,,,112,0,75,0,112,0,,,0,0,00,0
19500503,1400,WNW,2,3,2,9,0,0,0,,,123,0,104,0,126,0,,,0,0,00,0
19500503,1900,NW,2,1,2,9,0,0,0,,,92,0,91,0,128,0,,,0,0,00,0
19500504,800,N,2,3,2,8,0,0,0,,,90,0,77,0,128,0,,,0,0,00,0
19500504,1400,N,2,3,2,7,0,4,0,,,103,0,86,0,103,0,,,0,0,00,0
19500504,1900,N,2,2,2,6,0,0,0,,,102,0,102,0,113,0,,,0,0,00,0
19500505,800,N,2,2,2,10,0,0,0,,,94,0,60,0,102,0,,,0,0,00,0
19500505,1400,N,2,3,2,10,0,0,0,,,120,0,90,0,120,0,,,0,0,45,0
19500505,1900,NO,2,3,2,10,0,94,0,,,104,0,95,0,127,0,,,0,0,63,0
19500506,800,Z,2,3,2,10,0,13,0,,,101,0,77,0,107,0,,,0,0,00,0
19500506,1400,ZW,2,3,2,10,0,0,0,,,120,0,97,0,122,0,,,0,0,45,0
19500506,1900,O,2,2,2,10,0,0,0,,,113,0,113,0,129,0,,,0,0,00,0
19500507,800,NO,2,2,2,2,0,0,0,,,122,0,31,0,122,0,,,0,0,00,0
19500507,1400,NNO,2,3,2,10,0,0,0,,,131,0,122,0,153,0,,,0,0,00,0
19500507,1900,NW,2,2,2,10,0,12,0,,,100,0,100,0,131,0,,,0,0,63,0
19500508,800,O,2,2,2,10,0,115,0,,,104,0,90,0,106,0,,,0,0,00,0
19500508,1400,Z,2,1,2,10,0,16,0,,,113,0,102,0,124,0,,,0,0,00,0
19500508,1900,Z,2,1,2,10,0,2,0,,,121,0,111,0,125,0,,,0,0,00,0
19500509,800,O,2,3,2,10,0,77,0,,,120,0,112,0,121,0,,,0,0,00,0
19500509,1400,O,2,3,2,8,0,0,0,,,163,0,117,0,163,0,,,0,0,00,0
19500509,1900,N,2,3,2,9,0,0,0,,,153,0,152,0,166,0,,,0,0,00,0
19500510,800,N,2,4,2,0,0,0,0,,,122,0,97,0,157,0,,,0,0,00,0
19500510,1400,ONO,2,4,2,2,0,0,0,,,190,0,120,0,192,0,,,0,0,00,0
19500510,1900,ONO,2,4,2,2,0,0,0,,,133,0,130,0,192,0,,,0,0,00,0
19500511,800,O,2,2,2,0,0,0,0,,,160,0,85,0,160,0,,,0,0,00,0
19500511,1400,O,2,3,2,0,0,0,0,,,203,0,159,0,203,0,,,0,0,00,0
19500511,1900,N,2,3,2,0,0,0,0,,,142,0,142,0,205,0,,,0,0,00,0
19500512,800,N,2,3,2,0,0,0,0,,,170,0,74,0,170,0,,,0,0,00,0
19500512,1400,ONO,2,3,2,0,0,0,0,,,190,0,168,0,194,0,,,0,0,00,0
19500512,1900,ONO,2,2,2,0,0,0,0,,,132,0,126,0,194,0,,,0,0,00,0
19500513,800,N,2,3,2,0,0,0,0,,,114,0,55,0,140,0,,,0,0,45,0
19500513,1400,N,2,3,2,0,0,0,0,,,173,0,114,0,174,0,,,0,0,00,0
19500513,1900,N,2,3,2,0,0,0,0,,,123,0,119,0,176,0,,,0,0,00,0
19500514,800,N,2,4,2,6,0,0,0,,,111,0,74,0,124,0,,,0,0,00,0
19500514,1400,N,2,5,2,5,0,0,0,,,133,0,108,0,137,0,,,0,0,00,0
19500514,1900,NNO,2,5,2,6,0,0,0,,,101,0,101,0,133,0,,,0,0,00,0
19500515,800,N,2,5,2,7,0,0,0,,,91,0,68,0,102,0,,,0,0,00,0
19500515,1400,N,2,5,2,8,0,0,0,,,104,0,85,0,111,0,,,0,0,00,0
19500515,1900,N,2,4,2,10,0,0,0,,,92,0,92,0,104,0,,,0,0,00,0
19500516,800,NO,2,3,2,8,0,0,0,,,93,0,75,0,95,0,,,0,0,00,0
19500516,1400,N,2,3,2,7,0,0,0,,,112,0,93,0,112,0,,,0,0,00,0
19500516,1900,N,2,3,2,4,0,0,0,,,83,0,83,0,112,0,,,0,0,00,0
19500517,800,N,2,2,2,4,0,0,0,,,102,0,38,0,102,0,,,0,0,00,0
19500517,1400,NNO,2,3,2,6,0,0,0,,,111,0,93,0,114,0,,,0,0,00,0
19500517,1900,N,2,3,2,2,0,0,0,,,101,0,98,0,116,0,,,0,0,00,0
19500518,800,NO,2,3,2,10,0,0,0,,,73,0,54,0,105,0,,,0,0,00,0
19500518,1400,NO,2,3,2,10,0,75,0,,,84,0,66,0,84,0,,,0,0,63,0
19500518,1900,N,2,2,2,10,0,0,0,,,91,0,82,0,91,0,,,0,0,00,0
19500519,800,ZW,2,2,2,10,0,0,0,,,101,0,80,0,105,0,,,0,0,00,0
19500519,1400,W,2,3,2,3,0,0,0,,,139,0,95,0,139,0,,,0,0,00,0
19500519,1900,W,2,1,2,5,0,0,0,,,128,0,118,0,139,0,,,0,0,00,0
19500520,800,ZW,2,3,2,10,0,67,0,,,124,0,91,0,128,0,,,0,0,00,0
19500520,1400,ZW,2,3,2,4,0,0,0,,,211,0,124,0,211,0,,,0,0,00,0
19500520,1900,W,2,1,2,9,0,3,0,,,158,0,158,0,224,0,,,0,0,00,0
19500521,800,Z,2,1,2,9,0,1,0,,,155,0,104,0,158,0,,,0,0,00,0
19500521,1400,Z,2,2,2,1,0,4,0,,,220,0,155,0,220,0,,,0,0,00,0
19500521,1900,ZW,2,1,2,5,0,0,0,,,227,0,219,0,242,0,,,0,0,00,0
19500522,800,ZW,2,3,2,9,0,0,0,,,177,0,157,0,236,0,,,0,0,00,0
19500522,1400,W,2,3,2,10,0,0,0,,,138,0,135,0,178,0,,,0,0,00,0
19500522,1900,W,2,3,2,10,0,0,0,,,132,0,132,0,141,0,,,0,0,00,0
19500523,800,C,2,C,2,0,0,0,0,,,139,0,74,0,139,0,,,0,0,10,0
19500523,1400,NO,2,2,2,3,0,0,0,,,187,0,139,0,192,0,,,0,0,10,0
19500523,1900,NO,2,3,2,6,0,0,0,,,116,0,116,0,187,0,,,0,0,00,0
19500524,800,N,2,2,2,10,0,1,0,,,111,0,97,0,116,0,,,0,0,00,0
19500524,1400,NW,2,3,2,10,0,2,0,,,103,0,103,0,124,0,,,0,0,63,0
19500524,1900,N,2,2,2,9,0,1,0,,,93,0,93,0,103,0,,,0,0,63,0
19500525,800,ZO,2,2,2,8,0,1,0,,,104,0,70,0,104,0,,,0,0,00,0
19500525,1400,OZO,2,3,2,10,0,0,0,,,142,0,102,0,142,0,,,0,0,00,0
19500525,1900,Z,2,2,2,9,0,0,0,,,144,0,140,0,154,0,,,0,0,00,0
19500526,800,N,2,2,2,10,0,1,0,,,141,0,125,0,144,0,,,0,0,45,0
19500526,1400,NNO,2,3,2,10,0,0,0,,,130,0,130,0,142,0,,,0,0,00,0
19500526,1900,NO,2,2,2,10,0,0,0,,,103,0,96,0,130,0,,,0,0,00,0
19500527,800,NW,2,3,2,8,0,0,0,,,104,0,91,0,105,0,,,0,0,00,0
19500527,1400,W,2,3,2,8,0,0,0,,,132,0,104,0,133,0,,,0,0,00,0
19500527,1900,W,2,3,2,10,0,8,0,,,111,0,111,0,132,0,,,0,0,63,0
19500528,800,NW,2,4,2,10,0,55,0,,,101,0,93,0,114,0,,,0,0,63,0
19500528,1400,NW,2,5,2,4,0,9,0,,,123,0,92,0,123,0,,,0,0,00,0
19500528,1900,NW,2,3,2,2,0,0,0,,,114,0,114,0,129,0,,,0,0,00,0
19500529,800,W,2,4,2,0,0,0,0,,,143,0,77,0,143,0,,,0,0,00,0
19500529,1400,W,2,4,2,7,0,0,0,,,142,0,134,0,173,0,,,0,0,00,0
