DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE.

The data is obtained by crosschecking and double digitization of the original observational 
documents. 

STN = national station number /(42=Zwanenburg, 43=Utrecht, 44=Haarlem, 45=Delft ,46=Alkmaar, 
      47=Bergen, 48=Haarlem2, 49=Delft/Rijnsburg, 50=Leiden, 51=Leiden2, 52=Amsterdam, 
      53=Amsterdam2, 54=Vlissingen, 55=Middelburg, 56=Breda, 57=Breda2
YYYYMMDD = datum / date (YYYY=year MM=month DD=day)
M   = meting volgnummer / measurement number (1,2 or 3)
P   = luchtdruk in Rijnlandse of Engelse duimen en lijnen / surface air pressure in 
      "Rijnlandse" or "English" inches and lines toelichting: eerste 2 cijfers is aantal duimen, 
      volgende 2 cijfers is aantal lijnen, laatste cijfer is het aantal kwarten van lijnen.
      explanation: first 2 numbers is number of inches, next 2 numbers is number of lines,
      last number is number of quarters of lines.           
      1 "Rijnlandse" inch(duim) = 12 lines = 48 kwarten = 2.62 cm; 1 "English" inch = 2.54 cm 
T   = temperatuur in Fahrenheit / temperature in Fahrenheit  (Fahrenheit -32 * (5/9)= Celsius) 
DD  = windrichting / winddirection (N=North, O=East, Z=South, W=West, T=at)
FH  = windsnelheid in diverse schalen het laatste cijfer is het aantal kwarten /
      windspeed in several scales see the metadata, the last number is number of quarters of
      degrees (example: 552 = 55 + 2/4 = 55,5)
WW  = luchtgesteldheid in 3 lettercodes/ weather conditions in three letter code
      See for code downwards 
RH  = neerslag in lijnen / precipitation in lines ( 1 line = 2.62/12 = 0.22 cm )
W2  = bijzondere weersverschijnselen / special weather conditions in code

      letter codes:
      BET = betrokken / cloudy      ONW = onweer / thunderstorm
      BLI = bliksem / lightning     ORG = stormig / stormy
      BUY = bui / shower            ORM = storm / storm
      BYN = bijna / almost          REG = regen / rain
      DAM = dampig / hazy           RET = regenachtig / rainy
      DAU = dauw / dew              RYP = rijp / rime
      DON = donder / thunder        SEB = stil en betrokken / calm and cloudy
      DOK = donker / dark           SNE = sneeuw / snow
      DRO = droog / dry             STI = stil / calm
      ENN = en / and                STO = stofregen / drizzle
      GEH = geheel / whole          VEE = veel / much
      HAG = hagel / hail            VOG = vochtig / moist
      HEL = helder / clear          VOR = Vochtig / moist
      MEE = meest / mostly          WAT = wat / somewhat
      MIS = mist / fog              WEE = weerlicht / heat lightning
      MIG = mistig / foggy          WIG = Winderig / windy
      MOT = motregen / drizzle      YSS = ijs / ice
      NAT = natte / wet             YZL = ijzelig / glazed frost        
      NOO = noorderlicht / northern lights    ZEE = zeer / very         
      OMT = omtrent / about         ZEV = zeevlam / seafog
      MOG = mottig / thick          ZWA = zwaar / heavy  
                  
                                    
STN,YYYYMMDD,M,    P,    T,   DD,   FH,                  WW,   RH,              W2
 44,18270531,2,29080,  700,   ZW,     ,BEW                 ,     ,
 44,18270531,3,29081,  570,  WZW,     ,OMTHELWIG           ,     ,
 44,18270601,1,29070,  590,  ZZW,     ,BEWWIG              ,     ,
 44,18270601,2,29080,  680,  ZZW,     ,BEWWIG              ,     ,
 44,18270601,3,29080,  560,   ZW,     ,REGWIG              ,     ,
 44,18270602,1,29080,  600,   ZW,     ,BEW                 ,     ,
 44,18270602,2,29072,  622,  ZZW,     ,BEW                 ,     ,
 44,18270602,3,29053,  550,  ZZW,     ,REGWIG              ,     ,
 44,18270603,1,29071,  550,  WZW,     ,BEWWIG              ,     ,
 44,18270603,2,29082,  590,    W,     ,BEWWIG              ,     ,
 44,18270603,3,29090,  520,   ZW,     ,HELSTI              ,     ,
 44,18270604,1,29083,  580,  ZZW,     ,BEW                 ,     ,
 44,18270604,2,29090,  610,    W,     ,BEW                 ,     ,
 44,18270604,3,29092,  512,  WNW,     ,HEL                 ,     ,
 44,18270605,1,29090,  580,   ZW,     ,BEWWIG              ,     ,
 44,18270605,2,29080,  620,  ZZW,     ,BEWWIG              ,     ,
 44,18270605,3,29062,  520,    Z,     ,BETREG              ,     ,
 44,18270606,1,29053,  562,  WZW,     ,BEWWIG              ,     ,
 44,18270606,2,29060,  600,  WZW,     ,BEWWIG              ,     ,
 44,18270606,3,29071,  540,   ZW,     ,BEWWIG              ,     ,
 44,18270607,1,29082,  560,  WNW,     ,BEWWIG              ,     ,
 44,18270607,2,29091,  590,   NW,     ,BEWWIG              ,     ,
 44,18270607,3,30002,  510,  NNW,     ,BEWWIG              ,     ,
 44,18270608,1,30011,  570,  NNW,     ,BET                 ,     ,
 44,18270608,2,30020,  592,   NW,     ,BET                 ,     ,
 44,18270608,3,30030,  502,  NNW,     ,BEW                 ,     ,
 44,18270609,1,30030,  560,  NNW,     ,OMTHEL              ,     ,
 44,18270609,2,30030,  660,   NW,     ,OMTHEL              ,     ,
 44,18270609,3,30021,  560,  NNW,     ,HEL                 ,     ,
 44,18270610,1,30020,  610,   NO,     ,HELWIG              ,     ,
 44,18270610,2,30021,  630,  NNO,     ,HELWIG              ,     ,
 44,18270610,3,30020,  550,   NO,     ,BEWWIG              ,     ,
 44,18270611,1,30010,  590,  NNO,     ,BEWWIG              ,     ,
 44,18270611,2,30010,  672,   NO,     ,HELWIG              ,     ,
 44,18270611,3,30010,  562,   NO,     ,BEWWIG              ,     ,
 44,18270612,1,30003,  620,   NO,     ,BEWWIG              ,     ,
 44,18270612,2,30010,  690,    N,     ,BETWIG              ,     ,
 44,18270612,3,30011,  550,   NO,     ,BEWWIG              ,     ,
 44,18270613,1,30010,  612,   NO,     ,BEWWIG              ,     ,
 44,18270613,2,30010,  750,  NNO,     ,OMTHELWIG           ,     ,
 44,18270613,3,29093,  610,  NNO,     ,OMTHELWIG           ,     ,
 44,18270614,1,30000,  650,  ONO,     ,HELWIG              ,     ,
 44,18270614,2,29093,  752,  ONO,     ,HELWIG              ,     ,
 44,18270614,3,29090,  630,   NO,     ,HELWIG              ,     ,
 44,18270615,1,29081,  650,    O,     ,BET                 ,     ,
 44,18270615,2,29080,  720,  WNW,     ,BET                 ,     ,
 44,18270615,3,29080,  652,    W,     ,BETREG              ,     ,
 44,18270616,1,29080,  650,   ZW,     ,BEW                 ,     ,
 44,18270616,2,29080,  700,    W,     ,BEW                 ,     ,
 44,18270616,3,29080,  590,    W,     ,HEL                 ,     ,
 44,18270617,1,29081,  650,   ZW,     ,OMTHEL              ,     ,
 44,18270617,2,29090,  700,    W,     ,OMTHEL              ,     ,
 44,18270617,3,29090,  590,  WNW,     ,BEWDAM              ,     ,
 44,18270618,1,29093,  670,  WZW,     ,BEWDAM              ,     ,
 44,18270618,2,30000,  710,    W,     ,BETDAM              ,     ,
 44,18270618,3,30000,  582,  WZW,     ,BEWDAM              ,     ,
 44,18270619,1,29093,  620,  WZW,     ,BET                 ,     ,
 44,18270619,2,29093,  680,   ZW,     ,OMTHEL              ,     ,
 44,18270619,3,29090,  600,   ZW,     ,HELSTI              ,     ,
 44,18270620,1,29083,  620,  WZW,     ,BETWIG              ,     ,
 44,18270620,2,29090,  652,   ZW,     ,BETWIG              ,     ,
 44,18270620,3,29090,  572,  WZW,     ,BEW                 ,     ,
 44,18270621,1,29091,  612,   ZW,     ,OMTHEL              ,     ,
 44,18270621,2,30000,  650,  WZW,     ,BEW                 ,     ,
 44,18270621,3,30000,  552,  WZW,     ,BEW                 ,     ,
 44,18270622,1,30000,  600,  WZW,     ,BUY                 ,     ,
 44,18270622,2,30001,  640,  WZW,     ,BEWWIG              ,     ,
 44,18270622,3,30001,  540,    W,     ,BEWWIGONWBUYHAG     ,     ,
 44,18270623,1,30000,  572,    W,     ,BUYWIG              ,     ,
 44,18270623,2,30000,  562,   NW,     ,BUYWIG              ,     ,
 44,18270623,3,30000,  550,   NW,     ,BEWWIG              ,     ,
 44,18270624,1,30001,  582,  WNW,     ,OMTHELWIG           ,     ,
 44,18270624,2,30003,  620,  WNW,     ,ZEEBEWWIG           ,     ,
 44,18270624,3,30003,  530,   NW,     ,ZEEBEWWIG           ,     ,
 44,18270625,1,30003,  580,   NW,     ,BEWWIG              ,     ,
 44,18270625,2,30010,  622,  WNW,     ,BEWWIG              ,     ,
 44,18270625,3,30000,  540,  WNW,     ,BEWWIG              ,     ,
 44,18270626,1,30000,  600,  WNW,     ,BEW                 ,     ,
 44,18270626,2,30001,  680,   NW,     ,BEW                 ,     ,
 44,18270626,3,30001,  540,  WNW,     ,HEL                 ,     ,
 44,18270627,1,30000,  640,    W,     ,BEW                 ,     ,
 44,18270627,2,30000,  700,  WZW,     ,BEW                 ,     ,
 44,18270627,3,29090,  620,  WZW,     ,BET                 ,     ,
 44,18270628,1,29080,  670,  ZZW,     ,BETWIG              ,     ,
 44,18270628,2,29073,  720,  ZZW,     ,BETWIGREG           ,     ,
 44,18270628,3,29080,  610,   ZW,     ,BETWIGREG           ,     ,
 44,18270629,1,29071,  662,   ZW,     ,BEWBUY              ,     ,
 44,18270629,2,29073,  690,  ZZW,     ,BEWBUY              ,     ,
 44,18270629,3,29080,  630,   ZW,     ,OMTBET              ,     ,
 44,18270630,1,29080,  620,   ZW,     ,REG                 ,     ,
 44,18270630,2,29081,  662,   NW,     ,BEW                 ,     ,
 44,18270630,3,29091,  582,  WZW,     ,HEL                 ,     ,
 44,18270701,1,29091,  642,  ZZO,     ,BEW                 ,     ,
 44,18270701,2,29090,  772,   ZO,     ,OMTHEL              ,     ,
 44,18270701,3,29090,  620,   ZW,     ,BEWBUY              ,     ,
 44,18270702,1,30000,  680,  ZZO,     ,BEW                 ,     ,
 44,18270702,2,29093,  750,   ZO,     ,BEW                 ,     ,
 44,18270702,3,29090,  660,  ZZW,     ,OMTHEL              ,     ,
 44,18270703,1,29080,  650,    Z,     ,BET                 ,     ,
 44,18270703,2,29090,  670,   ZW,     ,BEWWIG              ,     ,
 44,18270703,3,30000,  620,    W,     ,BEWWIG              ,     ,
 44,18270704,1,30010,  620,  WNW,     ,BEWWIG              ,     ,
 44,18270704,2,30020,  680,   NW,     ,BEWWIG              ,     ,
 44,18270704,3,30012,  622,   ZW,     ,BEWWIG              ,     ,
 44,18270705,1,30020,  650,    W,     ,REG                 ,     ,
 44,18270705,2,30030,  700,  WNW,     ,BEW                 ,     ,
 44,18270705,3,30040,  580,   NW,     ,BEW                 ,     ,
 44,18270706,1,30040,  610,   NW,     ,BEW                 ,     ,
 44,18270706,2,30041,  660,  WNW,     ,OMTHEL              ,     ,
 44,18270706,3,30040,  560,   NW,     ,OMTHEL              ,     ,
 44,18270707,1,30032,  660,  WNW,     ,BEW                 ,     ,
 44,18270707,2,30033,  730,  NNW,     ,OMTHEL              ,     ,
 44,18270707,3,30040,  612,  NNO,     ,OMTHEL              ,     ,
 44,18270708,1,30033,  650,   NW,     ,BEW                 ,     ,
 44,18270708,2,30032,  690,  WNW,     ,BET                 ,     ,
 44,18270708,3,30031,  582,  WNW,     ,BEW                 ,     ,
 44,18270709,1,30023,  660,    W,     ,HELWIG              ,     ,
 44,18270709,2,30021,  690,  WZW,     ,HELWIG              ,     ,
 44,18270709,3,30013,  650,  WZW,     ,BEWWIG              ,     ,
 44,18270710,1,30010,  650,   ZW,     ,BEWWIG              ,     ,
 44,18270710,2,30010,  690,  WZW,     ,HELWIG              ,     ,
 44,18270710,3,29090,  650,   ZW,     ,HELWIG              ,     ,
 44,18270711,1,29091,  640,   NW,     ,BEWWIG              ,     ,
 44,18270711,2,30003,  650,  WNW,     ,BEWWIG              ,     ,
 44,18270711,3,30013,  540,  WNW,     ,BEWWIG              ,     ,
 44,18270712,1,30003,  602,  WNW,     ,BEWWIG              ,     ,
 44,18270712,2,30020,  660,   NW,     ,BEWWIG              ,     ,
 44,18270712,3,30021,  540,  NNW,     ,BEWWIG              ,     ,
 44,18270713,1,30020,  610,   NW,     ,BEW                 ,     ,
 44,18270713,2,30021,  660,  WNW,     ,BEW                 ,     ,
 44,18270713,3,30021,  550,   NW,     ,HEL                 ,     ,
 44,18270714,1,30020,  620,   NW,     ,BEW                 ,     ,
 44,18270714,2,30013,  680,  NNW,     ,BEW                 ,     ,
 44,18270714,3,30011,  542,   NW,     ,HEL                 ,     ,
 44,18270715,1,30002,  620,   NO,     ,OMTHEL              ,     ,
 44,18270715,2,30003,  712,  NNO,     ,OMTHEL              ,     ,
 44,18270715,3,30001,  582,    N,     ,OMTHEL              ,     ,
 44,18270716,1,30002,  630,   NO,     ,BET                 ,     ,
 44,18270716,2,30001,  720,  NNO,     ,BEW                 ,     ,
 44,18270716,3,30003,  570,   NO,     ,HEL                 ,     ,
 44,18270717,1,30001,  620,  NNW,     ,HEL                 ,     ,
 44,18270717,2,30003,  700,   NW,     ,HEL                 ,     ,
 44,18270717,3,30003,  560,  WNW,     ,HEL                 ,     ,
 44,18270718,1,30001,  650,    W,     ,BEWWIG              ,     ,
 44,18270718,2,30003,  702,  WZW,     ,BEWWIG              ,     ,
 44,18270718,3,30001,  630,  ZZW,     ,BEWWIGREG           ,     ,
 44,18270719,1,30000,  640,   ZW,     ,OMTBETWIG           ,     ,
 44,18270719,2,30000,  692,  WZW,     ,OMTBETWIG           ,     ,
 44,18270719,3,29090,  602,  ZZW,     ,REG                 ,     ,
 44,18270720,1,29070,  620,    Z,     ,REG                 ,     ,
 44,18270720,2,29072,  690,    W,     ,VEEREG              ,     ,
 44,18270720,3,29073,  620,  WZW,     ,BEWWIG              ,     ,
 44,18270721,1,29090,  622,  WZW,     ,BEWWIG              ,     ,
 44,18270721,2,29093,  660,   ZW,     ,BEWWIG              ,     ,
 44,18270721,3,30000,  620,    W,     ,BEWWIGBUY           ,     ,
 44,18270722,1,30002,  620,  WZW,     ,BEW                 ,     ,
 44,18270722,2,30010,  700,    W,     ,BET                 ,     ,
 44,18270722,3,30003,  620,    N,     ,REG                 ,     ,
 44,18270723,1,30001,  660,   ZO,     ,BEW                 ,     ,
 44,18270723,2,30001,  720,   ZO,     ,BEW                 ,     ,
 44,18270723,3,30013,  632,    Z,     ,BEW                 ,     ,
 44,18270724,1,30010,  690,   ZW,     ,BEW                 ,     ,
 44,18270724,2,30010,  720,   NW,     ,BEW                 ,     ,
 44,18270724,3,30010,  650,   ZW,     ,BEW                 ,     ,
 44,18270725,1,30000,   70,   ZW,     ,BEW                 ,     ,
 44,18270725,2,30000,  760,  WZW,     ,BEW                 ,     ,
 44,18270725,3,30000,  640,   ZW,     ,BEW                 ,     ,
 44,18270726,1,30010,  682,  WNW,     ,OMTHEL              ,     ,
 44,18270726,2,30010,  720,   NW,     ,OMTHEL              ,     ,
 44,18270726,3,30000,  610,  WZW,     ,BETREG              ,     ,
 44,18270727,1,29093,  630,  WNW,     ,VEEREGWIG           ,     ,
 44,18270727,2,30013,  672,  WNW,     ,BEW                 ,     ,
 44,18270727,3,30020,  590,   NW,     ,BEW                 ,     ,
 44,18270728,1,30012,  690,  WZW,     ,BET                 ,     ,
 44,18270728,2,30020,  730,   ZW,     ,BEW                 ,     ,
 44,18270728,3,30013,  660,  WZW,     ,OMTHELWIG           ,     ,
 44,18270729,1,30020,  690,    W,     ,HEL                 ,     ,
 44,18270729,2,30020,  760,   NW,     ,HEL                 ,     ,
 44,18270729,3,30012,  662,   NO,     ,HEL                 ,     ,
 44,18270730,1,29093,  702,  OZO,     ,HEL                 ,     ,
 44,18270730,2,29090,  830,    Z,     ,BEWWIGREG           ,     ,
 44,18270730,3,30003,  660,   ZW,     ,HEL                 ,     ,
 44,18270731,1,30020,  660,    W,     ,OMTHEL              ,     ,
 44,18270731,2,30023,  710,   NW,     ,OMTHEL              ,     ,
 44,18270731,3,30030,  602,   NW,     ,OMTHEL              ,     ,
 44,18270801,1,30020,  650,   ZO,     ,OMTHEL              ,     ,
 44,18270801,2,30012,  762,  ZZO,     ,OMTHEL              ,     ,
 44,18270801,3,30010,  610,   ZO,     ,OMTHEL              ,     ,
 44,18270802,1,30000,  670,  ONO,     ,HEL                 ,     ,
 44,18270802,2,29092,  812,   NO,     ,HEL                 ,     ,
 44,18270802,3,29080,  712,    O,     ,BEW                 ,     ,
 44,18270803,1,29080,  700,   ZW,     ,BEWWIG              ,     ,
 44,18270803,2,29082,  770,  ZZW,     ,BEWSTI              ,     ,
 44,18270803,3,29080,  650,   ZW,     ,BUYWEE              ,     ,
 44,18270804,1,29071,  662,   ZW,     ,BEWWIG              ,     ,
 44,18270804,2,29071,  710,  ZZW,     ,BEWWIGBUY           ,     ,
 44,18270804,3,29083,  650,  WZW,     ,BEWWIG              ,     ,
 44,18270805,1,30000,  660,   NW,     ,BEW                 ,     ,
 44,18270805,2,30002,  720,  NNW,     ,BEW                 ,     ,
 44,18270805,3,30020,  660,  NNO,     ,BEW                 ,     ,
 44,18270806,1,30023,  642,   NW,     ,BEW                 ,     ,
 44,18270806,2,30030,  710,  NNW,     ,BEW                 ,     ,
 44,18270806,3,30033,  591,    N,     ,BEW                 ,     ,
 44,18270807,1,30030,  630,   NO,     ,BEW                 ,     ,
 44,18270807,2,30023,  700,  NNO,     ,BEW                 ,     ,
 44,18270807,3,30021,  590,  NNO,     ,BEW                 ,     ,
 44,18270808,1,30020,  640,   NO,     ,BEW                 ,     ,
 44,18270808,2,30011,  740,  NNO,     ,OMTHEL              ,     ,
 44,18270808,3,30010,  610,  NNO,     ,BEW                 ,     ,
 44,18270809,1,30000,  620,  NNO,     ,BEW                 ,     ,
 44,18270809,2,30000,  730,   NO,     ,BEW                 ,     ,
 44,18270809,3,29091,  580,   NW,     ,BEW                 ,     ,
 44,18270810,1,29073,  640,   ZW,     ,BEW                 ,     ,
 44,18270810,2,29070,  620,  ZZW,     ,BETBUY              ,     ,
 44,18270810,3,29053,  620,  ZZW,     ,BETONWBUY           ,     ,
 44,18270811,1,29060,  620,  ZZW,     ,VEEBEW              ,     ,
 44,18270811,2,29060,  682,   ZW,     ,VEEBEWBUY           ,     ,
 44,18270811,3,29060,  560,  ZZW,     ,ONWBUYHAGVEEBEW     ,     ,
 44,18270812,1,29060,  610,   ZW,     ,VEEBEWONWBUYHAG     ,     ,
 44,18270812,2,29061,  670,   ZW,     ,VEEBEWBUYWIG        ,     ,
 44,18270812,3,29070,  590,  WNW,     ,VEEBEWWEEBUY        ,     ,
 44,18270813,1,29072,  560,   NW,     ,BETWIGBUY           ,     ,
 44,18270813,2,29080,  620,    W,     ,BETWIGBUY           ,     ,
 44,18270813,3,29080,  552,   ZW,     ,BEW                 ,     ,
 44,18270814,1,29060,  640,  ZZW,     ,BETWIG              ,     ,
 44,18270814,2,29062,  690,   ZW,     ,BETWIGREG           ,     ,
 44,18270814,3,29060,  650,  ZZW,     ,BEW                 ,     ,
 44,18270815,1,29050,  630,    Z,     ,BEWWIG              ,     ,
 44,18270815,2,29050,  720,   ZO,     ,BEWWIG              ,     ,
 44,18270815,3,29052,  580,  ZZW,     ,BEWWIGBUY           ,     ,
 44,18270816,1,29051,  630,   ZO,     ,VEEREG              ,     ,
 44,18270816,2,29060,  710,   ZW,     ,BEWBUY              ,     ,
 44,18270816,3,29070,  630,   ZO,     ,BEWBUY              ,     ,
 44,18270817,1,29080,  640,   ZW,     ,BEW                 ,     ,
 44,18270817,2,29082,  702,   NW,     ,BEW                 ,     ,
 44,18270817,3,29092,  582,    N,     ,BEWONWBUY           ,     ,
 44,18270818,1,30000,  630,   NW,     ,BEW                 ,     ,
 44,18270818,2,30000,  710,  NNW,     ,OMTHEL              ,     ,
 44,18270818,3,30001,  600,    N,     ,OMTHEL              ,     ,
 44,18270819,1,30000,  640,  NNW,     ,BEW                 ,     ,
 44,18270819,2,29093,  680,   NW,     ,BEW                 ,     ,
 44,18270819,3,30000,  602,  NNW,     ,BEW                 ,     ,
 44,18270820,1,30000,  610,  WZW,     ,BEW                 ,     ,
 44,18270820,2,30001,  670,  WZW,     ,BEW                 ,     ,
 44,18270820,3,30010,  620,  WNW,     ,OMTHEL              ,     ,
 44,18270821,1,30010,  640,   ZO,     ,BEW                 ,     ,
 44,18270821,2,30010,  730,  ONO,     ,OMTHEL              ,     ,
 44,18270821,3,30002,  612,    N,     ,OMTHEL              ,     ,
 44,18270822,1,30001,  650,   NO,     ,BEW                 ,     ,
 44,18270822,2,30010,  730,  NNO,     ,BEW                 ,     ,
 44,18270822,3,30013,  610,    N,     ,BEW                 ,     ,
 44,18270823,1,30020,  640,    N,     ,BET                 ,     ,
 44,18270823,2,30020,  690,    N,     ,BET                 ,     ,
 44,18270823,3,30021,  622,    N,     ,BET                 ,     ,
 44,18270824,1,30013,  650,    N,     ,BEW                 ,     ,
 44,18270824,2,30011,  670,  NNW,     ,OMTBETBUYWIG        ,     ,
 44,18270824,3,30000,  580,   NW,     ,OMTBETBUYWIG        ,     ,
 44,18270825,1,29090,  580,  NNW,     ,BEWWIGBUY           ,     ,
 44,18270825,2,29090,  600,   NW,     ,BEWWIGBUY           ,     ,
 44,18270825,3,29091,  572,  NNW,     ,BEWWIGBUY           ,     ,
 44,18270826,1,29091,  560,   NW,     ,BEWWIGBUY           ,     ,
 44,18270826,2,29092,  642,  NNW,     ,BEWWIGBUY           ,     ,
 44,18270826,3,30010,  580,  NNO,     ,OMTHEL              ,     ,
 44,18270827,1,30020,  580,    N,     ,BEW                 ,     ,
 44,18270827,2,30021,  652,   NW,     ,BEW                 ,     ,
 44,18270827,3,30021,  580,  NNW,     ,BEW                 ,     ,
 44,18270828,1,30020,  640,  NNW,     ,BET                 ,     ,
 44,18270828,2,30020,  670,   NW,     ,BETBUY              ,     ,
 44,18270828,3,30020,  570,    N,     ,BEW                 ,     ,
 44,18270829,1,30022,  590,  NNW,     ,BEWWIG              ,     ,
 44,18270829,2,30030,  640,  NNW,     ,BEWWIG              ,     ,
 44,18270829,3,30030,  570,   NW,     ,BEWWIG              ,     ,
 44,18270830,1,30020,  630,   NW,     ,BET                 ,     ,
 44,18270830,2,30010,  610,  NNW,     ,BETREGWIG           ,     ,
 44,18270830,3,30000,  590,  WNW,     ,BEWBUY              ,     ,
 44,18270831,1,30010,  600,   NO,     ,BEW                 ,     ,
 44,18270831,2,30023,  660,   NO,     ,OMTHEL              ,     ,
 44,18270831,3,30031,  580,    N,     ,OMTHEL              ,     ,
 44,18270901,1,30040,  600,   NO,     ,OMTHEL              ,     ,
 44,18270901,2,30040,  680,  ONO,     ,OMTHEL              ,     ,
 44,18270901,3,30033,  572,   NO,     ,HEL                 ,     ,
 44,18270902,1,30031,  590,  ONO,     ,BEW                 ,     ,
 44,18270902,2,30032,  682,   NO,     ,BEW                 ,     ,
 44,18270902,3,30030,  570,  NNO,     ,HEL                 ,     ,
 44,18270903,1,30030,  620,   NO,     ,BET                 ,     ,
 44,18270903,2,30030,  660,  NNO,     ,BET                 ,     ,
 44,18270903,3,30023,  580,  NNO,     ,BET                 ,     ,
 44,18270904,1,30022,  582,   NO,     ,BET                 ,     ,
 44,18270904,2,30021,  642,   NW,     ,BET                 ,     ,
 44,18270904,3,30021,  562,    N,     ,BEW                 ,     ,
 44,18270905,1,30020,  610,   NO,     ,BEW                 ,     ,
 44,18270905,2,30021,  682,  NNO,     ,BEW                 ,     ,
 44,18270905,3,30020,  610,  NNO,     ,BEW                 ,     ,
 44,18270906,1,30021,  630,  NNO,     ,BEW                 ,     ,
 44,18270906,2,30023,  672,   NO,     ,BEW                 ,     ,
 44,18270906,3,30023,  522,    N,     ,HEL                 ,     ,
 44,18270907,1,30022,  610,   NO,     ,BET                 ,     ,
 44,18270907,2,30021,  650,    N,     ,BET                 ,     ,
 44,18270907,3,30021,  560,   NW,     ,BEW                 ,     ,
 44,18270908,1,30020,  600,  NNW,     ,BET                 ,     ,
 44,18270908,2,30020,  660,    N,     ,BET                 ,     ,
 44,18270908,3,30020,  560,  NNO,     ,OMTHEL              ,     ,
 44,18270909,1,30010,  570,   ZO,     ,HEL                 ,     ,
 44,18270909,2,30003,  702,  ZZW,     ,BEW                 ,     ,
 44,18270909,3,30002,  630,   ZW,     ,BET                 ,     ,
 44,18270910,1,29093,  612,  ZZW,     ,BETREG              ,     ,
 44,18270910,2,30000,  652,  ZZW,     ,BETREG              ,     ,
 44,18270910,3,30000,  660,  ZZW,     ,BEW                 ,     ,
 44,18270911,1,29092,  640,   ZW,     ,HEL                 ,     ,
 44,18270911,2,29090,  730,    Z,     ,BEW                 ,     ,
 44,18270911,3,29081,  682,   ZO,     ,BET                 ,     ,
 44,18270912,1,29081,  640,  ZZW,     ,REG                 ,     ,
 44,18270912,2,29081,  680,   ZW,     ,OMTBET              ,     ,
 44,18270912,3,29090,  612,  ZZW,     ,OMTHELWIG           ,     ,
 44,18270913,1,29081,  580,   ZW,     ,REG                 ,     ,
 44,18270913,2,29090,  630,   NW,     ,VEEBEW              ,     ,
 44,18270913,3,30010,  580,  WNW,     ,BEWWIG              ,     ,
 44,18270914,1,30020,  620,    W,     ,BEW                 ,     ,
 44,18270914,2,30020,  650,   ZW,     ,BEW                 ,     ,
 44,18270914,3,30013,  630,  WZW,     ,BETWIG              ,     ,
 44,18270915,1,30020,  630,    W,     ,BEW                 ,     ,
 44,18270915,2,30020,  660,  WNW,     ,BET                 ,     ,
 44,18270915,3,30020,  610,   NW,     ,REG                 ,     ,
 44,18270916,1,30020,  620,  WNW,     ,BEWBUY              ,     ,
 44,18270916,2,30020,  660,   NW,     ,OMTBET              ,     ,
 44,18270916,3,30023,  600,   NO,     ,OMTHEL              ,     ,
 44,18270917,1,30030,  582,    O,     ,DAM                 ,     ,
 44,18270917,2,30030,  632,   NO,     ,HEL                 ,     ,
 44,18270917,3,30030,  600,  NNO,     ,HEL                 ,     ,
 44,18270918,1,30021,  590,  NNO,     ,DAM                 ,     ,
 44,18270918,2,30020,  670,    N,     ,HELDAM              ,     ,
 44,18270918,3,30011,  620,  NNW,     ,BEW                 ,     ,
 44,18270919,1,30000,  562,  NNW,     ,BEWWIGBUY           ,     ,
 44,18270919,2,29093,  572,  NNO,     ,BEWWIGBUY           ,     ,
 44,18270919,3,30000,  500,   NO,     ,BEWWIGBUY           ,     ,
 44,18270920,1,29090,  480,  WNW,     ,BET                 ,     ,
 44,18270920,2,29082,  510,   NW,     ,BETVEEREG           ,     ,
 44,18270920,3,29090,  482,  WZW,     ,BETVEEREG           ,     ,
 44,18270921,1,29090,  500,  ZZW,     ,BEWWIG              ,     ,
 44,18270921,2,29082,  582,  ZZW,     ,BEWWIG              ,     ,
 44,18270921,3,29070,  500,   ZO,     ,BEWWIG              ,     ,
 44,18270922,1,29063,  562,    Z,     ,BETREG              ,     ,
 44,18270922,2,29060,  580,   ZW,     ,BETREG              ,     ,
 44,18270922,3,29060,  530,  ZZW,     ,BETREG              ,     ,
 44,18270923,1,29063,  522,  ZZW,     ,OMTHELWIG           ,     ,
 44,18270923,2,29070,  612,  ZZW,     ,BEW                 ,     ,
 44,18270923,3,29073,  550,   ZW,     ,WEE                 ,     ,
 44,18270924,1,29071,  580,   ZW,     ,BET                 ,     ,
 44,18270924,2,29080,  642,  ZZW,     ,BEW                 ,     ,
 44,18270924,3,29080,  560,   ZW,     ,BUYONW              ,     ,
 44,18270925,1,29080,  550,  ZZW,     ,BEW                 ,     ,
 44,18270925,2,29081,  670,   ZW,     ,BEW                 ,     ,
 44,18270925,3,29080,  580,    Z,     ,BEW                 ,     ,
 44,18270926,1,29073,  570,  ZZO,     ,OMTHEL              ,     ,
 44,18270926,2,29071,  690,   ZO,     ,OMTHEL              ,     ,
 44,18270926,3,29070,  630,  OZO,     ,BEW                 ,     ,
 44,18270927,1,29070,  610,  OZO,     ,OMTBET              ,     ,
