DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE.

The data is obtained by crosschecking and double digitization of the original observational 
documents. 

STN = national station number /(42=Zwanenburg, 43=Utrecht, 44=Haarlem, 45=Delft ,46=Alkmaar, 
      47=Bergen, 48=Haarlem2, 49=Delft/Rijnsburg, 50=Leiden, 51=Leiden2, 52=Amsterdam, 
      53=Amsterdam2, 54=Vlissingen, 55=Middelburg, 56=Breda, 57=Breda2
YYYYMMDD = datum / date (YYYY=year MM=month DD=day)
M   = meting volgnummer / measurement number (1,2 or 3)
P   = luchtdruk in Rijnlandse of Engelse duimen en lijnen / surface air pressure in 
      "Rijnlandse" or "English" inches and lines toelichting: eerste 2 cijfers is aantal duimen, 
      volgende 2 cijfers is aantal lijnen, laatste cijfer is het aantal kwarten van lijnen.
      explanation: first 2 numbers is number of inches, next 2 numbers is number of lines,
      last number is number of quarters of lines.           
      1 "Rijnlandse" inch(duim) = 12 lines = 48 kwarten = 2.62 cm; 1 "English" inch = 2.54 cm 
T   = temperatuur in Fahrenheit / temperature in Fahrenheit  (Fahrenheit -32 * (5/9)= Celsius) 
DD  = windrichting / winddirection (N=North, O=East, Z=South, W=West, T=at)
FH  = windsnelheid in diverse schalen het laatste cijfer is het aantal kwarten /
      windspeed in several scales see the metadata, the last number is number of quarters of
      degrees (example: 552 = 55 + 2/4 = 55,5)
WW  = luchtgesteldheid in 3 lettercodes/ weather conditions in three letter code
      See for code downwards 
RH  = neerslag in lijnen / precipitation in lines ( 1 line = 2.62/12 = 0.22 cm )
W2  = bijzondere weersverschijnselen / special weather conditions in code

      letter codes:
      BET = betrokken / cloudy      ONW = onweer / thunderstorm
      BLI = bliksem / lightning     ORG = stormig / stormy
      BUY = bui / shower            ORM = storm / storm
      BYN = bijna / almost          REG = regen / rain
      DAM = dampig / hazy           RET = regenachtig / rainy
      DAU = dauw / dew              RYP = rijp / rime
      DON = donder / thunder        SEB = stil en betrokken / calm and cloudy
      DOK = donker / dark           SNE = sneeuw / snow
      DRO = droog / dry             STI = stil / calm
      ENN = en / and                STO = stofregen / drizzle
      GEH = geheel / whole          VEE = veel / much
      HAG = hagel / hail            VOG = vochtig / moist
      HEL = helder / clear          VOR = Vochtig / moist
      MEE = meest / mostly          WAT = wat / somewhat
      MIS = mist / fog              WEE = weerlicht / heat lightning
      MIG = mistig / foggy          WIG = Winderig / windy
      MOT = motregen / drizzle      YSS = ijs / ice
      NAT = natte / wet             YZL = ijzelig / glazed frost        
      NOO = noorderlicht / northern lights    ZEE = zeer / very         
      OMT = omtrent / about         ZEV = zeevlam / seafog
      MOG = mottig / thick          ZWA = zwaar / heavy  
                  
                                    
STN,YYYYMMDD,M,    P,    T,   DD,   FH,                  WW,   RH,              W2
 44,18040523,3,30010,  520,  ZZW,     ,BEW                 ,     ,
 44,18040524,1,29092,  610,   ZO,     ,OMTBET              ,     ,
 44,18040524,2,29083,  670,  ZZO,     ,REGWIG              ,     ,
 44,18040524,3,29071,  580,  ZZO,     ,REGWIG              ,     ,
 44,18040525,1,29061,  550,  ZZO,     ,REGORG              ,     ,
 44,18040525,2,29072,  562,   ZW,     ,OMTBET              ,     ,
 44,18040525,3,29081,  520,   ZW,     ,OMTBET              ,     ,
 44,18040526,1,29071,  552,  ZZO,     ,REG                 ,     ,
 44,18040526,2,29080,  580,   ZW,     ,OMTBET              ,     ,
 44,18040526,3,29081,  540,   ZW,     ,REG                 ,     ,
 44,18040527,1,29091,  590,   ZW,     ,BEW                 ,     ,
 44,18040527,2,30002,  620,  WZW,     ,OMTBETORG           ,     ,
 44,18040527,3,30002,  520,  ZZW,     ,HELWIG              ,     ,
 44,18040528,1,29093,  580,   ZO,     ,BEW                 ,     ,
 44,18040528,2,29091,  742,    Z,     ,BEW                 ,     ,
 44,18040528,3,29081,  592,    W,     ,BEW                 ,     ,
 44,18040529,1,29070,  582,   ZW,     ,WIGREG              ,     ,
 44,18040529,2,29090,  590,   ZW,     ,BEW                 ,     ,
 44,18040529,3,30000,  542,    W,     ,BEW                 ,     ,
 44,18040530,1,30010,  560,    W,     ,WIGBEW              ,     ,
 44,18040530,2,30011,  650,    W,     ,WIGBEW              ,     ,
 44,18040530,3,30002,  560,   ZW,     ,OMTBET              ,     ,
 44,18040531,1,29092,  552,    W,     ,WIGREG              ,     ,
 44,18040531,2,30000,  620,    W,     ,BEW                 ,     ,
 44,18040531,3,30001,  542,   ZW,     ,BEW                 ,     ,
 44,18040601,1,30010,  560,    W,     ,BEWWIG              ,     ,
 44,18040601,2,30012,  630,    W,     ,BEWWIG              ,     ,
 44,18040601,3,30012,  570,  WZW,     ,BEWWIG              ,     ,
 44,18040602,1,30010,  562,  WZW,     ,HELWIG              ,     ,
 44,18040602,2,30010,  650,    W,     ,HELWIG              ,     ,
 44,18040602,3,30010,  560,  WZW,     ,HELSTI              ,     ,
 44,18040603,1,30003,  602,   ZW,     ,OMTHEL              ,     ,
 44,18040603,2,30003,  752,    O,     ,OMTHEL              ,     ,
 44,18040603,3,30011,  610,  OZO,     ,OMTHEL              ,     ,
 44,18040604,1,30010,  650,   ZO,     ,BEW                 ,     ,
 44,18040604,2,30003,  860,   ZO,     ,OMTHEL              ,     ,
 44,18040604,3,30000,  690,  OZO,     ,OMTHEL              ,     ,
 44,18040605,1,30001,  620,  WZW,     ,OMTBETWIG           ,     ,
 44,18040605,2,30010,  680,   ZW,     ,OMTBETWIG           ,     ,
 44,18040605,3,30001,  610,    W,     ,HEL                 ,     ,
 44,18040606,1,30002,  630,    W,     ,WIG                 ,     ,
 44,18040606,2,30000,  740,   ZO,     ,WIG                 ,     ,
 44,18040606,3,29093,  580,  WZW,     ,WIG                 ,     ,
 44,18040607,1,29091,  572,   ZW,     ,ORGBET              ,     ,
 44,18040607,2,29091,  650,  WZW,     ,ORGBEW              ,     ,
 44,18040607,3,29081,  570,   ZW,     ,ORGBEW              ,     ,
 44,18040608,1,29071,  570,   ZW,     ,ORGBEW              ,     ,
 44,18040608,2,29071,  610,   ZW,     ,ORGBEW              ,     ,
 44,18040608,3,29071,  570,   ZW,     ,BET                 ,     ,
 44,18040609,1,29081,  550,   ZW,     ,WIGBEW              ,     ,
 44,18040609,2,30000,  610,  WNW,     ,WIGBEW              ,     ,
 44,18040609,3,30002,  490,    W,     ,WIGBEW              ,     ,
 44,18040610,1,30010,  550,  WZW,     ,REG                 ,     ,
 44,18040610,2,30011,  570,    W,     ,BEW                 ,     ,
 44,18040610,3,30020,  500,  NNW,     ,BEW                 ,     ,
 44,18040611,1,30022,  500,  NNW,     ,BEWREG              ,     ,
 44,18040611,2,30031,  590,  NNW,     ,BEW                 ,     ,
 44,18040611,3,30033,  522,    N,     ,BET                 ,     ,
 44,18040612,1,30041,  540,    N,     ,OMTBET              ,     ,
 44,18040612,2,30042,  590,  NNW,     ,OMTBET              ,     ,
 44,18040612,3,30041,  480,   NO,     ,HEL                 ,     ,
 44,18040613,1,30040,  540,   NW,     ,BEW                 ,     ,
 44,18040613,2,30032,  652,  WNW,     ,OMTHEL              ,     ,
 44,18040613,3,30030,  540,    N,     ,OMTHEL              ,     ,
 44,18040614,1,30022,  570,   ZW,     ,OMTHEL              ,     ,
 44,18040614,2,30020,  700,   NW,     ,OMTHEL              ,     ,
 44,18040614,3,30010,  552,   NW,     ,REG                 ,     ,
 44,18040615,1,30000,  570,   NW,     ,REG                 ,     ,
 44,18040615,2,29092,  640,   NW,     ,BET                 ,     ,
 44,18040615,3,29092,  542,  WNW,     ,BEW                 ,     ,
 44,18040616,1,29090,  600,   ZO,     ,OMTBET              ,     ,
 44,18040616,2,29083,  670,    O,     ,OMTBET              ,     ,
 44,18040616,3,29082,  590,   NO,     ,OMTBET              ,     ,
 44,18040617,1,29082,  592,   ZO,     ,BEW                 ,     ,
 44,18040617,2,29091,  640,   ZW,     ,BET                 ,     ,
 44,18040617,3,30000,  600,    W,     ,BET                 ,     ,
 44,18040618,1,30002,  590,  WZW,     ,REG                 ,     ,
 44,18040618,2,30021,  640,    W,     ,BEW                 ,     ,
 44,18040618,3,30030,  502,  WNW,     ,HEL                 ,     ,
 44,18040619,1,30033,  570,  WZW,     ,OMTHEL              ,     ,
 44,18040619,2,30040,  660,   ZW,     ,BET                 ,     ,
 44,18040619,3,30032,  560,   ZW,     ,BET                 ,     ,
 44,18040620,1,30031,  630,    W,     ,WIGOMTBET           ,     ,
 44,18040620,2,30031,  710,  WZW,     ,WIGOMTBET           ,     ,
 44,18040620,3,30031,  620,  WZW,     ,REG                 ,     ,
 44,18040621,1,30031,  642,    W,     ,BET                 ,     ,
 44,18040621,2,30031,  730,    W,     ,OMTHEL              ,     ,
 44,18040621,3,30023,  620,   ZW,     ,OMTHEL              ,     ,
 44,18040622,1,30023,  620,  WNW,     ,OMTHELWIG           ,     ,
 44,18040622,2,30032,  660,   NW,     ,OMTHEL              ,     ,
 44,18040622,3,30093,  542,  NNW,     ,OMTHEL              ,     ,
 44,18040623,1,30033,  572,    N,     ,OMTHEL              ,     ,
 44,18040623,2,30040,  660,    N,     ,OMTHEL              ,     ,
 44,18040623,3,30032,  530,  NNO,     ,OMTHEL              ,     ,
 44,18040624,1,30031,  590,    O,     ,BEW                 ,     ,
 44,18040624,2,30031,  712,  ONO,     ,HEL                 ,     ,
 44,18040624,3,30030,  590,  ONO,     ,HEL                 ,     ,
 44,18040625,1,30022,  640,   ZO,     ,NEVOMTHEL           ,     ,
 44,18040625,2,30022,  740,   NW,     ,NEVOMTHEL           ,     ,
 44,18040625,3,30021,  610,  NNW,     ,OMTHEL              ,     ,
 44,18040626,1,30021,  592,   NW,     ,BET                 ,     ,
 44,18040626,2,30021,  660,   NW,     ,OMTHEL              ,     ,
 44,18040626,3,30021,  532,   NW,     ,OMTHEL              ,     ,
 44,18040627,1,29092,  610,   ZW,     ,WIGBET              ,     ,
 44,18040627,2,29091,  640,   NW,     ,BEWBUY              ,     ,
 44,18040627,3,29093,  520,  NNW,     ,BEWBUY              ,     ,
 44,18040628,1,29091,  570,   NW,     ,WIGBUY              ,     ,
 44,18040628,2,30001,  590,   NW,     ,BET                 ,     ,
 44,18040628,3,30003,  540,  NNW,     ,BET                 ,     ,
 44,18040629,1,30002,  550,  NNW,     ,WIGBEW              ,     ,
 44,18040629,2,30001,  620,  WNW,     ,WIGBEW              ,     ,
 44,18040629,3,30000,  590,    W,     ,WIGBEW              ,     ,
 44,18040630,1,29092,  590,   ZW,     ,BEW                 ,     ,
 44,18040630,2,29092,  650,    W,     ,BEW                 ,     ,
 44,18040630,3,29093,  580,    W,     ,BEW                 ,     ,
 44,18040701,1,29090,  592,   NO,     ,BEW                 ,     ,
 44,18040701,2,29091,  680,    O,     ,BEW                 ,     ,
 44,18040701,3,29091,  570,   NO,     ,BEW                 ,     ,
 44,18040702,1,29091,  612,    O,     ,BEW                 ,     ,
 44,18040702,2,29090,  720,  ONO,     ,BEW                 ,     ,
 44,18040702,3,29080,  660,  ONO,     ,BEW                 ,     ,
 44,18040703,1,29070,  640,  OZO,     ,OMTBET              ,     ,
 44,18040703,2,29063,  720,   ZW,     ,OMTBET              ,     ,
 44,18040703,3,29061,  610,  WZW,     ,OMTBET              ,     ,
 44,18040704,1,29062,  600,    W,     ,BEWORG              ,     ,
 44,18040704,2,29080,  650,  WNW,     ,WIG                 ,     ,
 44,18040704,3,29081,  560,    W,     ,WIG                 ,     ,
 44,18040705,1,29080,  600,    W,     ,BEWWIG              ,     ,
 44,18040705,2,29081,  640,  WNW,     ,BEWWIG              ,     ,
 44,18040705,3,29081,  530,   NW,     ,BEWWIG              ,     ,
 44,18040706,1,29073,  590,   NO,     ,BEW                 ,     ,
 44,18040706,2,29083,  660,  NNW,     ,OMTBET              ,     ,
 44,18040706,3,29092,  580,    N,     ,OMTBET              ,     ,
 44,18040707,1,29090,  610,  NNW,     ,OMTBET              ,     ,
 44,18040707,2,29082,  652,   ZW,     ,REG                 ,     ,
 44,18040707,3,29070,  610,   ZO,     ,REG                 ,     ,
 44,18040708,1,29061,  612,  WZW,     ,BETORG              ,     ,
 44,18040708,2,29070,  650,  WZW,     ,BEWWIG              ,     ,
 44,18040708,3,29071,  582,   NW,     ,BEWWIG              ,     ,
 44,18040709,1,29090,  600,    N,     ,BET                 ,     ,
 44,18040709,2,29082,  660,   NW,     ,BEW                 ,     ,
 44,18040709,3,29090,  560,   NO,     ,BEW                 ,     ,
 44,18040710,1,29091,  610,  ONO,     ,BET                 ,     ,
 44,18040710,2,29083,  632,   NO,     ,REG                 ,     ,
 44,18040710,3,29081,  550,   NO,     ,REG                 ,     ,
 44,18040711,1,29091,  560,  NNO,     ,OMTBET              ,     ,
 44,18040711,2,30001,  602,   NW,     ,BUYWIG              ,     ,
 44,18040711,3,30002,  540,   NW,     ,BUYWIG              ,     ,
 44,18040712,1,30010,  570,  NNW,     ,BUY                 ,     ,
 44,18040712,2,30011,  610,   NW,     ,BET                 ,     ,
 44,18040712,3,30013,  542,   NW,     ,BET                 ,     ,
 44,18040713,1,30013,  580,  NNO,     ,BET                 ,     ,
 44,18040713,2,30020,  652,    N,     ,BEW                 ,     ,
 44,18040713,3,30020,  530,   NW,     ,BEW                 ,     ,
 44,18040714,1,30013,  620,   NO,     ,BEW                 ,     ,
 44,18040714,2,30012,  652,   NW,     ,BEW                 ,     ,
 44,18040714,3,30011,  550,    N,     ,BEW                 ,     ,
 44,18040715,1,30010,  610,   NO,     ,BEW                 ,     ,
 44,18040715,2,30010,  720,   NW,     ,HEL                 ,     ,
 44,18040715,3,30010,  582,    N,     ,HEL                 ,     ,
 44,18040716,1,30011,  630,    N,     ,HEL                 ,     ,
 44,18040716,2,30011,  720,  NNW,     ,HEL                 ,     ,
 44,18040716,3,30020,  590,    N,     ,HEL                 ,     ,
 44,18040717,1,30020,  620,   ZO,     ,HEL                 ,     ,
 44,18040717,2,30011,  740,    W,     ,HEL                 ,     ,
 44,18040717,3,30003,  640,   ZO,     ,HEL                 ,     ,
 44,18040718,1,29092,  660,   ZO,     ,NEV                 ,     ,
 44,18040718,2,29082,  812,   ZW,     ,NEV                 ,     ,
 44,18040718,3,29071,  660,   NW,     ,NEV                 ,     ,
 44,18040719,1,29053,  690,   ZO,     ,OMTBETWIG           ,     ,
 44,18040719,2,29061,  682,    W,     ,OMTBETWIG           ,     ,
 44,18040719,3,29062,  650,    W,     ,OMTBETWIG           ,     ,
 44,18040720,1,29061,  640,   NO,     ,WIGREG              ,     ,
 44,18040720,2,29062,  652,    N,     ,OMTBET              ,     ,
 44,18040720,3,29061,  630,    N,     ,OMTBET              ,     ,
 44,18040721,1,29061,  650,    N,     ,ORGBEW              ,     ,
 44,18040721,2,29061,  662,    N,     ,BET                 ,     ,
 44,18040721,3,29070,  600,   NW,     ,BET                 ,     ,
 44,18040722,1,29070,  630,  WNW,     ,WIGBET              ,     ,
 44,18040722,2,29062,  692,  WZW,     ,BEW                 ,     ,
 44,18040722,3,29053,  622,   ZO,     ,BEWREG              ,     ,
 44,18040723,1,29052,  632,  ZZW,     ,BEW                 ,     ,
 44,18040723,2,29063,  680,   ZO,     ,BEW                 ,     ,
 44,18040723,3,29061,  600,  OZO,     ,BEW                 ,     ,
 44,18040724,1,29062,  630,   ZO,     ,BEWBUY              ,     ,
 44,18040724,2,29063,  640,   ZO,     ,BEW                 ,     ,
 44,18040724,3,29061,  580,   NW,     ,BEW                 ,     ,
 44,18040725,1,29053,  622,    W,     ,OMTBET              ,     ,
 44,18040725,2,29051,  682,    W,     ,OMTBET              ,     ,
 44,18040725,3,29053,  592,    W,     ,OMTBET              ,     ,
 44,18040726,1,29050,  610,   NW,     ,BEWWIG              ,     ,
 44,18040726,2,29050,  660,   NW,     ,BEWWIG              ,     ,
 44,18040726,3,29050,  542,    W,     ,BEWWIG              ,     ,
 44,18040727,1,29053,  600,   ZW,     ,OMTBET              ,     ,
 44,18040727,2,29061,  682,    W,     ,BEW                 ,     ,
 44,18040727,3,29060,  610,   ZO,     ,BEW                 ,     ,
 44,18040728,1,29061,  630,  ZZW,     ,BEW                 ,     ,
 44,18040728,2,29070,  700,  WZW,     ,BEWREG              ,     ,
 44,18040728,3,29071,  602,   ZO,     ,BEW                 ,     ,
 44,18040729,1,29073,  660,    Z,     ,BEWREG              ,     ,
 44,18040729,2,29090,  670,    W,     ,BEWREG              ,     ,
 44,18040729,3,30000,  610,  ONO,     ,BEWREG              ,     ,
 44,18040730,1,30001,  650,  NNO,     ,HEL                 ,     ,
 44,18040730,2,30000,  742,   NW,     ,HEL                 ,     ,
 44,18040730,3,30011,  630,  NNW,     ,HEL                 ,     ,
 44,18040731,1,30020,  632,    N,     ,OMTBET              ,     ,
 44,18040731,2,30021,  700,  WNW,     ,OMTBET              ,     ,
 44,18040731,3,30022,  620,    N,     ,OMTBET              ,     ,
 44,18040801,1,30023,  632,  NNO,     ,BEW                 ,     ,
 44,18040801,2,30023,  720,  NNO,     ,BET                 ,     ,
 44,18040801,3,30021,  630,  NNO,     ,BET                 ,     ,
 44,18040802,1,30011,  640,   NO,     ,REG                 ,     ,
 44,18040802,2,30011,  720,   NO,     ,BET                 ,     ,
 44,18040802,3,30001,  682,   NO,     ,HEL                 ,     ,
 44,18040803,1,29091,  710,  ONO,     ,HEL                 ,     ,
 44,18040803,2,29083,  880,  ONO,     ,HEL                 ,     ,
 44,18040803,3,29083,  740,    O,     ,HEL                 ,     ,
 44,18040804,1,29080,  712,    O,     ,HEL                 ,     ,
 44,18040804,2,29073,  870,    O,     ,BEW                 ,     ,
 44,18040804,3,29080,  682,  WZW,     ,BEWWEE              ,     ,
 44,18040805,1,29090,  640,    W,     ,WIGBEW              ,     ,
 44,18040805,2,29090,  690,  WZW,     ,WIGBEW              ,     ,
 44,18040805,3,29081,  630,  WZW,     ,WIGBEW              ,     ,
 44,18040806,1,29090,  642,    W,     ,BEWWIG              ,     ,
 44,18040806,2,30000,  682,    W,     ,BEWWIG              ,     ,
 44,18040806,3,30001,  600,  WZW,     ,BEWWIG              ,     ,
 44,18040807,1,30001,  612,    W,     ,WIGBEW              ,     ,
 44,18040807,2,30010,  650,    W,     ,WIGBEW              ,     ,
 44,18040807,3,30001,  620,    W,     ,WIGBEW              ,     ,
 44,18040808,1,29073,  600,   ZW,     ,WIGREG              ,     ,
 44,18040808,2,29050,  640,  WZW,     ,BUY                 ,     ,
 44,18040808,3,29060,  590,  WNW,     ,BUY                 ,     ,
 44,18040809,1,29081,  610,   NW,     ,BEW                 ,     ,
 44,18040809,2,29090,  690,    W,     ,BEW                 ,     ,
 44,18040809,3,29081,  610,   ZO,     ,BEW                 ,     ,
 44,18040810,1,29071,  640,   ZO,     ,BEWWIG              ,     ,
 44,18040810,2,29073,  700,   ZW,     ,BEWWIG              ,     ,
 44,18040810,3,29090,  620,  WZW,     ,BEWWIG              ,     ,
 44,18040811,1,30001,  642,  WZW,     ,OMTHELWIG           ,     ,
 44,18040811,2,30010,  680,  WZW,     ,OMTHELWIG           ,     ,
 44,18040811,3,30003,  572,    Z,     ,OMTHELWIG           ,     ,
 44,18040812,1,29082,  580,    Z,     ,OMTBETWIG           ,     ,
 44,18040812,2,29070,  600,    Z,     ,VEEREGONW           ,     ,
 44,18040812,3,29061,  570,    Z,     ,VEEREGONW           ,     ,
 44,18040813,1,29061,  610,  WZW,     ,BEW                 ,     ,
 44,18040813,2,29050,  630,   ZO,     ,REGORG              ,     ,
 44,18040813,3,29010,  580,   ZO,     ,REGORG              ,     ,
 44,18040814,1,29043,  610,   NW,     ,OMTHELWIG           ,     ,
 44,18040814,2,29061,  670,    W,     ,OMTHEL              ,     ,
 44,18040814,3,29062,  562,   ZW,     ,OMTHEL              ,     ,
 44,18040815,1,29063,  640,  ZZW,     ,BEW                 ,     ,
 44,18040815,2,29070,  690,  ZZO,     ,BEWWIG              ,     ,
 44,18040815,3,29070,  640,  WZW,     ,ORMBEW              ,     ,
 44,18040816,1,29070,  620,    Z,     ,BEW                 ,     ,
 44,18040816,2,29070,  690,  WZW,     ,ORGBEW              ,     ,
 44,18040816,3,29070,  612,  WZW,     ,ORGBEW              ,     ,
 44,18040817,1,29071,  610,    W,     ,BEWORM              ,     ,
 44,18040817,2,29081,  580,    W,     ,BEWWIG              ,     ,
 44,18040817,3,29081,  560,    W,     ,BEWONW              ,     ,
 44,18040818,1,29081,  590,  WNW,     ,BEWORG              ,     ,
 44,18040818,2,29081,  620,  WNW,     ,BEW                 ,     ,
 44,18040818,3,29080,  550,    W,     ,BEW                 ,     ,
 44,18040819,1,29063,  570,  WNW,     ,BEW                 ,     ,
 44,18040819,2,29070,  620,  WNW,     ,BUYORG              ,     ,
 44,18040819,3,29063,  580,  WNW,     ,BUYORG              ,     ,
 44,18040820,1,29071,  582,  WNW,     ,ORGBUY              ,     ,
 44,18040820,2,29080,  600,  WNW,     ,ORGBUY              ,     ,
 44,18040820,3,29081,  572,  WNW,     ,ORGBUY              ,     ,
 44,18040821,1,29082,  592,  WNW,     ,WIGBEW              ,     ,
 44,18040821,2,29090,  620,  WNW,     ,BEWBUY              ,     ,
 44,18040821,3,29090,  560,    W,     ,BEWBUY              ,     ,
 44,18040822,1,29082,  590,   NW,     ,WIGVEEREG           ,     ,
 44,18040822,2,29090,  610,   NW,     ,WIGVEEREG           ,     ,
 44,18040822,3,29092,  542,  NNW,     ,WIGVEEREG           ,     ,
 44,18040823,1,30000,  590,    N,     ,BEW                 ,     ,
 44,18040823,2,30003,  620,  NNW,     ,BEW                 ,     ,
 44,18040823,3,30010,  540,   NW,     ,BEW                 ,     ,
 44,18040824,1,30010,  572,   NW,     ,WIGBEW              ,     ,
 44,18040824,2,30011,  610,   NW,     ,BEWBUY              ,     ,
 44,18040824,3,30011,  552,   NW,     ,BEWBUY              ,     ,
 44,18040825,1,30011,  552,  NNO,     ,WIGOMTHELBUY        ,     ,
 44,18040825,2,30012,  630,   NW,     ,WIGOMTHEL           ,     ,
 44,18040825,3,30020,  550,   NW,     ,BUY                 ,     ,
 44,18040826,1,30023,  580,   NO,     ,BEW                 ,     ,
 44,18040826,2,30031,  640,  WNW,     ,HEL                 ,     ,
 44,18040826,3,30030,  490,  NNW,     ,HEL                 ,     ,
 44,18040827,1,30021,  570,   ZW,     ,BEWWIG              ,     ,
 44,18040827,2,30012,  650,   ZW,     ,BEWWIG              ,     ,
 44,18040827,3,30011,  622,  WZW,     ,BEWWIG              ,     ,
 44,18040828,1,30011,  612,    W,     ,WIGBEW              ,     ,
 44,18040828,2,30020,  622,  WNW,     ,HEL                 ,     ,
 44,18040828,3,30021,  522,  WNW,     ,HEL                 ,     ,
 44,18040829,1,30020,  600,   ZW,     ,OMTHEL              ,     ,
 44,18040829,2,30020,  720,    W,     ,OMTHEL              ,     ,
 44,18040829,3,30012,  600,  OZO,     ,OMTHEL              ,     ,
 44,18040830,1,30001,  620,   ZO,     ,OMTHEL              ,     ,
 44,18040830,2,29093,  820,   ZO,     ,OMTHEL              ,     ,
 44,18040830,3,30000,  650,  WZW,     ,OMTHEL              ,     ,
 44,18040831,1,30001,  650,   ZW,     ,MIS                 ,     ,
 44,18040831,2,30010,  690,   NW,     ,BEW                 ,     ,
 44,18040831,3,30002,  610,   NW,     ,BEW                 ,     ,
 44,18040901,1,29091,  640,  WZW,     ,BEWWIG              ,     ,
 44,18040901,2,30002,  650,    W,     ,BEWWIG              ,     ,
 44,18040901,3,30012,  562,    W,     ,BEWWIG              ,     ,
 44,18040902,1,30013,  600,    W,     ,BEW                 ,     ,
 44,18040902,2,30021,  660,    W,     ,HEL                 ,     ,
 44,18040902,3,30021,  530,   ZW,     ,HEL                 ,     ,
 44,18040903,1,30023,  620,   ZW,     ,BEW                 ,     ,
 44,18040903,2,30021,  680,  WZW,     ,OMTHEL              ,     ,
 44,18040903,3,30030,  610,   ZW,     ,OMTHEL              ,     ,
 44,18040904,1,30031,  612,   ZW,     ,BET                 ,     ,
 44,18040904,2,30033,  690,  WZW,     ,BEW                 ,     ,
 44,18040904,3,30033,  610,   ZO,     ,BEW                 ,     ,
 44,18040905,1,30032,  610,   ZO,     ,HEL                 ,     ,
 44,18040905,2,30031,  750,  OZO,     ,HEL                 ,     ,
 44,18040905,3,30030,  620,  OZO,     ,HEL                 ,     ,
 44,18040906,1,30020,  580,  OZO,     ,HEL                 ,     ,
 44,18040906,2,30011,  750,    O,     ,HEL                 ,     ,
 44,18040906,3,30002,  612,    O,     ,HEL                 ,     ,
 44,18040907,1,30000,  690,   ZO,     ,OMTHEL              ,     ,
 44,18040907,2,30011,  740,    W,     ,OMTHEL              ,     ,
 44,18040907,3,30003,  610,   ZW,     ,OMTHEL              ,     ,
 44,18040908,1,30013,  602,   NW,     ,OMTHEL              ,     ,
 44,18040908,2,30021,  700,  NNW,     ,OMTHEL              ,     ,
 44,18040908,3,30023,  562,    N,     ,OMTHEL              ,     ,
 44,18040909,1,30021,  560,  NNO,     ,OMTHEL              ,     ,
 44,18040909,2,30021,  680,    O,     ,OMTHEL              ,     ,
 44,18040909,3,30011,  572,    N,     ,OMTHEL              ,     ,
 44,18040910,1,30003,  600,   ZO,     ,NEV                 ,     ,
 44,18040910,2,30002,  730,    W,     ,NEV                 ,     ,
 44,18040910,3,30003,  600,    W,     ,DAM                 ,     ,
 44,18040911,1,30011,  642,   ZW,     ,REGBET              ,     ,
 44,18040911,2,30020,  690,    W,     ,BEW                 ,     ,
 44,18040911,3,30021,  552,   NW,     ,DAM                 ,     ,
 44,18040912,1,30021,  532,    W,     ,HEL                 ,     ,
 44,18040912,2,30021,  712,    Z,     ,HEL                 ,     ,
 44,18040912,3,30013,  620,   ZO,     ,HEL                 ,     ,
 44,18040913,1,30010,  640,   ZO,     ,HEL                 ,     ,
 44,18040913,2,30010,  810,   ZW,     ,NEV                 ,     ,
 44,18040913,3,30010,  702,    Z,     ,NEV                 ,     ,
 44,18040914,1,30010,  690,    Z,     ,OMTHEL              ,     ,
 44,18040914,2,30003,  820,   ZO,     ,OMTHEL              ,     ,
 44,18040914,3,30001,  680,   ZO,     ,OMTHEL              ,     ,
 44,18040915,1,30001,  640,   ZO,     ,HEL                 ,     ,
 44,18040915,2,30002,  780,    W,     ,HEL                 ,     ,
 44,18040915,3,30010,  670,    N,     ,HEL                 ,     ,
 44,18040916,1,30010,  620,    O,     ,HEL                 ,     ,
 44,18040916,2,30011,  792,    N,     ,HEL                 ,     ,
 44,18040916,3,30012,  672,    N,     ,HEL                 ,     ,
 44,18040917,1,30011,  660,   NO,     ,NEV                 ,     ,
 44,18040917,2,30011,  750,  NNO,     ,NEV                 ,     ,
 44,18040917,3,30012,  642,    N,     ,NEV                 ,     ,
 44,18040918,1,30013,  650,  NNO,     ,BET                 ,     ,
 44,18040918,2,30020,  692,  NNO,     ,BET                 ,     ,
 44,18040918,3,30020,  610,  NNW,     ,BET                 ,     ,
 44,18040919,1,30011,  592,  WNW,     ,BET                 ,     ,
 44,18040919,2,30010,  640,    W,     ,BET                 ,     ,
 44,18040919,3,30003,  560,    W,     ,BET                 ,     ,
 44,18040920,1,30001,  640,    W,     ,WIGREG              ,     ,
 44,18040920,2,30001,  662,    W,     ,BEW                 ,     ,
 44,18040920,3,30000,  590,    W,     ,OMTBET              ,     ,
 44,18040921,1,29091,  590,    W,     ,ORM                 ,     ,
 44,18040921,2,29090,  602,    W,     ,ORM                 ,     ,
 44,18040921,3,29093,  542,   NW,     ,ORMBUY              ,     ,
