DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE.

The data is obtained by crosschecking and double digitization of the original observational 
documents. 

STN = national station number /(42=Zwanenburg, 43=Utrecht, 44=Haarlem, 45=Delft ,46=Alkmaar, 
      47=Bergen, 48=Haarlem2, 49=Delft/Rijnsburg, 50=Leiden, 51=Leiden2, 52=Amsterdam, 
      53=Amsterdam2, 54=Vlissingen, 55=Middelburg, 56=Breda, 57=Breda2
YYYYMMDD = datum / date (YYYY=year MM=month DD=day)
M   = meting volgnummer / measurement number (1,2 or 3)
P   = luchtdruk in Rijnlandse of Engelse duimen en lijnen / surface air pressure in 
      "Rijnlandse" or "English" inches and lines toelichting: eerste 2 cijfers is aantal duimen, 
      volgende 2 cijfers is aantal lijnen, laatste cijfer is het aantal kwarten van lijnen.
      explanation: first 2 numbers is number of inches, next 2 numbers is number of lines,
      last number is number of quarters of lines.           
      1 "Rijnlandse" inch(duim) = 12 lines = 48 kwarten = 2.62 cm; 1 "English" inch = 2.54 cm 
T   = temperatuur in Fahrenheit / temperature in Fahrenheit  (Fahrenheit -32 * (5/9)= Celsius) 
DD  = windrichting / winddirection (N=North, O=East, Z=South, W=West, T=at)
FH  = windsnelheid in diverse schalen het laatste cijfer is het aantal kwarten /
      windspeed in several scales see the metadata, the last number is number of quarters of
      degrees (example: 552 = 55 + 2/4 = 55,5)
WW  = luchtgesteldheid in 3 lettercodes/ weather conditions in three letter code
      See for code downwards 
RH  = neerslag in lijnen / precipitation in lines ( 1 line = 2.62/12 = 0.22 cm )
W2  = bijzondere weersverschijnselen / special weather conditions in code

      letter codes:
      BET = betrokken / cloudy      ONW = onweer / thunderstorm
      BLI = bliksem / lightning     ORG = stormig / stormy
      BUY = bui / shower            ORM = storm / storm
      BYN = bijna / almost          REG = regen / rain
      DAM = dampig / hazy           RET = regenachtig / rainy
      DAU = dauw / dew              RYP = rijp / rime
      DON = donder / thunder        SEB = stil en betrokken / calm and cloudy
      DOK = donker / dark           SNE = sneeuw / snow
      DRO = droog / dry             STI = stil / calm
      ENN = en / and                STO = stofregen / drizzle
      GEH = geheel / whole          VEE = veel / much
      HAG = hagel / hail            VOG = vochtig / moist
      HEL = helder / clear          VOR = Vochtig / moist
      MEE = meest / mostly          WAT = wat / somewhat
      MIS = mist / fog              WEE = weerlicht / heat lightning
      MIG = mistig / foggy          WIG = Winderig / windy
      MOT = motregen / drizzle      YSS = ijs / ice
      NAT = natte / wet             YZL = ijzelig / glazed frost        
      NOO = noorderlicht / northern lights    ZEE = zeer / very         
      OMT = omtrent / about         ZEV = zeevlam / seafog
      MOG = mottig / thick          ZWA = zwaar / heavy  
                  
                                    
STN,YYYYMMDD,M,    P,    T,   DD,   FH,                  WW,   RH,              W2
 44,17911007,2,29062,  592,    W,     ,BEW                 ,     ,
 44,17911007,3,29062,  550,    W,     ,BEW                 ,     ,
 44,17911008,1,29062,  560,    W,     ,BEW                 ,     ,
 44,17911008,2,29062,  590,    W,     ,BUY                 ,     ,
 44,17911008,3,29062,  550,    W,     ,WIG                 ,     ,
 44,17911009,1,29060,  530,  ZZW,     ,BET                 ,     ,
 44,17911009,2,29050,  572,    Z,     ,REG                 ,     ,
 44,17911009,3,29020,  550,   ZO,     ,REG                 ,     ,
 44,17911010,1,29012,  560,    Z,     ,BET                 ,     ,
 44,17911010,2,29020,  592,  ZZW,     ,BET                 ,     ,
 44,17911010,3,29030,  532,  ZZW,     ,BEW                 ,     ,
 44,17911011,1,29022,  542,    Z,     ,BEW                 ,     ,
 44,17911011,2,29030,  610,    Z,     ,BEW                 ,     ,
 44,17911011,3,29050,  522,    Z,     ,BEW                 ,     ,
 44,17911012,1,29072,  512,    W,     ,BET                 ,     ,
 44,17911012,2,29070,  580,    N,     ,BET                 ,     ,
 44,17911012,3,29072,  512,   NW,     ,BET                 ,     ,
 44,17911013,1,29062,  530,    N,     ,BET                 ,     ,
 44,17911013,2,29060,  520,  NNO,     ,REG                 ,     ,
 44,17911013,3,29040,  502,    N,     ,REG                 ,     ,
 44,17911014,1,29032,  512,    Z,     ,BEW                 ,     ,
 44,17911014,2,29032,  582,    Z,     ,BEW                 ,     ,
 44,17911014,3,29040,  472,  ZZO,     ,VEEREG              ,     ,
 44,17911015,1,29042,  482,    Z,     ,BET                 ,     ,
 44,17911015,2,29040,  580,  ZZO,     ,BET                 ,     ,
 44,17911015,3,29032,  502,  ZZO,     ,REG                 ,     ,
 44,17911016,1,29030,  532,   NO,     ,REG                 ,     ,
 44,17911016,2,29032,  532,  ONO,     ,REG                 ,     ,
 44,17911016,3,29040,  530,  ONO,     ,REG                 ,     ,
 44,17911017,1,29042,  520,    O,     ,BEW                 ,     ,
 44,17911017,2,29042,  530,    O,     ,BETREG              ,     ,
 44,17911017,3,29050,  500,    O,     ,BETREG              ,     ,
 44,17911018,1,29042,  492,    Z,     ,REG                 ,     ,
 44,17911018,2,29030,  562,    Z,     ,REG                 ,     ,
 44,17911018,3,29032,  562,   ZW,     ,REGORM              ,     ,
 44,17911019,1,29032,  542,    Z,     ,ONW                 ,     ,
 44,17911019,2,29030,  592,    Z,     ,BETREG              ,     ,
 44,17911019,3,29032,  510,    Z,     ,BET                 ,     ,
 44,17911020,1,29002,  552,   ZW,     ,VEEREG              ,     ,
 44,17911020,2,29000,  610,    Z,     ,BEWWIG              ,     ,
 44,17911020,3,29000,  560,   ZO,     ,ONWBUY              ,     ,
 44,17911021,1,28112,  542,    Z,     ,BEW                 ,     ,
 44,17911021,2,28110,  612,  ZZW,     ,VEEREG              ,     ,
 44,17911021,3,28112,  530,    Z,     ,BUYONW              ,     ,
 44,17911022,1,29002,  512,   ZW,     ,BUY                 ,     ,
 44,17911022,2,29002,  552,   ZW,     ,BUY                 ,     ,
 44,17911022,3,29012,  530,    W,     ,BUYWIG              ,     ,
 44,17911023,1,29042,  480,  WNW,     ,BUY                 ,     ,
 44,17911023,2,29060,  492,   NW,     ,BUY                 ,     ,
 44,17911023,3,29082,  512,    N,     ,BUY                 ,     ,
 44,17911024,1,29100,  412,   NW,     ,BUY                 ,     ,
 44,17911024,2,29102,  482,   NW,     ,BUY                 ,     ,
 44,17911024,3,29112,  400,   ZW,     ,BUY                 ,     ,
 44,17911025,1,29112,  400,  ZZW,     ,HEL                 ,     ,
 44,17911025,2,29112,  472,  ZZO,     ,HEL                 ,     ,
 44,17911025,3,29102,  412,  ZZO,     ,BEW                 ,     ,
 44,17911026,1,29092,  392,   ZO,     ,BEW                 ,     ,
 44,17911026,2,29090,  482,   ZO,     ,BEW                 ,     ,
 44,17911026,3,29090,  442,   ZO,     ,BEW                 ,     ,
 44,17911027,1,29110,  422,    O,     ,BEW                 ,     ,
 44,17911027,2,30002,  480,  ONO,     ,HELWIG              ,     ,
 44,17911027,3,30030,  412,  ONO,     ,HELWIG              ,     ,
 44,17911028,1,30040,  412,  ONO,     ,HEL                 ,     ,
 44,17911028,2,30042,  470,   NO,     ,HEL                 ,     ,
 44,17911028,3,30050,  412,    N,     ,HELSTI              ,     ,
 44,17911029,1,30042,  410,   NO,     ,BEW                 ,     ,
 44,17911029,2,30042,  482,   NO,     ,BEW                 ,     ,
 44,17911029,3,30042,  392,   NO,     ,BEW                 ,     ,
 44,17911030,1,30040,  410,    O,     ,BET                 ,     ,
 44,17911030,2,30030,  460,  NNO,     ,BET                 ,     ,
 44,17911030,3,30020,  400,   NO,     ,HEL                 ,     ,
 44,17911031,1,30002,  372,    O,     ,BET                 ,     ,
 44,17911031,2,30000,  450,  ONO,     ,BET                 ,     ,
 44,17911031,3,29110,  392,  ONO,     ,BET                 ,     ,
 44,17911101,1,29102,  340,  ONO,     ,BETWIG              ,     ,
 44,17911101,2,29102,  332,  ONO,     ,BETWIGSNE           ,     ,
 44,17911101,3,29102,  350,  ONO,     ,BETWIG              ,     ,
 44,17911102,1,29090,  342,  ONO,     ,BETWIG              ,     ,
 44,17911102,2,29080,  362,  ONO,     ,BETWIG              ,     ,
 44,17911102,3,29080,  342,  ONO,     ,BETWIGSNE           ,     ,
 44,17911103,1,29080,  352,    O,     ,SNEMIS              ,     ,
 44,17911103,2,29080,  352,    O,     ,SNEMIS              ,     ,
 44,17911103,3,29070,  352,    O,     ,SNEMIS              ,     ,
 44,17911104,1,29062,  342,    Z,     ,BEW                 ,     ,
 44,17911104,2,29062,  392,    Z,     ,BEW                 ,     ,
 44,17911104,3,29062,  340,   NW,     ,BEW                 ,     ,
 44,17911105,1,29062,  382,   NW,     ,BUY                 ,     ,
 44,17911105,2,29062,  440,  NNO,     ,HEL                 ,     ,
 44,17911105,3,29100,  282,    Z,     ,SEB                 ,     ,
 44,17911106,1,30000,  252,    N,     ,OMTHEL              ,     ,
 44,17911106,2,30010,  392,   ZW,     ,OMTHEL              ,     ,
 44,17911106,3,30012,  352,    Z,     ,SEB                 ,     ,
 44,17911107,1,30002,  402,    W,     ,OMTBET              ,     ,
 44,17911107,2,30020,  452,    W,     ,BEW                 ,     ,
 44,17911107,3,30022,  382,    Z,     ,BEW                 ,     ,
 44,17911108,1,30022,  322,    Z,     ,BEW                 ,     ,
 44,17911108,2,30020,  382,    Z,     ,BEW                 ,     ,
 44,17911108,3,30010,  330,  ZZO,     ,BEW                 ,     ,
 44,17911109,1,30002,  380,  WZW,     ,BEW                 ,     ,
 44,17911109,2,30002,  452,   ZW,     ,BEW                 ,     ,
 44,17911109,3,29112,  430,    Z,     ,BEWWIG              ,     ,
 44,17911110,1,30002,  380,  WZW,     ,HEL                 ,     ,
 44,17911110,2,30002,  452,   ZW,     ,HEL                 ,     ,
 44,17911110,3,29112,  430,    Z,     ,OMTBETDAM           ,     ,
 44,17911111,1,30010,  392,    Z,     ,OMTHEL              ,     ,
 44,17911111,2,30002,  472,    Z,     ,OMTHEL              ,     ,
 44,17911111,3,29110,  372,    Z,     ,OMTHEL              ,     ,
 44,17911112,1,29092,  340,    Z,     ,OMTHEL              ,     ,
 44,17911112,2,29080,  450,  ZZO,     ,OMTHEL              ,     ,
 44,17911112,3,29070,  400,    Z,     ,BET                 ,     ,
 44,17911113,1,29070,  370,  ZZO,     ,BEW                 ,     ,
 44,17911113,2,29072,  432,  ZZO,     ,BET                 ,     ,
 44,17911113,3,29060,  402,  ZZO,     ,BET                 ,     ,
 44,17911114,1,29032,  402,   ZO,     ,REG                 ,     ,
 44,17911114,2,29020,  450,   ZO,     ,BET                 ,     ,
 44,17911114,3,29012,  440,    Z,     ,BET                 ,     ,
 44,17911115,1,29012,  452,  WZW,     ,BET                 ,     ,
 44,17911115,2,29032,  480,    W,     ,BEWWIG              ,     ,
 44,17911115,3,29032,  420,    Z,     ,BEWWIG              ,     ,
 44,17911116,1,29010,  430,    Z,     ,BEW                 ,     ,
 44,17911116,2,29002,  532,  ZZW,     ,BUYWIG              ,     ,
 44,17911116,3,29010,  470,   ZW,     ,BUYWIG              ,     ,
 44,17911117,1,29030,  422,    Z,     ,BET                 ,     ,
 44,17911117,2,29030,  452,    Z,     ,BET                 ,     ,
 44,17911117,3,28112,  450,   ZO,     ,BET                 ,     ,
 44,17911118,1,28082,  460,    Z,     ,BET                 ,     ,
 44,17911118,2,28082,  500,   ZW,     ,BETREG              ,     ,
 44,17911118,3,29000,  440,   ZW,     ,BET                 ,     ,
 44,17911119,1,28110,  442,   ZO,     ,OMTBET              ,     ,
 44,17911119,2,28112,  520,   ZO,     ,OMTBET              ,     ,
 44,17911119,3,29012,  470,    Z,     ,OMTBET              ,     ,
 44,17911120,1,29050,  402,   ZO,     ,BEW                 ,     ,
 44,17911120,2,29050,  492,    O,     ,BEW                 ,     ,
 44,17911120,3,29062,  462,   ZO,     ,BEW                 ,     ,
 44,17911121,1,29072,  410,  ZZO,     ,OMTHEL              ,     ,
 44,17911121,2,29080,  490,   ZW,     ,MIS                 ,     ,
 44,17911121,3,29090,  452,    Z,     ,MIS                 ,     ,
 44,17911122,1,29110,  412,  ZZW,     ,OMTHEL              ,     ,
 44,17911122,2,29112,  462,  ZZW,     ,BET                 ,     ,
 44,17911122,3,30000,  432,    Z,     ,HELWIG              ,     ,
 44,17911123,1,30010,  382,   ZO,     ,MIS                 ,     ,
 44,17911123,2,30010,  410,  ZZO,     ,MIS                 ,     ,
 44,17911123,3,30010,  380,   ZO,     ,MIS                 ,     ,
 44,17911124,1,29102,  460,    Z,     ,BET                 ,     ,
 44,17911124,2,29102,  520,    Z,     ,BET                 ,     ,
 44,17911124,3,29100,  470,    Z,     ,BETREG              ,     ,
 44,17911125,1,29082,  470,    Z,     ,BUYWIG              ,     ,
 44,17911125,2,29080,  490,   ZW,     ,BUYWIG              ,     ,
 44,17911125,3,29100,  442,  WZW,     ,HEL                 ,     ,
 44,17911126,1,29112,  460,    W,     ,BUY                 ,     ,
 44,17911126,2,30000,  490,  WNW,     ,BEW                 ,     ,
 44,17911126,3,30022,  392,  NNW,     ,BEW                 ,     ,
 44,17911127,1,30002,  472,  WZW,     ,BETWIG              ,     ,
 44,17911127,2,30000,  500,  WZW,     ,BETWIG              ,     ,
 44,17911127,3,29082,  502,  WZW,     ,ORM                 ,     ,
 44,17911128,1,29052,  502,    W,     ,REGWIG              ,     ,
 44,17911128,2,29040,  512,    W,     ,REGWIG              ,     ,
 44,17911128,3,29020,  480,    W,     ,ZWAORM              ,     ,
 44,17911129,1,29020,  442,    W,     ,ORGBUY              ,     ,
 44,17911129,2,29030,  460,    W,     ,ORGBUY              ,     ,
 44,17911129,3,29050,  430,  WNW,     ,ORGBUY              ,     ,
 44,17911130,1,29062,  390,  WNW,     ,BEW                 ,     ,
 44,17911130,2,29062,  440,    W,     ,REGWIG              ,     ,
 44,17911130,3,29032,  410,  WZW,     ,ORM                 ,     ,
 44,17911201,1,29022,  432,    W,     ,BEWWIG              ,     ,
 44,17911201,2,29040,  450,    W,     ,BEWWIG              ,     ,
 44,17911201,3,29040,  432,   ZW,     ,ZWAORM              ,     ,
 44,17911202,1,29002,  482,    W,     ,ORGVEEREG           ,     ,
 44,17911202,2,29010,  482,    W,     ,ORG                 ,     ,
 44,17911202,3,29022,  432,    W,     ,ORGHAG              ,     ,
 44,17911203,1,29042,  422,    W,     ,OMTBET              ,     ,
 44,17911203,2,29052,  440,    W,     ,OMTBETSTI           ,     ,
 44,17911203,3,29042,  400,    O,     ,REGWIG              ,     ,
 44,17911204,1,29002,  462,  ZZW,     ,BETORG              ,     ,
 44,17911204,2,29000,  470,   ZW,     ,BETORG              ,     ,
 44,17911204,3,29030,  402,  WNW,     ,BETORG              ,     ,
 44,17911205,1,29080,  362,    W,     ,BET                 ,     ,
 44,17911205,2,29080,  430,    W,     ,BET                 ,     ,
 44,17911205,3,29082,  292,    O,     ,OMTHEL              ,     ,
 44,17911206,1,29080,  280,   ZW,     ,OMTHEL              ,     ,
 44,17911206,2,29080,  372,    Z,     ,OMTHEL              ,     ,
 44,17911206,3,29082,  330,    Z,     ,BET                 ,     ,
 44,17911207,1,29080,  330,    Z,     ,OMTBETWIG           ,     ,
 44,17911207,2,29062,  350,    Z,     ,REGSNE              ,     ,
 44,17911207,3,29022,  400,   ZW,     ,VEEREG              ,     ,
 44,17911208,1,29020,  390,    W,     ,HAGWIG              ,     ,
 44,17911208,2,29020,  402,    W,     ,HAGWIG              ,     ,
 44,17911208,3,29022,  390,    W,     ,ORG                 ,     ,
 44,17911209,1,29022,  382,    W,     ,WIGHAGSNE           ,     ,
 44,17911209,2,29022,  402,  WNW,     ,WIGHAGSNE           ,     ,
 44,17911209,3,29032,  362,    W,     ,WIGHAGSNE           ,     ,
 44,17911210,1,29030,  322,    W,     ,SNESTI              ,     ,
 44,17911210,2,29022,  340,   ZW,     ,SNESTI              ,     ,
 44,17911210,3,29032,  210,    N,     ,HEL                 ,     ,
 44,17911211,1,29042,  170,    Z,     ,DAM                 ,     ,
 44,17911211,2,29052,  350,   NW,     ,SEB                 ,     ,
 44,17911211,3,29062,  320,    N,     ,SEB                 ,     ,
 44,17911212,1,29082,  312,  WNW,     ,BEW                 ,     ,
 44,17911212,2,29080,  360,   ZW,     ,BET                 ,     ,
 44,17911212,3,29040,  300,    Z,     ,SNEWIG              ,     ,
 44,17911213,1,29020,  380,  ZZW,     ,BEWREG              ,     ,
 44,17911213,2,29012,  402,   ZW,     ,BEW                 ,     ,
 44,17911213,3,29010,  370,    Z,     ,BEW                 ,     ,
 44,17911214,1,29030,  362,    Z,     ,OMTBET              ,     ,
 44,17911214,2,29032,  400,    Z,     ,OMTBET              ,     ,
 44,17911214,3,29050,  362,    Z,     ,OMTBET              ,     ,
 44,17911215,1,29072,  362,   NO,     ,BEW                 ,     ,
 44,17911215,2,29082,  390,   NO,     ,BETDAM              ,     ,
 44,17911215,3,29092,  372,  NNO,     ,BETSTI              ,     ,
 44,17911216,1,30000,  350,    N,     ,HEL                 ,     ,
 44,17911216,2,30002,  410,  NNO,     ,OMTBET              ,     ,
 44,17911216,3,30022,  362,  NNO,     ,OMTBET              ,     ,
 44,17911217,1,30030,  340,   NO,     ,HEL                 ,     ,
 44,17911217,2,30040,  362,   NO,     ,HEL                 ,     ,
 44,17911217,3,30040,  320,   NO,     ,HEL                 ,     ,
 44,17911218,1,30020,  322,    O,     ,BETDAM              ,     ,
 44,17911218,2,30020,  332,    O,     ,BETDAM              ,     ,
 44,17911218,3,30002,  340,  OZO,     ,BETDAM              ,     ,
 44,17911219,1,29110,  360,  ZZW,     ,BEW                 ,     ,
 44,17911219,2,29102,  392,  NNW,     ,BEWREG              ,     ,
 44,17911219,3,29102,  360,    N,     ,BEW                 ,     ,
 44,17911220,1,29100,  342,  NNW,     ,BEW                 ,     ,
 44,17911220,2,29102,  390,    N,     ,BEW                 ,     ,
 44,17911220,3,30010,  330,  NNO,     ,BEW                 ,     ,
 44,17911221,1,30010,  322,  NNO,     ,BEW                 ,     ,
 44,17911221,2,30010,  320,  ONO,     ,BEW                 ,     ,
 44,17911221,3,30010,  262,  ONO,     ,HEL                 ,     ,
 44,17911222,1,29112,  272,    N,     ,BEW                 ,     ,
 44,17911222,2,29102,  312,    O,     ,BEW                 ,     ,
 44,17911222,3,29092,  272,    Z,     ,OMTHEL              ,     ,
 44,17911223,1,29032,  310,  ZZW,     ,WIGSNE              ,     ,
 44,17911223,2,29012,  360,  ZZW,     ,BETREG              ,     ,
 44,17911223,3,28112,  382,    W,     ,BET                 ,     ,
 44,17911224,1,29010,  382,    W,     ,HAGSNEWIG           ,     ,
 44,17911224,2,29012,  382,    W,     ,HAGSNEWIG           ,     ,
 44,17911224,3,29052,  352,  WNW,     ,HAGSNEWIG           ,     ,
 44,17911225,1,29062,  342,   ZW,     ,BET                 ,     ,
 44,17911225,2,29052,  352,    Z,     ,BETSNEREG           ,     ,
 44,17911225,3,29030,  390,    Z,     ,BET                 ,     ,
 44,17911226,1,29012,  370,  WZW,     ,REG                 ,     ,
 44,17911226,2,29030,  402,  WNW,     ,BUYBEW              ,     ,
 44,17911226,3,29062,  370,   NW,     ,NOO                 ,     ,
 44,17911227,1,29080,  350,  WZW,     ,HEL                 ,     ,
 44,17911227,2,29062,  362,    Z,     ,BET                 ,     ,
 44,17911227,3,29010,  420,    Z,     ,REGWIG              ,     ,
 44,17911228,1,29000,  420,    W,     ,REGWIG              ,     ,
 44,17911228,2,29020,  440,  WNW,     ,REGWIG              ,     ,
 44,17911228,3,29042,  430,  WNW,     ,ORG                 ,     ,
 44,17911229,1,29080,  410,   NW,     ,BEW                 ,     ,
 44,17911229,2,29092,  410,  NNW,     ,BEW                 ,     ,
 44,17911229,3,30010,  322,  NNW,     ,BEW                 ,     ,
 44,17911230,1,30020,  350,  WZW,     ,BET                 ,     ,
 44,17911230,2,30020,  392,  ZZW,     ,BET                 ,     ,
 44,17911230,3,30002,  360,    Z,     ,REGWIG              ,     ,
 44,17911231,1,29092,  372,  ZZW,     ,REGDAM              ,     ,
 44,17911231,2,29082,  402,    Z,     ,REGDAM              ,     ,
 44,17911231,3,29062,  410,  ZZW,     ,REGDAM              ,     ,
 44,17920101,1,29062,  420,    Z,     ,BEW                 ,     ,
 44,17920101,2,29052,  450,    Z,     ,BEWREG              ,     ,
 44,17920101,3,29062,  410,    Z,     ,BEW                 ,     ,
 44,17920102,1,29092,  392,  NNO,     ,MIS                 ,     ,
 44,17920102,2,29092,  430,  NNO,     ,BET                 ,     ,
 44,17920102,3,29112,  342,    N,     ,BET                 ,     ,
 44,17920103,1,29112,  402,  NNW,     ,BEW                 ,     ,
 44,17920103,2,29112,  422,    N,     ,BEW                 ,     ,
 44,17920103,3,30012,  350,    N,     ,BEW                 ,     ,
 44,17920104,1,30010,  330,  NNW,     ,BEW                 ,     ,
 44,17920104,2,30030,  410,    N,     ,BEW                 ,     ,
 44,17920104,3,30050,  290,    N,     ,HELSTI              ,     ,
 44,17920105,1,30040,  350,    Z,     ,BETDAMSTI           ,     ,
 44,17920105,2,30040,  380,    W,     ,BETDAMSTI           ,     ,
 44,17920105,3,30040,  372,    N,     ,BETDAMSTI           ,     ,
 44,17920106,1,30030,  392,   NW,     ,BETDAMSTI           ,     ,
 44,17920106,2,30032,  410,  WNW,     ,STIBETDAM           ,     ,
 44,17920106,3,30012,  402,    Z,     ,DAMSTIBET           ,     ,
 44,17920107,1,29082,  422,    W,     ,REG                 ,     ,
 44,17920107,2,29082,  422,  WNW,     ,REGWIG              ,     ,
 44,17920107,3,29082,  340,    N,     ,SEBHAG              ,     ,
 44,17920108,1,29112,  300,  NNO,     ,OMTHEL              ,     ,
 44,17920108,2,30000,  320,  NNO,     ,OMTHEL              ,     ,
 44,17920108,3,30000,  242,  NNO,     ,OMTHEL              ,     ,
 44,17920109,1,29080,  292,    Z,     ,SNE                 ,     ,
 44,17920109,2,29050,  330,   ZW,     ,REGWIG              ,     ,
 44,17920109,3,29020,  390,    W,     ,REGWIG              ,     ,
 44,17920110,1,29022,  362,   NW,     ,BEW                 ,     ,
 44,17920110,2,29030,  390,    W,     ,BET                 ,     ,
 44,17920110,3,29030,  312,   ZW,     ,SNESTI              ,     ,
 44,17920111,1,29020,  212,   ZW,     ,OMTHELSTI           ,     ,
 44,17920111,2,29022,  320,  WZW,     ,OMTHELSTI           ,     ,
 44,17920111,3,29020,  212,  OZO,     ,BEW                 ,     ,
 44,17920112,1,29010,  170,   ZO,     ,BEW                 ,     ,
 44,17920112,2,29012,  332,    N,     ,SNE                 ,     ,
 44,17920112,3,29040,  122,    W,     ,OMTHELDAM           ,     ,
 44,17920113,1,29060,  272,    Z,     ,SNE                 ,     ,
 44,17920113,2,29062,  360,    Z,     ,SEBSTI              ,     ,
 44,17920113,3,29090,  270,    W,     ,SEBSTI              ,     ,
 44,17920114,1,29090,  202,  ZZO,     ,HEL                 ,     ,
 44,17920114,2,29082,  240,   ZO,     ,NEV                 ,     ,
 44,17920114,3,29050,  270,  OZO,     ,BETWIG              ,     ,
 44,17920115,1,29022,  352,    Z,     ,SNEWIG              ,     ,
 44,17920115,2,29022,  380,  ZZO,     ,BETREG              ,     ,
 44,17920115,3,29020,  370,  ZZO,     ,BEW                 ,     ,
 44,17920116,1,29020,  400,    Z,     ,BET                 ,     ,
 44,17920116,2,29022,  452,    Z,     ,HEL                 ,     ,
 44,17920116,3,29032,  370,  ZZO,     ,BET                 ,     ,
 44,17920117,1,29032,  362,    Z,     ,BETDAMREG           ,     ,
 44,17920117,2,29032,  422,   ZW,     ,BETDAMREG           ,     ,
 44,17920117,3,29062,  402,    W,     ,BETDAMREG           ,     ,
 44,17920118,1,29082,  332,   NW,     ,BEWSNE              ,     ,
 44,17920118,2,29090,  382,  NNW,     ,BEWSNE              ,     ,
 44,17920118,3,29100,  350,   NW,     ,BEWSNE              ,     ,
 44,17920119,1,29102,  320,  WNW,     ,BEW                 ,     ,
 44,17920119,2,29102,  390,    N,     ,BET                 ,     ,
 44,17920119,3,30000,  282,    N,     ,BET                 ,     ,
 44,17920120,1,30010,  282,    O,     ,HEL                 ,     ,
 44,17920120,2,30010,  342,    O,     ,HEL                 ,     ,
 44,17920120,3,30010,  282,  ONO,     ,HEL                 ,     ,
 44,17920121,1,30000,  280,    O,     ,BEW                 ,     ,
 44,17920121,2,29112,  332,  OZO,     ,BEW                 ,     ,
 44,17920121,3,30000,  312,  OZO,     ,BEW                 ,     ,
 44,17920122,1,29102,  320,    O,     ,HEL                 ,     ,
 44,17920122,2,29100,  340,  ONO,     ,BEW                 ,     ,
 44,17920122,3,29080,  332,  ONO,     ,BET                 ,     ,
 44,17920123,1,29060,  360,  OZO,     ,REG                 ,     ,
 44,17920123,2,29060,  392,  OZO,     ,REG                 ,     ,
 44,17920123,3,29070,  360,  OZO,     ,BETDAM              ,     ,
 44,17920124,1,29072,  352,   ZO,     ,BETMIS              ,     ,
 44,17920124,2,29070,  422,    Z,     ,BETMIS              ,     ,
 44,17920124,3,29060,  400,    Z,     ,BETMIS              ,     ,
 44,17920125,1,29032,  442,  ZZW,     ,OMTBETWIG           ,     ,
 44,17920125,2,29032,  502,   ZW,     ,OMTBETWIG           ,     ,
 44,17920125,3,29040,  450,  ZZW,     ,OMTBETWIG           ,     ,
 44,17920126,1,29012,  480,   ZW,     ,REGWIG              ,     ,
 44,17920126,2,29000,  500,  ZZW,     ,REGWIG              ,     ,
 44,17920126,3,29010,  440,  WZW,     ,REGWIG              ,     ,
 44,17920127,1,29032,  432,  WZW,     ,REG                 ,     ,
 44,17920127,2,29050,  440,    W,     ,REG                 ,     ,
 44,17920127,3,29060,  422,    W,     ,REG                 ,     ,
 44,17920128,1,29062,  412,  ZZO,     ,MIS                 ,     ,
 44,17920128,2,29050,  440,  ZZO,     ,REGWIG              ,     ,
 44,17920128,3,29042,  440,   ZW,     ,REGWIG              ,     ,
 44,17920129,1,29052,  460,  WZW,     ,OMTBET              ,     ,
 44,17920129,2,29060,  470,  ZZW,     ,OMTBET              ,     ,
 44,17920129,3,29052,  380,   ZO,     ,OMTBET              ,     ,
 44,17920130,1,29072,  412,   ZW,     ,OMTBET              ,     ,
 44,17920130,2,29072,  470,   ZW,     ,OMTBET              ,     ,
 44,17920130,3,29080,  440,   ZW,     ,OMTBET              ,     ,
 44,17920131,1,29060,  462,  ZZW,     ,BEW                 ,     ,
 44,17920131,2,29060,  542,  ZZW,     ,BEW                 ,     ,
 44,17920131,3,29062,  432,  ZZW,     ,BEW                 ,     ,
 44,17920201,1,29070,  450,  ZZW,     ,OMTBET              ,     ,
 44,17920201,2,29080,  500,  WZW,     ,BEW                 ,     ,
 44,17920201,3,29102,  460,   ZW,     ,WIG                 ,     ,
 44,17920202,1,29102,  482,  ZZW,     ,BEW                 ,     ,
 44,17920202,2,29100,  530,  ZZW,     ,BETWIG              ,     ,
 44,17920202,3,29080,  512,  ZZW,     ,BETWIG              ,     ,
 44,17920203,1,29090,  430,    W,     ,ORM                 ,     ,
 44,17920203,2,29100,  442,    W,     ,BEWORG              ,     ,
 44,17920203,3,29102,  420,    W,     ,BEWORG              ,     ,
 44,17920204,1,30000,  422,   NW,     ,OMTHELWIG           ,     ,
 44,17920204,2,30010,  432,   NW,     ,OMTHELWIG           ,     ,
 44,17920204,3,30010,  390,   NW,     ,OMTHELWIG           ,     ,
 44,17920205,1,30002,  402,    N,     ,OMTBET              ,     ,
 44,17920205,2,30002,  440,   NW,     ,OMTBET              ,     ,
 44,17920205,3,30000,  372,   NW,     ,OMTBET              ,     ,
 44,17920206,1,30000,  350,  ZZW,     ,OMTHEL              ,     ,
