DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE.

The data is obtained by crosschecking and double digitization of the original observational 
documents. 

STN = national station number /(42=Zwanenburg, 43=Utrecht, 44=Haarlem, 45=Delft ,46=Alkmaar, 
      47=Bergen, 48=Haarlem2, 49=Delft/Rijnsburg, 50=Leiden, 51=Leiden2, 52=Amsterdam, 
      53=Amsterdam2, 54=Vlissingen, 55=Middelburg, 56=Breda, 57=Breda2
YYYYMMDD = datum / date (YYYY=year MM=month DD=day)
M   = meting volgnummer / measurement number (1,2 or 3)
P   = luchtdruk in Rijnlandse of Engelse duimen en lijnen / surface air pressure in 
      "Rijnlandse" or "English" inches and lines toelichting: eerste 2 cijfers is aantal duimen, 
      volgende 2 cijfers is aantal lijnen, laatste cijfer is het aantal kwarten van lijnen.
      explanation: first 2 numbers is number of inches, next 2 numbers is number of lines,
      last number is number of quarters of lines.           
      1 "Rijnlandse" inch(duim) = 12 lines = 48 kwarten = 2.62 cm; 1 "English" inch = 2.54 cm 
T   = temperatuur in Fahrenheit / temperature in Fahrenheit  (Fahrenheit -32 * (5/9)= Celsius) 
DD  = windrichting / winddirection (N=North, O=East, Z=South, W=West, T=at)
FH  = windsnelheid in diverse schalen het laatste cijfer is het aantal kwarten /
      windspeed in several scales see the metadata, the last number is number of quarters of
      degrees (example: 552 = 55 + 2/4 = 55,5)
WW  = luchtgesteldheid in 3 lettercodes/ weather conditions in three letter code
      See for code downwards 
RH  = neerslag in lijnen / precipitation in lines ( 1 line = 2.62/12 = 0.22 cm )
W2  = bijzondere weersverschijnselen / special weather conditions in code

      letter codes:
      BET = betrokken / cloudy      NOO = noorderlicht / northern lights
      BLI = bliksem / lightning     OMT = omtrent / about
      BUY = bui / shower            MOG = mottig / thick
      BYN = bijna / almost          ONW = onweer / thunderstorm
      DAM = dampig / hazy           REG = regen / rain
      DAU = dauw / dew              RET = regenachtig / rainy
      DON = donder / thunder        RYP = rijp / rime
      DOK = donker / dark           SNE = sneeuw / snow
      DRO = droog / dry             STO = stofregen / drizzle
      ENN = en / and                VEE = veel / much
      GEH = geheel / whole          VOG = vochtig / moist
      HAG = hagel / hail            WAT = wat / somewhat
      HEL = helder / clear          WEE = weerlicht / heat lightning         
      MEE = meest / mostly          YSS = ijs / ice
      MIS = mist / fog              YZL = ijzelig / glazed frost
      MIG = mistig / foggy          ZEE = zeer / very
      MOT = motregen / drizzle      ZEV = zeevlam / seafog
      NAT = natte / wet             ZWA = zwaar / heavy      
      NEV = nevel / hazy                              
                                    
STN,YYYYMMDD,M,    P,    T,   DD,   FH,                  WW,   RH,              W2
 42,17840306,1,29042,  380,    Z,   20,BET                 ,   10,
 42,17840306,2,29032,  480,    Z,   20,ZEEBET              ,     ,
 42,17840306,3,29022,  432,    Z,   20,ZEEBET              ,     ,
 42,17840307,1,29030,  380,    Z,   20,ZEEBET              ,     ,
 42,17840307,2,29030,  472,    Z,   20,OMTHEL              ,     ,
 42,17840307,3,29023,  430,  ZTO,   40,BET                 ,     ,
 42,17840308,1,29030,  400,  ZZW,   20,BET                 ,     ,
 42,17840308,2,29033,  430,   ZW,   80,BET                 ,     ,
 42,17840308,3,29033,  400,   ZW,   80,ZEEBET              ,     ,
 42,17840309,1,29033,  360,   ZW,   20,OMTHEL              ,     ,
 42,17840309,2,29031,  420,    Z,   20,BET                 ,     ,
 42,17840309,3,29010,  430,   NO,   40,BETREG              ,   12,
 42,17840310,1,29042,  340,  NNW,   60,BETSNE              ,   32,
 42,17840310,2,29062,  330,   NW,   60,BET                 ,   12,
 42,17840310,3,29062,  330,   NW,   20,OMTHEL              ,     ,
 42,17840311,1,29070,  320,  NNW,   40,OMTHEL              ,     ,
 42,17840311,2,29083,  360,   NW,   40,ZEEBET              ,     ,
 42,17840311,3,29100,  330,  WNW,   20,OMTHEL              ,     ,NOO
 42,17840312,1,29100,  320,  WTN,   20,ZEEBET              ,     ,
 42,17840312,2,29101,  370,    W,   40,ZEEBET              ,     ,
 42,17840312,3,29103,  370,    W,   40,BET                 ,     ,
 42,17840313,1,29100,  360,    W,   20,ZEEBET              ,     ,
 42,17840313,2,29093,  400,    W,   20,ZEEBET              ,     ,
 42,17840313,3,29100,  340,   NW,   20,OMTHEL              ,     ,
 42,17840314,1,29103,  330,  NNW,   20,OMTHEL              ,     ,
 42,17840314,2,29102,  370,    N,   20,OMTHEL              ,     ,
 42,17840314,3,29102,  342,    N,   20,HEL                 ,     ,
 42,17840315,1,30010,  320,    O,   20,OMTHEL              ,     ,
 42,17840315,2,30011,  360,    O,   20,OMTHEL              ,     ,
 42,17840315,3,30010,  340,  ONO,   20,HEL                 ,     ,
 42,17840316,1,30003,  320,    O,   20,OMTHEL              ,     ,
 42,17840316,2,30010,  390,    O,   20,ZEEBET              ,     ,
 42,17840316,3,30012,  352,  ONO,   20,HEL                 ,     ,
 42,17840317,1,30013,  350,  OZO,   20,BET                 ,     ,
 42,17840317,2,30010,  390,    O,   20,OMTHEL              ,     ,
 42,17840317,3,29113,  360,  ONO,   40,HEL                 ,     ,
 42,17840318,1,29082,  332,    O,   40,BET                 ,     ,
 42,17840318,2,29063,  400,    O,   40,ZEEBET              ,     ,
 42,17840318,3,29061,  360,  ONO,   40,ZEEBET              ,     ,
 42,17840319,1,29053,  340,   NO,   40,BET                 ,     ,
 42,17840319,2,29060,  322,   NO,   60,ZEEBET              ,     ,
 42,17840319,3,29070,  290,    N,   60,ZEEBET              ,     ,
 42,17840320,1,29082,  290,    N,   60,ZEEBET              ,     ,
 42,17840320,2,29093,  270,    N,   40,ZEEBET              ,     ,
 42,17840320,3,29102,  240,   ZW,   20,OMTHEL              ,     ,
 42,17840321,1,29093,  280,   ZW,   40,BET                 ,     ,
 42,17840321,2,29100,  332,   ZW,   40,BET                 ,     ,
 42,17840321,3,29093,  320,   ZW,   40,BET                 ,     ,
 42,17840322,1,29090,  320,  ONO,   20,ZEEBET              ,     ,
 42,17840322,2,29092,  332,  ONO,   20,OMTHEL              ,     ,
 42,17840322,3,29090,  300,  ONO,   20,OMTHEL              ,     ,
 42,17840323,1,29083,  310,  WNW,   20,ZEEBET              ,     ,
 42,17840323,2,29081,  392,  OZO,   20,OMTHEL              ,     ,
 42,17840323,3,29072,  310,  OZO,   20,HEL                 ,     ,
 42,17840324,1,29062,  312,  OZO,   20,OMTHEL              ,     ,
 42,17840324,2,29042,  370,   ZO,   20,BET                 ,   12,
 42,17840324,3,29043,  342,     ,    0,OMTHEL              ,     ,
 42,17840325,1,29053,  342,   NO,   20,BET                 ,     ,
 42,17840325,2,29060,  400,   NO,   20,BET                 ,     ,
 42,17840325,3,29043,  390,   NO,   20,BETREG              ,     ,
 42,17840326,1,29053,  352,  ONO,   20,BET                 ,  100,
 42,17840326,2,29053,  352,  ONO,   20,BET                 ,     ,
 42,17840326,3,29052,  322,   NO,   40,BET                 ,   20,
 42,17840327,1,29052,  302,   NO,   20,BET                 ,     ,
 42,17840327,2,29081,  330,   NO,   20,BET                 ,     ,
 42,17840327,3,29090,  320,   NO,   20,HEL                 ,     ,
 42,17840328,1,29071,  320,    O,   40,OMTHEL              ,   10,
 42,17840328,2,29052,  320,    O,   60,BET                 ,     ,
 42,17840328,3,29060,  330,  ONO,   60,BET                 ,     ,
 42,17840329,1,29060,  330,  OTN,   80,BET                 ,     ,
 42,17840329,2,29052,  340,  OTN,   60,BET                 ,   10,
 42,17840329,3,29042,  340,  ONO,   60,BET                 ,     ,
 42,17840330,1,29042,  322,  ONO,   60,BET                 ,     ,
 42,17840330,2,29043,  320,  ONO,   40,BET                 ,     ,
 42,17840330,3,29060,  320,   NO,   40,BET                 ,     ,
 42,17840331,1,29072,  320,   NW,   40,BET                 ,     ,
 42,17840331,2,29080,  340,  NNW,   40,BET                 ,     ,
 42,17840331,3,29083,  280,  NNW,   40,ZEEBET              ,     ,
 42,17840401,1,29080,  260,    N,   60,ZEEBET              ,     ,
 42,17840401,2,29090,  270,    N,   40,ZEEBET              ,     ,
 42,17840401,3,29093,  280,    N,   20,OMTHEL              ,     ,
 42,17840402,1,29092,  270,  OZO,   20,OMTHEL              ,     ,
 42,17840402,2,29090,  330,  OZO,   20,ZEEBET              ,     ,
 42,17840402,3,29082,  312,  OZO,   20,ZEEBET              ,     ,
 42,17840403,1,29080,  320,    Z,   20,BETSNE              ,     ,
 42,17840403,2,29080,  400,  ZZW,   20,OMTHEL              ,    2,
 42,17840403,3,29092,  362,   ZW,   20,BET                 ,     ,
 42,17840404,1,29103,  340,  NNO,   20,BET                 ,     ,
 42,17840404,2,29113,  362,  NNO,   20,OMTHEL              ,     ,
 42,17840404,3,30003,  352,  OZO,   20,BET                 ,     ,
 42,17840405,1,30011,  322,    Z,   20,BETSNE              ,     ,
 42,17840405,2,30003,  400,  ONO,   20,OMTHEL              ,    2,
 42,17840405,3,29113,  352,   NO,   20,OMTHEL              ,     ,
 42,17840406,1,29110,  320,  OZO,   20,ZEEBET              ,     ,
 42,17840406,2,29103,  380,  OTN,   20,ZEEBET              ,     ,
 42,17840406,3,29103,  350,  NNO,   20,BET                 ,     ,
 42,17840407,1,29111,  352,  NNO,   20,BET                 ,     ,
 42,17840407,2,29112,  372,  NNO,   20,BET                 ,     ,
 42,17840407,3,30001,  360,    N,   20,OMTHEL              ,     ,
 42,17840408,1,30012,  360,   NO,   20,OMTHEL              ,     ,
 42,17840408,2,30012,  410,   NO,   20,OMTHEL              ,     ,
 42,17840408,3,30000,  362,  NNO,   20,OMTHEL              ,     ,NOO
 42,17840409,1,29101,  340,    O,   20,ZEEBET              ,     ,
 42,17840409,2,29090,  432,   NO,   20,OMTHEL              ,     ,
 42,17840409,3,29080,  390,   NO,   20,HEL                 ,     ,
 42,17840410,1,29071,  372,  NNO,   20,BET                 ,     ,
 42,17840410,2,29063,  410,    N,   20,BET                 ,     ,
 42,17840410,3,29061,  370,    N,   20,BET                 ,     ,
 42,17840411,1,29063,  362,    Z,   40,BET                 ,     ,
 42,17840411,2,29043,  422,  ZTW,   40,BET                 ,     ,
 42,17840411,3,29031,  410,  ZZW,   60,OMTHEL              ,    2,
 42,17840412,1,29010,  412,  ZZW,   40,BETREG              ,   12,
 42,17840412,2,29001,  432,   ZW,   80,BET                 ,     ,
 42,17840412,3,29010,  392,   ZW,   60,OMTHEL              ,     ,NOO
 42,17840413,1,29030,  390,   ZW,   40,BET                 ,     ,
 42,17840413,2,29041,  432,   ZW,   20,ZEEBET              ,     ,
 42,17840413,3,29050,  392,   ZW,   20,ZEEBET              ,   10,
 42,17840414,1,29052,  380,  OZO,   20,OMTHEL              ,     ,
 42,17840414,2,29050,  440,  OTZ,   20,ZEEBET              ,     ,
 42,17840414,3,29050,  420,   NW,   20,OMTHEL              ,   20,
 42,17840415,1,29060,  370,  WNW,   20,ZEEBET              ,     ,
 42,17840415,2,29072,  432,   NW,   20,ZEEBET              ,     ,
 42,17840415,3,29081,  412,   NO,   20,OMTHEL              ,     ,
 42,17840416,1,29082,  420,  ZZW,   20,BET                 ,     ,
 42,17840416,2,29082,  462,   ZO,   20,OMTHEL              ,     ,
 42,17840416,3,29083,  412,   ZO,   20,OMTHEL              ,     ,
 42,17840417,1,29083,  400,    O,   20,HEL                 ,     ,
 42,17840417,2,29082,  430,  ONO,   20,OMTHEL              ,     ,
 42,17840417,3,29080,  450,     ,    0,ZEEBET              ,     ,
 42,17840418,1,29073,  422,  ZZW,   20,OMTHEL              ,     ,
 42,17840418,2,29082,  462,    W,   20,ZEEBET              ,     ,
 42,17840418,3,29090,  420,  WTN,   20,OMTHEL              ,     ,
 42,17840419,1,29090,  432,   ZW,   20,ZEEBET              ,     ,
 42,17840419,2,29083,  502,   ZW,   20,BET                 ,     ,
 42,17840419,3,29073,  472,  ZZW,   40,BET                 ,     ,
 42,17840420,1,29082,  430,  WTN,   20,BET                 ,   20,
 42,17840420,2,29100,  462,  WTN,   40,ZEEBET              ,     ,
 42,17840420,3,29093,  450,  ZZO,   20,BET                 ,     ,
 42,17840421,1,29063,  450,   ZW,   20,BET                 ,   10,
 42,17840421,2,29080,  480,    W,   20,BET                 ,     ,
 42,17840421,3,29093,  482,  WTN,   20,OMTHEL              ,     ,
 42,17840422,1,29102,  472,  WZW,   40,BET                 ,     ,
 42,17840422,2,29082,  492,  WZW,   80,BET                 ,     ,
 42,17840422,3,29083,  470,  WZW,   60,ZEEBET              ,     ,
 42,17840423,1,29092,  470,  WZW,   60,OMTHEL              ,     ,
 42,17840423,2,29092,  510,  WTZ,   60,OMTHEL              ,     ,
 42,17840423,3,29072,  470,   ZW,   40,ZEEBET              ,     ,
 42,17840424,1,29043,  472,  ZZW,   60,BET                 ,     ,
 42,17840424,2,29070,  430,  WNW,   60,ZEEBET              ,     ,
 42,17840424,3,29081,  410,  WNW,   40,ZEEBET              ,     ,
 42,17840425,1,29083,  412,    W,   40,ZEEBET              ,     ,
 42,17840425,2,29100,  440,    W,   40,ZEEBET              ,     ,
 42,17840425,3,29110,  420,    W,   20,OMTHEL              ,     ,
 42,17840426,1,29103,  432,  WZW,   20,OMTHEL              ,     ,
 42,17840426,2,29103,  492,  WZW,   20,OMTHEL              ,     ,
 42,17840426,3,29093,  480,  WZW,   20,ZEEBET              ,     ,
 42,17840427,1,29082,  462,  ZZW,   40,ZEEBET              ,     ,
 42,17840427,2,29081,  530,   ZW,   40,ZEEBET              ,     ,
 42,17840427,3,29073,  492,    Z,   40,BETREG              ,     ,
 42,17840428,1,29072,  460,  WZW,   20,BET                 ,   40,
 42,17840428,2,29073,  532,    W,   20,ZEEBET              ,     ,
 42,17840428,3,29072,  480,    N,   20,BETREG              ,     ,
 42,17840429,1,29090,  440,    N,   20,BET                 ,   40,
 42,17840429,2,29102,  470,  NNW,   20,OMTHEL              ,     ,
 42,17840429,3,29113,  432,    N,   20,OMTHEL              ,     ,
 42,17840430,1,30000,  432,  NTO,   20,ZEEBET              ,     ,
 42,17840430,2,30000,  510,  NTO,   20,ZEEBET              ,     ,
 42,17840430,3,29110,  470,  NTO,   20,ZEEBET              ,     ,
 42,17840501,1,29082,  470,    O,   20,BET                 ,     ,
 42,17840501,2,29080,  440,   ZW,   20,ZEEBET              ,     ,
 42,17840501,3,29091,  412,   NW,   40,BET                 ,   10,
 42,17840502,1,29100,  412,  WTN,   20,BET                 ,     ,
 42,17840502,2,29103,  442,  WTN,   40,ZEEBET              ,     ,
 42,17840502,3,29100,  400,   NW,   60,BETREG              ,   10,
 42,17840503,1,29112,  410,    N,   40,BET                 ,   20,
 42,17840503,2,30010,  450,    N,   40,BET                 ,     ,
 42,17840503,3,30022,  440,    N,   20,HEL                 ,     ,
 42,17840504,1,30030,  430,  NNW,   20,BET                 ,     ,
 42,17840504,2,30032,  470,  NNW,   40,ZEEBET              ,     ,
 42,17840504,3,30023,  450,  NNW,   20,OMTHEL              ,     ,
 42,17840505,1,30023,  480,   NW,   20,OMTHEL              ,     ,
 42,17840505,2,30030,  520,   NW,   20,HEL                 ,     ,
 42,17840505,3,30030,  450,   NW,   20,ZEEBET              ,     ,
 42,17840506,1,30022,  480,  WNW,   20,HEL                 ,     ,
 42,17840506,2,30021,  492,  WNW,   20,HEL                 ,     ,
 42,17840506,3,30022,  440,     ,    0,OMTHEL              ,     ,
 42,17840507,1,30013,  450,  ZZW,   20,OMTHEL              ,     ,
 42,17840507,2,30010,  580,  ZZW,   40,OMTHEL              ,     ,
 42,17840507,3,29113,  540,   ZW,   20,OMTHEL              ,     ,
 42,17840508,1,29111,  542,   ZW,   40,BET                 ,     ,
 42,17840508,2,29100,  560,  WZW,   80,BET                 ,     ,
 42,17840508,3,29100,  530,  WZW,   40,BET                 ,     ,
 42,17840509,1,29103,  520,    W,   40,BET                 ,     ,
 42,17840509,2,29113,  560,    W,   40,ZEEBET              ,     ,
 42,17840509,3,30001,  530,    W,   20,ZEEBET              ,     ,NOO
 42,17840510,1,30001,  530,   ZO,   20,OMTHEL              ,     ,
 42,17840510,2,30000,  630,   ZO,   20,OMTHEL              ,     ,
 42,17840510,3,29112,  600,  ONO,   20,BET                 ,     ,
 42,17840511,1,29092,  560,    Z,   20,ZEEBET              ,     ,
 42,17840511,2,29090,  672,   ZW,   20,ZEEBET              ,     ,
 42,17840511,3,29092,  480,   NW,   20,BETREG              ,     ,
 42,17840512,1,29113,  480,  WNW,   20,BET                 ,    2,
 42,17840512,2,30003,  560,    W,   20,ZEEBET              ,     ,
 42,17840512,3,30012,  570,    W,   20,OMTHEL              ,     ,
 42,17840513,1,30022,  490,    W,   20,OMTHEL              ,     ,
 42,17840513,2,30030,  550,    W,   20,OMTHEL              ,     ,
 42,17840513,3,30030,  530,  WZW,   20,OMTHEL              ,     ,
 42,17840514,1,30033,  530,  WZW,   40,ZEEBET              ,     ,
 42,17840514,2,30021,  580,  WZW,   40,BET                 ,     ,
 42,17840514,3,30022,  530,  WZW,   20,OMTHEL              ,     ,
 42,17840515,1,30031,  540,     ,    0,BETMIS              ,     ,
 42,17840515,2,30033,  602,  WNW,   20,OMTHEL              ,     ,
 42,17840515,3,30040,  572,  WNW,   20,OMTHEL              ,     ,
 42,17840516,1,30041,  560,  WNW,   20,OMTHEL              ,     ,
 42,17840516,2,30040,  670,  WNW,   20,OMTHEL              ,     ,
 42,17840516,3,30033,  600,    N,   20,OMTHEL              ,     ,
 42,17840517,1,30032,  580,    O,   20,OMTHEL              ,     ,
 42,17840517,2,30022,  642,    O,   20,OMTHEL              ,     ,
 42,17840517,3,30030,  600,   NO,   20,OMTHEL              ,     ,
 42,17840518,1,30032,  560,    O,   20,OMTHEL              ,     ,
 42,17840518,2,30023,  600,    O,   20,OMTHEL              ,     ,
 42,17840518,3,30020,  592,   NO,   20,HEL                 ,     ,NOO
 42,17840519,1,30020,  582,    O,   20,OMTHEL              ,     ,
 42,17840519,2,30013,  632,  ONO,   20,HEL                 ,     ,
 42,17840519,3,30010,  630,   NO,   20,HEL                 ,     ,
 42,17840520,1,30010,  612,    O,   20,HEL                 ,     ,
 42,17840520,2,30010,  700,   ZW,   20,OMTHEL              ,     ,
 42,17840520,3,30003,  590,   NW,   20,OMTHEL              ,     ,
 42,17840521,1,30023,  570,   NW,   20,HEL                 ,     ,
 42,17840521,2,30033,  602,   NW,   20,HEL                 ,     ,
 42,17840521,3,30033,  550,   NW,   20,HEL                 ,     ,
 42,17840522,1,30032,  562,     ,    0,HEL                 ,     ,
 42,17840522,2,30023,  602,  ZZO,   20,OMTHEL              ,     ,
 42,17840522,3,30022,  620,  ZZO,   20,OMTHEL              ,     ,
 42,17840523,1,30012,  622,   ZO,   20,OMTHEL              ,     ,
 42,17840523,2,30001,  710,  ZZO,   20,OMTHEL              ,     ,
 42,17840523,3,29103,  660,     ,    0,OMTHEL              ,    2,
 42,17840524,1,29100,  682,    Z,   20,OMTHEL              ,     ,
 42,17840524,2,29102,  690,   NW,   20,ZEEBET              ,     ,
 42,17840524,3,29111,  610,    N,   20,ZEEBET              ,   10,
 42,17840525,1,29113,  640,   NO,   20,OMTHEL              ,     ,
 42,17840525,2,29113,  690,   NO,   20,ZEEBET              ,     ,
 42,17840525,3,29103,  702,    O,   20,OMTHEL              ,     ,
 42,17840526,1,29093,  692,  ZZO,   20,OMTHEL              ,     ,
 42,17840526,2,29090,  790,  ZZO,   20,OMTHEL              ,     ,
 42,17840526,3,29082,  720,    Z,   20,OMTHEL              ,     ,
 42,17840527,1,29100,  680,  ZZW,   20,ZEEBET              ,     ,
 42,17840527,2,29103,  600,   NW,   20,ZEEBET              ,     ,
 42,17840527,3,29111,  550,   NW,   20,BET                 ,   20,
 42,17840528,1,29113,  500,   NW,   20,BETREG              ,   30,
 42,17840528,2,30003,  542,  WZW,   20,ZEEBET              ,    2,
 42,17840528,3,30010,  560,  WZW,   20,ZEEBET              ,     ,
 42,17840529,1,30010,  530,    Z,   20,ZEEBET              ,   82,
 42,17840529,2,30010,  630,    Z,   20,ZEEBET              ,     ,
 42,17840529,3,30003,  580,    Z,   20,ZEEBET              ,     ,
 42,17840530,1,30001,  580,   ZO,   20,ZEEBET              ,     ,
 42,17840530,2,30002,  700,   ZO,   20,ZEEBET              ,     ,
 42,17840530,3,30001,  630,  OZO,   20,ZEEBET              ,     ,
 42,17840531,1,30002,  570,    O,   20,ZEEBET              ,     ,
 42,17840531,2,29113,  630,    O,   20,OMTHEL              ,     ,
 42,17840531,3,29113,  610,  ONO,   20,OMTHEL              ,     ,
 42,17840601,1,30001,  572,   ZO,   20,ZEEBET              ,     ,
 42,17840601,2,30003,  622,    O,   20,OMTHEL              ,     ,
 42,17840601,3,30013,  630,   NO,   20,OMTHEL              ,     ,
 42,17840602,1,30030,  600,   NO,   40,OMTHEL              ,     ,
 42,17840602,2,30031,  660,   NO,   40,OMTHEL              ,     ,
 42,17840602,3,30031,  580,   NO,   40,ZEEBET              ,     ,
 42,17840603,1,30030,  570,   NO,   40,OMTHEL              ,     ,
 42,17840603,2,30023,  670,   NO,   40,OMTHEL              ,     ,
 42,17840603,3,30022,  652,   NO,   20,OMTHEL              ,     ,
 42,17840604,1,30023,  640,    O,   20,OMTHEL              ,     ,
 42,17840604,2,30022,  702,    O,   20,OMTHEL              ,     ,
 42,17840604,3,30020,  650,  ONO,   20,HEL                 ,     ,
 42,17840605,1,30011,  630,  ONO,   20,HEL                 ,     ,
 42,17840605,2,30013,  662,  ONO,   20,HEL                 ,     ,
 42,17840605,3,29113,  610,   NO,   20,HEL                 ,     ,
 42,17840606,1,29111,  572,    O,   20,ZEEBET              ,     ,
 42,17840606,2,29113,  620,    O,   20,ZEEBET              ,     ,
 42,17840606,3,29113,  570,   NO,   20,BET                 ,     ,
 42,17840607,1,29113,  500,  ONO,   20,BET                 ,     ,
 42,17840607,2,30003,  590,  ONO,   20,ZEEBET              ,     ,
 42,17840607,3,30011,  560,   NO,   20,BET                 ,     ,
 42,17840608,1,30012,  522,    O,   20,BET                 ,     ,
 42,17840608,2,30012,  592,    O,   20,ZEEBET              ,     ,
 42,17840608,3,30010,  590,  ONO,   20,BET                 ,     ,
 42,17840609,1,29113,  580,  ZZW,   20,BETREG              ,     ,
 42,17840609,2,29100,  650,  WZW,   40,ZEEBET              ,   60,
 42,17840609,3,29090,  600,  WZW,   40,ZEEBET              ,     ,
 42,17840610,1,29090,  602,   ZW,   40,BET                 ,     ,
 42,17840610,2,29080,  640,   ZW,   60,BET                 ,     ,
 42,17840610,3,29063,  610,   ZW,   60,ZEEBET              ,    2,
 42,17840611,1,29060,  590,   ZW,   60,ZEEBET              ,   10,
 42,17840611,2,29063,  590,  WNW,   60,BET                 ,   32,
 42,17840611,3,29091,  542,    W,   20,ZEEBET              ,     ,
 42,17840612,1,29102,  592,  WZW,   40,BET                 ,     ,
 42,17840612,2,29102,  622,   ZW,   60,BET                 ,     ,
 42,17840612,3,29093,  610,   ZW,   40,OMTHEL              ,     ,
 42,17840613,1,29083,  612,  WZW,   40,ZEEBET              ,     ,
 42,17840613,2,29083,  640,   ZW,   60,OMTHEL              ,     ,
 42,17840613,3,29082,  600,   ZW,   60,ZEEBET              ,     ,
 42,17840614,1,29102,  550,   NW,   40,BET                 ,     ,
 42,17840614,2,29110,  600,   NW,   40,ZEEBET              ,     ,
 42,17840614,3,30002,  502,   NW,   20,OMTHEL              ,   10,
 42,17840615,1,30013,  520,    Z,   20,OMTHEL              ,     ,
 42,17840615,2,30020,  590,    Z,   20,BETREG              ,    2,
 42,17840615,3,30012,  592,    Z,   20,BET                 ,   10,
 42,17840616,1,30003,  600,   ZW,   40,BET                 ,     ,
 42,17840616,2,30002,  632,   ZW,   40,BET                 ,     ,
 42,17840616,3,29110,  632,   ZW,   40,ZEEBET              ,     ,
 42,17840617,1,29102,  602,    W,   20,OMTHEL              ,     ,
 42,17840617,2,29102,  632,    W,   40,ZEEBET              ,     ,
 42,17840617,3,29100,  600,  WZW,   40,BET                 ,     ,
 42,17840618,1,29100,  580,  WNW,   20,BET                 ,     ,
 42,17840618,2,29110,  592,  WNW,   20,ZEEBET              ,     ,
 42,17840618,3,29113,  560,  WNW,   20,ZEEBET              ,     ,
 42,17840619,1,30003,  570,  WNW,   20,OMTHEL              ,   10,
 42,17840619,2,30010,  632,    W,   20,ZEEBET              ,     ,
 42,17840619,3,30003,  610,  WZW,   20,BET                 ,     ,
 42,17840620,1,29113,  620,  WZW,   20,BET                 ,   10,
 42,17840620,2,29113,  642,  WZW,   20,BET                 ,     ,
 42,17840620,3,29113,  610,  WZW,   20,OMTHEL              ,     ,
 42,17840621,1,29110,  600,  WZW,   20,ZEEBET              ,     ,
 42,17840621,2,29102,  670,     ,    0,ZEEBET              ,   22,
 42,17840621,3,29082,  630,     ,    0,BETREG              ,     ,
 42,17840622,1,29062,  620,  ZZO,   20,BET                 ,   10,
 42,17840622,2,29060,  650,   ZW,   20,ZEEBET              ,     ,
 42,17840622,3,29053,  600,   ZW,   20,BET                 ,     ,
 42,17840623,1,29063,  570,  WTZ,   20,BET                 ,     ,
 42,17840623,2,29073,  632,   ZW,   40,ZEEBET              ,     ,
 42,17840623,3,29073,  600,   ZW,   20,BET                 ,     ,
 42,17840624,1,29063,  570,  ZTO,   40,BET                 ,   20,
 42,17840624,2,29070,  620,    Z,   40,ZEEBET              ,     ,
 42,17840624,3,29062,  562,   ZW,   40,BET                 ,   20,
 42,17840625,1,29072,  560,   ZW,   20,BETREG              ,   40,
 42,17840625,2,29083,  600,  WZW,   20,BET                 ,   10,
 42,17840625,3,29092,  542,   ZW,   20,BET                 ,     ,
 42,17840626,1,29102,  590,   ZW,   60,ZEEBET              ,   10,
 42,17840626,2,29102,  632,   ZW,   60,BET                 ,     ,
 42,17840626,3,29092,  600,   ZW,   40,BET                 ,     ,
 42,17840627,1,29072,  590,   NW,   40,BETREG              ,   20,
 42,17840627,2,29072,  620,   NW,   40,BET                 ,   10,
 42,17840627,3,29072,  560,   NW,   20,BET                 ,     ,
 42,17840628,1,29091,  560,  WNW,   40,BET                 ,     ,
 42,17840628,2,29102,  560,  WNW,   40,BET                 ,     ,
 42,17840628,3,29103,  522,  WNW,   20,BET                 ,     ,
 42,17840629,1,29103,  550,  WNW,   40,BET                 ,     ,
 42,17840629,2,29111,  570,  WNW,   40,ZEEBET              ,     ,
 42,17840629,3,29112,  510,  WNW,   20,ZEEBET              ,     ,
 42,17840630,1,29112,  522,   NW,   20,ZEEBET              ,     ,
 42,17840630,2,29112,  550,   NW,   40,ZEEBET              ,     ,
 42,17840630,3,29112,  502,   NW,   40,ZEEBET              ,   10,
 42,17840701,1,29113,  520,  NNW,   40,BET                 ,     ,
 42,17840701,2,29113,  510,  NNW,   60,ZEEBET              ,     ,
 42,17840701,3,29111,  512,  NNW,   40,BET                 ,     ,
 42,17840702,1,29112,  540,   NW,   40,BET                 ,     ,
 42,17840702,2,29113,  560,   NW,   40,ZEEBET              ,     ,
 42,17840702,3,29113,  530,   NW,   20,BET                 ,     ,
 42,17840703,1,29113,  540,   NW,   20,BET                 ,     ,
 42,17840703,2,29113,  560,   NW,   20,BET                 ,     ,
 42,17840703,3,29112,  540,   NW,   20,ZEEBET              ,     ,
 42,17840704,1,29111,  570,  WTZ,   20,BET                 ,     ,
 42,17840704,2,29110,  690,   ZW,   20,OMTHEL              ,     ,
 42,17840704,3,29113,  580,    W,   20,OMTHEL              ,     ,
 42,17840705,1,29110,  590,     ,    0,OMTHEL              ,     ,
