Kew,1875,3,20,1,-982,1109,30109
Kew,1875,3,21,1,-982.4,1122,30122
Kew,1875,3,22,1,-982.4,1135,30135
Kew,1875,3,23,1,-981.8,1180,30180
Kew,1875,3,24,1,-982.1,1357,30357
Kew,1875,3,25,1,-981.8,1381,30381
Kew,1875,3,26,1,-982.1,1269,30269
Kew,1875,3,27,1,-982,1115,30115
Kew,1875,3,28,1,-982.2,1019,30019
Kew,1875,3,29,1,-981.6,1338,30338
Stonyhurst,1875,2,19,9,-30.7,29004,29904
Stonyhurst,1875,2,20,6,-16.6,29301,29801
Stonyhurst,1875,2,27,7,-16.6,29319,29819
Valencia,1875,2,3,20,-16.7,29390,29890
Valencia,1875,2,10,23,-6.5,29776,29976
Valencia,1875,2,10,24,5.9,29950,29959
Valencia,1875,2,11,16,33.6,30729,29729
Valencia,1875,2,12,16,33.9,30869,29869
Valencia,1875,12,3,11,-33.6,29106,30106
Valencia,1875,12,4,11,-33.4,29064,30064
Valencia,1875,12,5,11,-33.9,29103,30103
Valencia,1875,12,6,11,-33,29278,30278
Valencia,1875,12,7,11,-33.7,29430,30430
Valencia,1875,12,8,11,-33.6,29539,30539
Valencia,1875,12,9,11,-33.9,29532,30532
Valencia,1875,12,10,11,-33.8,29447,30447
Valencia,1875,12,11,11,-33.6,29300,30300
Stonyhurst,1876,4,11,22,7,29558,29358
Aberdeen,1878,3,22,14,-305.3,20819,29819
Aberdeen,1878,3,23,14,-305,20574,29574
Aberdeen,1878,3,24,14,-303.7,20331,29331
Aberdeen,1878,3,25,14,-304.5,20763,29763
Aberdeen,1878,3,25,17,-16.8,29285,29785
Aberdeen,1878,3,26,14,-305.5,20795,29795
Aberdeen,1878,3,27,14,-304.8,20723,29723
Aberdeen,1878,3,28,14,-304.9,20529,29529
Aberdeen,1878,3,29,14,-301.3,20632,29532
Aberdeen,1878,12,9,1,33.9,30524,29524
Aberdeen,1878,12,10,1,34.7,30727,29727
Aberdeen,1878,12,11,1,33.7,30930,29930
Aberdeen,1878,12,12,1,33.5,30607,29607
Aberdeen,1878,12,13,1,33.8,30472,29472
Aberdeen,1878,12,14,1,33.7,30583,29583
Aberdeen,1878,12,15,1,33.5,30459,29459
Falmouth,1878,8,22,9,-9.7,29269,29547
Falmouth,1878,8,26,9,5.8,29440,29276
Falmouth,1878,8,26,10,-5,29292,29298
Falmouth,1878,8,28,9,-8.3,29295,29555
Falmouth,1878,8,30,9,11.4,29593,29277
Glasgow,1879,10,29,12,-338.8,20095,30095
Stonyhurst,1879,7,22,18,6.6,29646,29465
Armagh,1880,3,20,24,-34,29056,30056
Armagh,1880,3,21,24,-33.6,29089,30089
Aberdeen,1881,10,28,15,-33.8,29131,30131
Valencia,1882,9,25,10,33.8,30726,29726
Valencia,1882,9,26,10,33.5,30481,29481
Valencia,1882,9,27,10,34.7,30474,29474
Valencia,1882,9,28,10,33.9,30590,29590
Aberdeen,1883,1,25,19,-34.8,28098,29098
Aberdeen,1883,1,27,20,35.6,29986,28986
Armagh,1883,1,10,17,-307.8,20208,29298
Armagh,1883,1,11,17,-304.2,20223,29223
Kew,1883,2,6,15,33.6,30994,29994
Kew,1883,2,7,15,33.8,30842,29842
Kew,1883,2,8,15,34.6,30544,29544
Kew,1883,2,9,15,33.9,30790,29790
Kew,1883,2,10,15,32.6,30379,29379
Kew,1883,2,11,15,34.9,30733,29733
Kew,1883,2,12,15,33,30380,29380
Kew,1883,2,13,15,34.5,30876,29876
Kew,1886,12,11,21,-306.5,20185,29185
Kew,1886,12,12,21,-304.4,20534,29534
Kew,1886,12,13,21,-305.5,20490,29490
Kew,1886,12,14,12,6.3,29586,29386
Kew,1886,12,14,21,-305.2,20430,29430
Kew,1886,12,15,21,-304,20237,29237
Kew,1886,12,16,21,-304.1,20509,29509
Kew,1886,12,17,21,-305,20547,29547
Valencia,1886,11,21,21,-33.9,29276,30276
Valencia,1886,11,22,21,-33.5,29421,30421
Valencia,1886,11,23,21,-33.5,29632,30632
Valencia,1886,11,24,21,-33.7,29759,30759
Valencia,1886,11,25,21,-34.1,29607,30607
